Gene = RP11-229P13.27
index = 1165
Annotated 5SS: [  31  417 7652 8409]
Annotated 3SS: [ 319 7507 8324 8661]
SMsplice 5SS: [  31  417 1163]
SMsplice 3SS: [ 319 1037 8825]
top_k =  1000
Partition function (log Z): -1.1392755830330623

Sorted 5' Splice Sites (High to Low Probability):
Position 417: 0.9990445753344671
Position 31: 0.9218234989687807
Position 1163: 0.8928703136563628
Position 1453: 0.3817292147375734
Position 239: 0.21684239817740578
Position 874: 0.17189500012313727
Position 1403: 0.07268489154112981
Position 8409: 0.06853760154361484
Position 878: 0.05971472283877217
Position 2043: 0.03116660873209456
Position 538: 0.01125862935039574
Position 3485: 0.00961546722778163
Position 1435: 0.00948580579797658
Position 3990: 0.006239281262103977
Position 1585: 0.005516450412515826
Position 3530: 0.003989905484019661
Position 988: 0.002994313649995762
Position 5030: 0.0026658001473290425
Position 5783: 0.0014262699375261075
Position 821: 0.0012424240762128132
Position 2860: 0.0012067464884842208
Position 6511: 0.0011876320306791115
Position 1186: 0.0010076495160198917
Position 3506: 0.000999907071122892
Position 949: 0.0008625897387542608
Position 3522: 0.0007377205585382338
Position 1907: 0.00068015400148772
Position 1262: 0.000490576577687063
Position 816: 0.0004151064458976617
Position 4137: 0.00031682821585176366
Position 3470: 0.00028972664021516736
Position 3195: 0.00028785343447985365
Position 570: 0.00021481002511302246
Position 1286: 0.00019207801672346545
Position 857: 0.000166878167207731
Position 3734: 0.00013271007231296846
Position 3818: 0.00012541979904345137
Position 2684: 0.0001190380470754741
Position 2069: 0.00011341654109304927
Position 3433: 0.00011194718397696027
Position 906: 9.076574260825217e-05
Position 392: 9.058022513216916e-05
Position 798: 9.024755625456458e-05
Position 712: 8.897594190051794e-05
Position 1181: 7.902575892167076e-05
Position 1207: 7.310212055235565e-05
Position 431: 4.8760158905570737e-05
Position 1179: 3.442232014508367e-05
Position 552: 3.4364326168017974e-05
Position 714: 2.4574661664273988e-05
Position 3061: 1.8348037658900027e-05
Position 475: 1.7747398662982988e-05
Position 212: 1.4714236134114891e-05
Position 701: 1.1226235717758088e-05
Position 2591: 1.0440880591324223e-05
Position 1004: 8.968375755279513e-06
Position 248: 7.69761695686828e-06
Position 1460: 4.976746899559426e-06
Position 390: 4.555410886128814e-06
Position 1632: 2.4405923400061276e-06
Position 19: 1.6189506138471674e-06
Position 398: 1.4279859641878552e-06
Position 2769: 1.4037553935068233e-06
Position 1591: 1.320228119972067e-06
Position 35: 1.2868324380087548e-06
Position 934: 1.2561093096340109e-06
Position 936: 9.252896528029098e-07
Position 3090: 7.640674853851305e-07
Position 1018: 3.770970436419082e-07
Position 780: 1.713467875892306e-07
Position 421: 9.089281634597442e-08
Position 460: 1.9879311014893412e-08
Position 1290: 1.4445170001524586e-08
Position 1709: 1.1892154092657999e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 319: 0.863016749663893
Position 1037: 0.490680852556435
Position 1067: 0.4343986245231558
Position 1306: 0.3611819698300867
Position 125: 0.17652895802621826
Position 8825: 0.14733885549064774
Position 8661: 0.13170093542488512
Position 3408: 0.10451118154971366
Position 786: 0.10210108133339145
Position 231: 0.08714947015171406
Position 761: 0.07610136990417685
Position 6225: 0.06977755117716516
Position 1248: 0.06300104607772876
Position 8048: 0.05661052754982242
Position 1808: 0.05439219087756047
Position 8267: 0.05323207914629358
Position 6428: 0.046105876592760386
Position 3611: 0.04553125547032519
Position 4123: 0.04332993506367358
Position 3432: 0.042421048806893874
Position 8832: 0.031319031839186655
Position 5970: 0.02838950208479563
Position 6060: 0.022162748313995107
Position 7507: 0.021956583028302935
Position 741: 0.021200804251920342
Position 826: 0.019985381834422684
Position 522: 0.019551565301271084
Position 2944: 0.015537256069821035
Position 1375: 0.014414127769739717
Position 4012: 0.012766390199733026
Position 5579: 0.012082176663092714
Position 3975: 0.011284526667650346
Position 502: 0.010627593572439897
Position 4602: 0.010566604353453928
Position 7530: 0.010377491618983981
