Gene = RBM33
index = 1121
Annotated 5SS: [   241  20575  28237  34006  36230  56266  62390  66777  73765  92984
  93725  95348  97428 100924 119340 121977 129969]
Annotated 3SS: [ 20495  28187  33928  35910  56093  62180  66523  73705  92850  93380
  95035  97139 100281 119132 121787 129879 130313]
SMsplice 5SS: [   241   2653   7872  11426  20575  25299  28237  34006  52555  55649
  56198  66777  67049  73765  80844  92984 100196 100508 115243 119223
 119340 121977 129969 133756]
SMsplice 3SS: [  2566   7778  11285  20495  25151  28187  33928  52419  55510  56093
  66493  66839  73652  80683  92850 100120 100281 115143 119129 119301
 121787 129879 133661 136206]
top_k =  1000
Partition function (log Z): -35.081686910113525

Sorted 5' Splice Sites (High to Low Probability):
Position 20575: 0.9999992293028317
Position 34006: 0.9979842218843612
Position 7872: 0.9746311081929181
Position 241: 0.9689024901603016
Position 11426: 0.8848033330185657
Position 28237: 0.8038536644207905
Position 25299: 0.7190020770289137
Position 2653: 0.627935755034227
Position 24524: 0.49991234392025974
Position 27637: 0.45734003391580863
Position 56229: 0.4025342701911735
Position 36230: 0.39053800533097327
Position 3845: 0.3449156645705891
Position 40527: 0.3095434873562309
Position 45108: 0.2219758555651519
Position 57152: 0.17609370123068224
Position 9086: 0.151819729274278
Position 12626: 0.15059015963039493
Position 23772: 0.14965662404595365
Position 28610: 0.14552504992406318
Position 557: 0.134466252984305
Position 56405: 0.11833608420525342
Position 3859: 0.09942034450865496
Position 30037: 0.09794924127852338
Position 18125: 0.07052360560528853
Position 11698: 0.06329650157742452
Position 8029: 0.061442185301397154
Position 56266: 0.0581814627920315
Position 29596: 0.05239460052402751
Position 747: 0.04816815556384269
Position 36708: 0.04431746951291834
Position 3569: 0.04111634957617576
Position 40374: 0.039777173462667396
Position 18783: 0.03875663106545387
Position 2660: 0.03763425641769094
Position 10487: 0.037082420652435256
Position 625: 0.03306855073487717
Position 11515: 0.03202028855351493
Position 969: 0.031136064031953074
Position 13520: 0.030481285547519468
Position 38572: 0.030073872786266078
Position 614: 0.027132015619036273
Position 2895: 0.024200528564273415
Position 4333: 0.01955155129304622
Position 17781: 0.018482097335787748
Position 13675: 0.018082997563430077
Position 30134: 0.017951208103942635
Position 11370: 0.01757294516875025
Position 40190: 0.01618951707479042
Position 2219: 0.014506809794978578
Position 24495: 0.013815276167104842
Position 5244: 0.01225747938800564
Position 1678: 0.011718692996152498
Position 23687: 0.010823738483156748
Position 11186: 0.010587563163089017
Position 245: 0.009450241398300089
Position 6527: 0.009153774574499831
Position 23801: 0.008736329614884044
Position 5451: 0.008464471520106086
Position 284: 0.008120837182372005
Position 10298: 0.008082614751141668
Position 21905: 0.007693234834965034
Position 24910: 0.007473918314512085
Position 1997: 0.007384228662917983
Position 25152: 0.007127281915963354
Position 9659: 0.0068417154814604565
Position 954: 0.005695358258864008
Position 34832: 0.005677354434682483
Position 1813: 0.0053826422589760715
Position 4457: 0.0049310837334471625
Position 15447: 0.00490353685379493
Position 4076: 0.004828260459033532
Position 730: 0.004102654231843292
Position 9061: 0.003958298917773766
Position 11388: 0.0037465248992928323
Position 40482: 0.0033685530207772122
Position 11232: 0.0033576678301476927
Position 24951: 0.003186637019436803
Position 21944: 0.0028096679683213338
Position 21140: 0.0027503797896393347
Position 23839: 0.0024089933058299576
Position 11892: 0.001823089080976071
Position 8282: 0.0018150373707893515
Position 22711: 0.0016830322543398835
Position 9663: 0.0016693512241736244
Position 9090: 0.0016529080789950067
Position 2273: 0.0016323419210564909
Position 35431: 0.0014147458220474145
Position 12377: 0.0013302214425026924
Position 1061: 0.0012280410539552125
Position 722: 0.001189907919355324
