Gene = SRRT
index = 1336
Annotated 5SS: [  140   524  6225  6617  7053  9051  9364  9650  9852 10182 10574 10753
 11247 11780 12012 12325 12671 12955 13195]
Annotated 3SS: [  383  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673 11057
 11605 11857 12130 12513 12852 13067 13284]
SMsplice 5SS: [  140   524  5581  6225  6617  7053  9051  9364  9650  9852 10182 10586
 10753 11020 11247 11663 12012 12671 12955 13195]
SMsplice 3SS: [  383  5506  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673
 10944 11092 11605 11857 12513 12864 13088 13284]
top_k =  1000
Partition function (log Z): 55.98448059496064

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.9995847903807938
Position 9650: 0.9956260329043388
Position 10182: 0.9930757039396897
Position 6617: 0.9895089292460595
Position 12012: 0.986244379453601
Position 6225: 0.9851620486642999
Position 10753: 0.9787311044213817
Position 140: 0.9777385162080805
Position 11247: 0.956484624030637
Position 9051: 0.9420775845771455
Position 9852: 0.9032042063433463
Position 13195: 0.8868541829043335
Position 9364: 0.8683830572231458
Position 5581: 0.8569212978578508
Position 7053: 0.8370422814387081
Position 12955: 0.6771914050006481
Position 12671: 0.675899646850884
Position 11663: 0.6294654818573723
Position 10586: 0.5549075783938746
Position 11020: 0.5139043293284794
Position 10574: 0.3817932065514103
Position 11780: 0.33660490976283775
Position 12985: 0.2948142900719653
Position 12325: 0.22574387146346445
Position 8380: 0.21904173662199217
Position 9419: 0.12183911344015345
Position 12691: 0.08812279408170588
Position 10418: 0.08722913766886718
Position 10353: 0.07216499432661803
Position 11029: 0.058413186456630954
Position 12366: 0.05526269516885709
Position 8481: 0.04807357398561945
Position 7902: 0.04610192106846434
Position 9903: 0.041061518260453574
Position 9876: 0.0389169474311398
Position 1582: 0.037825034834784235
Position 3387: 0.03082878233148765
Position 7446: 0.024356905675735833
Position 3910: 0.02026324541924353
Position 10523: 0.016694071204055725
Position 4918: 0.016038623489009474
Position 2892: 0.015253046413591036
Position 12805: 0.013422053038836028
Position 9116: 0.013189771833293786
Position 2651: 0.012962823250738874
Position 265: 0.01254898134696812
Position 2476: 0.011929412951432433
Position 3656: 0.009869400468240183
Position 2635: 0.009463495906739403
Position 5611: 0.009153430316710124
Position 8477: 0.008429468861213969
Position 3439: 0.008293652632810036
Position 8591: 0.008214404014857395
Position 5675: 0.007854151799256876
Position 11919: 0.007738839690569269
Position 5847: 0.007354184807498645
Position 4685: 0.0071938510915712855
Position 10766: 0.007040138787015773
Position 5835: 0.006032773772682455
Position 7178: 0.005663899413629082
Position 11489: 0.005654183959660397
