Gene = C1orf74
index = 193
Annotated 5SS: [182]
Annotated 3SS: [849]
SMsplice 5SS: [182]
SMsplice 3SS: [849]
top_k =  1000
Partition function (log Z): -10.499575033049286

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9053844877095049
Position 5137: 0.07779748631629697
Position 1051: 0.06945485068284316
Position 2875: 0.06505366569834954
Position 377: 0.03759852568583513
Position 613: 0.022024989272174167
Position 2062: 0.021233109454513024
Position 186: 0.019781416663276884
Position 241: 0.01444547668877381
Position 4119: 0.01292464716031491
Position 3290: 0.01229689187845822
Position 12: 0.0118513689662521
Position 1222: 0.006423030833898573
Position 1760: 0.004963123765432995
Position 2704: 0.004474602519201255
Position 3602: 0.003373093411731919
Position 1243: 0.00318889581950821
Position 3735: 0.002644806082399464
Position 4740: 0.002543402610457701
Position 234: 0.0017849435216539
Position 2961: 0.0015781940128690422
Position 583: 0.001117453472424022
Position 2608: 0.001008603178025646
Position 4321: 0.0008876432056773667
Position 3594: 0.0008590276976323785
Position 1894: 0.0008571917809516272
Position 3606: 0.0008544536978521842
Position 726: 0.0007387120822677837
Position 4153: 0.0007314266569182698
Position 599: 0.0005575271076015799
Position 316: 0.0005403635040891315
Position 1207: 0.0005058433087598971
Position 388: 0.00029710234593715066
Position 2111: 0.0002660481962690877
Position 4815: 0.00023771312778183963
Position 160: 0.000161677650691444
Position 283: 0.0001455698791820238
Position 2089: 7.050504553118511e-05
Position 274: 5.81862411409591e-05
Position 454: 5.6142646755936925e-05
Position 47: 5.024966664935776e-05
Position 1559: 3.934597368794614e-05
Position 465: 2.989377235106105e-05
Position 2070: 2.8825455371913072e-05
Position 1253: 2.8454923604337697e-05
Position 750: 2.790906206224164e-05
Position 1886: 2.5558753048291813e-05
Position 2258: 2.5065790902035895e-05
Position 2506: 1.9518224417470205e-05
Position 3185: 1.4979672278691781e-05
Position 2274: 1.3966360867819064e-05
Position 66: 9.257619576507591e-06
Position 385: 8.104900359206482e-06
Position 3533: 5.016562634346064e-06
Position 371: 1.9989214647037255e-06
Position 4113: 1.2999264946398828e-06
Position 344: 1.2909123675445664e-06
Position 404: 1.2901777926083444e-06
Position 862: 1.1962240272132635e-06
Position 406: 1.1698146515535988e-06
Position 236: 1.1559175007234868e-06
Position 243: 1.155365379502418e-06
Position 93: 1.0744240874167595e-06
Position 140: 8.833890412674677e-07
Position 530: 7.539543649994712e-07
Position 392: 6.704643754250188e-07
Position 338: 6.633713863430426e-07
Position 1433: 5.85792696038071e-07
Position 817: 5.46228972065492e-07
Position 245: 3.6881862572259103e-07
Position 864: 3.5997949132264584e-07
Position 739: 3.2382248057608447e-07
Position 699: 2.4442923711515017e-07
Position 1103: 2.0251985594716348e-07
