Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 28091 32228 34198 34714 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 28014 32076 34060 34539 38547 46085]
top_k =  1000
Partition function (log Z): 5.716747528759766

Sorted 5' Splice Sites (High to Low Probability):
Position 19900: 0.9910448002487855
Position 10208: 0.9908446103805324
Position 24424: 0.9884197166919634
Position 175: 0.9656504895308597
Position 28091: 0.960998154913729
Position 34714: 0.9038942043747922
Position 20865: 0.8630458964485285
Position 32228: 0.7061855199509312
Position 34198: 0.6988164461244964
Position 30200: 0.6365831484552721
Position 28348: 0.6277622971847685
Position 26129: 0.5790694254549708
Position 38663: 0.482815300356089
Position 19369: 0.443830295030927
Position 26991: 0.43103516347475945
Position 24124: 0.3441230778563582
Position 4784: 0.2503658772233045
Position 30509: 0.23070253789316472
Position 27676: 0.22210776318786685
Position 20698: 0.21875050503619956
Position 32254: 0.20559609095757828
Position 35313: 0.2009450463327977
Position 23980: 0.18795844006975215
Position 35023: 0.14900207538634358
Position 19357: 0.1375916649164986
Position 45430: 0.1311604787033418
Position 40184: 0.11242998515261636
Position 33576: 0.09643458447162426
Position 14332: 0.0915047117076325
Position 22903: 0.08263450381837208
Position 25765: 0.07932398438433645
Position 27920: 0.07337543712967826
Position 43048: 0.07239536501055505
Position 14694: 0.07003622193521254
Position 19303: 0.06742062095195851
Position 8718: 0.0672236407281667
Position 25772: 0.06711081535939084
Position 28579: 0.060543393277632473
Position 494: 0.05334620035694863
Position 392: 0.052376202427448365
Position 25635: 0.04457122398023316
Position 37023: 0.04217979224610545
Position 2273: 0.0381510069048183
Position 32271: 0.03684320726607361
Position 13087: 0.030890869394490362
Position 7882: 0.030661130720053265
Position 26302: 0.030230008665843897
Position 8348: 0.027130956019888068
Position 1268: 0.025822839409609128
Position 36543: 0.02562156246366121
Position 26610: 0.02500413758807759
Position 12281: 0.02472379577307326
Position 6908: 0.024132196506051678
Position 23353: 0.023792054334403873
Position 36734: 0.023307172339653542
Position 24765: 0.022678985967603534
Position 32149: 0.01899097586649
Position 32123: 0.018896431120443716
Position 30193: 0.018400777239787818
Position 23998: 0.017759723877318397
Position 21094: 0.0169454181195505
Position 34160: 0.016253227117165932
Position 7578: 0.0146583556823074
Position 9431: 0.013541229472224612
Position 14402: 0.012149998411402118
Position 28075: 0.012114399392815691
Position 34069: 0.011675857235021962
Position 1501: 0.011335634581167488
Position 14545: 0.011067330410070044
Position 19551: 0.010286729954736507
Position 34143: 0.010235232788766332
Position 22237: 0.00980644384660965
Position 29024: 0.0098045827620302
Position 40875: 0.009728526535518638
Position 23154: 0.009555465148302534
Position 1728: 0.00907645427881599
Position 4981: 0.008954033496447971
Position 40410: 0.008930700708593392
Position 14601: 0.008850465808485902
Position 35730: 0.008598512897084357
Position 20985: 0.008227506843940472
Position 14874: 0.007962394347242578
Position 2242: 0.007692589101360144
Position 34753: 0.007671631171876391
Position 5961: 0.007404184347181064
Position 3971: 0.007198767542460782
Position 31288: 0.007047969826301335
Position 27982: 0.0068685017062203434
Position 7368: 0.006377233246139159
Position 19414: 0.00627807270684454
Position 29011: 0.006183146717395209
Position 22156: 0.005771894244855186
Position 3909: 0.005686021708182793
Position 8748: 0.0051420585908239
Position 34294: 0.00494676358866943
Position 21197: 0.004932665823457073
Position 22186: 0.004836135555733084
Position 1076: 0.00477132675910799
Position 3837: 0.004539052148720013
Position 4971: 0.004538106346555768
Position 4033: 0.004525113398025195
Position 15350: 0.004512265218146726
Position 22874: 0.004499318349764962
Position 14141: 0.0043385384709907
Position 7811: 0.004037677510780821
Position 27474: 0.004032562497084844
Position 5527: 0.003966116309762436
Position 8977: 0.003937652021156453
Position 23136: 0.003917920180497129
Position 28258: 0.0037937732618792026
Position 35027: 0.0037634232069234264
Position 21213: 0.003740986342388364
Position 23975: 0.0037038100349298542
Position 23427: 0.0035292385316622794
Position 31812: 0.0034414377054172293
Position 27074: 0.0033975186656408137
Position 11662: 0.0033662566374243292
Position 7221: 0.003296693961658122
Position 9342: 0.0032564911876009203
Position 5324: 0.003179331355275102
Position 24377: 0.003126194668880117
Position 24658: 0.0031198640630550395
Position 17947: 0.0029397135860742556
Position 1272: 0.0028721464528879423
Position 10241: 0.0027141271874193376
Position 16367: 0.002648593946359088
Position 33774: 0.0026476180674507594
Position 3437: 0.00259587647084305
Position 25340: 0.002595302454336911
Position 7626: 0.002466257815027648
Position 12214: 0.002458269201344682
Position 4894: 0.002417914137247484
Position 7795: 0.002406814703230573
Position 16036: 0.00239686625892467
Position 5057: 0.002391513846061657
Position 2224: 0.0023731934754675204
Position 8771: 0.0022831326142635274
Position 28587: 0.0021942216239769874
Position 15429: 0.002037111956563304
Position 270: 0.0019671389094435003
Position 3645: 0.0018725544660512607
Position 2676: 0.0017233464890279045
Position 2688: 0.0016004973359676118
Position 6938: 0.001532593914724951
Position 32249: 0.001508625664519607
Position 8605: 0.0014997021940050298
Position 9087: 0.0014897037781928225
Position 7409: 0.0014707965743421963
Position 8370: 0.0014327481279880615
Position 1089: 0.001384283527841017
Position 24781: 0.0013761033482307314
Position 385: 0.0013622749004248613
Position 143: 0.0013590048064088401
Position 2256: 0.001304771693774699
Position 19880: 0.0012559717505803089
Position 5107: 0.0011845855627804155
Position 30445: 0.0011845109514697551
Position 1479: 0.0011443047019021955
Position 26291: 0.001140661773509511
Position 6301: 0.001136362612014451
Position 2220: 0.0010860361058485444
Position 344: 0.0010303647157069524
Position 14763: 0.001015704453377482
Position 4938: 0.0010109956932907195
Position 14490: 0.0010094109069096414
Position 6343: 0.0008827994464377616
Position 25046: 0.0008819920021630583
Position 5375: 0.0008246418246395428
Position 29027: 0.0008190368239081264
Position 25760: 0.0007618352938064583
Position 22884: 0.0007569784412740341
Position 8561: 0.0007550616401715806
Position 2000: 0.0007363080705518596
Position 6297: 0.0007226431768887292
Position 2248: 0.0007127458574782093
Position 22268: 0.0006713274947061527
Position 33360: 0.000641562385997013
Position 34757: 0.0005719210069626622
Position 30680: 0.0005591500531605131
Position 3667: 0.00038104395987265815
Position 26588: 0.00037065003874583275
Position 26894: 0.00033034141418680736
Position 3791: 0.0003177643326238174
Position 22247: 0.0002621476059311615
Position 3857: 0.0002589012185054237
Position 1148: 0.0002457475663916634
Position 1388: 0.00024188522071697506
Position 396: 0.00022616675825499737
Position 3874: 0.00022090207839898764
Position 4788: 0.00018821019834799478
Position 3524: 0.00018577314211932683
Position 237: 0.00013919657999706599
Position 13315: 0.00012709062770288712
Position 2207: 0.00011713745974157856
Position 10226: 0.00011312151095119855
Position 35267: 0.00010928729225967649
Position 28412: 9.008873808217609e-05
Position 2764: 4.9584353843176e-05
Position 24431: 4.7262518120486086e-05
Position 2671: 3.070094378957237e-05
Position 2047: 2.4380949746112983e-05
Position 28327: 2.079931931902128e-05
Position 28337: 1.987764041519914e-05
Position 820: 1.7973011998989823e-05
Position 194: 1.7107408313094826e-05
Position 20911: 1.4794375891541566e-05
Position 692: 1.43220350236785e-05
Position 1236: 1.2374311396356021e-05
Position 924: 1.1664222480719418e-05
Position 1056: 1.1050901895954782e-05
Position 1049: 8.990883527620046e-06
Position 862: 5.513267167829148e-06
Position 28117: 4.977248744660398e-06
Position 1588: 3.915876000118063e-06
Position 738: 3.423166937040736e-06
Position 1688: 2.793702833814407e-06
Position 4874: 2.7926823455637997e-06
Position 1220: 2.791121036689142e-06
Position 1162: 2.773509456903622e-06
Position 204: 2.6305615041691364e-06
Position 2696: 2.4586530974008375e-06
Position 3154: 1.3488913733678862e-06
Position 169: 1.185789101541515e-06
Position 33811: 1.086211863965643e-06
Position 24820: 1.0714791647471805e-06
Position 1203: 6.486966063434555e-07
Position 35031: 5.82281371872424e-07
Position 598: 5.178908520861046e-07
Position 1649: 3.7778910402274175e-07
Position 1166: 3.5431503530060284e-07
Position 532: 2.891070587043986e-07
Position 3441: 2.8662796134934464e-07
Position 699: 2.825100107564563e-07
Position 1296: 2.7992429984823463e-07
Position 425: 1.7242358666949054e-07
Position 967: 1.5031428930758386e-07
Position 808: 1.2337653432567634e-07
Position 687: 8.196304234527385e-08
