Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  1000
Partition function (log Z): -34.879562177834586

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9732069541886892
Position 287: 0.8039359766831614
Position 664: 0.2548204533996294
Position 2784: 0.2333398379635111
Position 628: 0.10292044177762137
Position 7796: 0.06304711650685337
Position 657: 0.051348101679807946
Position 1065: 0.049253219319656025
Position 1155: 0.029001293442649605
Position 680: 0.025153657084494487
Position 4000: 0.02474055371554036
Position 645: 0.024654218472351882
Position 1213: 0.018406291997000005
Position 43: 0.018099349663662147
Position 910: 0.015308361632351898
Position 293: 0.014859630592385514
Position 4117: 0.011480319087744712
Position 152: 0.011080576397686549
Position 3504: 0.009664014040678355
Position 148: 0.006138753246839303
Position 66: 0.005647233276969555
Position 10529: 0.005006780335814235
Position 6694: 0.004506076629270059
Position 1806: 0.004486634560815738
Position 2136: 0.004366986597195209
Position 10545: 0.0038313262563528573
Position 3215: 0.003583902508734273
Position 1074: 0.0030743345038815434
Position 7057: 0.0030549836159362484
Position 4466: 0.002904046824044603
Position 1152: 0.0028989741242339737
Position 233: 0.0028948239370027652
Position 50: 0.0028603513651792646
Position 668: 0.002838439603005375
Position 5980: 0.0027823607706197098
Position 1753: 0.002587723461790502
Position 4062: 0.0022797267929105993
Position 150: 0.002103305189714848
Position 16: 0.001965877232986959
Position 917: 0.0019124052807841553
Position 1445: 0.0017476197354141438
Position 2405: 0.001415988976591859
Position 841: 0.0013314018075611233
Position 181: 0.0013245889838574606
Position 3366: 0.0011501690863865155
Position 1109: 0.0011067319872065224
Position 1118: 0.0009666570194809313
Position 396: 0.0008974667094380413
Position 913: 0.0007765854667814129
Position 2015: 0.00065399541563379
Position 4774: 0.0006010886061402887
Position 447: 0.0005436424210737592
Position 961: 0.0005069975649879192
Position 3491: 0.0004192809155735447
Position 715: 0.0004088240849606924
Position 1583: 0.00040417851191238644
Position 77: 0.000399590030033875
Position 482: 0.00038207893289759576
Position 1557: 0.0003541933922355607
Position 7: 0.00034181498962047104
Position 767: 0.00033261140725719245
Position 21: 0.0003324583487874278
Position 3538: 0.00030661224758148396
Position 687: 0.00027456256053772594
Position 6764: 0.000228586713936498
Position 7151: 0.00021750039069833618
Position 387: 0.00021358761536223673
Position 6135: 0.00020472602674143095
Position 4693: 0.000143172115711045
Position 131: 0.00012795516138249034
Position 3219: 0.00011911695982205617
Position 47: 0.00011089270185491175
Position 360: 9.459905579324168e-05
Position 5175: 8.943428457575807e-05
Position 5454: 8.37040541224299e-05
Position 172: 8.196008354300183e-05
Position 4370: 5.85280871332946e-05
Position 81: 4.7715781404229875e-05
Position 557: 4.290871319299228e-05
Position 3734: 3.728908299224831e-05
Position 1132: 3.360745198668441e-05
Position 199: 3.348560209638315e-05
Position 1055: 3.163760723551031e-05
Position 1163: 2.531258527949034e-05
Position 35: 1.812903518264449e-05
Position 6217: 1.6302159763055403e-05
Position 480: 1.3668919421681184e-05
Position 1125: 1.2019149730959912e-05
Position 639: 1.0291854843198158e-05
Position 706: 8.77206848282406e-06
Position 3086: 8.557834964904302e-06
Position 4179: 7.6248477503909735e-06
Position 1069: 6.810240548153144e-06
Position 3936: 6.653708864432541e-06
Position 570: 6.2658576925713956e-06
Position 2944: 5.872438846114024e-06
Position 495: 5.750150478706953e-06
Position 259: 4.7672881320608574e-06
Position 2754: 4.684722435365376e-06
Position 1984: 3.785378704041316e-06
Position 2816: 3.697960067494233e-06
Position 3416: 2.8024664103940255e-06
Position 1351: 2.329297725081851e-06
Position 1531: 1.924857044120343e-06
Position 1494: 1.8807210585385423e-06
Position 1378: 6.005662825169633e-07
Position 140: 5.491395906475219e-07
Position 1488: 4.33618180391242e-07
Position 1409: 4.2460149943938973e-07
Position 117: 4.0938433080280556e-07
Position 1318: 2.7102453504562245e-07
Position 1561: 2.537892122556139e-07
Position 1395: 1.0722523332087339e-07
Position 3479: 1.0196343203765872e-07
Position 1482: 4.079120555148e-08
Position 193: 1.410916569200472e-08
Position 542: 3.4625468345385e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9658931265228342
Position 2653: 0.22247469321898222
Position 562: 0.1763165925712981
Position 11168: 0.1599131158127081
Position 351: 0.14531677135351093
Position 7695: 0.13418315478895143
Position 15535: 0.09682206179054434
Position 10507: 0.06369266176314697
Position 18129: 0.057256768602385835
Position 1605: 0.04988181499388611
Position 4876: 0.04450973107440978
Position 6451: 0.04282419820941869
Position 6938: 0.04223450716075013
Position 3288: 0.04129292533461375
Position 1005: 0.034676666542505286
Position 13458: 0.03166191682031042
Position 3935: 0.028888625226901724
Position 12707: 0.02660472986096126
Position 729: 0.02595761830441186
Position 12898: 0.025173027122701745
Position 15113: 0.025015189237117305
Position 10107: 0.022973576660614278
Position 6834: 0.020796768496016367
Position 542: 0.020693037379788455
Position 432: 0.017418934097332056
Position 9435: 0.01740509924226727
Position 15461: 0.015212351563273465
Position 4296: 0.013940805320148112
Position 13482: 0.012998979075811691
Position 2930: 0.012149664443117204
Position 5877: 0.010764050831069908
Position 620: 0.010292017498297334
Position 1212: 0.009633655244112813
Position 599: 0.009585620398047763
Position 9876: 0.00948637397619616
Position 811: 0.0071284183527672495
Position 884: 0.005990708569108743
Position 9147: 0.005914504605896012
Position 3817: 0.005612966590997765
Position 15494: 0.005609420654334465
Position 1809: 0.005464038787869722
Position 6447: 0.005321665362146843
Position 11443: 0.0049521508996427065
Position 766: 0.004626312170103735
Position 12150: 0.0045113010197263635
Position 2558: 0.004510084729269897
Position 10071: 0.004508424801005894
Position 584: 0.004165828999061671
Position 1485: 0.003719310656728057
Position 2625: 0.003655351986015816
Position 10717: 0.0035622697674996782
Position 6934: 0.0035573842983857443
Position 7661: 0.003485220643049198
Position 8774: 0.003410446929570954
Position 10233: 0.00311606155748068
Position 1742: 0.002956263719458794
Position 3115: 0.0028832708652971693
Position 5233: 0.002788984627204342
Position 3999: 0.0027487714495823402
Position 13794: 0.002678212245628584
Position 10528: 0.0025765594475199898
Position 3173: 0.0024496397297505234
Position 4524: 0.002425236324337677
Position 8211: 0.0024175206951550813
Position 2497: 0.0022537027522751035
Position 6958: 0.0022207666485702933
Position 2029: 0.0021079156169781657
Position 11520: 0.002082755092394089
Position 9119: 0.0019636637206614997
Position 3982: 0.0018736362817750169
Position 8815: 0.001856089033448982
Position 8818: 0.0018455411323962175
Position 2687: 0.0017950412368334862
Position 13060: 0.0017638747958308347
Position 8722: 0.0016811438540884779
Position 3850: 0.001677944837491454
Position 9276: 0.001502278841278228
Position 1338: 0.0014828661296962071
Position 7096: 0.0013692124716131742
Position 6471: 0.0013151508866084888
Position 8236: 0.001250934330549374
Position 2328: 0.0012349724502465941
Position 4496: 0.0012249958823157716
Position 5657: 0.0012133593355700188
Position 3598: 0.0011046388477167803
Position 6638: 0.0011035316789334438
Position 5683: 0.0010942499227844713
Position 4102: 0.0010776088828154055
Position 1243: 0.0010465542686214748
Position 11205: 0.0009715342388835885
Position 3712: 0.0009304399243179447
Position 8771: 0.0009195821396270038
Position 4465: 0.0009143896671840473
Position 2234: 0.0008918377029207246
Position 1354: 0.000881392527020161
Position 3093: 0.0008636699179898535
Position 1091: 0.0008518910368110208
Position 7837: 0.0007811442598148499
Position 4052: 0.0007697760173613106
Position 5510: 0.0007521461426492471
Position 4844: 0.0007483422404377929
Position 2728: 0.0006626389626965439
Position 8117: 0.0006575445019280641
Position 2662: 0.000606177988385554
Position 1942: 0.0005737693926004142
Position 1872: 0.0005310435955834583
Position 4183: 0.0004874380926089152
Position 207: 0.0004713049178635641
Position 1527: 0.0004685640156000793
Position 1609: 0.00045214127574987045
Position 4164: 0.0004367056896232013
Position 927: 0.0004114001862889997
Position 1074: 0.00038006382895455944
Position 4266: 0.0003785111879474455
Position 2271: 0.00036197725746233865
Position 1048: 0.0003504148770378548
Position 8756: 0.0003398891915859707
Position 2947: 0.0003307481994262477
Position 6365: 0.00032552704274243854
Position 949: 0.0003194298032638704
Position 1930: 0.00029326495048408104
Position 6868: 0.000293123116250534
Position 5901: 0.0002925252056726198
Position 1114: 0.0002709436657756483
Position 6609: 0.00026124163712463636
Position 2102: 0.00026092521932197216
Position 1218: 0.00024362770698146673
Position 5560: 0.00023157667067105205
Position 740: 0.00022384864691090244
Position 6185: 0.00021998718541533081
Position 2816: 0.00021076953511585956
Position 5028: 0.00020840634444604207
Position 5025: 0.00020573595757952543
Position 5389: 0.0001877217442369638
Position 1894: 0.0001803304951816467
Position 7691: 0.0001785732533680888
Position 454: 0.00017669235127244784
Position 2291: 0.00017505854259104183
Position 7575: 0.0001723179685356489
Position 1780: 0.0001678063359689282
Position 3096: 0.0001564877232284632
Position 6040: 0.00014452801964337018
Position 1488: 0.00014376861358967038
Position 6693: 0.00013938747919323494
Position 4335: 0.00013849311403758092
Position 6612: 0.00013053193112399613
Position 2276: 0.00011165200326066532
Position 209: 0.00010817795074108839
Position 2041: 8.828864781504788e-05
Position 2524: 8.317805559835811e-05
Position 1625: 7.5429639039431e-05
Position 931: 7.479399301384243e-05
Position 2014: 7.079077771837636e-05
Position 2302: 6.621905719464013e-05
Position 3366: 6.144949962415786e-05
Position 2896: 6.0623841720381375e-05
Position 1703: 5.548867013854741e-05
Position 935: 5.4810326186989344e-05
Position 2255: 4.937508369426557e-05
Position 229: 3.7310853962302375e-05
Position 2775: 3.508197814455119e-05
Position 2863: 2.4958674341048463e-05
Position 823: 2.2615602065445448e-05
Position 1984: 2.2250661644156244e-05
Position 706: 1.650434440333809e-05
Position 715: 1.4242512858239416e-05
Position 2068: 1.2048999945776172e-05
Position 1988: 1.1953048249213668e-05
Position 515: 1.1899615090438646e-05
Position 2749: 1.056081265782407e-05
Position 844: 1.000535988662542e-05
Position 4034: 7.382756686512788e-06
Position 2003: 7.269414819541738e-06
Position 2509: 6.661447090759222e-06
Position 3351: 6.217591125098291e-06
Position 3122: 5.787845586266733e-06
Position 2181: 4.636756974560248e-06
Position 1299: 3.663863092129317e-06
Position 250: 3.3444265332289527e-06
Position 148: 3.0601010002030363e-06
Position 636: 2.90831037881264e-06
Position 2391: 2.1695843250046216e-06
Position 3569: 1.2447616780316662e-06
Position 168: 5.789191073190674e-07
Position 219: 4.4546598412816643e-07
Position 223: 4.0728567010010585e-07
Position 273: 3.293760490620539e-07
Position 1302: 3.235671674563114e-07
Position 1404: 2.240874358082931e-07
Position 1359: 2.0309484152028293e-07
Position 190: 1.9425332662171067e-07
Position 442: 1.5102097619715576e-07
Position 510: 1.143019966336169e-07
Position 570: 5.792044386398301e-08
Position 266: 5.369321828114017e-08
Position 367: 5.3196467880583256e-08
Position 818: 4.4132244257603934e-08
Position 913: 3.054916149362688e-08
Position 162: 2.0887807772630033e-08
Position 1715: 1.9093857649523885e-08
Position 1651: 1.8407689909751213e-08
Position 237: 1.4186554534266582e-08
Position 2000: 9.301145975879265e-09
Position 396: 7.648713613425835e-09
Position 264: 5.633986460185541e-09
Position 158: 5.296327323871601e-09
Position 276: 3.1889178124510476e-09
Position 394: 1.3026240770913962e-09
Position 286: 6.576372958924906e-10
Position 296: 6.139410140977776e-10
Position 657: 5.275299097416213e-10
