Gene = EMC1
index = 496
Annotated 5SS: [  138  6647  7603  7939  9208 10537 11256 11735 12322 12758 13536 14411
 16423 18617 18929 20292 20709 24240 28157 28929 30789 31984]
Annotated 3SS: [ 6521  7536  7844  9078 10409 11105 11566 12249 12694 13412 14313 16299
 18416 18778 20129 20588 24101 27982 28717 30703 31853 32069]
SMsplice 5SS: [  138  6647  7603  7939  9208 10537 11256 11858 12322 12758 13536 14411
 18617 18929 20709 24340 28157 28929 30789 31984]
SMsplice 3SS: [ 6521  7536  7844  9109 10409 11105 11734 12249 12694 13412 14313 18457
 18778 20588 24101 27982 28717 30741 31853 32069]
top_k =  1000
Partition function (log Z): 30.544726884627092

Sorted 5' Splice Sites (High to Low Probability):
Position 13536: 0.9992386516660228
Position 7939: 0.9763772620702991
Position 18929: 0.9672050707511003
Position 11256: 0.9627760450530559
Position 18617: 0.9508524376021145
Position 20709: 0.9425513108712283
Position 10537: 0.9101490653401693
Position 28929: 0.9076391570187806
Position 30789: 0.8883096823413362
Position 14411: 0.8654174657114744
Position 31984: 0.8195980445475118
Position 9208: 0.7527590436599773
Position 32220: 0.7225538120368004
Position 11858: 0.7017438079391523
Position 12322: 0.6964134512220274
Position 12758: 0.6938278236524782
Position 7603: 0.6448220537747005
Position 6647: 0.6232582314794352
Position 138: 0.5870966119665402
Position 28157: 0.5830364085953174
Position 24340: 0.5364947151264665
Position 16423: 0.5061751716362165
Position 142: 0.3709416836492761
Position 30380: 0.3300538452444552
Position 20292: 0.296952882634678
Position 24240: 0.2743159683563657
Position 17929: 0.2573643513465244
Position 5030: 0.244456806775522
Position 28184: 0.24093761768818137
Position 17373: 0.21129594766953125
Position 11735: 0.19580303030680746
Position 8187: 0.1935197736855476
Position 1948: 0.18148744118492138
Position 30576: 0.17642918136755764
Position 30042: 0.1658884815145003
Position 12415: 0.11975681499176044
Position 17748: 0.11289481854171894
Position 6949: 0.09960974377003441
Position 960: 0.09482608245254541
Position 24165: 0.07166379772947208
Position 17718: 0.06873991231760332
Position 7763: 0.06468916399630299
Position 10569: 0.06116843811278251
Position 14110: 0.060043643534813215
Position 31943: 0.05081340565868205
Position 7725: 0.04973217384837617
Position 12846: 0.04842327797590433
Position 10854: 0.043785972760980084
Position 24184: 0.03923100311875979
Position 25859: 0.0374590139885914
Position 2143: 0.033411008931386724
Position 9361: 0.033367112654329414
