Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  1000
Partition function (log Z): -1.802421104304129

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.999764300110885
Position 4132: 0.9940963153517602
Position 33136: 0.8894757921858882
Position 6463: 0.8442066351483232
Position 12063: 0.8297860282880671
Position 6150: 0.8246246820550059
Position 11308: 0.6973577537742476
Position 464: 0.5799289265578869
Position 90: 0.4441645613965522
Position 30663: 0.38129398536682985
Position 32897: 0.3503062095102177
Position 133: 0.30875064333965907
Position 4786: 0.22266783512648658
Position 2308: 0.1712991777635389
Position 108: 0.17123548224013835
Position 14182: 0.1665750596636959
Position 19832: 0.1516992376486281
Position 14508: 0.1091501039569827
Position 14241: 0.10888586186370514
Position 11827: 0.09195291744709456
Position 2963: 0.06796930927563112
Position 17909: 0.06545120405968187
Position 2838: 0.05769822986027779
Position 446: 0.05609269279434682
Position 14220: 0.051311939518346145
Position 26192: 0.036281041725890036
Position 16667: 0.03295577721272672
Position 1488: 0.031067566160233217
Position 2284: 0.02695384969066762
Position 4320: 0.026164254968039185
Position 468: 0.023362522826186748
Position 549: 0.02087294477198761
Position 9939: 0.0178559499339815
Position 415: 0.015759298662050125
Position 36: 0.01484489362387579
Position 3117: 0.013735655307240406
Position 3113: 0.012075061864230451
Position 5362: 0.011336566278454772
Position 4401: 0.008847406259962021
Position 5445: 0.007868370686294406
Position 7038: 0.00587214314485708
Position 30488: 0.0058037588220692495
Position 10276: 0.005553815365333232
Position 10028: 0.005355228834510133
Position 4406: 0.004766763273779802
Position 5145: 0.004200594954933576
Position 7106: 0.004017371402461257
Position 8105: 0.003602986216973915
Position 3275: 0.0035896623264225808
Position 39: 0.003322143729219169
Position 9757: 0.002940544583538331
Position 4115: 0.002431210097424647
Position 8675: 0.0024228402189553767
Position 2340: 0.0023246298961221985
Position 6501: 0.002258997918493126
Position 12481: 0.002192137338787414
Position 654: 0.002181621997050088
Position 1740: 0.0021702419224938914
Position 1861: 0.0020313127639032635
Position 6458: 0.0019701941805718645
Position 2333: 0.0019285142102780717
Position 8127: 0.0019126900013794682
Position 1942: 0.001600637363031094
Position 181: 0.0012419785644093445
Position 17461: 0.0010881771874234215
Position 17362: 0.0010054444849488644
Position 4370: 0.0008509769086083798
Position 5017: 0.0008097614362035305
Position 16610: 0.0007358697879821427
Position 1769: 0.0006595393912871716
Position 4829: 0.0006574552150314232
Position 5590: 0.0006212243832561034
Position 5057: 0.0005863224911275444
Position 4904: 0.0004274882169624094
Position 14756: 0.0004189057636183517
Position 15714: 0.00041375038893426983
Position 42: 0.0003025752385878231
Position 138: 0.00023483251793512844
Position 4119: 0.000181385148615715
Position 1866: 0.00013074900123004915
Position 16671: 0.00010610131222387182
Position 14872: 0.00010133598536715005
Position 4525: 9.348548563712207e-05
Position 53: 9.208134712513808e-05
Position 346: 9.074137686341236e-05
Position 899: 8.850643628507162e-05
Position 25285: 8.03686168096974e-05
Position 114: 5.800134428489824e-05
Position 4316: 5.702862422832327e-05
Position 4374: 5.150330682507431e-05
Position 634: 4.767931883143796e-05
Position 6540: 3.3112557757063596e-05
Position 977: 3.276904499980968e-05
Position 698: 3.145703203151212e-05
Position 1405: 3.122347237121839e-05
Position 2000: 2.7441159837852677e-05
Position 24402: 2.626996223426707e-05
Position 199: 1.5050808174614875e-05
Position 760: 1.5037299926068189e-05
Position 4185: 1.4267065048320248e-05
Position 6587: 1.3962695402676985e-05
Position 2295: 1.2804478651351002e-05
Position 392: 1.2503819696668774e-05
Position 6825: 1.2412163818993446e-05
Position 280: 6.673908126269087e-06
Position 6312: 6.288933652917889e-06
Position 4338: 5.494066016164641e-06
Position 229: 3.908181949144739e-06
Position 4356: 3.760675603425168e-06
Position 437: 3.4870101352799044e-06
Position 240: 3.4853308730419916e-06
Position 1004: 3.2111485468955952e-06
Position 1447: 3.2101375078140137e-06
Position 218: 3.1791335298548334e-06
Position 1149: 2.2562372763975556e-06
Position 395: 2.200886688238373e-06
Position 4095: 2.1780551832608164e-06
Position 867: 2.1182947879677508e-06
Position 6888: 1.867291467392689e-06
Position 6834: 1.5082767655446199e-06
Position 1314: 1.4074614020500641e-06
Position 2863: 1.0652812538946996e-06
Position 171: 1.0536543933613962e-06
Position 6801: 9.374209790672969e-07
Position 1896: 6.768702047073452e-07
Position 161: 6.340452507663137e-07
Position 19: 5.235136988684472e-07
Position 322: 4.380863610778701e-07
Position 1910: 4.2361351696808334e-07
Position 2302: 4.22236640033287e-07
Position 1620: 2.944739447597421e-07
Position 141: 2.9156464539442286e-07
Position 1037: 2.286369312753954e-07
Position 268: 2.2733405917188346e-07
Position 238: 1.6425579165007224e-07
Position 1609: 1.5925422991769274e-07
Position 232: 1.35293969492168e-07
Position 1123: 1.2496109576158652e-07
Position 112: 7.756106222055027e-08
Position 24827: 6.323550950241457e-08
Position 24765: 5.35621544054996e-08
Position 24666: 2.136847056573184e-08
Position 413: 1.0026269266859126e-08
Position 305: 6.65859886291574e-09
Position 261: 3.08240761263061e-09
Position 377: 2.015570496660725e-09
Position 408: 6.339322176098893e-10
Position 270: 1.9289908676215667e-10
Position 288: 1.9050869197589939e-10
Position 1321: 1.180584750945102e-10
Position 1472: 1.032062137558517e-10
Position 1492: 9.868825098532944e-11
Position 297: 3.2282393958492824e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9394646513852583
Position 33031: 0.903945491627098
Position 24184: 0.8254363839798754
Position 11953: 0.8223707889050949
