Gene = MGLL
index = 841
Annotated 5SS: [   167   1557  41462 100821 102198 112675 128276]
Annotated 3SS: [  1411  41354 100683 102086 112584 128059 130926]
SMsplice 5SS: [   167   1557   8143  10401  14046  14368  22873  24460  41462  56112
  57560  68767  87546 100821 102198 112675 128108 128276]
SMsplice 3SS: [  1411   7920  10320  13954  14311  22777  24319  41354  55987  57442
  68688  87356 100683 102086 112584 128059 128194 130926]
top_k =  1000
Partition function (log Z): -33.90094602819835

Sorted 5' Splice Sites (High to Low Probability):
Position 41462: 0.9995626189482284
Position 167: 0.9580491865526664
Position 10401: 0.8852882855973089
Position 14368: 0.850833692815961
Position 8143: 0.8345559531614468
Position 1557: 0.7593544316614252
Position 24460: 0.7472926396509302
Position 14046: 0.7341908807154367
Position 22873: 0.7129141879010679
Position 6005: 0.7099257989526986
Position 30202: 0.6181488832608534
Position 4617: 0.33379193359520537
Position 942: 0.24984551020871512
Position 1530: 0.23084772040212226
Position 18385: 0.20542745474530857
Position 12880: 0.2033720334052061
Position 25334: 0.20053231369979577
Position 24524: 0.18662292744533446
Position 14685: 0.15070331869675405
Position 3907: 0.14972665627343162
Position 9136: 0.1424046165022981
Position 4303: 0.13353831261578
Position 46612: 0.12529795924661438
Position 8576: 0.12093002567704923
Position 583: 0.12000172014173385
Position 2541: 0.10990179932214786
Position 2568: 0.08302991581573024
Position 4656: 0.08089716134856739
Position 42595: 0.08019061448509014
Position 26473: 0.07995351391775452
Position 14782: 0.06865927356888586
Position 9767: 0.059927227215166815
Position 6777: 0.05641917002550342
Position 10498: 0.054571588781821306
Position 6848: 0.051202864338387895
Position 42257: 0.0493399245873904
Position 2207: 0.04861120554054637
Position 43361: 0.04859761095765591
Position 4363: 0.046570860806736156
Position 22911: 0.04525487186728867
Position 527: 0.043191480794521626
Position 591: 0.038681981675070254
Position 570: 0.037230151031034116
Position 18416: 0.03510124337815942
Position 523: 0.029711720840069688
Position 24509: 0.02556072996900056
Position 7129: 0.02522245000298871
Position 3155: 0.02029842813902642
Position 2380: 0.019190635097572423
Position 25284: 0.018290359820422635
Position 46124: 0.016581615036047968
Position 15931: 0.013763381285165376
