Gene = LVRN
index = 807
Annotated 5SS: [  819 20936 22216 25446 29784 31361 37409 38005 38165 38746 40418 40887
 43474 48401 49975 52034 52926 53272 59973]
Annotated 3SS: [20792 22075 25318 29628 31246 37267 37938 38098 38572 40340 40746 43417
 48246 49879 51925 52757 53133 59896 63483]
SMsplice 5SS: [  819  1471  5643 16065 17529 19808 20936 22216 25446 31361 32724 33069
 37409 38005 40887 43474 52034 52926 53272 59973 62654 62878]
SMsplice 3SS: [ 1368  5495 15953 17443 19750 20792 22075 25318 31246 32626 32913 37267
 37938 40746 43294 51925 52757 53133 59896 62513 62743 63483]
top_k =  1000
Partition function (log Z): 3.8973617150707796

Sorted 5' Splice Sites (High to Low Probability):
Position 31361: 0.9631010175391709
Position 37409: 0.9562624700201141
Position 40887: 0.9317745638816031
Position 5643: 0.9230200363462143
Position 25446: 0.921773379370232
Position 16065: 0.9185397238599526
Position 53272: 0.907194930529984
Position 17529: 0.8892106385746974
Position 1471: 0.8859992738148708
Position 38005: 0.8404831662382238
Position 20936: 0.838255928149313
Position 52926: 0.8330057145392431
Position 59973: 0.8080183337385993
Position 43474: 0.7903300685371367
Position 52034: 0.6807774006759456
Position 33069: 0.6754170053486018
Position 22216: 0.6716284534175007
Position 62654: 0.6161532763588283
Position 819: 0.5941698251146512
Position 19808: 0.4893282880199912
Position 32724: 0.46029516176306645
Position 40418: 0.4527549867430275
Position 39822: 0.43520344943740297
Position 62878: 0.42672591399811727
Position 59005: 0.37100167896150293
Position 2344: 0.33009218205475765
Position 29831: 0.3090279700691688
Position 38165: 0.29223553756652904
Position 26157: 0.2892009176045597
Position 25218: 0.24300236104307188
Position 11189: 0.2403728925223487
Position 44143: 0.22561071861013407
Position 32686: 0.22067660725686328
Position 906: 0.21844866425732687
Position 22698: 0.203511267492023
Position 49975: 0.19698610913639014
Position 8169: 0.19139294640324211
Position 34299: 0.19075264066986278
Position 37651: 0.17977361375445147
Position 10146: 0.16503440149954046
Position 40607: 0.1509201343551048
Position 22238: 0.14159630501281165
Position 42165: 0.13098260230057623
Position 60730: 0.12861948719108907
Position 53006: 0.12489343935875152
Position 526: 0.1246683303644403
Position 41440: 0.11773624105065833
Position 57283: 0.11174499123547421
Position 34350: 0.11111398665620098
Position 39024: 0.10999679685464397
Position 42787: 0.10694040239997428
Position 58994: 0.09332199654766726
Position 25834: 0.09296238733620871
Position 2482: 0.08347744855252656
Position 595: 0.0832026427013887
Position 24461: 0.07591395093869775
Position 56622: 0.07534128708253626
Position 22550: 0.06946197494153157
Position 20832: 0.06804901111730166
Position 23487: 0.054967257718157955
Position 53221: 0.051759482074571886
Position 42604: 0.05026958564720233
Position 25451: 0.04323300967539445
Position 2846: 0.04247882701419318
Position 3149: 0.040678968692241
Position 2128: 0.03871405907451104
Position 42951: 0.038575433349786116
Position 56539: 0.03656488494735817
Position 56592: 0.03643339603428424
Position 43152: 0.03377414754241467
Position 53261: 0.0325157672433396
Position 41578: 0.032382378599670324
Position 5610: 0.03208284789293503
Position 54762: 0.03123673810332704
Position 20157: 0.030245268839678707
Position 16636: 0.029887173688999128
Position 63699: 0.026555780715116085
Position 3365: 0.024734288856524515
Position 47083: 0.021162278141338343
Position 701: 0.021042736708643872
Position 33050: 0.017523855016809232
Position 23809: 0.017466104012202263
Position 2824: 0.01666408162437843
Position 54232: 0.01485614264302601
Position 53896: 0.014660758092990661
Position 38746: 0.014359063459636353
Position 2044: 0.014257099671719661
Position 63012: 0.013545547866001222
Position 3917: 0.011681887443152917
Position 43811: 0.011497416867782294
Position 2208: 0.009569236482889036
Position 1496: 0.008868802018748925
Position 10536: 0.008642331397932882
Position 52935: 0.007627740203595268
Position 2841: 0.007358526058914243
Position 2933: 0.007179879078954143
Position 2048: 0.006955891017804858
Position 33633: 0.006859940077236538
Position 5724: 0.00658365879234676
Position 231: 0.005939376584951167
Position 24832: 0.005634140134920078
Position 60673: 0.0054553175297269866
Position 2429: 0.005159568031945636
Position 2124: 0.0049137750346529485
Position 154: 0.0048996882201276
Position 6290: 0.004742979338372345
Position 4620: 0.004728397473005566
Position 43315: 0.0047264190809795945
Position 47682: 0.004412730276859712
Position 39332: 0.0042838853085696346
Position 42920: 0.00361610581110774
Position 63793: 0.003505613282237206
Position 2221: 0.0034723918432978417
Position 1149: 0.0033918917691614326
Position 3195: 0.003361796439445405
Position 58788: 0.0031222867645088045
Position 41886: 0.0029305337027343437
Position 6176: 0.0028533955607216157
Position 1018: 0.002844555548558697
Position 1863: 0.0026984912810723693
Position 2132: 0.002606432418071373
Position 57779: 0.002514659334532458
Position 4615: 0.002507264330270583
Position 19627: 0.00226028926795954
Position 19979: 0.0022560190452542658
Position 4744: 0.002149031033930218
Position 6735: 0.002110656199462802
Position 25997: 0.002038073260724542
Position 9011: 0.0020277084457172015
Position 62656: 0.002026553480093695
Position 42277: 0.0019667542763421525
Position 361: 0.0019198818120679062
Position 4358: 0.0017591841069628962
Position 6406: 0.0016953255010226935
Position 42992: 0.0016934070292883283
Position 2749: 0.0016629693728792499
Position 53284: 0.0015060949762787294
Position 688: 0.0014499757373381715
Position 719: 0.0014379408929936078
Position 2671: 0.001348131915260206
Position 41894: 0.0013151786162063168
Position 55209: 0.0012830015209044936
Position 56700: 0.0012459322755266637
Position 1326: 0.0012338978999374757
Position 9765: 0.0011698988453012582
Position 22455: 0.0011615562311387412
Position 42778: 0.0011402060079965574
Position 59259: 0.0010686045175451445
Position 8171: 0.0010543358371611024
Position 24255: 0.0010453537678902208
Position 3532: 0.0010256562906347817
Position 37887: 0.000995416271185608
Position 10398: 0.0009005997382020434
Position 60997: 0.0008853387520392388
Position 40892: 0.000872753439374204
Position 4198: 0.0008468685035837902
Position 1084: 0.0008194904821782189
Position 7165: 0.0008175190758634147
Position 1231: 0.0008111868235696018
Position 3869: 0.0008061825309472251
Position 190: 0.0007886382937869375
Position 22688: 0.0007724467566657877
Position 1298: 0.0007022818351998657
Position 25386: 0.0006781090106784978
Position 2226: 0.0006562587839627135
Position 64413: 0.0006144411228726642
Position 7089: 0.000600317354271267
Position 53725: 0.0005867507399850405
Position 56155: 0.000540325136581867
Position 115: 0.0004938455491183071
Position 492: 0.0004569780439061814
Position 57783: 0.0004439746662378958
Position 757: 0.00042055927416763774
Position 57244: 0.0004163969431573472
Position 6248: 0.00041587645968933984
Position 53865: 0.0004068073825981898
Position 997: 0.0003370474044847018
Position 53550: 0.0003330983220484114
Position 3432: 0.00033178822805134166
Position 61821: 0.00030800881798271083
Position 54490: 0.0003028540871556974
Position 1376: 0.00026681772118267025
Position 538: 0.0002541865003779958
Position 1341: 0.00021860904881456421
Position 54535: 0.000216289198933402
Position 870: 0.00017156640174862352
Position 1475: 0.00014589689485485673
Position 6884: 0.00012182911472678821
Position 6856: 0.00010836461603171081
Position 1369: 0.0001050805330035001
Position 663: 0.00010416592984000297
Position 55088: 0.00010370155183510714
Position 258: 0.0001022669397812811
Position 2054: 9.396092773939624e-05
Position 1511: 7.995860049172738e-05
Position 54368: 7.292669021684628e-05
Position 828: 6.856030540562366e-05
Position 1752: 6.0940737390724595e-05
Position 54270: 5.277617648010109e-05
Position 634: 4.83698517174415e-05
Position 1908: 3.268861928254812e-05
Position 65: 2.2747478009376257e-05
Position 514: 1.7578620263745436e-05
Position 883: 1.5548589762146973e-05
Position 793: 1.3994330895389053e-05
Position 83: 1.0416631620068717e-05
Position 2532: 8.72990518093937e-06
Position 1899: 8.117588659005408e-06
Position 2166: 7.775624888957932e-06
Position 57775: 7.7593859921579e-06
