Gene = LSM8
index = 804
Annotated 5SS: [ 223 1663 4374]
Annotated 3SS: [1621 4245 7879]
SMsplice 5SS: [ 223 4374]
SMsplice 3SS: [4245 7879]
top_k =  1000
Partition function (log Z): -6.115106994229233

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.8312751264056681
Position 4374: 0.8028714073639054
Position 1663: 0.5065177533030691
Position 3290: 0.28908721119493413
Position 249: 0.14828159257773812
Position 4077: 0.0867584894875068
Position 4364: 0.06681589569286621
Position 4357: 0.0448288804688658
Position 2284: 0.02507807429649887
Position 1072: 0.02005202024293783
Position 1148: 0.01842545309875197
Position 835: 0.016459496804235658
Position 3486: 0.016000046766482284
Position 1697: 0.014703594123664534
Position 7790: 0.009312692825490881
Position 6999: 0.008076480452923529
Position 5015: 0.0070967957771414
Position 8052: 0.006173699462874999
Position 287: 0.006145735598830409
Position 4339: 0.005679320706570019
Position 8478: 0.0048020541171984255
Position 2629: 0.004186799413000445
Position 1391: 0.0035848727758506986
Position 3493: 0.0033721744276127845
Position 4327: 0.0033279558958450124
Position 999: 0.0030632830435079186
Position 2538: 0.0024451002694742003
Position 1856: 0.0022600877050043943
Position 276: 0.001894781477381891
Position 3255: 0.0018649497734774504
Position 294: 0.0015202301295192144
Position 7996: 0.0014937798250212785
Position 4140: 0.0014933305482402654
Position 1183: 0.001456832829435896
Position 8095: 0.0013421917905967293
Position 7814: 0.0012762399010522603
Position 8482: 0.0012617800032143252
Position 3854: 0.0010607004134210386
Position 6867: 0.0008171202694999725
Position 1406: 0.0007156372423321323
Position 3466: 0.0006998707707918196
Position 4200: 0.0006842819270954535
Position 486: 0.0006252700492275108
Position 4047: 0.0005731525911457474
Position 8088: 0.0005304285189828476
Position 4378: 0.0005237004406581416
Position 9: 0.0005160692230174283
Position 409: 0.00042944591532792227
Position 259: 0.00035731811956479255
Position 6860: 0.00032669814561902015
Position 33: 0.00027080984715864483
Position 890: 0.0002446585937658294
Position 4029: 0.00023756067004249382
Position 6220: 0.00017559122815279213
Position 2155: 0.0001719366102307054
Position 8472: 0.00016478332638898794
Position 6227: 0.00015636722299516647
Position 697: 0.0001561318161937091
Position 2291: 0.00015397963265596963
Position 2178: 0.00015142532387402068
