Gene = GUCA2B
index = 633
Annotated 5SS: [ 120 1446]
Annotated 3SS: [1258 2113]
SMsplice 5SS: [ 120 1446]
SMsplice 3SS: [1258 1646]
top_k =  1000
Partition function (log Z): -5.366650194794672

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9717440577738976
Position 1446: 0.7732143648485812
Position 376: 0.3417506617290769
Position 1175: 0.03528376615815527
Position 382: 0.019815408892944798
Position 1754: 0.014927308921434896
Position 1924: 0.013970497705251678
Position 477: 0.012640218306602778
Position 275: 0.010127207424832804
Position 519: 0.007490858627975907
Position 805: 0.007206951564115445
Position 164: 0.006721197597219251
Position 1221: 0.005458468914887092
Position 1608: 0.005417130791637551
Position 1731: 0.004258936731533133
Position 896: 0.004141384251956557
Position 1018: 0.0026592041790846443
Position 104: 0.0025254129014646133
Position 555: 0.0012433877512876615
Position 919: 0.0012225334279156758
Position 2079: 0.0011080918085572791
Position 2135: 0.0009820551625702883
Position 1557: 0.0007149550922458841
Position 461: 0.0006088078280700449
Position 937: 0.00047973374618317995
Position 2085: 0.00045359865435373444
Position 1318: 0.00037790057495317136
Position 1756: 0.00032570938627131895
Position 367: 0.000317251202467897
Position 481: 0.0002786251068684938
Position 1274: 0.00026657331207176923
Position 1853: 0.00024843632038425373
Position 745: 0.00023322810544884886
Position 279: 0.00023285384196012747
Position 607: 0.00018807578200957337
Position 1191: 0.00011849336834151474
Position 1857: 8.397733528024099e-05
Position 2187: 7.613883547755457e-05
Position 785: 6.739685401409836e-05
Position 959: 3.977504601630062e-05
Position 1805: 3.0934212209134704e-05
Position 456: 2.2774268789367123e-05
Position 822: 2.2045636123205587e-05
Position 759: 1.6204794131059698e-05
Position 1302: 8.464234183460474e-06
Position 1124: 7.515689623976649e-06
Position 1122: 6.888939260304557e-06
Position 188: 3.847401343881178e-06
Position 124: 1.811165891975866e-06
Position 1480: 1.2470220198829548e-06
Position 1512: 9.059672594956233e-07
Position 1450: 7.450984764177431e-07
Position 186: 7.35754624280942e-07
Position 75: 5.384723991200883e-07
Position 809: 5.144287005772556e-07
Position 1364: 4.697991511503202e-07
Position 1839: 2.656779906013261e-07
Position 636: 2.502675423514514e-07
Position 108: 1.400526494693356e-07
Position 442: 8.932506909383971e-08
Position 305: 6.522673650299637e-08
Position 583: 5.7871953950008634e-08
Position 384: 1.3190278443063832e-08
Position 66: 1.2710532186946465e-08
Position 295: 1.2407083615597976e-08
Position 361: 1.2184287154766765e-08
Position 72: 1.0156707878349526e-08
Position 642: 4.695469935737284e-09
Position 138: 4.588678050804959e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1646: 0.5721186623806731
Position 1258: 0.3867012333312262
Position 254: 0.33873001270795944
Position 1342: 0.21072933591038615
Position 1390: 0.1987063434790805
Position 1587: 0.11591282406773747
Position 1998: 0.08074530586195318
Position 2113: 0.03799647953766401
Position 1075: 0.03171066512227595
Position 1052: 0.024603830931272466
Position 1220: 0.017805784724890958
Position 2238: 0.01599123243630414
Position 237: 0.014811322176318226
Position 1109: 0.01393762462382995
Position 356: 0.013497598209421854
Position 2069: 0.012459397034268054
Position 456: 0.012020319219179877
Position 1279: 0.011082693994216282
Position 709: 0.010405963483476496
Position 480: 0.010202605333095015
Position 1878: 0.00930051394246632
Position 1895: 0.008850543977680682
Position 1526: 0.008265025429490607
Position 1417: 0.008029809007063203
Position 2263: 0.006704986322003127
Position 288: 0.00601057028950932
Position 1533: 0.005938957785747442
Position 2045: 0.005759746456759999
Position 1656: 0.005156529808163146
Position 2014: 0.0037905350994355005
Position 2222: 0.003544296770217667
Position 259: 0.0034714852800539547
Position 848: 0.0032606009428301588
Position 2302: 0.002923013820855912
Position 1468: 0.0027499325559451754
Position 1122: 0.002401069506807572
Position 1202: 0.00234107071231818
Position 2180: 0.001982022524565431
Position 1950: 0.00176180267255659
Position 1616: 0.001695226157370261
Position 1728: 0.001642615910732183
Position 1694: 0.0015174174317335216
Position 1674: 0.0015097887564864236
Position 1265: 0.001449489110761348
Position 1662: 0.0013560586067529697
Position 1497: 0.001337645520211075
Position 305: 0.001293354829485214
Position 943: 0.0012566905758953132
Position 1980: 0.0012551787624787948
Position 202: 0.0012378401209048751
Position 653: 0.0012262756401081223
Position 1144: 0.0011731954022317797
Position 373: 0.0011728353336938615
Position 1348: 0.0009333974665367411
Position 2042: 0.0008136751545089639
Position 292: 0.0008027525730873833
Position 339: 0.0007781734689318559
Position 589: 0.0007022565913387957
Position 642: 0.0005356563881359817
Position 732: 0.0005182595922383779
Position 261: 0.00028292044198104967
Position 1399: 0.0002169290829371421
Position 1612: 0.00020189987240676164
Position 860: 0.00018800447709887332
Position 1318: 0.00017701818427808582
Position 905: 0.0001488287781673172
Position 2204: 0.0001470006091370225
Position 1033: 0.00013797952517340388
Position 1297: 0.00012911694862575946
Position 1940: 0.00011850157327555362
Position 737: 8.375110378491289e-05
Position 2388: 7.883751014018089e-05
Position 1294: 7.440447833789778e-05
Position 2097: 6.994625555024569e-05
Position 1329: 5.7690037609934954e-05
