Gene = ETF1
index = 512
Annotated 5SS: [  204   468 24609 25740 29733 30537 31826 32256 32736 34632]
Annotated 3SS: [  363 24432 25599 29593 30345 31695 32099 32670 34483 34912]
SMsplice 5SS: [  204   468 13746 24609 25740 29733 32256]
SMsplice 3SS: [  363 13621 24432 25599 29593 32099 34912]
top_k =  1000
Partition function (log Z): -2.9411133233052604

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9975104886629597
Position 468: 0.9967014707479759
Position 13746: 0.9912741943476705
Position 25740: 0.9867688000691607
Position 32256: 0.8508119408963516
Position 29733: 0.7933071025745481
Position 24609: 0.6115288693106025
Position 9190: 0.4382530183492242
Position 34632: 0.34232007371674006
Position 10898: 0.34139940017585707
Position 27573: 0.33660993738375966
Position 30537: 0.2953083324639846
Position 4237: 0.21713764298743074
Position 1129: 0.21295639348880765
Position 13298: 0.12879566053037078
Position 20584: 0.12160830780259754
Position 32736: 0.11642612702326556
Position 9267: 0.09820739653253863
Position 15172: 0.09712256099807595
Position 6344: 0.09607230752310905
Position 7232: 0.0737638615092583
Position 1782: 0.06676833694560162
Position 9740: 0.05912399547674195
Position 34996: 0.05549865192921272
Position 2731: 0.050012565774989026
Position 926: 0.03861046453207799
Position 32811: 0.037646422286304014
Position 6511: 0.034299240814725795
Position 6530: 0.03383249036522247
Position 8962: 0.032778690027958884
Position 26517: 0.029091384729046696
Position 4031: 0.02548091784983271
Position 35177: 0.02356902763881767
Position 782: 0.022354152355726957
Position 6085: 0.022033232641519872
Position 1104: 0.021358293064232946
Position 35009: 0.019789312106705013
Position 34714: 0.01843417585989566
Position 3924: 0.01753354007936097
Position 10973: 0.012608587562743627
Position 6966: 0.010811608251102993
Position 13189: 0.00797518154814434
Position 10627: 0.007559364482223721
Position 2775: 0.006874667633869306
Position 1115: 0.006865763958407469
Position 9480: 0.004920937290759956
Position 3273: 0.00437575909265238
Position 13407: 0.00431001135547623
Position 36909: 0.003934836432857622
Position 9222: 0.0033666773229432075
Position 2065: 0.003320275195273949
Position 14057: 0.0028714222984813514
Position 10285: 0.0027677129863938055
Position 6154: 0.0022821148851960796
Position 4509: 0.002169213190289056
Position 1906: 0.0021038973901586822
Position 32532: 0.0016671978750701167
Position 32137: 0.0016010584195685238
Position 2043: 0.001255999795757333
Position 78: 0.0012517896894614544
Position 7201: 0.001225804789507258
Position 30586: 0.0011183365522507314
Position 2113: 0.0010043874800172029
Position 2835: 0.0009221525304666688
Position 1157: 0.0008522542397925689
Position 229: 0.0007417915600480938
Position 596: 0.0007368270705726426
Position 9243: 0.0006852202563142744
Position 801: 0.0005830513849737401
Position 1938: 0.0005080229285032357
Position 4241: 0.000499957191586761
Position 667: 0.0004691323757987397
Position 6942: 0.00043639139454700813
Position 959: 0.0004114083814258719
Position 760: 0.00033497344466021383
Position 930: 0.0003038170876813549
Position 1568: 0.0002884281730680379
Position 1178: 0.0002740813819350272
Position 819: 0.0002566412752924035
Position 479: 0.00013371437911782215
Position 714: 7.98224741017598e-05
Position 1290: 7.714903610702963e-05
Position 623: 7.273757870346922e-05
Position 1682: 5.0176055191358355e-05
Position 1348: 3.2618302579519185e-05
Position 1352: 2.9556024037594814e-05
Position 1133: 2.7273477988078183e-05
Position 59: 2.3580176638082424e-05
Position 1122: 2.2873072729787405e-05
Position 3011: 2.0703958078242407e-05
Position 599: 1.5387117831050717e-05
Position 132: 1.4655656433385342e-05
Position 935: 1.460159784537606e-05
Position 123: 9.017216998429134e-06
Position 415: 6.742781010676195e-06
Position 754: 4.605669227403853e-06
Position 817: 3.976672850198684e-06
Position 632: 2.650229653121985e-06
Position 688: 1.2954650831338132e-06
Position 1139: 1.252390765837628e-06
Position 125: 5.937816904626554e-07
Position 1372: 5.19459515465099e-07
Position 1000: 2.65042980380426e-07
Position 504: 2.448209760104364e-07
Position 648: 1.970540980137313e-07
Position 238: 9.379944124112373e-08
Position 711: 6.074571395600136e-08
Position 809: 4.7203033555185757e-08
Position 336: 3.8226834879154556e-08
Position 328: 2.8407317144360635e-08
Position 493: 2.0433493182728744e-08
Position 398: 1.6921311977002916e-08
Position 334: 1.552993195824316e-08
Position 64: 1.3048899904819758e-08
Position 1272: 4.455236539334785e-09
Position 1033: 2.8777356889715945e-09
Position 325: 1.68073981861123e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13621: 0.9919760111400561
Position 25599: 0.986817971955593
Position 363: 0.9630476309645432
Position 34912: 0.9295333120650682
Position 29593: 0.7773113406536523
Position 24432: 0.6115354850266994
Position 9061: 0.4612945134903504
Position 32099: 0.4608291081075919
Position 32056: 0.39586278351138793
Position 34483: 0.3554270393582294
Position 10734: 0.35113007775238336
Position 27472: 0.32186599440259545
Position 30385: 0.17611250570419953
Position 4164: 0.158865274939785
Position 1018: 0.15053550541401584
Position 13159: 0.12904868683913714
Position 20297: 0.12160974957635708
Position 30345: 0.11040202336668958
Position 32670: 0.08803327589536271
Position 15099: 0.05357723523777991
Position 35702: 0.050767799474383146
Position 32697: 0.05061320180231578
Position 4120: 0.04976552890983074
Position 6443: 0.049320134380598346
Position 15052: 0.04354628944171005
Position 877: 0.041334109239400674
Position 2672: 0.04038772621403333
Position 7132: 0.04004710623938205
Position 1661: 0.03968286491168948
Position 36521: 0.03477291617007066
Position 6180: 0.03459545077460297
Position 9618: 0.0344722388152646
Position 6264: 0.03405848998412511
Position 5985: 0.03354222386666644
Position 693: 0.032465726456241524
Position 8994: 0.027622602876221578
Position 3842: 0.026451975373950987
Position 37120: 0.02574048620663201
Position 8881: 0.025037713479897514
Position 9165: 0.024739134617623577
Position 781: 0.023370630301609952
Position 7052: 0.0229762375247885
Position 308: 0.022837499082784617
Position 36755: 0.021415145099632313
Position 1066: 0.020485032315322605
Position 9095: 0.019811637766036814
Position 6424: 0.018811632838159193
Position 9641: 0.018687360767289534
Position 29531: 0.0167208522389029
Position 26399: 0.01526969667808567
Position 27313: 0.014771236360820391
Position 1033: 0.014677791192903718
Position 35608: 0.013959772629197922
Position 838: 0.013507543906565096
Position 26383: 0.012638255339756316
Position 13084: 0.012032166594854177
Position 8729: 0.011868124681974807
Position 6800: 0.011853973764650248
Position 1494: 0.011456134092975594
Position 30257: 0.010681970585538334
Position 32377: 0.010568111311468065
Position 10579: 0.010437493931409978
Position 6941: 0.010417001340348151
Position 6311: 0.009914166309428171
Position 410: 0.009273036224167485
Position 34326: 0.009171638900857555
Position 32442: 0.008499952151399481
Position 2587: 0.008335356095800791
Position 3983: 0.008258207684695387
Position 9517: 0.00596443340004856
Position 3709: 0.005553544234910884
Position 3772: 0.00467677643864834
Position 2565: 0.004532903952598749
Position 1666: 0.004020829572541299
Position 2501: 0.003880246168774831
Position 9377: 0.003853909674716205
Position 1970: 0.003231356503054986
Position 6143: 0.0032070702480645375
Position 1817: 0.0030750047792340056
Position 9017: 0.0029173085961301344
Position 1633: 0.002899987622268442
Position 6293: 0.002807433454436866
Position 10048: 0.0027677166237316366
Position 1517: 0.0024626262401673017
Position 3938: 0.0024518441035149873
Position 754: 0.0023207018370298023
Position 717: 0.002223257251509319
Position 1587: 0.0021409076678016057
Position 6290: 0.0020787114223052797
Position 13953: 0.002071286802975043
Position 35548: 0.0019392538419276703
Position 32896: 0.001901269655142209
Position 3215: 0.0018542595348553014
Position 3123: 0.001814681074560166
Position 1685: 0.001813690644107191
Position 2000: 0.001747837656196431
Position 881: 0.001686590612107056
Position 398: 0.0015327743313604402
Position 33908: 0.0014946633646522561
Position 1699: 0.0014620843798304143
Position 4023: 0.001440124962022942
Position 32727: 0.0014159022826813839
Position 34850: 0.00126545387714195
Position 26285: 0.0012390703227340603
Position 4456: 0.0011140476230662502
Position 35107: 0.0010963196993107648
Position 9290: 0.0010670276160437483
Position 34259: 0.0009329736032905481
Position 3778: 0.0009301922954954314
Position 35445: 0.0008262384267538039
Position 4204: 0.0007835445784760688
Position 3917: 0.000710338906096897
Position 34059: 0.0006753449340262045
Position 919: 0.0006402881275224942
Position 4373: 0.0006045249790463179
Position 33248: 0.0005819704078429875
Position 1075: 0.0005671924891909605
Position 6846: 0.000558123372308954
Position 33979: 0.0005497458241525928
Position 935: 0.0005415263801312726
Position 2611: 0.000536410687799857
Position 1052: 0.0004871443051716646
Position 32945: 0.00047566837946140284
Position 4055: 0.00046689478979422983
Position 373: 0.0004475908607943486
Position 4403: 0.00043591967818858217
Position 6994: 0.00038523729694224285
Position 34995: 0.00038290911747600545
Position 370: 0.00038034623268530136
Position 1610: 0.00037543526573357314
Position 3167: 0.00026595958563106287
Position 1746: 0.0002595584610566569
Position 759: 0.0002468798135673173
Position 1500: 0.00023373751048421024
Position 27902: 0.00022077281102588989
Position 1543: 0.000215887737012367
Position 520: 0.00020345355215580242
Position 3080: 0.0002026347464089562
Position 6018: 0.00018411280258317535
Position 33731: 0.00018348123793942683
Position 33109: 0.00017324783615200141
Position 33408: 0.00016319901204735117
Position 29098: 0.00015011660568304584
Position 27720: 0.00011983640533536453
Position 3077: 0.0001166156144777382
Position 3855: 0.00011436960152478025
Position 3980: 0.00010753087177694529
Position 367: 8.662991481491065e-05
Position 1865: 7.275422742901335e-05
Position 25932: 6.682987637936602e-05
Position 2298: 6.593985686460043e-05
Position 3126: 5.595161815653008e-05
Position 2472: 5.5313949692267146e-05
Position 13818: 5.467621132805464e-05
Position 14048: 5.387286041880186e-05
Position 671: 5.302516045812777e-05
Position 27878: 5.297695073042222e-05
Position 3688: 4.888045266866493e-05
Position 1707: 4.491564545374506e-05
Position 3791: 4.175603879959513e-05
Position 29830: 4.1468949130328995e-05
Position 2971: 4.108951488695936e-05
Position 25956: 4.0538082364111934e-05
Position 972: 4.0229686384731764e-05
Position 30152: 3.7706893972944975e-05
Position 1166: 3.3911484260679016e-05
Position 956: 3.263550417457507e-05
Position 3143: 2.6844045123902915e-05
Position 1595: 2.6693305984452053e-05
