Gene = CASD1
index = 281
Annotated 5SS: [  420  7859  8526 17409 18453 23452 24005 25726 28097 29259 34733 35904
 37378 39837 41681 42630 44778]
Annotated 3SS: [ 7761  8404 17363 18389 23406 23880 25510 27673 29168 34612 35746 37297
 39734 41539 42551 44684 45693]
SMsplice 5SS: [  420  7859  8526 17409 18453 23452 24005 29259 35904 41681 44778]
SMsplice 3SS: [ 7761  8404 17363 18389 23406 23880 29168 35746 41539 44684 45693]
top_k =  1000
Partition function (log Z): 4.371924859242033

Sorted 5' Splice Sites (High to Low Probability):
Position 24005: 0.9628353969906568
Position 35904: 0.9528419429829686
Position 7859: 0.9504426255458324
Position 29259: 0.9499920080264159
Position 8526: 0.9431717780942496
Position 41681: 0.9417869229682131
Position 420: 0.8807369126014969
Position 17409: 0.7980812739749453
Position 23452: 0.6681451401689694
Position 35510: 0.6283644119928357
Position 44778: 0.6273199615290584
Position 18453: 0.611324549574846
Position 33301: 0.46109769034634507
Position 34733: 0.45550006170809126
Position 45090: 0.426955113230768
Position 42630: 0.4157027808224379
Position 18944: 0.3713864143189942
Position 8255: 0.34833882371914204
Position 28287: 0.2933223698898425
Position 39824: 0.2890846943853955
Position 20858: 0.2821733988440837
Position 8300: 0.26943976733726405
Position 20625: 0.23020402960611963
Position 33362: 0.2196257816928046
Position 28097: 0.19473236122867468
Position 30946: 0.19150709211946096
Position 37378: 0.1905696531974785
Position 38118: 0.1435720382966504
Position 40012: 0.1351216633793963
Position 21722: 0.12672389286633187
Position 1139: 0.12623900568933086
Position 35371: 0.11411494990988548
Position 20730: 0.10380641788858289
Position 30883: 0.10330961175043309
Position 13243: 0.08319664176582686
Position 42394: 0.0769706670897294
Position 41916: 0.0709451596135028
Position 32979: 0.06910142791246458
Position 39837: 0.06888622650548484
Position 356: 0.06381508557775488
Position 36487: 0.0613123679422743
Position 35202: 0.05948320045404706
Position 15226: 0.05716249823960061
Position 8843: 0.055836483118386626
Position 40799: 0.05485468000604698
Position 38286: 0.05366892605985566
Position 39118: 0.05264918142613839
Position 41714: 0.05245488157746703
Position 39172: 0.05175257318538354
Position 2190: 0.051726190542911554
Position 22218: 0.04980240001535184
Position 25726: 0.048725291584454905
Position 39205: 0.04858996696798578
Position 44835: 0.04701738340772813
Position 8734: 0.046522876591605394
Position 21898: 0.04592473551581783
Position 29690: 0.03740393093182791
Position 34672: 0.03644763462681724
Position 21701: 0.03476285531984985
Position 2134: 0.03323170645265443
Position 24512: 0.03024993456739946
Position 17425: 0.029772915182702794
Position 43896: 0.029582978272800736
Position 42118: 0.029105953520260436
Position 18747: 0.028587159800560428
Position 34724: 0.02805036164061741
Position 38086: 0.026791983727322728
Position 44782: 0.02499145847542563
Position 116: 0.024744174693654832
Position 31178: 0.022057538115693942
Position 44868: 0.021506285289017713
Position 7029: 0.019661823412529235
Position 40372: 0.016634518812898073
Position 39186: 0.0160248989384895
Position 45888: 0.015316454221278327
Position 46236: 0.015084272223249602
Position 21706: 0.015025535690209051
Position 40378: 0.014821819505525522
Position 13412: 0.014445915984882537
Position 41886: 0.013725096302450873
Position 13971: 0.01301667157754154
Position 33643: 0.012858219898905185
Position 34152: 0.012467713575375051
Position 29640: 0.012282490922229978
Position 5864: 0.01222667325396033
Position 2663: 0.012205115393541542
Position 1859: 0.01189062721851412
Position 11333: 0.011542031611626358
Position 1021: 0.010908394958455893
Position 43785: 0.010622181924356664
Position 30115: 0.010554822865674603
Position 708: 0.010117066075259924
Position 40398: 0.009842921648111597
Position 165: 0.009541549579740701
Position 43419: 0.009203827764156684
Position 5584: 0.008669703692151316
Position 5229: 0.008647811133566715
Position 1084: 0.007865257753915724
Position 2924: 0.007753933443787317
Position 5370: 0.00742672397882655
Position 1160: 0.0072460637472762145
Position 1771: 0.006837740120988539
Position 44831: 0.006553691804789558
Position 3563: 0.006261260164393144
Position 35926: 0.005834910738738399
Position 35837: 0.005818293690706863
Position 1575: 0.005478818653571713
Position 5818: 0.005260443282135659
Position 8057: 0.004950308528357931
Position 35593: 0.004610077250168483
Position 5248: 0.004265144493631739
Position 1897: 0.004061328990708624
Position 8338: 0.004016780382075254
Position 861: 0.00399131489250765
Position 2638: 0.003777656173659319
Position 2299: 0.00370881010063185
Position 39200: 0.003625723447565822
Position 36329: 0.003606344757254298
Position 341: 0.003201624018101069
Position 44816: 0.0031655846100752793
Position 41616: 0.00281285925302763
Position 5785: 0.0027955297627319424
Position 29658: 0.0026735693610584776
Position 37178: 0.0024884296985187224
Position 1872: 0.0024735183521868483
Position 30088: 0.002401884474264067
Position 7548: 0.002295652865877587
Position 45293: 0.002225798007830567
Position 5698: 0.0022079927737759155
Position 5382: 0.0021569079435576786
Position 9015: 0.002038533587097915
Position 4639: 0.0018317355572557757
Position 8650: 0.0016973855059820924
Position 37076: 0.0016854012781447236
Position 42624: 0.001681139534311537
Position 17543: 0.0015726391963894598
Position 43866: 0.001428803061974391
Position 24282: 0.0013749855113840395
Position 15206: 0.0013284540350131965
Position 37445: 0.0012150840393057693
Position 14338: 0.0010460950083710117
Position 15353: 0.0010315253543520413
Position 17877: 0.0009723698360966343
Position 17419: 0.0009693467612524181
Position 24542: 0.0009521975453304367
Position 25028: 0.0009388198927026269
Position 877: 0.0009011502994315394
Position 13141: 0.0008902580723931845
Position 20418: 0.0008664224129336004
Position 14951: 0.0007803392413896321
Position 33707: 0.0007110811690659852
Position 13425: 0.0006692993233834279
Position 144: 0.0006454346423818652
Position 557: 0.0006121759264966288
Position 43914: 0.0005819363407457807
Position 36310: 0.0005400982246803757
Position 139: 0.0005006050520964089
Position 43976: 0.0004883695847107991
Position 43806: 0.00047897002861545636
Position 8182: 0.00045475967860847714
Position 730: 0.0004346869868087546
Position 37811: 0.00041102187323289357
Position 42926: 0.00040804923133907453
Position 234: 0.00036735213671665036
Position 38414: 0.00036599708710444384
Position 12472: 0.00035309164468423794
Position 17074: 0.0003393238005672224
Position 42725: 0.000322019786906416
Position 31004: 0.00031759405823387923
Position 25386: 0.00031589164896098944
Position 24171: 0.0002684390563109724
Position 30987: 0.00026770414267425973
Position 8203: 0.0002585153163964418
Position 8208: 0.00024072273125399718
Position 16426: 0.0002359930373304791
Position 36510: 0.00019433624315023555
Position 18433: 0.0001939737093212302
Position 10809: 0.00016874504084560206
Position 14035: 0.00015908811255332822
Position 11519: 0.00015052481497986395
Position 10623: 0.00015006016668735834
Position 14154: 0.0001452650468787767
Position 10524: 0.00014388669390664484
Position 14585: 0.00014301106481843422
Position 8018: 0.00013731137867962004
Position 24598: 0.00013530976928277305
Position 14041: 0.0001341272558676865
Position 724: 0.00010813799653738574
Position 7922: 0.00010622184864637306
Position 35930: 9.86457492295433e-05
Position 1804: 7.97292175518722e-05
Position 33242: 6.594078223764484e-05
Position 33336: 4.846270995172027e-05
Position 665: 4.7844190030940085e-05
Position 1116: 4.327634815264034e-05
Position 42450: 4.0558783172973115e-05
Position 368: 3.581162514734666e-05
Position 1785: 2.8289186789019846e-05
Position 2155: 2.4381652560841808e-05
Position 2753: 1.742402288287235e-05
Position 1463: 1.7213980959744576e-05
Position 631: 1.7113402311098447e-05
Position 783: 1.5065455905601874e-05
Position 29254: 1.445701204190831e-05
Position 1119: 1.2991992813926795e-05
Position 30850: 1.2596161028663185e-05
Position 3862: 1.2074086505680342e-05
Position 697: 9.173535043717207e-06
Position 8484: 8.825884122772881e-06
Position 4058: 8.37093032902934e-06
Position 1891: 8.17576026901976e-06
Position 5115: 8.135140544187556e-06
Position 849: 7.620923619949753e-06
Position 1256: 7.521469599320778e-06
Position 85: 7.248318379041763e-06
Position 3795: 6.717147162436375e-06
Position 854: 6.266091003371922e-06
Position 4951: 5.441433177802892e-06
Position 8565: 5.240406380324308e-06
Position 3753: 5.223703880216492e-06
Position 4981: 5.047412252635527e-06
Position 547: 4.5621211425660015e-06
Position 3900: 3.966863720145018e-06
Position 1206: 3.4439671722819187e-06
Position 1424: 3.369769374104363e-06
Position 604: 3.2241681394893328e-06
Position 1445: 1.94494980846226e-06
Position 223: 1.8717461115024607e-06
Position 4540: 1.7337373330678169e-06
Position 1157: 1.7224530240062656e-06
Position 1050: 1.4255915873923184e-06
Position 762: 1.3024089363963835e-06
