Gene = SLC33A1
index = 1266
Annotated 5SS: [ 1156 11947 20522 20911 24691]
Annotated 3SS: [11758 20336 20792 24474 26000]
SMsplice 5SS: [   55 11947 20522 20911 24691 26197 29722]
SMsplice 3SS: [11758 20336 20792 24474 26000 29639 32983]
top_k =  1000
Partition function (log Z): -7.603540688831323

Sorted 5' Splice Sites (High to Low Probability):
Position 24691: 0.9784137137098827
Position 20522: 0.9750410074644634
Position 11947: 0.9102369168911264
Position 20911: 0.8486382478496485
Position 55: 0.7190768458851501
Position 26197: 0.6834134525514091
Position 29722: 0.5633886284232825
Position 25183: 0.44155199820675656
Position 12131: 0.4344086906594422
Position 1271: 0.20715646836814003
Position 2420: 0.15148693352728865
Position 13078: 0.13834176020188002
Position 24523: 0.1306924161941884
Position 230: 0.10366979185299136
Position 1156: 0.05994218134446811
Position 22855: 0.05914610106686158
Position 9446: 0.040266421524135974
Position 7066: 0.034589877341909936
Position 8437: 0.031900488396092504
Position 9366: 0.0311466615866623
Position 22807: 0.031084055952155194
Position 1035: 0.030574030139144805
Position 29978: 0.026369975463973044
Position 12182: 0.023576911647541863
Position 1981: 0.02305052495790243
Position 1967: 0.022456203727969005
Position 10980: 0.021805092386629744
Position 5633: 0.021703591145161343
Position 864: 0.01976027840450072
Position 8242: 0.019005166392855412
Position 10939: 0.01436760155494406
Position 11027: 0.01364680712246079
Position 25278: 0.009672297463572043
Position 24695: 0.009542667417737025
Position 13154: 0.008525990242596069
Position 22485: 0.006069866299254963
Position 1008: 0.005639455765754766
Position 31753: 0.005434015969041874
Position 32051: 0.005362906486708918
Position 30094: 0.005228153048409604
Position 25059: 0.0045349965816227
Position 637: 0.00453468986024569
Position 481: 0.00445862549813872
Position 20479: 0.004441313430423353
Position 27263: 0.004286000547638599
Position 31747: 0.004232883703915401
Position 26379: 0.0035494470162107015
Position 26584: 0.00354415690404978
Position 24901: 0.0035106627682191032
Position 26500: 0.0032684284753456104
Position 26999: 0.0031787791534326564
Position 25326: 0.0026772386061094827
Position 1703: 0.0019242608008468874
Position 2604: 0.0012788692555507524
Position 2028: 0.0011522597653246744
Position 29405: 0.0010995556648828331
Position 26995: 0.0010794702531661663
Position 25755: 0.0010112775388910443
Position 1919: 0.0008271472398437942
Position 31139: 0.0008184244505528078
Position 976: 0.0007550163850849946
Position 5614: 0.000734025194664725
Position 3397: 0.0005482116968350972
Position 25824: 0.00048238707211954593
Position 8511: 0.00029701240369799965
Position 906: 0.00021092158287057479
Position 2521: 0.000178622704084563
Position 824: 0.00015531563437967867
Position 290: 0.00011603011469564366
Position 20558: 0.0001083924291682957
Position 16: 0.00010633936934915643
Position 1815: 0.00010428589369702041
Position 1849: 9.911320285196473e-05
Position 7583: 8.424340043456054e-05
Position 1051: 6.0290949670245824e-05
Position 1689: 5.970072663163743e-05
Position 24646: 5.673151005061135e-05
Position 24642: 5.12680283014314e-05
Position 690: 3.9622483162443696e-05
Position 1707: 3.831782490392676e-05
Position 126: 3.54774310752596e-05
Position 23: 3.5226977294929077e-05
Position 463: 1.6790227543080437e-05
Position 24634: 1.6357685249160904e-05
Position 372: 1.5176466471460805e-05
Position 237: 1.4256079845862402e-05
Position 26780: 1.020192459298415e-05
Position 1012: 9.69140719434845e-06
Position 1252: 4.0172275238787444e-06
Position 1161: 3.9260726873975245e-06
Position 1359: 3.3782071999155732e-06
Position 65: 2.8533465379029524e-06
Position 793: 2.4990531492188353e-06
Position 439: 2.3874013052011947e-06
Position 493: 1.999412272728961e-06
Position 271: 1.8605067560747064e-06
Position 1207: 1.770575751717127e-06
Position 761: 1.3576002212326802e-06
Position 38: 1.200273484713822e-06
Position 1185: 1.1841264909950737e-06
Position 1398: 6.171024514427904e-07
Position 1180: 4.913676026267202e-07
Position 627: 4.6262714800499605e-07
Position 983: 4.091082617102242e-07
Position 18: 3.374425190562378e-07
Position 1178: 2.83881951747039e-07
Position 871: 2.562762626392544e-07
Position 780: 2.385214905009011e-07
Position 765: 2.378677066289807e-07
Position 1102: 2.1939404438860534e-07
Position 718: 1.7515577066354308e-07
Position 921: 1.622134195809464e-08
Position 1118: 1.5830784101448837e-08
Position 1282: 9.512925691042254e-09
Position 383: 3.377018494304108e-09
Position 739: 5.973867534013884e-10
Position 774: 5.824351556824646e-10
Position 150: 3.117721840672438e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20336: 0.9795907133240558
Position 24474: 0.97344236335261
Position 11758: 0.860869123521402
Position 32983: 0.6393134599702934
Position 29639: 0.6051510567412834
Position 26000: 0.5089665423419595
Position 20792: 0.4688811282565562
Position 25109: 0.45818813257648
Position 12030: 0.39667879014555946
Position 20754: 0.22851043118771633
Position 24622: 0.1322063279581696
Position 20686: 0.13108689860324707
Position 26034: 0.09534694533319023
Position 22706: 0.09023015701901671
Position 2360: 0.08653740228141768
Position 12994: 0.07008254068018169
Position 12051: 0.061307032409532974
Position 31803: 0.05344478664432979
Position 9301: 0.05244425892588141
Position 11741: 0.04936779336972431
Position 10856: 0.04653716367688184
Position 8221: 0.04322064523751167
Position 29560: 0.03856551140316371
Position 26126: 0.03737035286238064
Position 12952: 0.0372503450007412
Position 6989: 0.03457433162920122
Position 13020: 0.0320783941483934
Position 2322: 0.031749601789858944
Position 1155: 0.030704970746612933
Position 1496: 0.029068217191005278
Position 739: 0.028828710298927286
Position 29965: 0.028467377429857364
Position 29838: 0.02703807374457239
Position 31679: 0.02591597777344666
Position 1205: 0.023826610171584797
Position 26120: 0.023114502856911363
Position 5513: 0.022353024720239003
Position 24799: 0.021319227054112554
Position 25986: 0.02121628914453238
Position 30249: 0.02081383228842093
Position 20715: 0.020159789802128875
Position 2252: 0.02008939371252903
Position 156: 0.018606540801057055
Position 9329: 0.016930044342113537
Position 30733: 0.016656702768579938
Position 27998: 0.016512617127687965
Position 863: 0.015434428256140484
Position 1769: 0.011823494775293921
Position 959: 0.011259400112220052
Position 25089: 0.009736282341270122
Position 24522: 0.009531000122929758
Position 30340: 0.008946518058377954
Position 824: 0.008303254694282376
Position 12891: 0.007456470615159734
Position 26889: 0.006813021690904229
Position 27558: 0.0065491078667232
Position 28829: 0.006485748568903616
Position 30365: 0.006385456073439356
Position 31089: 0.006137554296265464
Position 22409: 0.006069866299254963
Position 2138: 0.005761944697482422
Position 8362: 0.005572215872757656
Position 30312: 0.005446682688658557
Position 1124: 0.005199064827573518
Position 26271: 0.00516618927060384
Position 24760: 0.004741441049649066
Position 26368: 0.004661845346265397
Position 28697: 0.0046303200023695736
Position 26922: 0.004121569918650936
Position 31003: 0.004087344330056573
Position 29335: 0.003995509300473088
Position 24418: 0.003943896879751909
Position 1741: 0.0033931635286251274
Position 1000: 0.0033919170372922877
Position 32254: 0.003367673481302673
Position 10800: 0.003282337387152759
Position 1184: 0.003233487868834095
Position 25114: 0.0030082407377905133
Position 27312: 0.002980976726273604
Position 31827: 0.0029176613298078596
Position 31134: 0.0028154729952166676
Position 25931: 0.0027493213707031534
Position 1047: 0.00241896118919909
Position 7992: 0.0022991936570791326
