Gene = NUDT2
index = 973
Annotated 5SS: [  94 9342 9661]
Annotated 3SS: [ 9206  9517 13617]
SMsplice 5SS: [  94 6836 9342 9661]
SMsplice 3SS: [ 6722  9206  9517 13617]
top_k =  1000
Partition function (log Z): -5.2432589730772285

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9598209547202771
Position 6836: 0.8290880912596674
Position 9342: 0.6215567963232089
Position 9661: 0.6209818260270771
Position 3262: 0.5265337502101115
Position 3470: 0.3511512359866857
Position 9933: 0.32096332383177
Position 5441: 0.2636306255549557
Position 13503: 0.15110832746317687
Position 4561: 0.12974505165242195
Position 5469: 0.11339245770700952
Position 5445: 0.10908445169785318
Position 2091: 0.06392217995538259
Position 2100: 0.047096188044975854
Position 6459: 0.03327152071193894
Position 5249: 0.03003214205892996
Position 8634: 0.02738647853112502
Position 66: 0.024031482961971166
Position 9780: 0.02364601395949274
Position 349: 0.017755658274967806
Position 234: 0.017045921794372
Position 3304: 0.01623820143081237
Position 8129: 0.015581867927078212
Position 8481: 0.013704938137307433
Position 4357: 0.013589322958238908
Position 1784: 0.012549487804971872
Position 9309: 0.011384045495814791
Position 13462: 0.010939250237524258
Position 5835: 0.010315418817392112
Position 2078: 0.010062484715839017
Position 5531: 0.009320983692013287
Position 622: 0.009280952306569567
Position 2043: 0.007782775193429383
Position 8064: 0.007763696229722535
Position 1870: 0.007060031383020542
Position 12539: 0.006852956571060385
Position 4950: 0.006712665107260821
Position 1467: 0.006136257096995466
Position 10196: 0.0058526528414423245
Position 229: 0.005239723219598088
Position 2785: 0.003999826160809453
Position 2521: 0.003834945271725751
Position 249: 0.0034472055187841073
Position 1120: 0.003316010735518839
Position 5275: 0.003273717478836865
Position 7179: 0.003119960769493248
Position 302: 0.002844004594073656
Position 2619: 0.002730693485702708
Position 683: 0.0026675446126651855
Position 5354: 0.002507624733829769
Position 715: 0.0024777117081955643
Position 4812: 0.002394577242757483
Position 4798: 0.0021834946795818997
Position 4392: 0.002168247990109838
Position 10106: 0.002135144469527634
Position 4425: 0.002059045818131312
Position 2817: 0.002056399968781909
Position 13018: 0.00144176112889055
Position 12460: 0.0012335183034495134
Position 13110: 0.0011118236626101118
Position 9771: 0.0010995350325845735
Position 1580: 0.0010496367499567782
Position 6029: 0.0010216531108230655
Position 6676: 0.0009655526586084058
Position 386: 0.0008523272826793662
Position 6079: 0.0008424452001224524
Position 2147: 0.0008132409855957671
Position 3390: 0.0008053251819587181
Position 3162: 0.0007954205577737707
Position 5149: 0.0007180873449794081
Position 2546: 0.0005930465863136995
Position 4257: 0.0004749740915851745
Position 3898: 0.0004363247359436739
Position 1790: 0.00038588027942241274
Position 604: 0.0003168516843340549
Position 6054: 0.00029938343106304
Position 6061: 0.00029521220588797105
Position 1273: 0.0002930705019896917
Position 5070: 0.00020535773948096413
Position 545: 0.00016273891545176507
Position 380: 0.00015013327718815524
Position 749: 0.00013590935045290287
Position 2539: 9.519345761873629e-05
Position 2881: 9.139482849451122e-05
Position 4299: 8.316180414688661e-05
Position 841: 6.680665531211131e-05
Position 1511: 5.962222250444448e-05
Position 4083: 3.134666437137521e-05
Position 4064: 1.7592868782660173e-05
Position 1902: 1.4934214116979524e-05
Position 7730: 1.368911560298974e-05
Position 3931: 9.141410358662479e-06
Position 98: 6.4465947048082995e-06
Position 18: 4.037808013340553e-06
Position 1241: 1.8053421971145275e-06
Position 184: 1.2113165877579525e-06
Position 2198: 8.85586912559397e-07
Position 3850: 6.890594697598578e-07
Position 851: 6.526198459230404e-07
Position 45: 6.197086627727866e-07
Position 972: 6.075934254140581e-07
Position 53: 5.009969940031748e-07
Position 222: 2.935882299099897e-07
Position 236: 2.7819010888026846e-07
Position 332: 2.636902052018362e-07
Position 353: 1.833294391601893e-07
Position 338: 1.745800448085729e-07
Position 43: 1.556573540344126e-07
Position 436: 1.2301725504717264e-07
Position 59: 1.0631703284814471e-07
Position 273: 3.9437969908962165e-08
Position 326: 1.7090483901496194e-08
Position 281: 1.5259985820152202e-08
Position 125: 7.1472114137088095e-09
Position 132: 4.924888926541344e-09
Position 445: 3.4388902389323656e-09
Position 507: 6.42995900655675e-13
Position 554: 5.463734160255337e-13
Position 356: 1.9901003280380607e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 13617: 0.8834988379136374
Position 6722: 0.8125947623336928
Position 9206: 0.6407877598627367
Position 9517: 0.5381851848810756
Position 5353: 0.49705148506471836
Position 3187: 0.39507103791566817
Position 3161: 0.2190239177518208
Position 9810: 0.21248276033973432
Position 13414: 0.16726489994179863
Position 3371: 0.16202903064133126
Position 9524: 0.10660600117233997
Position 9861: 0.09949737624501122
Position 4223: 0.09484804885932356
Position 2000: 0.07975275200599888
Position 3420: 0.0768338499371622
Position 4424: 0.04575164828798899
Position 6370: 0.04124073945274431
Position 8357: 0.03800557619392444
Position 193: 0.03289449576598711
Position 3375: 0.03247657367723214
Position 1946: 0.028151158400727055
Position 13091: 0.02617172243077025
Position 8016: 0.021234088373340943
Position 5189: 0.016391443761072783
Position 1968: 0.016127261974722598
Position 9571: 0.012943985724523136
Position 12024: 0.010269685846554471
Position 507: 0.00993992044346996
Position 9266: 0.008541414118292751
Position 5246: 0.00825894987794489
Position 12385: 0.00815384338687541
Position 9660: 0.00793912799499113
Position 6613: 0.00758900973449351
Position 7517: 0.007526268942718021
Position 7944: 0.00682862341768202
Position 4703: 0.006518273316916757
Position 5788: 0.005675173351410523
Position 2483: 0.005410137354487425
Position 10029: 0.0053595482889459345
Position 1750: 0.005316143064081298
Position 5007: 0.005117732433938251
Position 3137: 0.0050991116179584725
Position 1678: 0.004797458480957142
Position 4853: 0.004321586229920959
Position 7056: 0.0038914286126904615
Position 12346: 0.0035063755790289415
Position 1702: 0.0034106793797708886
Position 1652: 0.0033776604651784736
Position 1637: 0.003334627424272835
Position 10449: 0.0033107007501010977
Position 1341: 0.0032602219942611554
Position 12938: 0.003228768450124779
Position 10002: 0.003053487262797531
Position 5110: 0.00279703031572596
Position 4400: 0.0027471424762122417
Position 1207: 0.0026800457996432126
Position 4335: 0.0026758585132085383
Position 2408: 0.002652944710231897
Position 13166: 0.0026469317538662324
Position 8519: 0.0026186773912484614
Position 1972: 0.002611852671510353
Position 9623: 0.0026048714583867282
Position 10056: 0.002600683875749374
Position 9447: 0.0025485363979682054
Position 4831: 0.0024872947717366166
Position 5582: 0.0024846893764452712
Position 6419: 0.002314198730043075
Position 533: 0.0018399029800180143
Position 2756: 0.0016742878962162778
Position 10088: 0.001533206214371292
Position 3307: 0.0015304981355849108
Position 5970: 0.0013992203798416105
Position 480: 0.0013965253884812541
Position 5815: 0.0013566179256529606
Position 3140: 0.0012987581131171553
Position 265: 0.001294092148578418
Position 8522: 0.0012643728082229687
Position 5028: 0.001223839253064298
Position 2587: 0.001194984133533702
Position 5118: 0.00119228118106369
Position 13926: 0.0011717333920256735
Position 4537: 0.0011692192253321611
Position 10473: 0.001160732632930342
Position 4264: 0.0009939067941906157
Position 2677: 0.0009104205171907994
Position 9737: 0.0008857022780136949
Position 8250: 0.0008778786268882048
Position 2917: 0.0008712150814291206
Position 11637: 0.0008646904361503618
Position 5087: 0.0007862155106459061
Position 7538: 0.0007708836352776197
Position 8168: 0.0007040487584323221
Position 3194: 0.0006821948156968215
Position 10403: 0.0006307244745761716
Position 1074: 0.0006231770995579455
Position 4811: 0.0005659641835624804
Position 2003: 0.0005611002256005498
Position 3709: 0.000558117569109397
Position 2026: 0.0005439999397295434
Position 2534: 0.0005438384384733011
Position 11356: 0.0005359472858712924
Position 964: 0.0005002263940325102
Position 5933: 0.0004843881525765343
Position 10060: 0.00048016905421937217
Position 7513: 0.00047143642916560317
Position 1620: 0.00044845827326381424
Position 4470: 0.0004386540454161384
Position 5645: 0.00043377415522090085
Position 991: 0.00043181429258572527
Position 5729: 0.0004311630620778416
Position 436: 0.0004087084982943196
Position 2932: 0.0004061547306222053
Position 539: 0.000374535636734002
Position 2455: 0.0003468604959531586
Position 2598: 0.0003359635489281705
Position 1898: 0.00032540715633380527
Position 2030: 0.00031270329166373684
Position 1027: 0.00031011356535092546
Position 4241: 0.000295066416497706
Position 10835: 0.00024602766466534946
Position 649: 0.00020644573578847562
Position 1950: 0.0002028664977322646
Position 1044: 0.00020188612677404577
Position 2623: 0.0001907649895847541
Position 2348: 0.00019027769303156828
Position 10523: 0.00015580475042897013
Position 1712: 0.00012787461658660815
Position 1172: 0.00012311093225783146
Position 222: 0.00011908687113674487
Position 9079: 0.00010874716186377395
Position 3425: 0.0001067205606754982
Position 1100: 0.0001063769708901156
Position 2655: 0.0001042652261588361
Position 4475: 0.00010071227138172134
Position 11932: 9.355675755539227e-05
Position 1824: 8.877507906431016e-05
Position 542: 7.583654871860465e-05
Position 229: 6.240060954853999e-05
Position 1806: 5.9009105921724276e-05
Position 7080: 5.464769049935125e-05
Position 6939: 5.325951355121849e-05
Position 10423: 4.3795949862726265e-05
Position 3981: 4.255247654206512e-05
Position 482: 3.961109812846702e-05
Position 1309: 3.674210445994096e-05
Position 2282: 3.639643885251229e-05
Position 1224: 3.595089249274251e-05
Position 1390: 3.5301128243992716e-05
Position 1561: 3.402984175897011e-05
Position 616: 2.9114699029832807e-05
Position 998: 2.9070755450819913e-05
Position 2957: 2.8576870464662904e-05
Position 1597: 2.8243139850365874e-05
Position 1755: 2.7990535592291493e-05
Position 243: 2.693953759995185e-05
Position 3066: 2.6003212531440094e-05
Position 1494: 2.25600070552435e-05
Position 3093: 1.9695824656273194e-05
Position 1466: 1.9083753253213547e-05
Position 1752: 1.8794555186059703e-05
Position 1362: 1.850733008863779e-05
Position 3040: 1.4873594008700634e-05
Position 7729: 1.4643273960789935e-05
Position 338: 1.4473754102195272e-05
Position 1358: 1.3665574254993738e-05
Position 1921: 1.3257833615771376e-05
Position 1489: 1.253520817674055e-05
Position 3219: 1.1950056937884814e-05
Position 297: 1.1252324914201985e-05
Position 994: 1.0559537112291621e-05
Position 870: 1.0509481093880849e-05
Position 132: 9.09913936914751e-06
Position 3614: 7.1837764527320375e-06
Position 3014: 5.419683130740548e-06
Position 3053: 5.153848498945443e-06
Position 3234: 4.59474489830789e-06
Position 1720: 4.204431748287638e-06
Position 1790: 1.8666850411492664e-06
Position 1426: 1.3763178606282243e-06
Position 1085: 1.2977105931594307e-06
Position 1352: 1.12762279523685e-06
Position 971: 1.1210496725791125e-06
Position 1015: 1.11961700148117e-06
Position 1384: 1.0519198778615897e-06
Position 779: 9.312694997972789e-07
Position 248: 8.895196599305373e-07
Position 825: 8.006096653586068e-07
Position 125: 7.608882272163677e-07
Position 1397: 7.36335715933436e-07
Position 666: 6.843931264956514e-07
Position 1218: 6.368728596331968e-07
Position 596: 5.808259716620828e-07
Position 602: 5.408572751252679e-07
Position 1538: 5.092214388118621e-07
Position 368: 4.949818984824593e-07
Position 273: 4.5407878858435553e-07
Position 294: 3.8827696499841746e-07
Position 347: 3.799854515532179e-07
Position 1438: 3.31686375997464e-07
Position 1240: 3.1135465161796377e-07
Position 1245: 2.750088394425324e-07
Position 1873: 2.5279521156588533e-07
Position 1106: 2.406870317061904e-07
Position 828: 2.167262882427826e-07
Position 802: 8.000821152993004e-08
Position 796: 7.606117650746889e-08
Position 806: 5.9350927747073074e-08
Position 1119: 3.0134606367984965e-08
Position 882: 2.6642018981577206e-08
Position 834: 2.285427029845019e-08
Position 2602: 1.7358228902451552e-08
Position 966: 9.513414382172142e-09
Position 841: 7.56691601684349e-09
Position 203: 7.422462518727936e-09
Position 201: 7.138705136031288e-09
Position 233: 6.660108974142412e-09
Position 977: 5.329308130136017e-09
Position 660: 4.786474302757526e-09
Position 1002: 4.656236161171828e-09
Position 1151: 4.370040290730595e-09
Position 137: 2.8983165277637698e-09
Position 301: 2.7440316922214555e-09
Position 1254: 2.672111365803153e-09
Position 108: 1.7520735955670157e-09
Position 1125: 1.4085131541369491e-09
Position 682: 6.970686740473456e-10
Position 385: 5.422784310351812e-10
Position 687: 5.141158316323657e-10
Position 563: 1.8471349925410591e-10
Position 145: 1.6718123369134155e-10
Position 565: 1.2921551522350764e-10
Position 398: 8.252853393407319e-11
Position 545: 6.376517310520267e-11
Position 317: 6.294100590915209e-11
Position 370: 5.6675049552626155e-11
Position 391: 5.3018266524918654e-11
Position 749: 1.6486967845785378e-11
Position 696: 1.4035453289774165e-11
Position 153: 8.49862431124901e-12
Position 98: 8.375890084928593e-12
Position 377: 3.901159764161981e-12
Position 379: 2.2022216518346414e-12
Position 406: 5.161308168890715e-13
Position 400: 4.2140337076368323e-13
Position 1404: 1.8608757639946662e-13
