Gene = ABTB1
index = 6
Annotated 5SS: [ 142 1514 1661 3175 3492 3642 4144 4347 4624 4904 7246]
Annotated 3SS: [1450 1604 3029 3331 3595 4026 4227 4524 4735 7044 7328]
SMsplice 5SS: [ 142 1514 1661 3175 3492 3661 4144 4347 4624 4904 7246]
SMsplice 3SS: [1404 1604 3029 3331 3595 4026 4227 4524 4755 7044 7328]
top_k =  1000
Partition function (log Z): 23.348411996746872

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.9901690139481388
Position 3492: 0.9605187140747719
Position 3175: 0.9604034215504167
Position 4624: 0.9526484342134973
Position 142: 0.9196871422536226
Position 1514: 0.9140517819755
Position 4904: 0.8889314067153758
Position 7246: 0.8138673361765701
Position 1661: 0.5761678280387663
Position 4144: 0.5461403720098769
Position 6365: 0.4682467072491872
Position 3661: 0.4317904933495457
Position 3642: 0.34231792504874864
Position 5184: 0.24162867395665827
Position 4131: 0.2391390324535578
Position 2812: 0.20522019035994457
Position 444: 0.19475004469192683
Position 2816: 0.14673858586043254
Position 1709: 0.1333289974924191
Position 5295: 0.12487145411704154
Position 5567: 0.12478117234981667
Position 6642: 0.11428141867338786
Position 2239: 0.10481434154893726
Position 5333: 0.10379633377125773
Position 3709: 0.10212124806203185
Position 6515: 0.0982053539731828
Position 1687: 0.09814493631251552
Position 3947: 0.08791806716299509
Position 2832: 0.08738870364104963
Position 1689: 0.07855949610377876
Position 4121: 0.07016818057650326
Position 369: 0.06275068310552923
Position 1479: 0.056448109535040376
Position 7522: 0.051632705503976487
Position 5468: 0.05073465685357581
Position 6511: 0.04937526158395905
Position 7234: 0.048138615023239247
Position 7159: 0.04802089620218058
Position 2820: 0.03312550134924459
Position 4176: 0.032609896750810566
Position 5348: 0.030381755475034782
Position 1693: 0.029528347250221257
Position 4155: 0.02818324734905363
Position 7449: 0.027618599099356936
Position 4885: 0.02727631530699602
Position 3939: 0.02498730423265383
Position 168: 0.024247580157888676
Position 7163: 0.022375794127664165
Position 2007: 0.022067765148433244
Position 1731: 0.02053027200464555
Position 3222: 0.019206473280413933
Position 484: 0.018548048371522383
Position 5661: 0.01813311698355277
Position 6254: 0.01669702046194444
Position 2550: 0.016461249520847585
Position 4053: 0.015942589605717813
Position 5188: 0.014666771783703417
Position 1715: 0.013469781361584908
Position 7531: 0.013428923104868543
Position 5069: 0.011989162543721456
Position 2953: 0.011127035354183582
Position 6740: 0.00992766585212681
Position 5289: 0.008959776816554545
Position 5376: 0.007789137544810517
Position 2904: 0.007099776159267414
Position 1485: 0.006860947529153012
Position 1451: 0.006414652345001125
Position 3208: 0.006355403599689921
Position 1639: 0.005618921022358198
Position 4982: 0.005199130920564962
Position 1707: 0.004962988337000311
Position 3780: 0.00495552474293007
Position 900: 0.004814946684524925
Position 6505: 0.0047521643680996685
Position 3908: 0.004660895856275461
Position 137: 0.004550154185632771
Position 1174: 0.004456992015464546
Position 2042: 0.0041734530344982625
Position 5632: 0.004016897821712152
Position 4362: 0.0038944503360781903
Position 1808: 0.0037126409252557905
Position 3125: 0.0036045931957213234
Position 1697: 0.003403140749774247
Position 610: 0.0034014169227932337
Position 2617: 0.003342723042615525
Position 1312: 0.0032763178730093457
Position 1496: 0.003161461780011836
Position 1533: 0.002810239829186463
Position 1906: 0.002385071399602217
Position 1123: 0.0023712733164597986
Position 7589: 0.002290923324548522
Position 3654: 0.002125892800131735
Position 3418: 0.0020478826158848978
Position 6558: 0.0020032193908953106
Position 409: 0.001815404932365291
Position 177: 0.0016711168569826414
Position 999: 0.0016519342220066842
Position 4139: 0.001534967264143493
Position 5352: 0.0015051032531370571
Position 7264: 0.0014817874143847672
Position 2619: 0.0014637428768749026
