Gene = PEX1
index = 1013
Annotated 5SS: [  225  6430  9537 10391 11256 14684 16952 17588 19203 21538 22284 23800
 25491 26642 27025 28828 31819 34045 34239 35579 37260 38818 39239]
Annotated 3SS: [ 6285  9452 10275 10488 14563 16827 17483 19119 21404 22186 23628 25335
 26451 26857 28692 31753 33901 34134 35401 37028 38619 39107 40989]
SMsplice 5SS: [  225  6430  9537 14684 16952 21538 22284 25491 26642 27025 28828 34045
 34313 35579]
SMsplice 3SS: [ 6285  9452 14563 16827 21404 22186 25335 26451 26857 28692 33901 34134
 35401 40989]
top_k =  1000
Partition function (log Z): 13.715019516259748

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9790118455273833
Position 16952: 0.9613717588695955
Position 21538: 0.9288048328272562
Position 28828: 0.84799378601919
Position 14684: 0.8321614951345488
Position 26642: 0.8177882970966106
Position 25491: 0.8026370171205133
Position 6430: 0.7882173139147
Position 34313: 0.7569767001942868
Position 9537: 0.741274598689367
Position 22284: 0.6921603392997482
Position 34045: 0.6809778722459542
Position 27025: 0.6419929583788312
Position 683: 0.569737409732116
Position 10391: 0.5103045162072105
Position 19203: 0.48018272333450657
Position 36657: 0.4207180190926491
Position 31402: 0.4099535667019242
Position 39239: 0.37008633646101213
Position 37260: 0.36898729573454125
Position 9371: 0.3429473314221516
Position 3727: 0.32700484262014834
Position 17705: 0.32246123354530454
Position 31819: 0.28809372139869543
Position 23800: 0.24953872834546478
Position 24387: 0.21457394353148715
Position 17588: 0.2103874467826608
Position 13094: 0.20486383041257464
Position 27119: 0.20131059752347588
Position 32136: 0.1824650289396605
Position 9572: 0.17998478275235735
Position 34239: 0.17439315774136316
Position 28104: 0.14758543235324792
Position 26969: 0.14119125484846845
Position 35680: 0.1362987914898667
Position 28786: 0.12869868730810383
Position 40223: 0.12444630229620461
Position 35583: 0.0935085286367482
Position 22295: 0.09313599750835994
Position 17649: 0.0839673065674503
Position 28243: 0.08147012889743804
Position 5667: 0.08057280256833495
Position 31430: 0.07800848333580337
Position 24536: 0.07798925162142091
Position 32216: 0.06822322986619664
Position 14730: 0.06210550315807419
Position 36052: 0.06188021320619655
Position 18833: 0.05320527187557534
Position 8570: 0.05110934242017061
Position 21551: 0.050483817346399694
Position 24392: 0.049436395113060784
Position 41060: 0.04873241388063938
Position 24361: 0.04137038934017783
Position 13080: 0.041182494907271355
Position 35483: 0.04009092796537639
Position 25240: 0.03647280866425505
Position 24010: 0.035102514741820995
Position 31845: 0.03480790939993975
Position 25460: 0.027151973249244447
Position 34726: 0.027044642697524476
Position 38434: 0.02666031022385554
Position 35628: 0.026594389116520973
