Gene = WASH1
index = 1556
Annotated 5SS: [  138  4889 11359 11712 12021 12396 12775 13022 13831 14659]
Annotated 3SS: [ 4734 11246 11564 11883 12259 12572 12862 13677 14589 14798]
SMsplice 5SS: [  138  4889 11126 11712 12396 12771 13022 13831 14659]
SMsplice 3SS: [ 4734 11071 11564 12259 12572 12862 13734 14589 14798]
top_k =  1000
Partition function (log Z): 13.073042633326992

Sorted 5' Splice Sites (High to Low Probability):
Position 11712: 0.9951024410613993
Position 4889: 0.9759383755587775
Position 13831: 0.964881659043861
Position 13022: 0.9232303702373196
Position 12396: 0.820970420822167
Position 12771: 0.7524776604172064
Position 11126: 0.6801871859309261
Position 138: 0.6634559893843492
Position 14659: 0.6425026452369418
Position 10354: 0.4349927230679793
Position 11359: 0.29616742501520804
Position 4409: 0.21511280152130163
Position 14129: 0.212443762967099
Position 8667: 0.19492207440509762
Position 12775: 0.16567484286354572
Position 428: 0.15908447615390636
Position 12101: 0.15348574160636422
Position 7199: 0.12741283205814424
Position 13539: 0.10240722732502772
Position 133: 0.10103376730438487
Position 13579: 0.07543977687794909
Position 12426: 0.0752696426740306
Position 122: 0.07410619716156218
Position 10714: 0.06032086674177473
Position 12753: 0.05707316433538169
Position 13441: 0.05421444153366946
Position 1465: 0.05344896889587465
Position 13611: 0.041423876299903316
Position 12021: 0.04142253839917936
Position 5636: 0.03943366905884409
Position 4431: 0.03624309486927219
Position 13090: 0.031871142884484206
Position 11130: 0.02880900377662271
Position 1550: 0.027409479989464386
Position 4386: 0.0256618776290377
Position 14447: 0.02337533881281033
Position 14440: 0.022812532681933742
Position 4866: 0.020897994008187436
Position 14608: 0.02077845845618049
Position 4142: 0.01803896656070271
Position 13086: 0.016576106411958082
Position 11196: 0.0159013306068996
Position 13231: 0.015300674599866393
Position 11907: 0.014937776789610672
Position 14699: 0.0147324452678736
Position 10418: 0.012287767260326715
Position 11260: 0.01159008408918765
Position 5672: 0.011321106763714364
Position 359: 0.010678673211030802
Position 5560: 0.010504062155708569
Position 13993: 0.008514939559351386
Position 12047: 0.00843140922501162
Position 11911: 0.008126229075435391
Position 12416: 0.00784445684141649
Position 12612: 0.007565861616712117
Position 14403: 0.007165554436527433
Position 12269: 0.007156313639448416
Position 2345: 0.006872798428843435
Position 5357: 0.0065355910200814195
Position 12405: 0.005526109557296076
Position 14221: 0.005199150055334872
Position 14392: 0.004958253655919263
Position 8283: 0.004867525025446522
Position 1564: 0.004847165406158671
Position 2112: 0.0046307437152142954
Position 6249: 0.0044652720154126635
Position 13507: 0.004092415195062668
Position 7280: 0.004017169661469717
Position 8051: 0.003578530777212523
Position 14826: 0.0030619174645917665
Position 5595: 0.003008311432968622
Position 5600: 0.0026939708203471066
Position 6048: 0.0026739367921565583
Position 2057: 0.0025454875958467126
Position 14031: 0.0021415305817263936
Position 11281: 0.0021308272589081623
Position 4368: 0.002019235828651231
Position 11302: 0.0018647922670039154
Position 12674: 0.0016796664740223923
Position 6395: 0.001613729291303746
Position 11072: 0.001567528101505265
Position 6069: 0.00155298854978713
Position 5896: 0.001496994945113401
Position 833: 0.00142442782905386
Position 13495: 0.0013526222227619718
Position 3609: 0.0013493933019379323
Position 3126: 0.0013440335013329046
Position 13328: 0.001343375021484323
Position 13340: 0.0012359260765450854
Position 12500: 0.001219059311909916
Position 1537: 0.0011280931983322345
Position 8072: 0.0010947711155292542
Position 14280: 0.0010760914962323037
Position 7722: 0.0010067047300927846
Position 324: 0.0010056426631459075
Position 14929: 0.0009380607750807773
Position 11983: 0.0008686808318934147
Position 4245: 0.0007210746954603898
Position 172: 0.0007094279102242966
Position 264: 0.0006967355798270474
Position 1983: 0.0006773069478996531
Position 13075: 0.0006587812888201138
Position 12256: 0.0006447060784531755
Position 12925: 0.0006092930796218803
Position 5694: 0.0005696344190869709
Position 5652: 0.0005437954174688912
Position 5564: 0.0005148387110466281
Position 4452: 0.0005082877012671798
Position 422: 0.0004975079929874942
Position 1432: 0.00047816961706763784
Position 13854: 0.000465561098295435
Position 12295: 0.00046112987905816134
Position 2632: 0.0004471919495071817
Position 12260: 0.0004408703581221878
Position 4774: 0.0003986320833402294
Position 11960: 0.0003939697528795515
Position 2638: 0.00035995062325532007
Position 12129: 0.0003598556902363855
Position 12315: 0.0003586970264261314
Position 4893: 0.00031320406749042225
Position 11207: 0.0003069344626549943
Position 3153: 0.00028878937189186514
Position 5346: 0.00028620655360952834
Position 1560: 0.00028015342025824265
Position 6821: 0.0002676352865051418
Position 13102: 0.00026125922050867313
Position 864: 0.00025906764066531597
Position 2099: 0.0002441638525197489
Position 12877: 0.00023600950146895945
Position 3070: 0.00023175531580955463
Position 734: 0.00022837400044237494
Position 164: 0.00022704790934731123
Position 12970: 0.0002020655914084886
Position 820: 0.00018363628287134027
Position 4420: 0.00018342479054664628
Position 12049: 0.00018194484608204215
Position 14269: 0.00017480837325755153
Position 9713: 0.00015860456204647955
Position 1828: 0.0001571435271446784
Position 4629: 0.00015463490014381984
Position 9759: 0.00013803896684191897
Position 6338: 0.00012362061550419485
Position 7391: 0.0001222838220715938
Position 6404: 0.00012136768547920936
Position 5555: 8.757825924757956e-05
Position 8843: 8.296952498384498e-05
Position 6272: 7.85170147108846e-05
Position 12573: 6.889594181525829e-05
Position 9461: 6.0631351996391774e-05
Position 1062: 5.090992668925325e-05
