Gene = RAD50
index = 1115
Annotated 5SS: [  516  2430 18991 22565 23129 30753 31152 31943 32900 34469 35097 38107
 38873 46552 47109 48062 51788 52272 52459 59193 61357 80263 81286 83868]
Annotated 3SS: [ 2345 18838 22378 22923 30623 30985 31748 32692 34285 34938 37930 38634
 46361 46981 47867 51676 52178 52344 59064 61131 80176 81142 83733 85239]
SMsplice 5SS: [   72  2430 18991 22565 22731 23129 30753 31152 35097 37740 38107 46552
 47109 48062 51788 52272 52459 59193 61357 79794 80263 81290 83868]
SMsplice 3SS: [ 2345 18838 22378 22643 22923 30623 30985 34938 37623 37930 46361 46981
 47867 51676 52178 52344 59064 61131 79714 80176 81142 83733 85239]
top_k =  1000
Partition function (log Z): 20.56724874746738

Sorted 5' Splice Sites (High to Low Probability):
Position 80263: 0.9999780763812426
Position 61357: 0.995248032617684
Position 30753: 0.9911674125822131
Position 59193: 0.9827272216728288
Position 52459: 0.9761896911226132
Position 51788: 0.9687490807846397
Position 47109: 0.9551142613805805
Position 35097: 0.9502551957782921
Position 48062: 0.9446503912867877
Position 52272: 0.9419010582657293
Position 81290: 0.9230931254194348
Position 2430: 0.8960769298551569
Position 22565: 0.8837838415421336
Position 38107: 0.8796272110706469
Position 46552: 0.8405057505465529
Position 37740: 0.7836167648939685
Position 83868: 0.7365470027858696
Position 72: 0.6139096961202833
Position 18991: 0.6014807439742484
Position 23129: 0.5857104123669191
Position 38873: 0.5549965747167599
Position 31152: 0.501762501590845
Position 22731: 0.49308439313435537
Position 83179: 0.461162628547193
Position 516: 0.4106557100774439
Position 18926: 0.3502598217127551
Position 43201: 0.29588977035289654
Position 5430: 0.2920351004582094
Position 43901: 0.25762715326271074
Position 32900: 0.24737970300072193
Position 23058: 0.23635430782300929
Position 28828: 0.2247747114905979
Position 8800: 0.21807477549951404
Position 21732: 0.15691310231000605
Position 80738: 0.14529560108996262
Position 47676: 0.13864224204245978
Position 46513: 0.12795690369430257
Position 23866: 0.11549148503605829
Position 26018: 0.1130043041139819
Position 31272: 0.11150205874817028
Position 23262: 0.10699229154101243
Position 34469: 0.09778510745132746
Position 84997: 0.09453020259266778
Position 19887: 0.0924695847013938
Position 8257: 0.09159836913284097
Position 60455: 0.09146729811146671
Position 81950: 0.08746765247763465
Position 22955: 0.08727452014744251
Position 40661: 0.08492923204145678
Position 38166: 0.08262987980465865
Position 40312: 0.0815835714082137
Position 64304: 0.07988724200055948
Position 33736: 0.07744834466348464
Position 15908: 0.07577792295882954
Position 27942: 0.0736447308306199
Position 49600: 0.07273541594781852
Position 85165: 0.07158970427700409
Position 85888: 0.07138713794562027
Position 58413: 0.0689627085387542
Position 7929: 0.06632694806493131
Position 1236: 0.06517112858618117
Position 363: 0.06197549552208643
Position 6157: 0.060349193202953816
Position 25016: 0.057839308225213944
Position 56416: 0.05643576951444362
Position 83898: 0.05597943626800572
Position 11855: 0.053700895013420916
Position 82206: 0.05336234281003535
Position 81037: 0.051660405466779566
Position 22767: 0.05020460187946153
Position 41840: 0.049273722507538746
Position 19044: 0.04808659325723432
Position 39358: 0.04528846473902013
Position 30432: 0.04215660460699762
Position 58616: 0.0402089153272208
Position 85895: 0.039420113650748954
Position 6767: 0.03821771365277557
Position 38923: 0.03658173000124427
Position 50427: 0.036516388033811284
Position 58503: 0.03503352576443759
Position 56146: 0.03438442739133317
Position 22971: 0.03417411359834928
Position 31043: 0.032452758899711207
Position 39336: 0.03216060769950525
Position 35836: 0.03149143516311974
Position 58966: 0.031120799948578436
Position 29060: 0.03102293045123969
Position 55749: 0.025505177072744467
Position 6920: 0.02496201931036557
Position 85457: 0.023122023649183556
Position 6465: 0.022967885730006538
Position 80693: 0.022155430618092168
Position 59317: 0.02144417559491325
Position 38336: 0.021249487340649235
Position 7037: 0.020850236241091797
Position 50190: 0.020307315776795846
Position 56937: 0.020163986030029477
Position 50013: 0.019932503190109602
Position 29232: 0.019887456265451787
Position 52027: 0.01854668142641157
Position 7127: 0.01707727741840426
Position 20737: 0.01703561338316121
Position 50144: 0.01645682801246418
Position 22735: 0.015939499541717563
Position 12771: 0.015516895143959552
Position 62252: 0.01524822066726305
Position 55215: 0.014298239431840299
Position 59390: 0.013732708050711594
Position 5471: 0.013132120174875524
Position 52463: 0.01276170637095196
Position 41430: 0.01259309442761464
Position 40954: 0.012494701041713395
Position 46481: 0.01249240003072323
Position 10347: 0.012434207918250834
Position 53067: 0.011685349208829706
Position 37550: 0.011615724876305876
Position 47663: 0.01128407324193314
Position 51692: 0.010672017230786653
Position 76: 0.01028119678480502
Position 31895: 0.010199940345176683
Position 59176: 0.0100064178729217
Position 10427: 0.009996144822931093
Position 16393: 0.009842888824978569
Position 5792: 0.009838507723875897
Position 8136: 0.009404495537354075
Position 937: 0.00894304450509625
Position 8309: 0.008669042259440929
Position 55405: 0.008600257275896687
Position 49616: 0.008452585792591285
Position 5457: 0.008424110848512125
Position 16065: 0.008349274260789036
Position 57404: 0.007965358953950036
Position 30588: 0.007833123566572472
Position 53081: 0.007761894796692852
Position 20671: 0.007087794223591364
Position 47874: 0.0070213466520461796
Position 54983: 0.006743345885522438
Position 3267: 0.0067420651088289894
Position 85790: 0.006620503828615484
Position 7089: 0.006417794017369382
Position 32799: 0.0063900496034626705
Position 13295: 0.006075190433588004
Position 8106: 0.005990902560410356
Position 334: 0.005816297369174612
Position 5250: 0.005687667550883837
Position 84230: 0.005655419507262563
Position 58490: 0.005607511849428386
Position 57209: 0.005570626899188165
Position 58033: 0.005349952297306377
Position 85283: 0.005290367058971882
Position 25249: 0.0047310998251610245
Position 181: 0.004217084209143864
Position 39857: 0.00414510988533075
Position 51628: 0.004108376736978641
Position 733: 0.004075973334463761
Position 3863: 0.0039377165235998535
Position 2720: 0.003895157428998555
Position 64038: 0.0036269363731595465
Position 55362: 0.0034377368459347383
Position 35593: 0.00342356400533762
Position 60246: 0.003387609652567457
Position 60479: 0.0030395148157295595
Position 808: 0.002972823757982832
Position 30904: 0.0028762388558970548
Position 48341: 0.0027705212846094117
Position 56373: 0.002723747104894477
Position 6873: 0.0026786948445093146
Position 23735: 0.002578415333480472
Position 548: 0.002301643582929537
Position 2002: 0.0020468755760026168
Position 1174: 0.00195855575399016
Position 84573: 0.0019304953962760807
Position 38398: 0.0018429725419447547
Position 356: 0.0016706815840239544
Position 40362: 0.0016408424935790973
Position 46644: 0.0015644828924807337
Position 38328: 0.0015310933354331095
Position 4675: 0.0014404146327093648
Position 48385: 0.001372513082613514
Position 30578: 0.001337688454399631
Position 85747: 0.0012942210104066965
Position 46545: 0.0012740034199907459
Position 2019: 0.0012629025323489965
Position 31947: 0.0011818580066654083
Position 20423: 0.0011571886115688884
Position 22392: 0.0010986550604745568
