Gene = DCTN3
index = 433
Annotated 5SS: [ 112 1805 2596 4451 5771 6439]
Annotated 3SS: [1719 2508 4366 5711 6378 6608]
SMsplice 5SS: [ 112  966 1805 2596]
SMsplice 3SS: [ 828 1719 2508 5711]
top_k =  1000
Partition function (log Z): -2.171948725209052

Sorted 5' Splice Sites (High to Low Probability):
Position 2596: 0.9688744331747462
Position 1805: 0.8414661761059117
Position 112: 0.7680281455175242
Position 966: 0.696384040563327
Position 5771: 0.36050558217163714
Position 761: 0.3176070139863731
Position 4493: 0.2681122816413076
Position 233: 0.14819969656297946
Position 4451: 0.10817046910273381
Position 1360: 0.09295068180716652
Position 6033: 0.07010868217354695
Position 5200: 0.06864556115751687
Position 1567: 0.06407101029941913
Position 1628: 0.051830872672397325
Position 3309: 0.04143345678991983
Position 6439: 0.03261789310053388
Position 5924: 0.03013531875110837
Position 546: 0.02656947350940438
Position 4129: 0.019835081160776934
Position 750: 0.019227532088118206
Position 4703: 0.01901044684150892
Position 5868: 0.016592407896573985
Position 6010: 0.015852804299603476
Position 667: 0.015054353565714275
Position 5089: 0.013494496674282106
Position 1860: 0.01127386700577078
Position 5807: 0.00853736713655779
Position 1049: 0.005706241695883137
Position 2073: 0.005600192343589931
Position 553: 0.004795552440643349
Position 2064: 0.004289679856755716
Position 1212: 0.0037818221083887145
Position 5397: 0.0034030301882507223
Position 4879: 0.003209366488183734
Position 558: 0.0031944892357308905
Position 2394: 0.0030771431258206474
Position 595: 0.0030054256941722903
Position 1956: 0.0029947627936115244
Position 1741: 0.002572715733795992
Position 4288: 0.002136045066415442
Position 1682: 0.0021103166652862737
Position 129: 0.002021058930103886
Position 4408: 0.0019957849842398424
Position 2918: 0.0019663159471753617
Position 1890: 0.0017381534587094466
Position 2240: 0.0016060727375327938
Position 1747: 0.0014744693096617474
Position 78: 0.0013658591930240207
Position 4171: 0.001297281294931363
Position 1783: 0.0008384314512558208
Position 2347: 0.0006635451834890747
Position 2230: 0.0006411794712434096
Position 124: 0.00045561972535698416
Position 294: 0.0004553428275244349
Position 314: 0.0003865011651801877
Position 268: 0.00038390694157539984
Position 1380: 0.00034991803000939336
Position 602: 0.0003410297665245994
Position 5454: 0.0003204692568019219
Position 297: 0.00031971069712096763
Position 523: 0.0003063899637579307
Position 3: 0.00030452480488205616
Position 2989: 0.00029317055209211317
Position 7: 0.00028691744506690155
Position 5079: 0.0002452971136427626
Position 754: 0.00022438231767714286
Position 4551: 0.0002186610286798881
Position 332: 0.00019806718148080368
Position 2094: 0.0001841845365314532
Position 2633: 0.00014832657295190337
Position 4327: 0.00014051037627200893
Position 728: 0.0001376915727334219
Position 4531: 0.00011820335378357331
Position 116: 0.00011445332987348428
Position 2389: 0.00010824272431052297
Position 491: 9.144025094310749e-05
Position 2054: 8.636125583155632e-05
Position 1809: 5.937239733789974e-05
Position 423: 4.701391364288035e-05
Position 1107: 3.6873466460325584e-05
Position 23: 1.3847706179013001e-05
Position 368: 1.1874303750075338e-05
Position 2649: 7.8309579058786e-06
Position 4017: 6.204738361508471e-06
Position 3972: 4.900499954011518e-06
Position 769: 4.24295683119167e-06
Position 323: 4.079086629232388e-06
Position 1193: 3.818827135170348e-06
Position 76: 3.6105297293773e-06
Position 405: 2.8724812412771175e-06
Position 10: 2.549417142348402e-06
Position 5996: 2.307352140739394e-06
Position 737: 2.126174497196588e-06
Position 4064: 2.003903557205777e-06
Position 987: 8.783750706793456e-07
Position 970: 3.4002194646539216e-07
Position 119: 7.358597100437477e-08
Position 2615: 6.227545188848979e-08
Position 2776: 6.028392131657345e-08
Position 2771: 5.0275254233511975e-08
Position 2805: 3.961630974027343e-08
Position 132: 2.0963974674878242e-08
Position 1226: 2.061860194677782e-08
Position 275: 1.7244474222553438e-08
Position 159: 1.2632020181607854e-08
Position 195: 1.1713882583450997e-08
Position 55: 5.543018731828905e-09
Position 166: 2.190827501083158e-09
Position 200: 1.0604725267637322e-09
Position 917: 1.598493917442614e-10
Position 1070: 3.3743528803967546e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.9427024601308874
Position 1719: 0.8304571112663415
Position 828: 0.6856229760225216
Position 5711: 0.6618326673679124
Position 4366: 0.23886372671613074
Position 6378: 0.13060825534000062
Position 4389: 0.12927833399475336
Position 6578: 0.1270084408657722
Position 5968: 0.11875327433084037
Position 636: 0.10760229431339947
Position 6509: 0.09033111660317729
Position 5037: 0.08179830861161017
Position 6080: 0.07974107891749292
Position 210: 0.07220401239016412
Position 4530: 0.06751460377850219
Position 1507: 0.051652849888862845
Position 1275: 0.05045020708419689
Position 1554: 0.04939347941183557
Position 642: 0.04770088224898836
Position 6281: 0.032118560308802745
Position 5740: 0.02695779047296556
Position 4060: 0.02469842973126998
Position 4586: 0.024245197005148995
Position 1157: 0.021887279295363802
Position 6907: 0.021497707909279202
Position 5973: 0.02128342041616394
Position 3135: 0.02084952927103817
Position 484: 0.019672647142276845
Position 698: 0.01965229584448627
Position 1429: 0.018068830307312236
Position 1475: 0.016771854312376894
Position 5919: 0.01650119025640482
Position 4287: 0.014062965745487075
Position 5573: 0.013625554539629542
Position 609: 0.01340063670322755
Position 1048: 0.012894322195171868
Position 5066: 0.012188411735657897
Position 1123: 0.011842012117009778
Position 6626: 0.011472135628187292
Position 661: 0.010214412962368158
Position 3833: 0.010026015150440146
Position 2455: 0.00993295293093131
Position 6893: 0.009818968926402749
Position 3232: 0.00961613033129361
Position 666: 0.009511209174671957
Position 2514: 0.008951386817992736
Position 915: 0.008768527010311559
Position 1670: 0.008387919617356
Position 6347: 0.007681129705448578
Position 6459: 0.007264859592466136
Position 2290: 0.006821588574938157
Position 3996: 0.0066723874516589066
Position 3106: 0.006521522743960441
Position 2870: 0.005752311584172382
Position 5022: 0.005651138166469534
Position 3199: 0.00540749851791562
Position 4086: 0.004214157365053631
Position 515: 0.00416301146135322
Position 335: 0.0040368704449616965
Position 368: 0.0036964981865452986
Position 5311: 0.003090399052439392
Position 732: 0.0030528772297763102
Position 5236: 0.0029404273110627045
Position 2205: 0.0029377894781082614
Position 1916: 0.0026328400093696153
Position 1681: 0.0025846739335230943
Position 5880: 0.0020954901272643095
Position 3911: 0.0020499818715762957
Position 4470: 0.0019377604697618858
Position 3859: 0.0019134417742518398
Position 6608: 0.0019069118122055837
Position 2459: 0.0018172631919965746
