Gene = SUSD3
index = 1359
Annotated 5SS: [  124 17266 19287 20896]
Annotated 3SS: [17076 19138 20763 25829]
SMsplice 5SS: [  124  3755 17266 19287 20896]
SMsplice 3SS: [ 3654 17076 19138 20763 25829]
top_k =  1000
Partition function (log Z): -6.097245355090838

Sorted 5' Splice Sites (High to Low Probability):
Position 124: 0.992130429574239
Position 17266: 0.9079327098051133
Position 19287: 0.8542326502734211
Position 20896: 0.5561938964196937
Position 10442: 0.4314808561918504
Position 7059: 0.41942530540457773
Position 3755: 0.4090027450879721
Position 5903: 0.33278249569617824
Position 3687: 0.2342185565672749
Position 11989: 0.2256683449746263
Position 4962: 0.19021351960805902
Position 20912: 0.17862849262371366
Position 9445: 0.14531451841152748
Position 15582: 0.10724424754243567
Position 17190: 0.09051986495863007
Position 25765: 0.047869428642629754
Position 3531: 0.04544147673865672
Position 20852: 0.04379164120023169
Position 3759: 0.03990034530205068
Position 2456: 0.03517931609650183
Position 3518: 0.03516565327272957
Position 25945: 0.03369165336515425
Position 22452: 0.03065877718895454
Position 3869: 0.027197290380613547
Position 7803: 0.027160250513173563
Position 24301: 0.026427529282035695
Position 23340: 0.02499521009385032
Position 1370: 0.019063137718897977
Position 24942: 0.018996280717495904
Position 22790: 0.01461388186269002
Position 10456: 0.014448236000784693
Position 7290: 0.012180095845947361
Position 20906: 0.011468188940158561
Position 22817: 0.01122308805223935
Position 22735: 0.01094721368841344
Position 4709: 0.010383385802327776
Position 2452: 0.010025149218185779
Position 13337: 0.009786108163195292
Position 8705: 0.008318232861214978
Position 4237: 0.007743838904656987
Position 2393: 0.0075652442980606235
Position 19251: 0.006657508305411097
Position 6775: 0.005794041328592145
Position 19695: 0.005746497403849542
Position 5484: 0.00558402458938755
Position 4835: 0.005030475087793504
Position 3991: 0.0042776046407399515
Position 1587: 0.004187371492809683
Position 9776: 0.004082672346546145
Position 4971: 0.003879890546518589
Position 1893: 0.003272476942914896
Position 22092: 0.0031720230311126038
Position 3338: 0.0031019051669571745
Position 20033: 0.0028179187294930822
Position 20764: 0.0028129813925179374
Position 2703: 0.0025420153163491074
Position 3136: 0.0022754681644276816
Position 1122: 0.001964675197539969
Position 3153: 0.0018449234699185655
Position 6365: 0.0013989450728321194
Position 6393: 0.0013875013758775818
Position 3399: 0.001273249741328016
Position 23311: 0.001193817352525242
Position 2342: 0.0011075131317524857
Position 149: 0.001051159335354584
Position 5294: 0.00101395678514524
Position 4143: 0.0009158021325991694
Position 3849: 0.0009059794056381455
Position 1787: 0.0008643635987948142
Position 21958: 0.0008490995990261979
Position 1691: 0.0007759140103747168
Position 1139: 0.0005636508447238478
Position 2509: 0.0005529305357269989
Position 495: 0.0004460172206625392
Position 4931: 0.0004369375471788186
Position 4339: 0.00040038497978144667
Position 5665: 0.0003948535906856004
Position 4779: 0.00031781336869212806
Position 3458: 0.0003094923682001944
Position 2913: 0.0003031627814046965
Position 997: 0.0002569952019984171
Position 2072: 0.00024960857028782446
Position 548: 0.00023654044777442196
Position 1011: 0.00021105122119663823
Position 2716: 0.0002055572617388795
Position 3249: 0.0001985261302767627
Position 4203: 0.00019125919532845143
Position 2731: 0.000172415934755515
Position 637: 0.00016995542824986342
Position 793: 0.00016181968946964327
Position 1935: 0.00014997820112603013
Position 2623: 0.00014828969621937424
Position 217: 0.00014681621886076485
Position 2532: 0.00014502224316210983
Position 1052: 0.00012746079315486698
Position 7054: 0.00011255505262795551
Position 1329: 0.00010262456607795904
Position 221: 9.636342829713356e-05
Position 1562: 9.557869386476698e-05
Position 645: 9.07255783958296e-05
Position 2747: 8.535688494803453e-05
Position 1777: 8.218935630114485e-05
Position 1284: 8.160962651267965e-05
Position 1749: 7.894956736290384e-05
Position 1802: 7.462447231562266e-05
Position 384: 7.263340119801735e-05
Position 917: 7.083565771297222e-05
Position 3254: 6.577267049363386e-05
Position 1168: 6.312135746657259e-05
Position 3316: 5.5202577690817564e-05
Position 2959: 5.015896208318072e-05
Position 3072: 4.336258685423282e-05
Position 2753: 4.1960066688529575e-05
Position 3487: 3.662661733256543e-05
Position 8279: 3.255962605512605e-05
Position 752: 2.9922543533099096e-05
Position 1389: 2.5973034577066294e-05
Position 2888: 2.337437966774114e-05
Position 2578: 2.3224224527233584e-05
Position 17195: 1.9815516917660425e-05
Position 2364: 1.9814903572845283e-05
Position 3588: 1.9521186295220795e-05
Position 3113: 1.7888445271839906e-05
Position 870: 1.7524912149220197e-05
Position 1234: 1.6878783674421194e-05
Position 1177: 1.538302794958938e-05
Position 2357: 1.5274121650021402e-05
Position 5106: 1.0541772421555875e-05
Position 5290: 2.010934605172989e-06
Position 2278: 8.143478659147152e-07
Position 1953: 6.844270950250367e-07
Position 1019: 5.17282561700029e-07
Position 1782: 4.26310016459777e-07
Position 2275: 3.801431194837383e-07
Position 2166: 3.69185346984174e-07
Position 1703: 3.3720437557264776e-07
Position 393: 2.9509103491339414e-07
Position 2238: 1.6640655609835052e-07
Position 630: 1.637183055833794e-07
Position 319: 1.2834217839442466e-07
Position 198: 1.0251636275537818e-07
Position 570: 6.49980382430454e-08
Position 367: 5.180773785179025e-08
Position 93: 4.7603886006891993e-08
Position 141: 4.248102310143044e-08
Position 930: 2.3011931004509106e-08
Position 467: 1.945883212386801e-08
Position 672: 1.2350683335180007e-08
Position 992: 8.052640223112813e-09
Position 736: 2.5233305273749363e-10
Position 763: 7.459362382474508e-11
Position 624: 5.805762766178056e-11
Position 734: 1.482597717726973e-11
Position 766: 7.808454328647503e-12
Position 359: 4.310502034385928e-13
Position 61: 3.432286985596503e-13
Position 550: 5.983829790284216e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 17076: 0.9986291136303947
Position 25829: 0.9183813774607489
Position 19138: 0.7879010462458705
Position 20763: 0.7710814962867982
Position 3654: 0.7111322004750288
Position 10327: 0.44593313903384246
Position 6933: 0.4114250886386627
Position 5779: 0.2995575965216486
Position 4866: 0.19440310872240613
Position 11871: 0.14786659228690097
Position 15446: 0.10724424754243567
Position 11927: 0.073910838957653
Position 3374: 0.07217142717565636
Position 9311: 0.06946286111196445
Position 19045: 0.06072482506745509
Position 22630: 0.04554838767845666
Position 9255: 0.04162799027284561
Position 22194: 0.03750835565181601
Position 9394: 0.03422366702671746
Position 2392: 0.03198457423335744
Position 24040: 0.03096156367730028
Position 25669: 0.028767947027720644
Position 23219: 0.027697197670800124
Position 24892: 0.02720494703267342
Position 2218: 0.022173758997646245
Position 5814: 0.02045396917876253
Position 26418: 0.019422574667333995
Position 25630: 0.014940833004244872
Position 21091: 0.012901339478447987
Position 20672: 0.010849572621628206
Position 19007: 0.010674064690493932
Position 13222: 0.009786108163195285
Position 1267: 0.0095910488744319
Position 7131: 0.009493278880817512
Position 20716: 0.009466364055981037
Position 23393: 0.009159323437574071
Position 26035: 0.008515184513012997
Position 7547: 0.008278041651978625
Position 24167: 0.007985818638483817
Position 6680: 0.006780098241834921
Position 4653: 0.006308434295216241
Position 19570: 0.006068106670492654
Position 7621: 0.005961200267430441
Position 7458: 0.005590247171301366
Position 5366: 0.005424342997739203
