Gene = AL929472.1
index = 68
Annotated 5SS: [14]
Annotated 3SS: [1623]
SMsplice 5SS: [781]
SMsplice 3SS: [1616]
top_k =  1000
Partition function (log Z): -14.262410546528075

Sorted 5' Splice Sites (High to Low Probability):
Position 781: 0.2791558454259388
Position 353: 0.2640592848335403
Position 142: 0.19996541554328795
Position 1051: 0.10327791700268378
Position 360: 0.06073828299683477
Position 652: 0.029179704345464543
Position 387: 0.020414887646238437
Position 1109: 0.011940883358518829
Position 1496: 0.009722224994102179
Position 371: 0.009617619095535206
Position 178: 0.008461667897236836
Position 1040: 0.006169652030382428
Position 769: 0.002007169443767429
Position 498: 0.0008955005976363572
Position 294: 0.0008293783391744556
Position 76: 0.0007778896339153053
Position 1313: 0.0006126198756733141
Position 1319: 0.0005624745684040078
Position 1498: 0.0005052657997600237
Position 231: 0.0003979093738891527
Position 913: 0.00033748516935242005
Position 919: 0.0003189557810868989
Position 247: 0.00021850335112937592
Position 1399: 0.00020345382151256786
Position 364: 0.000181579416743141
Position 620: 0.0001668955850906172
Position 254: 0.00016333106503914653
Position 135: 0.00015487264761927943
Position 608: 0.00013427399916227133
Position 1124: 0.00010631979905281154
Position 1131: 8.135738035594394e-05
Position 274: 7.934240051201032e-05
Position 891: 7.934160569966918e-05
Position 342: 6.537155527982538e-05
Position 577: 4.2003659872695715e-05
Position 78: 3.778222417124752e-05
Position 1113: 3.7563885060964594e-05
Position 1091: 3.728397242745661e-05
Position 282: 3.539364888671702e-05
Position 18: 3.22901360406977e-05
Position 158: 2.8859440794709086e-05
Position 564: 2.051666763536379e-05
Position 514: 1.6704893484805176e-05
Position 533: 1.4659788478507684e-05
Position 1345: 1.1792113798606069e-05
Position 785: 9.613722473947663e-06
Position 834: 7.969023016336222e-06
Position 70: 7.69102755010746e-06
Position 1218: 7.38327537431737e-06
Position 1433: 7.088074213379949e-06
Position 962: 6.301768192545202e-06
Position 976: 3.8140204408648328e-06
Position 1198: 3.565089020705756e-06
Position 520: 2.734925963717768e-06
Position 302: 3.735128866144049e-08
Position 27: 2.338825442805203e-08
Position 517: 2.2532486017730023e-08
Position 716: 2.234560381580103e-08
Position 103: 1.891749815769226e-08
Position 219: 1.6303625065999078e-08
Position 463: 2.9876942226910702e-09
Position 451: 5.7706074784768275e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1616: 0.3834417951275061
Position 490: 0.14062874329206265
Position 342: 0.13191145289773745
Position 1481: 0.06050826246985212
Position 1312: 0.04628907654415299
Position 973: 0.03886614858663462
Position 443: 0.029866091903907904
Position 1495: 0.02415373957760718
Position 1560: 0.017775898939758113
Position 542: 0.017737507476558063
Position 1402: 0.01498612560981647
Position 1231: 0.014168248447360511
Position 1122: 0.014037681741024311
Position 1262: 0.01183229692576458
Position 1167: 0.009113015010845547
Position 586: 0.008355284171919618
Position 247: 0.008126283917820528
Position 1074: 0.006508933864966123
Position 987: 0.005237200366610582
Position 1063: 0.0052157919417804835
Position 1336: 0.0030071763863500386
Position 1428: 0.002761856309616788
Position 1211: 0.002702252203786591
Position 1623: 0.0023611694682167767
Position 1404: 0.0014956418142289057
Position 1007: 0.001397868902490557
Position 1105: 0.0011226584784303115
Position 1187: 0.0010806472713046317
Position 1454: 0.0010142430086993567
Position 559: 0.000918721246994369
Position 359: 0.0006108468683910132
Position 1288: 0.0005960872128905347
Position 254: 0.0005412263888743851
Position 1380: 0.00034672886312402335
Position 1238: 0.00026727655729721895
Position 810: 0.00022304484691898217
Position 997: 0.0002008330389953434
Position 910: 0.00019807215540909237
Position 1576: 0.00019261956058453451
Position 709: 0.00018012170770744657
Position 310: 0.00016635006757886254
Position 603: 0.00013603087693658377
Position 352: 0.00012478684311070928
Position 1590: 0.00012372872067676152
Position 562: 0.0001192592641937572
Position 1643: 0.00011345121477023362
Position 916: 7.999629011868314e-05
Position 693: 7.781840696370634e-05
Position 274: 7.304754893898846e-05
Position 1040: 7.224655088678423e-05
Position 1244: 6.522768829858104e-05
Position 768: 6.478994357201641e-05
Position 1050: 6.452098981685963e-05
Position 822: 6.418808124170766e-05
Position 890: 5.659672118910696e-05
Position 553: 5.4163503377539246e-05
Position 774: 4.995442084835705e-05
Position 1012: 4.8932568335232797e-05
Position 1348: 4.752041160149796e-05
Position 746: 4.1970916777216926e-05
Position 719: 4.0515822108943226e-05
Position 923: 3.948418852466541e-05
Position 1629: 3.7757527421104604e-05
Position 1274: 3.5424432288016545e-05
Position 742: 2.9460849470249604e-05
Position 1218: 2.8724406213943e-05
Position 498: 2.642470311423468e-05
Position 725: 2.4767999823681528e-05
Position 387: 1.7496087425010695e-05
Position 899: 9.684916909562717e-06
Position 1044: 9.085116748721622e-06
Position 887: 7.602216447194816e-06
Position 597: 6.4474244243733755e-06
Position 371: 6.408983700864784e-06
Position 781: 5.950403262357158e-06
Position 141: 4.0893181534865985e-06
Position 633: 4.0603290942399463e-07
Position 620: 4.048424925422969e-07
Position 736: 3.330508148676788e-07
Position 624: 2.203579083385458e-08
Position 135: 1.9453598307303084e-08
Position 1024: 1.8447111106850323e-08
Position 261: 1.1504909620063455e-08
Position 319: 1.0094354999687268e-08
Position 178: 9.669651986234796e-09
Position 627: 8.803570079431655e-09
Position 749: 6.3710277284664134e-09
Position 109: 4.209398061523804e-09
Position 117: 5.238427039224359e-10
