Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  1000
Partition function (log Z): -2.0738538804089437

Sorted 5' Splice Sites (High to Low Probability):
Position 16147: 0.9856142606826193
Position 10287: 0.9742753912981704
Position 8952: 0.827309959926169
Position 29885: 0.748276393080037
Position 16489: 0.691622847149808
Position 416: 0.5125859343508675
Position 94: 0.5106840148416375
Position 21595: 0.48217916134094285
Position 26971: 0.45245789770203826
Position 19101: 0.4457820010333132
Position 15697: 0.22702134510657265
Position 16495: 0.20502110832242731
Position 16951: 0.1978516361277165
Position 17144: 0.15404046244427524
Position 21694: 0.14415679331234457
Position 25445: 0.12818868718210716
Position 18929: 0.11993592448757151
Position 2619: 0.10323617019014057
Position 1750: 0.10015574054425365
Position 21751: 0.08145796000101437
Position 28132: 0.05816714737995111
Position 21630: 0.05211036392479473
Position 2341: 0.045898860566572455
Position 579: 0.04551493848469761
Position 15243: 0.04453360241105562
Position 7665: 0.04185534806084571
Position 16755: 0.03205565275744472
Position 8936: 0.03068593590921906
Position 7238: 0.027343257926644233
Position 821: 0.02484801575649793
Position 1827: 0.024445183556245788
Position 20639: 0.02291160269842141
Position 15110: 0.022339538384891135
Position 26024: 0.022208914697604956
Position 29842: 0.020689668315326624
Position 816: 0.017963822608727576
Position 27759: 0.015331988682732988
Position 191: 0.014881697622540293
Position 6716: 0.014458845173829712
Position 30075: 0.014273562340395327
Position 7242: 0.012854600281949007
Position 27008: 0.01164055904299475
Position 813: 0.010802367609623567
Position 5449: 0.010496681674486051
Position 6684: 0.009190035972209413
Position 2641: 0.009171288139988012
Position 26042: 0.00898884007419649
Position 30263: 0.008561110922450078
Position 6104: 0.008433446122589987
Position 4151: 0.00825409711687491
Position 7661: 0.008060077454197331
Position 19805: 0.00782356049892981
Position 2913: 0.007380025509505802
Position 4183: 0.007355735357958715
Position 800: 0.0067791396912154096
Position 15054: 0.0067353411272171445
Position 20785: 0.006681057574616584
Position 515: 0.006622128226250566
Position 10913: 0.006614226943812593
Position 29846: 0.0062080684799142565
Position 14583: 0.005903498435216908
Position 13038: 0.005715876166424727
Position 8884: 0.005005996337990906
Position 8966: 0.004439388093126701
Position 12987: 0.004112020574818373
Position 11332: 0.003834327519730048
Position 11300: 0.003688204629796726
Position 9059: 0.003601268711333497
Position 14036: 0.003379686708331251
Position 2738: 0.003325670861806336
Position 17276: 0.003066492848282184
Position 8911: 0.002998702881308212
Position 18941: 0.0025550211043931627
Position 18425: 0.0025473357681478105
Position 16468: 0.0025299438675712503
Position 6115: 0.002330879985609128
Position 16124: 0.0017263437657165828
Position 16832: 0.0017099905616143776
Position 603: 0.0016558808454511832
Position 27013: 0.001477616783500848
Position 27914: 0.0014136008239989033
Position 2851: 0.0014003062039872646
Position 2700: 0.0013948926032871505
Position 30385: 0.0013477102086994067
Position 3679: 0.0012159583277266974
Position 17651: 0.0011994063761448517
Position 6828: 0.0011320403875346905
Position 15084: 0.0009260809186627629
Position 16675: 0.0008272334527838802
Position 8974: 0.0007686238166565513
Position 7168: 0.0007632698261078762
Position 4032: 0.0007526871331155428
Position 7092: 0.0007451260274323549
Position 4300: 0.0007138439467658464
Position 1011: 0.0007111793970347226
Position 3969: 0.0006415540011684127
Position 2856: 0.0006352134759394473
Position 17475: 0.0005483998827844668
Position 30115: 0.0003909469709208899
Position 26526: 0.0003236948347536293
Position 15979: 0.000149929615745194
Position 1991: 0.000133984713818831
Position 2003: 0.00013151925828538513
Position 1554: 0.00012662571661491352
Position 196: 0.00011165954537907982
Position 1335: 9.863889140383168e-05
Position 16513: 9.689141766774494e-05
Position 16751: 9.682744347777162e-05
Position 1386: 8.819401437356323e-05
Position 1315: 6.483437638464374e-05
Position 1231: 5.7082873400074615e-05
Position 1008: 5.5001587900333203e-05
Position 772: 4.016149279086699e-05
Position 300: 3.62616036213701e-05
Position 201: 3.282891837858596e-05
Position 2402: 3.1859029486004825e-05
Position 1406: 2.3147832606581642e-05
Position 10807: 2.273701787169265e-05
Position 2278: 1.4990032598269016e-05
Position 2345: 1.1536305807279902e-05
Position 10425: 1.0095039572355742e-05
Position 1722: 9.681987935859777e-06
Position 206: 9.607223618206229e-06
Position 2733: 9.582253693080531e-06
Position 566: 8.90291184170235e-06
Position 2143: 6.598872077615011e-06
Position 367: 5.628623308956625e-06
Position 387: 3.977142425446317e-06
Position 10408: 3.85525180705609e-06
Position 2630: 3.0480259865127284e-06
Position 2602: 2.5513985509834924e-06
Position 248: 2.1114032399937046e-06
Position 524: 1.885034566640675e-06
Position 10446: 1.6253055709431422e-06
Position 2664: 1.561029868076099e-06
Position 29: 1.102583963790093e-06
Position 139: 9.086818659427481e-07
Position 559: 5.809438622753189e-07
Position 303: 3.420803514485148e-07
Position 395: 3.0840829076781264e-07
Position 211: 2.628679147500303e-07
Position 306: 1.5902551161607317e-07
Position 384: 1.296856090448947e-07
Position 378: 3.49067157388144e-08
Position 756: 2.3515656803950406e-08
Position 802: 2.1022057411200786e-08
Position 270: 1.4101967544258445e-08
Position 1281: 1.3568297038415656e-08
Position 1708: 7.843755695761974e-09
Position 1266: 5.07875226894713e-09
Position 969: 3.7098114078548216e-09
Position 646: 2.0161174105730684e-09
Position 752: 1.8333431660764975e-09
Position 651: 1.44631494729114e-09
Position 272: 2.2487491726918828e-10
Position 245: 1.6660483434371873e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 0.9591413376691399
Position 29977: 0.9025121802921267
Position 8842: 0.8729681895122101
Position 16395: 0.8611526386436678
Position 29766: 0.7839396542668913
Position 15941: 0.679814544394593
Position 21474: 0.6725353528878691
Position 26889: 0.4680959245349441
Position 19039: 0.3669375056115825
Position 15894: 0.25671698039279167
Position 15587: 0.20834935918486505
Position 18861: 0.1668773947631312
Position 25302: 0.13020336166488075
Position 2521: 0.10682926764172013
Position 16742: 0.10326721819904917
Position 17045: 0.08849643141603715
Position 1619: 0.08008800708206044
Position 21519: 0.0708197628051909
Position 27890: 0.06276241470121474
Position 16917: 0.06194825582827987
Position 693: 0.05257913248490989
Position 15871: 0.04957327403697577
Position 7585: 0.04805414491527164
Position 2232: 0.04510600973061008
Position 31564: 0.044269292030481355
Position 7091: 0.03897868028955298
Position 16651: 0.037279032418293806
Position 16398: 0.03725547888920752
Position 492: 0.036631933475882776
Position 29791: 0.0349193969607612
Position 15130: 0.033667380310738654
Position 20421: 0.02982712139870795
Position 16818: 0.029499093688154194
Position 19004: 0.028215732769371674
Position 25828: 0.02785833335145757
Position 291: 0.026249345296729322
Position 16826: 0.02565753730990207
Position 6602: 0.020312337400429818
Position 15006: 0.01893641477895657
Position 287: 0.017321537317045017
Position 21516: 0.013454018474648432
Position 15009: 0.012487059214650497
Position 27611: 0.011965833001979124
Position 1598: 0.011880003510118512
Position 1584: 0.011734060238195109
Position 4023: 0.009961575604475675
Position 25934: 0.009636190236295143
Position 16720: 0.009335064283333642
Position 16848: 0.00911112845027089
Position 2835: 0.007888556152614058
Position 6032: 0.0073687328269226495
Position 10215: 0.007072816285334515
Position 14966: 0.006884048680775541
Position 11039: 0.006737638067222295
Position 15385: 0.006369250391535657
Position 12934: 0.006361385939763363
Position 2552: 0.006334967004886688
Position 16754: 0.005869598166590662
Position 15432: 0.0054498359414349344
Position 4050: 0.005349217946855473
Position 5353: 0.005103551000697667
Position 18916: 0.004851231517186403
Position 17073: 0.004838194397126157
Position 237: 0.004516262494091588
Position 14472: 0.004319630447791879
Position 1467: 0.004293661978324164
Position 314: 0.004270776323815199
Position 10126: 0.004225427544751002
Position 1535: 0.004084004024273301
Position 1453: 0.003960979710220523
Position 15445: 0.0038401542940012805
Position 17140: 0.0036378207784533516
Position 6504: 0.003602451290181795
Position 27637: 0.003578816531979632
Position 12812: 0.0034665108014797293
Position 27998: 0.0032394830662468015
Position 5275: 0.003137869806380877
Position 15644: 0.0030827322496836027
Position 704: 0.002913860747826082
Position 223: 0.002833358540822111
Position 7035: 0.002727573772580483
Position 30012: 0.002626746802859446
Position 18311: 0.002605107139223273
Position 21397: 0.002575293916133737
Position 14912: 0.002559659856705404
Position 1558: 0.0025592441788588613
Position 2532: 0.0024957875956873074
Position 16920: 0.0024397630636770863
Position 10833: 0.002344017759956508
Position 29592: 0.002299439779283014
Position 16312: 0.0021273056717930503
Position 30147: 0.0020173845197077912
Position 6086: 0.0019295626373187723
Position 293: 0.0018850000853762212
Position 19707: 0.001873461013167154
Position 10711: 0.0018368882866557866
Position 18830: 0.0017517872491198015
Position 19541: 0.001741111139734692
Position 19501: 0.001733581632874024
Position 10091: 0.0016838629681556034
Position 17093: 0.0016748216885460378
Position 16984: 0.0016378079302250947
Position 343: 0.0016068480197622326
Position 19626: 0.0015978783264364233
Position 5841: 0.0014660306439576952
Position 8788: 0.0014651503449485113
Position 21385: 0.0014552975524147545
Position 1641: 0.0014406369889244275
Position 5311: 0.0012892976521365687
Position 27134: 0.0012877836064740045
Position 2394: 0.0012383066391850822
Position 15954: 0.001216017120063374
Position 3600: 0.0012159583277266978
Position 17062: 0.0012129192081073701
Position 7462: 0.0011473299216037103
Position 13990: 0.0011389924622066691
Position 10745: 0.0011379562808606582
Position 2768: 0.0011193535904303934
Position 19733: 0.0009883696162291246
Position 5248: 0.0009659632152709478
Position 23381: 0.0009173616206211019
Position 575: 0.0008981733198649301
Position 13771: 0.000887485508901455
Position 1754: 0.0008336745280513813
Position 23361: 0.0008303414205732117
Position 10626: 0.0008122931054181366
Position 1492: 0.000805210637074555
Position 14388: 0.0007992420741604795
Position 11182: 0.000785216466522792
Position 10192: 0.0007822554679066758
Position 30078: 0.0007784384359510793
Position 521: 0.0007707217296824102
Position 3884: 0.0007450309802756654
Position 17532: 0.0007335683782921451
Position 17325: 0.0007163142396493119
Position 7661: 0.0007139506781677276
Position 4215: 0.0007138439467658465
Position 10189: 0.0006505859825892906
Position 3890: 0.0006499060324340277
Position 13896: 0.0006428958681062345
Position 16794: 0.0006353630550448195
Position 1621: 0.0006009543102538495
Position 252: 0.0005958978288979789
Position 21831: 0.0005777994903703022
Position 27078: 0.0005743550357885452
Position 16831: 0.0005523092352060203
Position 14227: 0.0005448338472283243
Position 10130: 0.0005387817701384366
Position 30650: 0.0005377157913843691
Position 17222: 0.0005360850667229909
Position 2201: 0.0005342268680869623
Position 508: 0.0005236341107555405
Position 29186: 0.0005218042301946595
Position 2174: 0.000519777668867664
Position 13916: 0.0005128482480573675
Position 6554: 0.00045751160807137956
Position 6479: 0.00040862123489084003
Position 227: 0.0004062892862629805
Position 1904: 0.0003929718628528695
Position 8706: 0.00037653581864515557
Position 27183: 0.00033628592326637966
Position 317: 0.00033220786642719626
Position 437: 0.0003266794878433335
Position 26458: 0.0003236948347536293
Position 907: 0.00030136232927596604
Position 4072: 0.0002983430450767448
Position 16881: 0.00029395612071534885
Position 2559: 0.00026474131009868873
Position 28097: 0.0002632021479767123
Position 10585: 0.0002561436400800624
Position 14391: 0.0002397920660362249
Position 261: 0.00023824040266561995
Position 19986: 0.00022424334557805196
