Gene = MUTYH
index = 900
Annotated 5SS: [ 170 5998 6976 7104 7292 7471 7626 7815 7998 8223 8366 8728 8969 9207
 9873]
Annotated 3SS: [ 5876  6793  7063  7217  7428  7553  7700  7899  8077  8301  8538  8831
  9053  9830 10950]
SMsplice 5SS: [ 170 1882 5998 6976 7292 7626 7998 8223 8366 8969 9873]
SMsplice 3SS: [ 1731  5876  6890  7217  7553  7899  8077  8301  8831  9830 10950]
top_k =  1000
Partition function (log Z): 8.31252336247721

Sorted 5' Splice Sites (High to Low Probability):
Position 8969: 0.9856956526626387
Position 7626: 0.9683106677143113
Position 7998: 0.8596128822703449
Position 5998: 0.8513751288837658
Position 6976: 0.8304257388934101
Position 170: 0.7958743629995206
Position 9873: 0.6032043887139431
Position 8223: 0.5706582623575367
Position 1882: 0.5678371935029797
Position 8728: 0.5223696310855166
Position 7292: 0.4567432103680379
Position 8366: 0.4375546711037331
Position 5562: 0.27933982014259184
Position 7471: 0.26417602156295983
Position 7104: 0.2623886594173113
Position 9145: 0.23823526794472386
Position 7815: 0.15402541108247741
Position 413: 0.15020949148495738
Position 7172: 0.09294943800266943
Position 8445: 0.08997098452621878
Position 4883: 0.07500010212039793
Position 10079: 0.07273036355168806
Position 10659: 0.054280183319241886
Position 186: 0.05044959503069763
Position 7356: 0.04211243456013681
Position 2203: 0.03240460626924694
Position 2029: 0.02467647251058473
Position 166: 0.024001390578063907
Position 7645: 0.021698049579780554
Position 1862: 0.021645065367071413
Position 3555: 0.019725121504788546
Position 7182: 0.01824228936597485
Position 7488: 0.018065700393993057
Position 5165: 0.016121877246239077
Position 8011: 0.015976660547434473
Position 490: 0.011333833020876712
Position 1976: 0.011082133656077438
Position 10677: 0.011043523926849638
Position 2577: 0.010510000777408714
Position 7324: 0.009766038591856561
Position 533: 0.009076650131714787
Position 1509: 0.008782048648884553
Position 6936: 0.008295231559946737
Position 7000: 0.00826486963451304
Position 6106: 0.007028760544892358
Position 622: 0.006508726398494652
Position 3990: 0.006339033227195557
Position 1373: 0.006111395755211963
Position 9564: 0.005517259471553509
Position 5738: 0.005010383343428333
Position 8246: 0.004128006573577249
Position 727: 0.003975326632812724
Position 10500: 0.0038668741863558446
Position 4903: 0.0038220700152857105
Position 4324: 0.00380948513655928
Position 710: 0.003756573129782178
Position 7152: 0.0036330093967054293
Position 10281: 0.0033791523985449235
Position 146: 0.0029035004787219326
Position 3338: 0.0028405727957879785
Position 8973: 0.0025571003542349566
Position 2663: 0.0025439358016188947
Position 10536: 0.002463671384526554
Position 10634: 0.002406243337094809
Position 831: 0.00232479092378519
Position 4355: 0.0023112440158137796
Position 497: 0.002294932577862211
Position 1019: 0.002219655536473835
Position 8154: 0.0021648628151967973
Position 1595: 0.0021632030437529156
Position 7958: 0.002155086707129601
Position 1837: 0.0020975896800908057
Position 9186: 0.002072122109350793
Position 4123: 0.002041889414085447
Position 8302: 0.0019658992410779967
Position 5110: 0.0018871296406773046
Position 1867: 0.001768702595487352
