Gene = NDUFS2
index = 932
Annotated 5SS: [  209  3166  4229  7283  9999 10281 10617 10874 11075 11396 13166 14161
 14418 14607]
Annotated 3SS: [ 2831  4121  7091  9877 10167 10541 10795 10988 11275 13035 14064 14333
 14548 14840]
SMsplice 5SS: [  209  3166  4229  7283  9999 10281 10617 10874 11396 14161 14418]
SMsplice 3SS: [ 3053  4121  7091  9877 10167 10527 10795 11275 14064 14333 14548]
top_k =  1000
Partition function (log Z): 13.581274181384384

Sorted 5' Splice Sites (High to Low Probability):
Position 14418: 0.9768752445380937
Position 4229: 0.9721303654361279
Position 10617: 0.8842100853870971
Position 10874: 0.8811041085584693
Position 14161: 0.8734924442263517
Position 7283: 0.8675674530829982
Position 11396: 0.8669841755424997
Position 3166: 0.860832695054123
Position 10281: 0.7835142070739387
Position 9999: 0.7736493055881998
Position 11075: 0.5722267040428202
Position 209: 0.5143305743381782
Position 352: 0.41911176792502536
Position 2946: 0.30781267835391835
Position 2109: 0.29281950639274135
Position 5049: 0.2055481901865588
Position 7777: 0.1899493585191871
Position 10399: 0.187293250273835
Position 13166: 0.17308098052520593
Position 1267: 0.16441091770187807
Position 13868: 0.10605731740014346
Position 6992: 0.09664086905793337
Position 1271: 0.07808242137481662
Position 4523: 0.07387390843429748
Position 2019: 0.07376007593188595
Position 7205: 0.07014913496325915
Position 14607: 0.060130847200925736
Position 14875: 0.05138330396285393
Position 1861: 0.047752427468659125
Position 14632: 0.04318851006613936
Position 14198: 0.04139892913578635
Position 7861: 0.035418781910346225
Position 11349: 0.030424425182696828
Position 198: 0.026058218074378883
Position 10336: 0.021861278161778602
Position 10031: 0.020035344097907686
Position 13518: 0.018557761840480184
Position 4698: 0.01652575358181892
Position 6469: 0.015596411932229302
Position 246: 0.014474582989878951
Position 9445: 0.014047254656913664
Position 14760: 0.012383091243887317
Position 1022: 0.010816547858177003
Position 3119: 0.010774558216596224
Position 12212: 0.009338957880816682
Position 176: 0.008873938220572418
Position 1407: 0.008435949372964293
Position 1989: 0.0084315683935952
Position 3933: 0.008051074561937916
Position 13121: 0.007908412818465793
Position 2995: 0.0075315958036488
Position 13480: 0.007517409853353055
Position 14739: 0.0063736207517723145
Position 14984: 0.00584980774008162
Position 14202: 0.005680238379933057
Position 7844: 0.005557310634942647
Position 3219: 0.0050641188844110455
Position 12524: 0.00473829813115387
Position 4878: 0.004679324154169108
Position 5372: 0.0044415604380921994
Position 7292: 0.0044244898891226715
Position 6770: 0.0038822450703867163
Position 5930: 0.003447817621857361
Position 14434: 0.0031956723119721023
Position 14966: 0.0031497526981999844
Position 10625: 0.003142399891341392
Position 13932: 0.0030837673209623967
Position 14964: 0.0030665287424946498
Position 6292: 0.0030649294154392994
Position 14960: 0.0030613883493482963
Position 5505: 0.00295802388401296
Position 14962: 0.0029416086387616595
Position 3361: 0.0029296743433013463
Position 2268: 0.002920238541939702
Position 19: 0.0027546408631750055
Position 14968: 0.002706263359100593
Position 14958: 0.0026797061800541847
Position 7365: 0.0026071419906837615
Position 1855: 0.0025783528688476855
Position 685: 0.002549012481482328
Position 2357: 0.0024008137691337713
Position 11099: 0.002186887399623455
Position 6437: 0.0021721469147546347
Position 14970: 0.002069405753687086
Position 14718: 0.0020320235761288664
Position 2934: 0.0019326678498259309
Position 6395: 0.0017751166452253924
Position 14972: 0.0014403869693929323
Position 14956: 0.0014008231010113536
Position 5078: 0.0013577775487023172
Position 2345: 0.0012589284935491543
Position 10712: 0.0011855563508420348
Position 2985: 0.0011819177770655107
Position 14974: 0.001174513525441227
Position 12103: 0.0011415972968443235
Position 13340: 0.0009710627384657279
Position 14976: 0.0009203454699043522
Position 7586: 0.0007997578104574218
Position 6308: 0.0007568631276311819
Position 1286: 0.0007314001937378946
Position 2026: 0.0007239974697045173
Position 14978: 0.0006961964064244304
Position 11796: 0.0006862816313057784
Position 14841: 0.0006698976556348953
Position 4760: 0.0006564299197382407
Position 4860: 0.0006213124497791423
Position 2361: 0.0006129909908730463
Position 6740: 0.0005756361698241182
Position 1501: 0.0005565926756881431
Position 10948: 0.0005176100329154311
Position 897: 0.0004953576998598402
Position 14980: 0.00047299133964074253
Position 565: 0.00045189288437274665
Position 3066: 0.00044599235129995764
Position 5523: 0.0004322255750146167
Position 6484: 0.00042883579597960994
Position 8813: 0.0003987735866467886
Position 1015: 0.00039102854129289394
Position 1230: 0.00037482217556159307
Position 2785: 0.0003547811241808802
Position 6864: 0.00035445863833537635
Position 5555: 0.00033419999912702263
Position 2505: 0.0003303364958519419
Position 9601: 0.00032146662706221445
Position 6408: 0.0003120792169962066
Position 5332: 0.0003043531666391898
Position 61: 0.0002611634471669214
Position 13570: 0.0002472325529546811
Position 1055: 0.00023922836941992425
Position 614: 0.00022789120328682978
Position 11111: 0.00019375449367379678
Position 289: 0.00018937799193757178
Position 2317: 0.00018469233014344055
Position 740: 0.00018420268382478852
Position 2427: 0.00017256960185911086
Position 411: 0.00016703360461806704
Position 2315: 0.0001574968047919433
Position 3779: 0.00015618588409501116
Position 14746: 0.00011214368196515854
Position 1364: 0.00010172577458429997
Position 6505: 8.142244985114248e-05
Position 14475: 7.822751387220033e-05
Position 1548: 7.0049127384411e-05
Position 11068: 6.8917260058133e-05
Position 3850: 6.670035896220381e-05
Position 9363: 6.536533715523053e-05
Position 11040: 4.936396815666124e-05
Position 1047: 4.732962112475148e-05
Position 11186: 3.6207468069718734e-05
Position 448: 2.6769153025855212e-05
Position 950: 2.609854993122009e-05
Position 804: 2.5590724618705338e-05
Position 923: 2.4146037556686824e-05
Position 10444: 2.2521653894248342e-05
Position 12832: 2.0709316970030394e-05
Position 11840: 1.8792195120757837e-05
Position 1546: 1.7555235708344885e-05
Position 153: 1.6409669371983228e-05
Position 13036: 1.611962573776172e-05
Position 1319: 1.5713853455892563e-05
Position 807: 1.3057024785897236e-05
Position 13188: 8.156139031214663e-06
Position 4709: 8.007930221642476e-06
Position 4340: 7.840433979100021e-06
Position 823: 6.20921729566216e-06
Position 10730: 5.771285568900235e-06
Position 863: 5.644573182025993e-06
Position 11367: 5.068689825934281e-06
Position 326: 4.993146904883774e-06
Position 13138: 4.929835013583499e-06
Position 337: 3.5082464051092844e-06
Position 1155: 2.382143875626376e-06
Position 4182: 1.8696263726175849e-06
Position 2905: 1.7394652135593225e-06
Position 2083: 1.5968599100018884e-06
Position 2113: 1.562231801118847e-06
Position 1899: 1.2741067643784787e-06
Position 1395: 1.25223026404412e-06
Position 10327: 1.1961261693555944e-06
Position 4233: 1.1924783186067432e-06
Position 10644: 1.1812179771068489e-06
Position 2091: 1.172217358540704e-06
Position 877: 8.84624597235666e-07
Position 146: 5.671766654580285e-07
Position 955: 4.088730143607614e-07
Position 2279: 2.685453100480434e-07
Position 2216: 2.380406956815395e-07
Position 1552: 2.287526900400338e-07
Position 11037: 2.122864726248582e-07
Position 87: 1.6883724854081197e-07
Position 503: 1.0392487820382676e-07
Position 11605: 9.721367143699529e-08
Position 1128: 8.5618324964677e-08
Position 1135: 1.0478384918133832e-08
Position 1123: 8.568709341358505e-09
Position 1200: 6.995402074291639e-09
Position 470: 2.5296367660941684e-10
Position 932: 1.2003042936014027e-14
Position 953: 1.1138407213030641e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10167: 0.9507031053739732
Position 10795: 0.9470859561798266
Position 14064: 0.9205657102026901
Position 4121: 0.8902184082255188
Position 7091: 0.8690104537880483
Position 3053: 0.849729325088973
Position 14333: 0.8480379523520701
Position 10527: 0.7442015632270524
Position 9877: 0.7129426733115553
Position 11275: 0.6783087039642027
Position 14548: 0.49573850774781336
Position 10988: 0.4128993701588942
Position 1960: 0.3739911267417683
Position 2831: 0.264652438896737
Position 14840: 0.25796474813102765
Position 7672: 0.2044350947915321
Position 13035: 0.16540413131093593
Position 1103: 0.15562714453621238
Position 15073: 0.1542204375583689
Position 11152: 0.13783605284585834
Position 14308: 0.12265471019243543
Position 14606: 0.12006276255834412
Position 10541: 0.1096782694733207
Position 14797: 0.08069102846593049
Position 4828: 0.07951639686177965
Position 4100: 0.07749222800717576
Position 13611: 0.07392016902155402
Position 10972: 0.07360535286919954
Position 4305: 0.0720488073770419
Position 11172: 0.06509885365583011
Position 1152: 0.06342668296645329
Position 6908: 0.057048433862227306
Position 14512: 0.05048263166341976
Position 4854: 0.04926130483312545
Position 4990: 0.04649129007314679
Position 9931: 0.042752475601764275
Position 2801: 0.042270869256838366
Position 10127: 0.04049621029448125
Position 1763: 0.03281255549711054
Position 13634: 0.03128235332972835
Position 7157: 0.030432395681403202
Position 13276: 0.02872418316710889
Position 7160: 0.02317105740719341
Position 10426: 0.022909576212719114
Position 7108: 0.021281959138361384
Position 14699: 0.020955643512578274
Position 4962: 0.02023019712750653
Position 9944: 0.01961982335877159
Position 9902: 0.01745635092988001
Position 7749: 0.015306603979144249
Position 4932: 0.014781701256887986
Position 1155: 0.014528124437023324
Position 2938: 0.013666828390922058
Position 1266: 0.013438921799043128
Position 6939: 0.012974534481683246
Position 1687: 0.012266801074026477
Position 11005: 0.011525877080621522
Position 6821: 0.010271405682379454
Position 6258: 0.010163279182092547
Position 6124: 0.009486040681307638
Position 11298: 0.009173225154671205
Position 13087: 0.008588516624466603
Position 2905: 0.008287156971666876
Position 6959: 0.008266542024518358
Position 6644: 0.008063963527645063
Position 14368: 0.006213881279071366
Position 7581: 0.005860031057791033
Position 14281: 0.005736117992876881
Position 9220: 0.0057355172575398955
Position 4301: 0.0052654608082446696
Position 12085: 0.005056336525111397
Position 2196: 0.004827262545826335
Position 2962: 0.004747203128382671
Position 10491: 0.004685081273968305
Position 14371: 0.004623880187542113
Position 12981: 0.004614194357216232
Position 4625: 0.004396950211986506
Position 14588: 0.00423214945744778
Position 4471: 0.004205894689116413
Position 3743: 0.0041618807283984975
Position 9248: 0.004120885336747241
Position 10913: 0.003879655756110706
Position 5229: 0.0037848638814963888
Position 12454: 0.0037609546463116088
Position 487: 0.0036867497491729307
Position 6872: 0.0034460801976773496
Position 5403: 0.003304680968248497
Position 2994: 0.003255981715856008
Position 9262: 0.0031768556198785228
Position 14914: 0.0026934522655944937
Position 7532: 0.0026739227220589244
Position 3242: 0.0026372384616021624
Position 1904: 0.0025981079902156934
Position 995: 0.0025717612529761492
Position 5788: 0.002520310238488153
Position 4123: 0.0025134655512305676
Position 10462: 0.002447434042751291
Position 11102: 0.0024368993387627546
Position 4522: 0.002383631793259435
Position 2617: 0.0023376834781876792
Position 7477: 0.0022079386174159894
Position 11927: 0.0020129675044550893
Position 2752: 0.0019820976311801086
Position 15010: 0.0019630916176403197
Position 6333: 0.0019519828236165021
Position 14013: 0.0019425412220664584
Position 10459: 0.0018792540750234643
Position 13800: 0.0018550365030121376
Position 11191: 0.0016358718214202863
Position 10916: 0.0016357644238662677
Position 3118: 0.0016014651991864736
Position 1836: 0.0015614160196633497
Position 3760: 0.0014287185197539311
Position 10775: 0.0014174364248704758
Position 3060: 0.0014154648464732192
Position 6734: 0.0013947620787111495
Position 14870: 0.0013284515548861132
Position 12057: 0.0013155105997268034
Position 3703: 0.0012801747793399854
Position 5170: 0.001242236546986866
Position 14629: 0.0011804312647955473
Position 4676: 0.0011795570822590226
Position 13054: 0.0011484217735385502
Position 14337: 0.0011033335858981568
