Gene = NOL8
index = 949
Annotated 5SS: [  251  1534  2116  3889  6336  6939 11290 14411 15004 15386 18671 19804
 24006 25667 26673 27300]
Annotated 3SS: [ 1346  2052  3809  6199  6869  9417 14296 14880 15294 18531 19725 23733
 25539 26601 27219 27669]
SMsplice 5SS: [ 1534  2116  3889  6336 14411 15004 15386 19804 26673 27300]
SMsplice 3SS: [ 2052  3809  6199 14296 14880 15294 19725 26601 27219 27669]
top_k =  1000
Partition function (log Z): 18.184628617758133

Sorted 5' Splice Sites (High to Low Probability):
Position 19804: 0.9967960591302087
Position 15386: 0.995477160827038
Position 15004: 0.9592977299362091
Position 14411: 0.9451287623134579
Position 27300: 0.930460799674323
Position 2116: 0.862064324500234
Position 6336: 0.8140358341081749
Position 1534: 0.8102125510006943
Position 3889: 0.6264434816353944
Position 26673: 0.48086965922619457
Position 26713: 0.4560797697902795
Position 7273: 0.3531484348387565
Position 25667: 0.29385003348175615
Position 251: 0.23478376625342848
Position 2321: 0.22714964215650948
Position 8723: 0.2005626402561166
Position 3934: 0.20031165387553304
Position 6253: 0.18083685589282092
Position 377: 0.17245546504688836
Position 5614: 0.13549256874826102
Position 7159: 0.13184978138685188
Position 16652: 0.129744287807545
Position 8298: 0.10723666938507957
Position 19036: 0.10014856889870591
Position 131: 0.09864964033693935
Position 6041: 0.09207584061328704
Position 18671: 0.08244191060040981
Position 10052: 0.07519603919652232
Position 613: 0.07259807484079607
Position 24006: 0.06187977969750617
Position 651: 0.059060165339243034
Position 21238: 0.055803757972470835
Position 10343: 0.05509045732461707
Position 83: 0.05455605947732362
Position 10964: 0.04179944607293239
Position 24624: 0.04033636347650395
Position 26760: 0.039453415371279936
Position 5756: 0.037753077119248135
Position 346: 0.03724834112393389
Position 23249: 0.03571718253035111
Position 917: 0.03523246754792471
Position 2272: 0.0336749103932508
Position 15174: 0.03305414959224766
Position 8919: 0.03270202756533896
Position 62: 0.031785409677021294
Position 239: 0.028940090689985522
Position 1029: 0.026074942626256682
Position 4083: 0.022933782733882465
Position 23892: 0.02157899743312722
Position 12418: 0.020210655967847685
Position 5517: 0.019858660716163185
Position 18534: 0.019837295082304644
Position 16351: 0.019779168990312335
Position 17487: 0.019458099876487174
Position 6727: 0.01931364816061791
Position 948: 0.018226723463118308
Position 5336: 0.018115816782002924
Position 18392: 0.01807867821656915
Position 2307: 0.014902415649842703
Position 16274: 0.014899472980500213
Position 12620: 0.014243352691720555
Position 10184: 0.01234883872547645
Position 17889: 0.012047305984612032
Position 9940: 0.01083233943354124
Position 9269: 0.010357164436330132
Position 7228: 0.01033310656293496
Position 15073: 0.010090663840055452
Position 15128: 0.010025805601343725
Position 24390: 0.009883990650805205
Position 10934: 0.009469752594301873
Position 2253: 0.00897467812738105
Position 16931: 0.00894644050446634
Position 12306: 0.008556684461820278
Position 6934: 0.007959448629185746
Position 25456: 0.007848997866232547
Position 258: 0.007082575561478756
Position 5375: 0.006707560357130636
Position 19177: 0.006520808199604891
Position 913: 0.00632521101335112
Position 2155: 0.0059991820792642675
Position 26730: 0.00583427404465241
Position 4597: 0.005587579310920343
Position 14405: 0.005490745292969907
Position 1278: 0.0054437744382056655
Position 2278: 0.0053869958066347
Position 7647: 0.005331836666303142
Position 2510: 0.005199641396853915
Position 4578: 0.005192210218716366
Position 12607: 0.005029253949590668
Position 4341: 0.004918466562152304
Position 8203: 0.004862010771320194
Position 1581: 0.004728192594317395
Position 4087: 0.004612714083937105
Position 22087: 0.00457537837802171
Position 5381: 0.004535882375035958
Position 166: 0.004493662461344506
Position 27585: 0.004464194759370991
Position 27391: 0.004395340264642619
Position 20751: 0.0040022659063716935
Position 6037: 0.003914517344916137
Position 1142: 0.0038932893789133654
Position 22998: 0.003838867454856986
Position 21094: 0.0035929409178117907
Position 15714: 0.0032542564057851824
Position 7864: 0.0032292518396016944
Position 2165: 0.003227399425219176
Position 26825: 0.0031836613584601834
Position 6599: 0.002945883916128483
Position 16390: 0.002763104866837558
Position 6023: 0.0024195166997717796
Position 25055: 0.002305786055075712
Position 27304: 0.0021659296949851675
Position 20668: 0.0021420283266683038
Position 3622: 0.00202693708380269
Position 23185: 0.0020217028381209878
Position 5225: 0.001990176828723605
Position 6988: 0.0019406878794652452
Position 19189: 0.001874789923297466
Position 21321: 0.001836671651276041
Position 14418: 0.0017662452391590223
Position 14954: 0.0017144927428699036
Position 210: 0.0016325640249643966
Position 342: 0.0014023684203458575
Position 7114: 0.0013994136831893937
Position 21125: 0.0013867660270480244
Position 2502: 0.0013789557236412134
Position 423: 0.0013455230918927915
Position 495: 0.0013338210716307465
Position 19575: 0.0013106191997309573
Position 6504: 0.0013100891140962478
Position 6975: 0.0013074081479546823
Position 25462: 0.0012628018565143426
Position 1013: 0.0011540413491765485
Position 20176: 0.001075456210222351
Position 24820: 0.001016734262348263
Position 1023: 0.0009392756509443646
Position 248: 0.0009182133329084348
Position 2151: 0.0009100771396902633
Position 14961: 0.0008781373777087473
Position 5483: 0.0008534803224583454
Position 23959: 0.0008114789051167356
Position 27385: 0.0008014236353218938
Position 446: 0.0007893850305198286
Position 7128: 0.0007538801464065101
Position 1544: 0.0007039313423899682
Position 5283: 0.0006667395264971043
Position 8256: 0.0006634856204131938
Position 1924: 0.0006206387226740381
Position 1659: 0.0006176588923572619
Position 583: 0.0006130783006682273
Position 15689: 0.0005973342598045945
Position 8368: 0.0005495066415567265
Position 14802: 0.0005446923776840966
Position 19085: 0.0005426333560192355
Position 5101: 0.0005240148933986585
Position 19875: 0.0004998663281059402
Position 23783: 0.0004652235553241938
Position 3667: 0.0004640280526157866
Position 7933: 0.0004583902927095724
Position 3810: 0.00039779728226738256
Position 20744: 0.0003977399083564367
Position 19871: 0.00036055651338342604
Position 154: 0.0003452382073940914
Position 750: 0.000339060895921417
Position 5836: 0.0003318941828033458
Position 6579: 0.00032588061090447346
Position 2143: 0.0003109939154153304
Position 2671: 0.00030571360286305623
Position 3378: 0.00030485858274770467
Position 5252: 0.00030229438114638316
Position 4107: 0.00028839391104336495
Position 27295: 0.000287942507078936
Position 7845: 0.00028413937022755574
Position 7064: 0.00023023872799172583
Position 3968: 0.00021499426589045314
Position 5693: 0.00021119222483897743
Position 3360: 0.00020718490778687113
Position 14891: 0.0002029326671159615
Position 14532: 0.00019973128384038298
Position 1225: 0.00018968610392809825
Position 1289: 0.00018125727891279202
Position 21877: 0.00017301013576401854
Position 7078: 0.0001562112266308524
Position 262: 0.00015265723360489544
Position 5400: 0.00014341866585580742
Position 5934: 0.0001402368240311266
Position 1428: 0.00013729188365257282
Position 10111: 0.00013481052361845693
Position 12322: 0.000130439676269665
Position 6657: 0.0001277574984496262
Position 297: 0.0001210581959814221
Position 27509: 0.00011415275549146858
Position 1086: 0.00011305125950017037
Position 5929: 0.00010868412859653383
Position 15217: 0.0001076304427721999
Position 2182: 0.00010748041402444049
Position 5857: 0.00010422256598074477
Position 1494: 9.77428378846314e-05
Position 6765: 9.516225762428868e-05
Position 26756: 9.250904641809058e-05
Position 27454: 9.229432583881007e-05
Position 26770: 9.133840874500776e-05
Position 20531: 8.507775321687041e-05
Position 18452: 7.737284301193861e-05
Position 7035: 7.231919503340895e-05
