Gene = MED8
index = 832
Annotated 5SS: [  50 1499 2306 2951 3220 3831]
Annotated 3SS: [1379 2160 2809 3137 3581 4701]
SMsplice 5SS: [  50 1499 2306 2951 3256 3831 4763]
SMsplice 3SS: [1379 2200 2809 3137 3581 4701 5109]
top_k =  1000
Partition function (log Z): 6.111716585729891

Sorted 5' Splice Sites (High to Low Probability):
Position 2306: 0.9834898990581601
Position 1499: 0.9674247710513804
Position 4763: 0.8586765151826704
Position 2951: 0.8509255034121881
Position 3831: 0.8218095365676517
Position 50: 0.7508241752529973
Position 3256: 0.5227028882808509
Position 3220: 0.4203657751402352
Position 4633: 0.3389470760168199
Position 92: 0.13866860775780007
Position 5157: 0.0917980330996238
Position 553: 0.03372620724276532
Position 227: 0.028092038522426647
Position 2480: 0.02458298336134506
Position 3755: 0.020659831372914852
Position 1736: 0.01836422193730056
Position 371: 0.017991277410733284
Position 4594: 0.01774878178322949
Position 3400: 0.015897296072016173
Position 3803: 0.010213388042077972
Position 4179: 0.008739705059456673
Position 368: 0.007915478179647299
Position 2934: 0.007158618294492466
Position 2699: 0.00708900770034107
Position 4578: 0.006300390561961445
Position 3822: 0.005650023151358619
Position 3582: 0.004416789047808777
Position 1063: 0.004345562089760719
Position 462: 0.0034496823401614623
Position 4241: 0.003325145180263641
Position 850: 0.0028941093586908636
Position 1031: 0.0028790789673875756
Position 4851: 0.0027994461051564917
Position 2061: 0.0027146842936876703
Position 2127: 0.0025040889407885922
Position 4456: 0.0022681584183138056
Position 4111: 0.0021147445547648005
Position 2849: 0.002051009321777271
Position 3836: 0.002027851497959322
Position 4793: 0.0019229294463696874
Position 178: 0.001620955456823717
Position 5302: 0.0016207037998676717
Position 2613: 0.0015619460892039242
Position 2627: 0.0014671132270681268
Position 107: 0.0014644585924490842
Position 4970: 0.001384193692739639
Position 4143: 0.001342853945707809
Position 1481: 0.0013158238829239517
Position 947: 0.0010362475426894634
Position 3025: 0.0009776093818115409
Position 3332: 0.0009325936163677169
Position 3457: 0.0008355849122501254
Position 1866: 0.0008173505072689364
Position 1189: 0.0008071124204019096
Position 2608: 0.0007919076208963628
Position 1082: 0.0007065490661070515
Position 4543: 0.0006970125899448759
Position 4930: 0.0006601283362685662
Position 2011: 0.0006590538471235385
Position 1892: 0.0006549310949155822
Position 3303: 0.000654239685359355
Position 3336: 0.0006425274559294253
Position 4125: 0.0005446812507595755
Position 2258: 0.000514620118349989
Position 414: 0.00047095178972354345
Position 5355: 0.0004498214569566709
Position 375: 0.0004272915548475058
Position 1744: 0.0004244044426797147
Position 1536: 0.00041338825300255716
Position 4018: 0.00038696379417379556
Position 317: 0.00035818491573529033
Position 4998: 0.0003574528473444032
Position 4614: 0.00033709310455515816
Position 705: 0.00033116297778319396
Position 609: 0.0003157439007787383
Position 2666: 0.0002974443592318018
Position 1197: 0.0002705900367129634
Position 894: 0.00025679426884507974
Position 1137: 0.00023943300939953572
Position 4963: 0.000235428552446233
Position 2250: 0.00023010285044873776
Position 4183: 0.0002196966954812353
Position 749: 0.00021741640843022986
Position 3283: 0.0002096233821399598
Position 3317: 0.00020423624330805537
Position 2534: 0.0001677329713648005
Position 3295: 0.00016557561362139713
Position 5024: 0.00015344297643838617
Position 1824: 0.00015178312453093491
Position 3234: 0.00014015055401826718
Position 56: 0.0001304446428631701
Position 4807: 0.00012986554902641185
Position 132: 0.00012556178999699333
Position 2219: 0.00012356258659841212
Position 1959: 0.00012319817314770682
Position 3038: 0.00011326353507943233
Position 2656: 0.0001075753742376802
Position 890: 0.0001062528581657181
Position 1176: 9.925727529502496e-05
Position 1092: 9.583334259256325e-05
Position 5721: 8.960754216616621e-05
Position 320: 7.837238905867471e-05
Position 1667: 7.374874893173565e-05
Position 927: 7.353934247016117e-05
Position 2585: 6.722208513013127e-05
Position 1020: 6.021555574370671e-05
Position 691: 5.962321723533177e-05
Position 2345: 5.655391679503358e-05
Position 2828: 5.4302479570619425e-05
Position 2961: 5.406387797733582e-05
Position 2668: 4.7957448763104194e-05
Position 682: 4.403854853155509e-05
Position 3798: 4.301628409461967e-05
Position 473: 3.2776030597882856e-05
Position 68: 3.0070250122810547e-05
Position 2781: 2.7721121322104802e-05
Position 5215: 2.6727550820715354e-05
Position 544: 2.6342643463808278e-05
Position 521: 2.6308831020766882e-05
Position 1901: 2.6135075632276263e-05
Position 3926: 2.4745628487002412e-05
Position 1289: 2.422181364720842e-05
Position 4227: 2.3377359098617304e-05
Position 887: 2.2547979245980473e-05
Position 2363: 2.0070934722779696e-05
Position 1875: 1.853227842066942e-05
Position 2465: 1.8132467578710832e-05
Position 2591: 1.7562469161218456e-05
Position 233: 1.653349796178549e-05
Position 1790: 1.612316532748238e-05
Position 2702: 1.5745586366578006e-05
Position 1948: 1.3846706556978423e-05
Position 4417: 1.3746861760043479e-05
Position 2278: 1.3118332012972906e-05
Position 4035: 1.2063184664741504e-05
Position 538: 1.073326992624786e-05
Position 710: 9.456727018528044e-06
Position 3433: 9.082932676446151e-06
Position 1682: 8.69740739933256e-06
Position 622: 8.611759518884156e-06
Position 602: 8.591614064785092e-06
Position 937: 8.23535879828428e-06
Position 764: 7.887319591662773e-06
Position 925: 7.087589036395986e-06
Position 2546: 6.266608906725077e-06
Position 2724: 4.933825125555029e-06
Position 2273: 4.267050725622667e-06
Position 3042: 2.4411387280136263e-06
Position 2799: 2.40458867957512e-06
Position 1580: 2.2360220903225075e-06
Position 1469: 1.869887425374409e-06
Position 4992: 1.6975564642563468e-06
Position 1881: 1.6226606935082174e-06
Position 4767: 8.731558516886207e-07
Position 2888: 6.424163398240347e-07
Position 3529: 4.798245880472605e-07
Position 3513: 1.0426399967124853e-07
Position 302: 7.835781493261577e-08
Position 707: 5.944981598586666e-08
Position 599: 5.832619289715678e-08
Position 1505: 5.720742987685421e-08
Position 257: 5.2055624620801385e-08
Position 686: 4.216643049123593e-08
Position 589: 2.4819800150941247e-08
Position 12: 2.008021424767276e-08
Position 2245: 1.992876081891409e-08
Position 3214: 1.4749557579659358e-08
Position 291: 1.2703473597268764e-08
Position 1647: 9.126329824613119e-09
Position 1696: 7.169422070799238e-09
Position 565: 4.309456201308526e-09
Position 418: 1.5701161060949372e-09
Position 61: 4.328891460477435e-10
Position 2380: 6.083796073524495e-11
Position 390: 9.887725480007477e-12
Position 3298: 6.798830188448211e-13
Position 344: 1.6683646339937668e-13
Position 20: 6.311073677938442e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4701: 0.9408332628291834
Position 3137: 0.8384137114079985
Position 1379: 0.8133307320352182
Position 5109: 0.712810534675825
Position 2809: 0.6536230435073563
Position 3581: 0.6028670138233349
Position 2200: 0.39072132300890183
Position 2160: 0.2564981742054485
Position 4576: 0.21959893757788226
Position 2257: 0.21492693149745443
Position 2841: 0.19107764669264996
Position 1318: 0.13148673178955098
Position 3521: 0.12521595797054647
Position 4530: 0.0954195943456967
Position 3102: 0.08702648044664242
Position 2178: 0.08425035038408142
Position 5294: 0.07064303018614701
Position 4474: 0.053354691398256875
Position 3617: 0.0413962056630897
Position 5255: 0.039895142061419114
Position 3734: 0.03413199135103967
Position 2437: 0.030511882896831436
Position 4294: 0.029306964039758084
Position 5236: 0.024708786434419976
Position 2218: 0.023549969578865456
Position 5391: 0.021816357825799385
Position 5648: 0.02077847524877296
Position 3140: 0.019383237213813336
Position 3700: 0.015372388722066047
Position 3656: 0.01353815507814705
Position 4990: 0.012750699229911762
Position 5689: 0.012001374161101397
Position 1410: 0.009962319655186748
Position 5083: 0.009117117414309994
Position 1643: 0.008646083068293016
Position 3638: 0.007682169614534689
Position 3704: 0.0072459326938356175
Position 5601: 0.007185962106121631
Position 5121: 0.005963087723507403
Position 1594: 0.005901432262471847
Position 1997: 0.005803114483062175
Position 4836: 0.005770258219594239
Position 4007: 0.005746716639017099
Position 3366: 0.005735022991083126
Position 3486: 0.005659649712988142
Position 2030: 0.005608386361497209
Position 3959: 0.005084717440203095
Position 2285: 0.004758904054476738
Position 4142: 0.004743849820430586
Position 3143: 0.004227187988119882
Position 3351: 0.003982887406991134
Position 2607: 0.0039576925538571655
Position 4881: 0.003925405680255233
Position 3601: 0.0037440486861471185
Position 3680: 0.003532600073382519
Position 2779: 0.0032111230813532165
Position 1621: 0.003195948081787648
Position 4878: 0.0031487500963606244
Position 2875: 0.0031148822907715945
Position 5810: 0.0028027762835990083
Position 5349: 0.002647102342472469
Position 5833: 0.0025989386255251923
Position 1787: 0.002517458992233171
Position 2815: 0.0024073691767935988
Position 5421: 0.002307993592029408
Position 2848: 0.002242120497419056
Position 735: 0.0021829075032313494
Position 5209: 0.0021816563982032205
Position 839: 0.0021771241406025885
Position 3973: 0.002138393509804657
Position 430: 0.002068526513867077
Position 813: 0.002032764511946546
Position 2564: 0.0020216062405014295
Position 4760: 0.0019647820529913665
Position 4911: 0.001827842201324749
Position 4884: 0.0017833860045343866
Position 4846: 0.0016886240256640804
Position 3534: 0.0015470247554667394
Position 2119: 0.0013970537718576849
Position 5473: 0.001292258812964017
Position 5301: 0.001267481639011818
Position 4805: 0.0012278952065333832
Position 2698: 0.0012059800428341398
Position 2939: 0.0011715380166788753
Position 5764: 0.0011091749173591558
Position 3066: 0.0011033119764799605
