Gene = RNF32
index = 1156
Annotated 5SS: [  258  3146  4011 13972 16827 17506 17824 35117]
Annotated 3SS: [ 3053  3751 13828 16793 17380 17714 34948 35671]
SMsplice 5SS: [  258  4011 17506 17824 28106 29938 35117]
SMsplice 3SS: [ 3751 17436 17714 27815 29822 34948 35671]
top_k =  1000
Partition function (log Z): -9.591466182494644

Sorted 5' Splice Sites (High to Low Probability):
Position 4011: 0.9698981233679064
Position 17506: 0.9515171054703753
Position 17824: 0.8475696956611681
Position 13989: 0.676541524497675
Position 3146: 0.6396151748751048
Position 4208: 0.6241802557353066
Position 28106: 0.5968851106311686
Position 12400: 0.5442896055552046
Position 13711: 0.5006231912247148
Position 258: 0.4730184327976535
Position 16827: 0.4524048018298192
Position 12417: 0.2616916739515812
Position 12960: 0.21682545589562893
Position 18526: 0.20276937253736807
Position 13008: 0.2022378622009845
Position 2341: 0.20218814581813924
Position 209: 0.19832043508738156
Position 5814: 0.13884543658581455
Position 462: 0.11902432178218497
Position 18743: 0.08460800839193428
Position 353: 0.0706399820542307
Position 13972: 0.05971733723021971
Position 793: 0.054502115003083475
Position 17828: 0.04897055024220864
Position 337: 0.048954172862497695
Position 9508: 0.04667400618630392
Position 12538: 0.04021511342933656
Position 199: 0.03477246373322111
Position 137: 0.030985680004730114
Position 1998: 0.026943704497637822
Position 13125: 0.02633017178490886
Position 3072: 0.021291664220719375
Position 1288: 0.019918751628347862
Position 26105: 0.018934751192158747
Position 3361: 0.018865561641099364
Position 789: 0.018214122431230342
Position 4193: 0.01600203910411299
Position 14401: 0.015558329212681543
Position 5859: 0.015246642956485802
Position 3669: 0.014766682375751976
Position 1810: 0.01374868006370879
Position 20852: 0.01241469959510806
Position 289: 0.011894993804105332
Position 3479: 0.008781874186387064
Position 3654: 0.006144777500449253
Position 382: 0.005326341579265677
Position 6248: 0.005239173880103631
Position 18530: 0.004217278117941631
Position 16794: 0.004190282681352413
Position 3866: 0.004130000590076758
Position 1002: 0.0038337287224038713
Position 3614: 0.003621762988214467
