Gene = LSM11
index = 801
Annotated 5SS: [  504  7835 10393]
Annotated 3SS: [ 7694 10308 11158]
SMsplice 5SS: [  504  7835 10393 11418]
SMsplice 3SS: [ 7694 10308 11344 12372]
top_k =  1000
Partition function (log Z): -6.288630675376975

Sorted 5' Splice Sites (High to Low Probability):
Position 7835: 0.889433488691274
Position 10393: 0.7672132254382978
Position 12450: 0.44547303763892315
Position 5007: 0.4351571185843444
Position 504: 0.36737468849099053
Position 11418: 0.3560214206266127
Position 11460: 0.2554083368108737
Position 5432: 0.24839630674396335
Position 955: 0.22176510215834355
Position 2185: 0.21709748736336576
Position 2408: 0.1694085949991705
Position 11498: 0.1651644919486559
Position 16086: 0.15071679773802898
Position 166: 0.14206377889119598
Position 10569: 0.13333542452234579
Position 9862: 0.11181171565106995
Position 681: 0.09962085269255547
Position 4766: 0.08196919311949213
Position 1759: 0.07763903784245403
Position 4503: 0.0693871412894203
Position 5489: 0.06376677785794407
Position 8411: 0.06352770352395469
Position 7751: 0.04960755810635008
Position 3141: 0.04669702840155649
Position 10144: 0.04663950023897477
Position 82: 0.045453973303505965
Position 8038: 0.04200448969128842
Position 229: 0.040028191250364435
Position 10003: 0.035324117247737465
Position 677: 0.031757544767200614
Position 10527: 0.02967022643548969
Position 2244: 0.021285791695956714
Position 11368: 0.017780707128974366
Position 3419: 0.01508404072586691
Position 1940: 0.015005245251947465
Position 3655: 0.0125801511591142
Position 2611: 0.012456740031828461
Position 825: 0.01140646425373805
Position 597: 0.010928412216723606
Position 960: 0.010838311144168812
Position 749: 0.009331775320078319
Position 1828: 0.009311531464855877
Position 6416: 0.008971902837717857
Position 2226: 0.008545282303375855
Position 1983: 0.008258456808519247
Position 3199: 0.008009858608044455
Position 3753: 0.007931806498389898
Position 923: 0.0073151573615575435
Position 624: 0.007309514164489381
Position 12147: 0.007278018316427341
Position 1404: 0.0068488099589153325
Position 15900: 0.005955128083906331
Position 672: 0.00533132453535382
Position 3554: 0.00521218569448853
Position 12244: 0.005173801469635831
Position 11266: 0.0049160714719699225
Position 795: 0.004567443328790367
Position 711: 0.003965380679291862
Position 8427: 0.003908388243674107
Position 7731: 0.0038716673653015165
Position 2818: 0.003630722103642924
Position 459: 0.0036248147544689457
Position 9816: 0.0035774395279992636
Position 5170: 0.0027979941080466717
Position 1526: 0.002757494364284098
Position 10816: 0.0023548105634887163
Position 10784: 0.002229479114675792
Position 9778: 0.002177907098627285
Position 2233: 0.002124889837884476
Position 11627: 0.0019929886269493234
Position 11278: 0.0019061294394035503
Position 1024: 0.001879815640351259
Position 131: 0.0018141922743539177
Position 10151: 0.0018118378758371053
Position 9946: 0.001773956015122599
Position 6854: 0.0017372842155779025
Position 3616: 0.001586292253935726
Position 8671: 0.0015675757653402442
Position 12975: 0.00152853475610676
Position 7794: 0.0015093805412794313
Position 16863: 0.0014515080170929265
Position 3581: 0.0013603216925671064
Position 875: 0.0013500516773757747
Position 605: 0.0013482450349787656
Position 7737: 0.001344594237309942
Position 453: 0.0012953329105982818
Position 9442: 0.001286579310895571
Position 948: 0.0011364702765249038
Position 3157: 0.0008900268253694288
Position 1745: 0.0008254596729914142
Position 8269: 0.0006698180787380783
Position 4166: 0.00066101224782936
Position 933: 0.0006077231097992328
Position 7822: 0.000573317365790784
Position 254: 0.0005298960042969492
Position 1581: 0.0004903203741601467
Position 1304: 0.0004360336625879623
Position 11809: 0.0003967593785666998
Position 785: 0.00039085392597135144
Position 5537: 0.0003532786149077794
Position 10982: 0.0002742621963848051
Position 407: 0.0002574543184522704
Position 11635: 0.00019553676413350154
Position 7745: 0.0001731313818165206
Position 1977: 9.823903606556943e-05
Position 12026: 8.813350448119628e-05
Position 2511: 5.194565145694334e-05
Position 658: 3.694058851723722e-05
Position 2421: 3.0759487743070136e-05
Position 2270: 3.0089552432347564e-05
Position 2835: 2.4100152996244776e-05
Position 647: 2.1622346773539528e-05
