Gene = WBSCR27
index = 1558
Annotated 5SS: [  46  518 1466 2122 2505]
Annotated 3SS: [ 390 1336 1985 2414 7532]
SMsplice 5SS: [ 518 1466 2122 2505]
SMsplice 3SS: [1336 1985 2414 7532]
top_k =  1000
Partition function (log Z): -3.6299028168356826

Sorted 5' Splice Sites (High to Low Probability):
Position 2505: 0.9126666568017551
Position 1466: 0.8330495154454757
Position 518: 0.8142208788038272
Position 2122: 0.610019718846103
Position 46: 0.5347759635202664
Position 4328: 0.25138190573872893
Position 4321: 0.21068663270353954
Position 3051: 0.15672614519501826
Position 3210: 0.12821728124054466
Position 3576: 0.07182125022370686
Position 3676: 0.05514714713454042
Position 143: 0.03701145288304954
Position 5553: 0.02997068840663202
Position 428: 0.012496905749954379
Position 1658: 0.011157049585711292
Position 4335: 0.010534489158339672
Position 5409: 0.008733421830397145
Position 7780: 0.007611031510236643
Position 4115: 0.006422525785550782
Position 4535: 0.006035704176886016
Position 7789: 0.005294675926605257
Position 2312: 0.003705637850718324
Position 2462: 0.0032949384544290034
Position 7705: 0.0032436655272987847
Position 4653: 0.003078603951577541
Position 4896: 0.00267370433063916
Position 733: 0.0024171602722131685
Position 5325: 0.002390370240011809
Position 4593: 0.0022964506614303343
Position 5803: 0.0022778519114849106
Position 4144: 0.0020592660536191813
Position 827: 0.002045401163809289
Position 6646: 0.002010386994429544
Position 213: 0.001787622773995193
Position 987: 0.001782593223992104
Position 2778: 0.0015452456789490977
Position 4233: 0.001502029860618893
Position 2828: 0.001236793574281901
Position 5351: 0.001129220638432563
Position 619: 0.0010563120941309233
Position 922: 0.0010477760278572077
Position 1949: 0.000874871791825085
Position 6762: 0.0008167567323972421
Position 7702: 0.0008050434996516423
Position 440: 0.0007753556569677101
Position 411: 0.0005150563329643514
Position 3007: 0.00046806240789086403
Position 1801: 0.0004399151550681135
Position 7533: 0.00037848131379025036
Position 3186: 0.00035628668248111924
Position 2781: 0.00022196255762365374
Position 1921: 0.0002177066173211659
Position 278: 0.0002110100836036673
Position 608: 0.0001753905139497431
Position 356: 0.00016262858512538857
Position 3743: 0.00015749961355559572
Position 1108: 0.0001452909656605396
Position 2694: 0.00013979892374653419
Position 571: 0.00013684027298127522
Position 2847: 0.00012071300740007165
Position 576: 0.00011402949980345444
Position 859: 0.00010713380815595687
Position 2872: 9.490650061344892e-05
Position 2806: 9.477920260561061e-05
Position 981: 7.729024622730298e-05
Position 1359: 7.187168229431846e-05
Position 3330: 6.909709971894295e-05
Position 3852: 6.601913770521181e-05
Position 3813: 6.33636286265233e-05
Position 1763: 5.966124391101973e-05
Position 905: 4.09039153027614e-05
Position 91: 3.8351056041568175e-05
Position 379: 3.39693757348832e-05
