Gene = RER1
index = 1130
Annotated 5SS: [  126  4039  5388  7682  9103 10510]
Annotated 3SS: [ 3950  5282  7581  9023 10373 11201]
SMsplice 5SS: [  543  5388  7682  9103 10510]
SMsplice 3SS: [ 5282  7581  9023 10263 11201]
top_k =  1000
Partition function (log Z): 0.5613895590936373

Sorted 5' Splice Sites (High to Low Probability):
Position 5388: 0.9708037706017799
Position 9103: 0.8567718770828878
Position 7682: 0.8490579537418997
Position 10510: 0.6849356161665259
Position 543: 0.670991622165193
Position 4039: 0.5738724039631925
Position 1523: 0.5177794949506983
Position 8253: 0.34469127380539805
Position 883: 0.3045714694689002
Position 2896: 0.26322948540887575
Position 3816: 0.17815533322551225
Position 3542: 0.17790642205361237
Position 294: 0.17408777538232928
Position 9698: 0.1422874111792938
Position 11249: 0.13887365972546067
Position 4043: 0.13515365075095193
Position 9121: 0.10332724365930732
Position 5712: 0.09546692649413895
Position 9708: 0.09400042326106106
Position 11757: 0.08727549127823488
Position 3694: 0.08214019531568656
Position 3831: 0.07798729028564043
Position 10018: 0.07702518162788596
Position 3157: 0.07456986948419606
Position 11602: 0.06997922225200083
Position 4473: 0.0687765838030142
Position 4978: 0.051958167162846805
Position 126: 0.049150182010824606
Position 4435: 0.041477243624434924
Position 1399: 0.04050145358860613
Position 4943: 0.03912382397408849
Position 8434: 0.03571762624931246
Position 340: 0.03237143217491243
Position 10287: 0.03204711994772519
Position 3880: 0.03127422042471135
Position 7718: 0.03100386677681744
Position 8405: 0.0305773075440498
Position 7453: 0.030100719921990097
Position 960: 0.028310308213335144
Position 5211: 0.02465251069843097
Position 945: 0.021450547325645924
Position 3876: 0.020117623399523065
Position 708: 0.01976957250764148
Position 3099: 0.014834905731631345
Position 6464: 0.01477042888439042
Position 1510: 0.014320096482347498
Position 10322: 0.013443409838923517
Position 3327: 0.013031443809345351
Position 981: 0.012746707643234044
Position 7924: 0.01259840397949584
Position 5862: 0.01208440799776615
Position 13214: 0.011135948279912659
Position 4555: 0.010618109058438841
Position 87: 0.010257562778183477
Position 4938: 0.009908629108822826
Position 7209: 0.009734713557364624
Position 11371: 0.009423579865518148
Position 4650: 0.008540021949942477
Position 5392: 0.008534927457083771
Position 2291: 0.007974926895651482
Position 10408: 0.007217907132923075
Position 6415: 0.007164623319703658
Position 8049: 0.006798457242878007
Position 7687: 0.006788482246411854
Position 8138: 0.006179813799975548
Position 8006: 0.006032112847030287
Position 1569: 0.005967579376393478
Position 1176: 0.0057482974428295945
Position 1325: 0.005686441413302162
Position 8660: 0.0055088272085004235
Position 2651: 0.005258488158535153
Position 7543: 0.004884748184299184
Position 1596: 0.004708112542525202
Position 10882: 0.004562233229977764
Position 313: 0.004481291784052147
Position 5742: 0.004044416751328265
Position 8177: 0.0037760958092738044
Position 997: 0.003676488584166598
Position 10459: 0.0036241192493087293
Position 512: 0.0035866803298708733
Position 2045: 0.00334739884261815
Position 10592: 0.0032902758419969163
Position 7583: 0.0032373991052584263
Position 2980: 0.003229135154587573
Position 11219: 0.0031916461769994795
Position 5932: 0.003155591614138705
Position 3579: 0.0031025890727620414
Position 6274: 0.002684624790284529
Position 3288: 0.00262265819073424
Position 12375: 0.0024921566853730757
Position 557: 0.0023882110689307234
Position 6005: 0.0021752219809657385
Position 6542: 0.0019452339572639892
Position 8860: 0.0017652353993053561
Position 12496: 0.0014080441531837255
Position 1620: 0.0013720382242497476
Position 730: 0.0012681778572365384
Position 7587: 0.0012659462486346175
Position 3067: 0.0012486217595353076
Position 8133: 0.0011579629532094344
Position 12820: 0.0010911028239825645
Position 10329: 0.0010880543312290398
Position 10161: 0.0010660483702135863
Position 10753: 0.0010477919681326111
Position 934: 0.0010406476279548472
Position 3929: 0.0010164356258360904
Position 3241: 0.0010159481459445158
Position 11442: 0.00101409298763405
Position 4820: 0.0009975576536098464
Position 2614: 0.0009872755681805375
Position 1583: 0.0009767903091115718
Position 2657: 0.0009500321879475943
Position 3703: 0.0009383648258479
Position 368: 0.0008236529678497887
Position 966: 0.0008119891155631369
Position 582: 0.000810363360249488
Position 7958: 0.0008082066947136916
Position 300: 0.0008009429261195764
Position 11768: 0.0007967161819681038
Position 9305: 0.0007940634860742542
Position 7971: 0.0007931992719055794
Position 5976: 0.0007874439734165375
Position 330: 0.0007579041722855287
Position 1784: 0.000671470523300233
Position 686: 0.000664801852945105
Position 10106: 0.000576773017844786
Position 1977: 0.0005041106873436297
Position 537: 0.00048322892039473465
Position 9881: 0.00044850828528867704
Position 2715: 0.0004384370385202819
Position 2521: 0.00036484338790625345
Position 7141: 0.00035964958717472635
Position 9680: 0.00035455023585926476
Position 8196: 0.00034804963590992244
Position 11342: 0.00028128385424303613
Position 569: 0.0002277025330308316
Position 845: 0.00021658306693532201
Position 7919: 0.00018317035930917532
Position 625: 0.0001784907176505876
Position 494: 0.00016463356041780927
Position 6483: 0.000164110333592011
Position 6528: 0.00015844671825922694
Position 7800: 0.00015305443187494915
Position 253: 0.0001452136396855887
Position 502: 0.00014299821864922755
Position 634: 0.00012498873189881378
Position 1267: 0.0001220732077050891
Position 1994: 0.00011634234197511513
Position 1559: 0.00011470043134756038
Position 7794: 0.0001140220087081918
Position 1437: 0.00010949135323830396
Position 713: 9.523820472699092e-05
Position 9322: 9.419860363563004e-05
Position 9284: 9.19359941908016e-05
Position 2073: 8.45883501190288e-05
Position 1061: 8.184737575286005e-05
Position 517: 7.676064574307716e-05
Position 10464: 4.539562264790158e-05
Position 905: 3.6084809895838866e-05
Position 11677: 2.7891954691809915e-05
Position 6040: 1.4008635239592208e-05
Position 774: 7.865604154930682e-06
Position 1112: 6.9709569500536466e-06
Position 5844: 6.473297070576549e-06
Position 5927: 5.691982522289277e-06
Position 10034: 5.200790855448574e-06
Position 9799: 5.09480983656718e-06
Position 970: 4.637301375717315e-06
Position 432: 4.224289010492661e-06
Position 765: 2.7940709007772865e-06
Position 110: 2.72699728046849e-06
Position 1667: 2.230344970453273e-06
Position 5404: 2.210588091035888e-06
Position 680: 2.0843569006201076e-06
Position 241: 1.492967002051357e-06
Position 616: 1.3174152129938329e-06
Position 805: 1.1682391171787282e-06
Position 1669: 1.0969285856984886e-06
Position 190: 9.120034198226296e-07
Position 470: 7.87908433145005e-07
Position 10: 5.823930125540606e-07
Position 6434: 3.481622462529186e-07
Position 270: 2.519858984866515e-07
Position 524: 8.830890095807608e-08
Position 59: 6.854745299473488e-08
