Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  1000
Partition function (log Z): -9.415918162883717

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9334919916795489
Position 9405: 0.6375261123429491
Position 9142: 0.3302615018170255
Position 5085: 0.15954404540043124
Position 544: 0.13450694357122955
Position 7025: 0.08933509780576175
Position 9157: 0.04571837695108981
Position 9164: 0.04462429395819071
Position 6807: 0.043830750617246526
Position 8231: 0.04219836046355734
Position 7193: 0.03153098913222718
Position 9932: 0.03101379346400881
Position 8280: 0.029212802606848456
Position 10139: 0.028312508270627885
Position 417: 0.020780307600143308
Position 1596: 0.019312709317170405
Position 10282: 0.013709915647885377
Position 1382: 0.009958491789913378
Position 10682: 0.009392409219266323
Position 646: 0.008529218137909163
Position 9094: 0.008319477062001618
Position 1529: 0.008319252296089515
Position 635: 0.005487658269473848
Position 1386: 0.0050456907895672165
Position 6695: 0.004343740323943707
Position 8594: 0.004066374988403532
Position 1329: 0.0039016009396527873
Position 6745: 0.0035927677235111696
Position 246: 0.0035658569740568405
Position 8252: 0.003432801085237104
Position 8765: 0.0031257883690533022
Position 5033: 0.003024288593254614
Position 1051: 0.0029944562608385126
Position 649: 0.002757282999551484
Position 690: 0.002634874826764744
Position 2772: 0.0026330655582918533
Position 6734: 0.0024102468337769017
Position 2389: 0.0020028326761103265
Position 9306: 0.001603518634506689
Position 6730: 0.001412923920358908
Position 7083: 0.001409024364899867
Position 6797: 0.001347581548039701
Position 3627: 0.0011656321903476354
Position 402: 0.001148040253512527
Position 8025: 0.0009266621800676205
Position 2704: 0.0008640698090036704
Position 3823: 0.0007452670737395988
Position 8613: 0.0007028011013906946
Position 800: 0.0006247961145660086
Position 10278: 0.000624540724875264
Position 10162: 0.0005885084856331862
Position 7889: 0.0005372837765240354
Position 10308: 0.0004514529220318562
Position 10319: 0.0004448962478470699
Position 4273: 0.00044385228582478236
Position 9468: 0.0004327037597953918
Position 1323: 0.00041362916419176993
Position 9390: 0.0003743637099533568
Position 8285: 0.00035251490539510823
Position 6473: 0.00032666013695617507
Position 7951: 0.00024634140246314947
Position 350: 0.00019959844924490882
Position 1943: 7.863676869137422e-05
Position 436: 6.0008424754651826e-05
Position 163: 5.686139858388412e-05
Position 9534: 2.5483858562506347e-05
Position 869: 1.6595103655273027e-05
Position 29: 8.815198226666272e-06
Position 191: 8.683861844738906e-06
Position 688: 5.271264246645946e-06
Position 311: 5.260568696334093e-06
Position 471: 4.953795386200363e-06
Position 306: 4.806408856714819e-06
Position 237: 4.4415838635878675e-06
Position 717: 3.6730661086390075e-06
Position 453: 3.481661769378043e-06
Position 710: 2.615980471590317e-06
Position 653: 2.0887162149644056e-06
Position 872: 1.857822429029042e-06
Position 339: 1.7187897811250842e-06
Position 1030: 1.3363448729154511e-06
Position 144: 1.3118119336774168e-06
Position 390: 1.2950959988186027e-06
Position 797: 1.105371933557466e-06
Position 69: 9.811830190651395e-07
Position 618: 7.274838708385637e-07
Position 996: 6.434082726092259e-07
Position 286: 6.240660350806204e-07
Position 499: 5.457819850485856e-07
Position 1922: 5.000536924179095e-07
Position 337: 4.579579645192683e-07
Position 673: 4.1135086487289577e-07
Position 735: 3.8559805317008595e-07
