Gene = NOC2L
index = 948
Annotated 5SS: [   76   362  2192  2397  3196  3368  5287  5509  6116  6879  7291  8164
 10801 11160 12889 13118 13773 14234]
Annotated 3SS: [  208  2016  2264  3074  3276  5207  5397  6001  6689  7150  8051 10686
 11057 12744 13003 13636 14143 14489]
SMsplice 5SS: [   76   362  2192  2397  3196  3368  5509  6116  6879  7291  8164 10801
 11160 12889 13118 13773 14249]
SMsplice 3SS: [  208  2016  2264  3074  3276  5397  6001  6689  7150  8051 10686 11057
 12744 13003 13636 14143 14489]
top_k =  1000
Partition function (log Z): 44.43748616884801

Sorted 5' Splice Sites (High to Low Probability):
Position 5509: 0.99586605575893
Position 10801: 0.9945929251672904
Position 362: 0.9915227900345747
Position 8164: 0.9848118495670201
Position 6879: 0.980590710718949
Position 3368: 0.9600429409273751
Position 11160: 0.9441526558036379
Position 3196: 0.9021821845315533
Position 2397: 0.7923781861650819
Position 7291: 0.7681430352883972
Position 14249: 0.7538527689257762
Position 2192: 0.6855444815669163
Position 13773: 0.6824322455802528
Position 6116: 0.6770692387783225
Position 76: 0.5674731114828592
Position 12889: 0.5375747507669705
Position 13118: 0.4972970843584292
Position 4874: 0.45283716185420814
Position 112: 0.41762060291584757
Position 9429: 0.3234890138384544
Position 570: 0.30777040609935963
Position 5287: 0.274169505311327
Position 14618: 0.2345066335059709
Position 13263: 0.21862177431200375
Position 7962: 0.21702368502047645
Position 13144: 0.18084137249324217
Position 14234: 0.16900893205274092
Position 13968: 0.08978359601944019
Position 7878: 0.0617428426388355
Position 13804: 0.05884273809804762
Position 12793: 0.05843359832413557
Position 7572: 0.057717569201637016
Position 7873: 0.05668253234536631
Position 11476: 0.052080556250090095
Position 14267: 0.0482354292917443
Position 562: 0.03921949665711975
Position 645: 0.03565456637841095
Position 2979: 0.03553266247387144
Position 5738: 0.03446015583383833
Position 8874: 0.03373966082556852
Position 11232: 0.030020812310952043
Position 5298: 0.029143317629449956
Position 2462: 0.028260630820393443
Position 7019: 0.02806710195938441
Position 8700: 0.0269465925255179
Position 12534: 0.02640355979063923
Position 1146: 0.025854792526703422
Position 14257: 0.025818062678683296
Position 3180: 0.02545891210203427
Position 4827: 0.02298686252765377
Position 4905: 0.022656169065672416
Position 5791: 0.01985903350960899
Position 12814: 0.017665698274514637
Position 6122: 0.016494991235781555
Position 2985: 0.015879176576781912
Position 6414: 0.013807912879255015
Position 8712: 0.013364330983575768
Position 5189: 0.012394042028067931
Position 5881: 0.011892427921597915
Position 12772: 0.011183154688323161
Position 8557: 0.010829870823672018
Position 13554: 0.008131690535268127
Position 122: 0.007879404832942647
Position 810: 0.007574796450542896
Position 14636: 0.007170235361917531
Position 6284: 0.0065926176615363355
Position 11254: 0.006566970812021125
Position 7667: 0.006348120960217676
Position 12906: 0.006250360212565015
Position 6704: 0.005952403520422144
Position 2824: 0.005479746949375966
Position 87: 0.005307509090304866
Position 378: 0.005031579684943452
Position 5743: 0.004914586006663753
Position 9246: 0.004742647298881012
Position 8864: 0.004493536842694223
Position 11239: 0.004366705208686793
Position 11893: 0.004339310944328428
Position 7180: 0.004294565727351801
Position 12969: 0.00421374105831302
Position 3653: 0.00416134530358809
Position 6886: 0.004093659432527824
Position 5057: 0.003897560971029344
Position 8740: 0.003839092120770838
Position 2933: 0.0037127879338380225
Position 11707: 0.0036477223874532157
Position 6534: 0.0035842756939509697
Position 11511: 0.003493981240350231
Position 8168: 0.003389948014184841
Position 3879: 0.0033170426297571454
Position 8820: 0.002797753823365149
Position 7480: 0.0027272473724595887
Position 3405: 0.0026943741530161608
Position 8143: 0.0025950326465544213
Position 12934: 0.002486340861093729
Position 2698: 0.0023537011776559548
Position 11541: 0.0023288090097081317
Position 3843: 0.0023184632840833447
Position 11139: 0.002295431012305823
Position 11298: 0.0022633736143357857
Position 14241: 0.0021589979891504887
Position 8553: 0.002154004820430676
Position 5323: 0.002098140987606301
Position 7303: 0.0020930563558312553
Position 6933: 0.002087835497589947
Position 8518: 0.002049960834616321
Position 8406: 0.0019822671032851975
Position 7689: 0.001953337998068219
Position 3612: 0.0018983468312928208
Position 5333: 0.001897709060213404
Position 4882: 0.0018968397013757114
Position 3248: 0.001844931575227425
Position 3348: 0.0018132513266554747
Position 4191: 0.001804645146122673
Position 11347: 0.001791394993778813
Position 4711: 0.0017156260349278274
Position 11822: 0.001675585735166723
Position 2659: 0.0016560307468059992
Position 8732: 0.0015313074642729148
Position 14033: 0.0014726086572027489
Position 13787: 0.0014514560327679735
Position 14645: 0.0014406019612280335
Position 3690: 0.0013677058381087774
Position 9412: 0.001365756228155743
Position 4002: 0.0012207661021000468
Position 12645: 0.0012201507476646343
Position 5723: 0.0012159006336195744
Position 14821: 0.0012026062617013058
Position 10146: 0.0011519356375549893
Position 13414: 0.0011382711081839715
Position 6197: 0.0010553531489948876
Position 7541: 0.001016407146301661
Position 4573: 0.0009257334786979364
Position 1449: 0.0009083845221533967
Position 11162: 0.000829787506821192
Position 2183: 0.0007822068115118507
Position 5788: 0.000758569337366964
Position 5757: 0.0007209816125581765
Position 41: 0.0006820439351695363
Position 3393: 0.0006784377306298696
Position 4409: 0.0006706962114223269
Position 622: 0.0006375287115100006
Position 1843: 0.000620026250822115
Position 328: 0.0006197559542858344
Position 7529: 0.000589232671275484
Position 5461: 0.0005480148186037961
Position 2370: 0.0005401579783520414
Position 7514: 0.0005143412942675801
Position 1377: 0.0004963856193282941
Position 640: 0.0004709163382408819
Position 1873: 0.0004654160997512447
Position 11409: 0.00046223049191112457
Position 12856: 0.0004494325802146766
Position 5848: 0.0004186956906571549
Position 997: 0.0004168817784896072
Position 14755: 0.0004136534181524898
Position 2643: 0.00041358705073074375
Position 6133: 0.0003608924343521487
Position 6643: 0.00035151683040107246
Position 10587: 0.00034046371089160063
Position 14663: 0.0003385286196379129
Position 7284: 0.0003081414909560575
Position 1189: 0.00030206218905517025
Position 2738: 0.00029729128235226216
Position 5600: 0.00029283825562406935
Position 14850: 0.000290673440535351
Position 6044: 0.0002849207882370659
Position 4283: 0.0002835190746713027
Position 14783: 0.0002514115122127376
Position 10951: 0.00024464600382873144
Position 11520: 0.0002370973449651771
Position 14298: 0.00023690290914281189
Position 8836: 0.00023421190594702257
Position 6663: 0.00023054804233313853
Position 4047: 0.00022824829203262734
Position 6059: 0.00022488524919288193
Position 8968: 0.00022336092899705713
Position 13435: 0.0002155172778189151
Position 660: 0.00020334436836796243
Position 4866: 0.00019707383101105625
Position 8539: 0.00019125915903995373
Position 3157: 0.00018584065413813225
Position 3383: 0.00018188195721801547
Position 2714: 0.00017967417024175442
Position 13948: 0.00017128887501997178
Position 6610: 0.00016688067827918683
Position 2710: 0.00015953603756176538
Position 10794: 0.00014919580495725374
Position 10843: 0.00014271513650537866
Position 1521: 0.00014161081175178666
Position 5546: 0.00013560129288394288
Position 414: 0.00013537605162623368
Position 7253: 0.00012398772940749742
Position 6457: 0.00012028382316865412
Position 574: 0.00011290751340673743
Position 6008: 0.00010979339734102146
Position 2272: 0.00010813963761541288
Position 8878: 0.0001029249632739237
Position 6014: 9.868373366001753e-05
Position 5899: 9.271537413942144e-05
Position 4309: 9.211033619424909e-05
Position 7771: 9.1404900842428e-05
Position 6137: 8.676850644427601e-05
Position 118: 8.464351686781309e-05
Position 765: 8.375149135936718e-05
Position 1921: 8.211730313503289e-05
Position 7913: 8.058885531302618e-05
Position 887: 8.005786240614394e-05
Position 3922: 7.074054766607248e-05
Position 566: 6.698565488816503e-05
Position 7295: 6.541531433780822e-05
Position 5719: 6.447371453529505e-05
Position 8410: 6.146700668739246e-05
Position 116: 5.946984649284414e-05
Position 14259: 5.3823088551415674e-05
Position 2200: 5.274184065077731e-05
Position 4547: 5.1420795792709296e-05
Position 1406: 5.026259022721548e-05
Position 8179: 4.674520582028592e-05
Position 5534: 4.2668969681819e-05
Position 14424: 4.1731025713159396e-05
Position 7325: 3.8619039654265186e-05
Position 2355: 3.551712841544493e-05
Position 4834: 3.459028559498091e-05
Position 2545: 3.380343742159475e-05
Position 7978: 3.2608462706029054e-05
Position 8528: 3.1506507373545785e-05
Position 4807: 3.0650339466682005e-05
Position 7111: 2.8925421114502022e-05
Position 2991: 2.8730159794838305e-05
Position 3108: 2.8509727305455723e-05
Position 1864: 2.699083860704569e-05
Position 3680: 2.6795588673760305e-05
Position 4800: 2.577952677490713e-05
Position 3190: 2.5382502207890015e-05
Position 275: 2.4623328323293853e-05
Position 14808: 2.426418477862532e-05
Position 5804: 2.4132524229620334e-05
Position 3901: 1.9588083646836226e-05
Position 14643: 1.9168817682883707e-05
Position 1398: 1.843465578950328e-05
Position 6919: 1.8392299845994906e-05
Position 8505: 1.808820802522667e-05
Position 11078: 1.7935032358618176e-05
Position 1651: 1.7703366143363712e-05
Position 11164: 1.659859052496693e-05
Position 1525: 1.6277611923147692e-05
Position 8608: 1.4055055146830943e-05
Position 1295: 1.3827077747085315e-05
Position 962: 1.2256494544184495e-05
Position 1005: 1.1329551330535444e-05
Position 1140: 1.1301992944709403e-05
Position 228: 1.1153404822827739e-05
Position 5347: 8.404264729292977e-06
Position 1416: 6.8637502109812706e-06
Position 10863: 6.747992353317505e-06
Position 1235: 6.174166608659952e-06
Position 8429: 6.156253005034103e-06
Position 529: 6.144713517954257e-06
Position 366: 5.930461322403577e-06
Position 752: 5.681267989393274e-06
Position 1500: 5.6109571464482646e-06
Position 14682: 4.39933899612685e-06
Position 263: 4.315881172368495e-06
Position 11151: 4.1923985878240995e-06
Position 10848: 3.7394481575467905e-06
Position 28: 2.9324374089449858e-06
Position 23: 2.716951431601595e-06
Position 2426: 2.0934991090425333e-06
Position 11328: 1.4654008677220406e-06
Position 9818: 1.3259263842866727e-06
Position 8800: 1.1208031339992968e-06
Position 8810: 1.0927553052600248e-06
Position 8766: 1.0848698794270893e-06
Position 8672: 9.754557448608106e-07
Position 45: 6.251166360087763e-07
Position 14104: 3.239909284013109e-07
Position 8583: 2.716702116937322e-07
Position 6201: 2.1511223941693777e-07
Position 6281: 1.701136462608818e-07
Position 11096: 1.5819465234045788e-07
Position 419: 1.1849782414621664e-07
Position 47: 3.496596279516607e-08
Position 175: 3.210869068936067e-08
Position 438: 2.578628155528182e-08
