Gene = PLPP7
index = 1040
Annotated 5SS: [755]
Annotated 3SS: [18228]
SMsplice 5SS: [755]
SMsplice 3SS: [18228]
top_k =  1000
Partition function (log Z): -9.048655967824638

Sorted 5' Splice Sites (High to Low Probability):
Position 755: 0.8303521464287769
Position 2542: 0.6699125673974986
Position 6350: 0.6147703146169465
Position 10175: 0.4773071207544239
Position 3386: 0.4588614225312442
Position 4596: 0.3284224210273618
Position 14132: 0.3050187839919546
Position 6043: 0.2942685049751951
Position 3031: 0.24508993565164947
Position 1539: 0.22684775765040904
Position 9145: 0.20908306464206194
Position 289: 0.19068813079293
Position 15295: 0.1567118346832516
Position 15250: 0.12991243223868634
Position 14812: 0.12791783445282306
Position 6505: 0.08518961237955792
Position 3010: 0.07819071312258376
Position 3471: 0.06371140048394533
Position 3002: 0.05687359210932073
Position 575: 0.03805314188710844
Position 1486: 0.033955531273491844
Position 12714: 0.029974485669508336
Position 733: 0.02779024057679248
Position 14104: 0.02637012697634013
Position 2396: 0.025823841468735523
Position 11418: 0.025144853057476917
Position 1438: 0.024938377349552877
Position 1530: 0.024189081566349673
Position 9968: 0.021710483913318406
Position 1599: 0.017416674034045534
Position 3547: 0.014895941019930988
Position 1087: 0.014877560407295277
Position 14710: 0.012145583007412265
Position 1623: 0.011522496070651467
Position 877: 0.010323719499188942
Position 4842: 0.0085051410750681
Position 703: 0.008355449981000254
Position 4828: 0.006853688876960354
Position 461: 0.0067891957699626184
Position 3024: 0.0067642682387780255
Position 12080: 0.006520589120814408
Position 2965: 0.006123155509155279
Position 4835: 0.006085452489954257
Position 6273: 0.005616211358846763
Position 4740: 0.005125344964042077
Position 2986: 0.0049247674335460906
Position 1376: 0.0027083583509252165
Position 14624: 0.002335707396447588
Position 1628: 0.0023272756106214555
Position 1736: 0.002148235399054778
Position 4022: 0.0021396314448756085
Position 595: 0.0020686778294548075
Position 2661: 0.002015143904116763
Position 5406: 0.001979452484850958
Position 3061: 0.001969243514653877
Position 66: 0.001903993305320576
Position 2822: 0.0018161389543078362
Position 3712: 0.0016648152888265517
Position 1099: 0.001593788561853694
Position 215: 0.0015395336125809125
Position 998: 0.001341955799570065
Position 298: 0.001219290234990479
Position 6195: 0.0012158761888466305
Position 1189: 0.0010364055741106217
Position 156: 0.0008783811464085874
Position 1634: 0.0007974470209843577
Position 1260: 0.0007926620624522431
Position 1220: 0.0007509708320930364
Position 1851: 0.0006789277388249999
Position 1356: 0.0005076884143409969
Position 597: 0.00024156885190075814
Position 2758: 0.00015704229221661669
Position 2805: 0.00014957757809963378
Position 2124: 0.00013691815944011528
Position 1983: 0.00012967596669584115
Position 1151: 0.00011641760199646619
Position 1911: 8.775274813285013e-05
Position 132: 8.263690407939064e-05
Position 1445: 7.947846943744169e-05
Position 2569: 5.3605615697171116e-05
Position 1502: 4.754590132518022e-05
Position 759: 3.9845790965330914e-05
Position 2015: 3.925587442667979e-05
Position 1372: 3.6505932552122035e-05
Position 784: 3.214568296132554e-05
Position 2834: 3.117975245620811e-05
Position 1782: 3.000892824942287e-05
Position 579: 1.793420926376817e-05
Position 891: 1.6668069772674035e-05
Position 640: 1.3363452704285343e-05
Position 1835: 1.1012318204536104e-05
Position 867: 9.417493391297573e-06
Position 6515: 6.506998437301759e-06
Position 1069: 4.669165071051265e-06
Position 116: 4.312310200646069e-06
Position 366: 5.858701876968962e-07
Position 372: 3.587858723587938e-07
Position 329: 2.3708548745797041e-07
Position 239: 1.883711842986099e-07
Position 486: 9.035905017749035e-08
Position 35: 3.9681774022660194e-08
Position 626: 1.4167168722925327e-08
Position 761: 1.1698812201567273e-08
Position 1118: 1.1373538376174528e-08
Position 349: 7.107369241749416e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18228: 0.9417551412261994
Position 10062: 0.47997058344922655
Position 6155: 0.3899626944249928
Position 2893: 0.3706552588471025
Position 3222: 0.33337016160584404
Position 14020: 0.3324089257771318
Position 2395: 0.3323337474381247
Position 2294: 0.3187704416654988
Position 4429: 0.3115243090575938
Position 15044: 0.2931932707763722
Position 1416: 0.2285752634216823
Position 5981: 0.17873276119457904
Position 8940: 0.16404508915206228
Position 14560: 0.1571241148629295
Position 6272: 0.15483844873613595
Position 1336: 0.09095514370271479
Position 6242: 0.08230213013477407
Position 645: 0.08184845620811973
Position 3093: 0.07669334192509537
Position 6398: 0.07242003074844136
Position 5880: 0.05160736728225737
Position 3412: 0.048815684995942105
Position 2493: 0.04291718607787891
Position 11299: 0.036020546843937275
Position 5903: 0.03476770311440539
Position 6033: 0.03401110022374115
Position 3160: 0.030966257890388996
Position 626: 0.030451050762234463
Position 12574: 0.030268878901311316
Position 8982: 0.029706871243724852
Position 9750: 0.02203028020432307
Position 4504: 0.02128978263105005
Position 3262: 0.02021873494211857
Position 9016: 0.018815533050858767
Position 537: 0.012466192288504704
Position 2701: 0.01156226784556684
Position 3326: 0.010927858093221094
Position 2783: 0.010890650640048741
Position 4714: 0.006933443307861583
Position 1437: 0.00676726531597843
Position 4797: 0.006727744204527851
Position 3385: 0.006593695178790319
Position 585: 0.006589860892172438
Position 14420: 0.006154933438023145
Position 11736: 0.005240703979718391
Position 1393: 0.005138413416000893
Position 2986: 0.005038660637955887
Position 1529: 0.004867282470543001
Position 11894: 0.004163251646243146
Position 6425: 0.003921385250685542
Position 3186: 0.0035072198077556994
Position 4674: 0.003309014657212462
Position 1483: 0.0029622318857529476
Position 1421: 0.0026778735321525498
Position 3461: 0.0026291660437570575
Position 1168: 0.002525915145480099
Position 442: 0.00252073221665379
Position 2895: 0.002438572921376572
Position 6595: 0.0020862487387048054
Position 4717: 0.0018798155096143435
Position 1258: 0.0017811414138907663
Position 2299: 0.001676062424311556
Position 4739: 0.0016694367078793747
Position 5279: 0.0015515705239213227
Position 3110: 0.0014995693060632434
Position 3641: 0.001090964506504452
Position 2656: 0.0009711891569251334
Position 4595: 0.0009243314842550511
Position 384: 0.0009226680883899031
Position 4671: 0.0009090717491362223
Position 3366: 0.0008882789162317754
Position 3165: 0.0008524410154138621
Position 11319: 0.000834812793718745
Position 2821: 0.0007903388149108083
Position 2368: 0.0007525789587819563
Position 1005: 0.0007381289616155064
Position 1752: 0.0007200453471778448
Position 788: 0.0007114370315857742
Position 977: 0.0006763823589596903
Position 3926: 0.0006527331311116104
Position 473: 0.0006521346355407782
Position 3835: 0.0006297333708159857
Position 7060: 0.0005596495810554264
Position 10223: 0.0005331004366430094
Position 5302: 0.0005236476090401013
Position 8372: 0.00048827211260706537
Position 447: 0.00044677104478532003
Position 1225: 0.0004465595139303532
Position 10627: 0.00044390212307637237
Position 905: 0.0004365316914952916
Position 9646: 0.0004353629363243017
Position 413: 0.00041670185122736887
Position 3183: 0.0003974527494136181
Position 3546: 0.0003797889807437311
Position 2830: 0.0003797838615303743
Position 7025: 0.0003737051575305029
Position 1887: 0.0003672315491810863
Position 2324: 0.00035532159817227866
Position 932: 0.00034975033931075074
Position 1305: 0.0003244431570377432
Position 3951: 0.000321199783465385
Position 495: 0.00031404136585406675
Position 2379: 0.00031137417375590425
Position 981: 0.0003065195838128013
Position 1570: 0.00028748011438166864
Position 6945: 0.00027734804547855936
Position 946: 0.00026138503431655897
Position 844: 0.0002481892359187674
Position 3871: 0.0002382432018454234
Position 3874: 0.000231677511299989
Position 2503: 0.00022683563549117703
Position 2255: 0.0001806735102561356
Position 12143: 0.00016216350766334317
Position 713: 0.00014856393133870111
Position 708: 0.00013200919998150216
Position 8771: 0.00013071079946582392
Position 2898: 0.00011025678548079816
Position 1485: 0.00010784426747941266
Position 2465: 0.00010752341167621012
Position 422: 0.00010336385669133965
Position 12802: 9.514976111618767e-05
Position 9232: 9.475544531058128e-05
Position 7415: 8.850334630854227e-05
Position 5480: 6.404244303219168e-05
Position 393: 6.3324089014996e-05
Position 8470: 5.5968106083676894e-05
Position 2940: 5.3666115267235e-05
Position 6574: 5.348251955841034e-05
Position 1150: 4.970395678605135e-05
Position 1036: 4.7114387103762575e-05
Position 183: 4.4155656065291754e-05
Position 492: 4.238159363367673e-05
Position 1273: 3.9459539502620166e-05
Position 3816: 3.827873866147794e-05
Position 881: 3.7019996676322676e-05
Position 519: 3.687214667860424e-05
Position 6614: 3.616920595061206e-05
Position 4210: 2.631163321817006e-05
Position 983: 2.1128096400300345e-05
Position 685: 2.0072263898157626e-05
Position 804: 1.92598878053678e-05
Position 7191: 1.9005456483722375e-05
Position 8687: 1.8942681844618004e-05
Position 936: 1.846752055525622e-05
Position 1002: 1.757591324670507e-05
Position 1016: 1.7113863032578843e-05
Position 1369: 1.7050087278184033e-05
Position 909: 1.6872705818378814e-05
Position 1669: 1.217973195914311e-05
Position 4997: 1.210697440976942e-05
Position 1461: 9.99476926887769e-06
Position 1175: 9.739243256355232e-06
Position 2123: 9.489253385218101e-06
Position 899: 8.680134004154254e-06
Position 1022: 7.925631953689024e-06
Position 405: 6.585453749050046e-06
Position 253: 5.432598018022701e-06
Position 1042: 5.061198334725104e-06
Position 1633: 4.968051792192803e-06
Position 507: 4.928074920473265e-06
Position 851: 4.676789093069964e-06
Position 426: 4.160219219786296e-06
Position 1179: 4.159187223956546e-06
Position 366: 4.007425920878132e-06
Position 6306: 3.948956686081394e-06
Position 1038: 2.9829549202770823e-06
Position 233: 2.5604925379682025e-06
Position 876: 1.757364893385441e-06
Position 729: 1.6731459367275817e-06
Position 475: 1.6283529966772174e-06
Position 486: 9.457865212659475e-07
Position 318: 7.588159383128076e-07
Position 710: 4.5877081232734896e-07
Position 1079: 3.330595329834116e-07
Position 885: 2.783628281036012e-07
Position 732: 1.9720446264533244e-07
Position 310: 1.856377819214941e-07
Position 477: 7.27828616915769e-08
Position 502: 5.657808567270428e-08
Position 759: 4.802839390895455e-08
Position 297: 3.977535331702854e-08
Position 1342: 3.295766917793549e-08
Position 138: 2.860480361142197e-08
Position 197: 2.830229240011195e-08
Position 293: 2.324695018621727e-08
Position 1496: 1.7700604742320773e-08
Position 1547: 1.2261233052561034e-08
Position 320: 1.0371872292925213e-08
Position 201: 7.335792016085985e-09
Position 504: 6.622321892858872e-09
Position 250: 5.966888098099454e-09
Position 1466: 4.514672263686232e-09
Position 194: 4.2213228840012174e-09
Position 143: 2.06623701325833e-09
Position 889: 1.152604573065421e-09
Position 151: 8.935664463259226e-10
Position 263: 5.272111870727084e-10
Position 1049: 3.3488207283496153e-10
Position 800: 2.430392599891005e-10
Position 926: 1.988353221076655e-10
Position 209: 1.7821082890112602e-10
Position 140: 1.555929391119591e-10
Position 205: 1.594593855731061e-11
Position 127: 3.0292288721443085e-12
