Gene = QARS
index = 1105
Annotated 5SS: [ 455  748 1209 1441 1727 2653 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6472 6719 6880 7080]
Annotated 3SS: [ 599 1098 1364 1661 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
SMsplice 5SS: [ 163  455 1209 1441 1727 2690 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6522 6719 6880 7080]
SMsplice 3SS: [ 372 1098 1364 1639 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
top_k =  1000
Partition function (log Z): 51.33447590003687

Sorted 5' Splice Sites (High to Low Probability):
Position 1727: 0.9891521146005644
Position 5311: 0.9865419407221993
Position 3717: 0.9836561707213535
Position 4692: 0.9825723728193891
Position 5111: 0.9769869019918059
Position 1209: 0.9569606349717423
Position 5962: 0.9487861775911608
Position 6187: 0.9263631799086963
Position 2867: 0.9175590486133507
Position 3244: 0.8771186832707379
Position 5562: 0.8745385305774527
Position 6880: 0.8548798463712637
Position 6719: 0.8320540701243694
Position 1441: 0.8159542851712931
Position 7080: 0.8104111930895286
Position 455: 0.803889868467302
Position 3452: 0.7900332850582599
Position 4497: 0.7468446868128539
Position 6522: 0.730140636709436
Position 4882: 0.6780003785532478
Position 163: 0.6715823186324876
Position 5728: 0.6334583024428967
Position 2690: 0.30759325923906095
Position 5742: 0.30020260295889145
Position 2653: 0.25754148984839553
Position 6472: 0.23821437881839927
Position 2695: 0.19980936984017134
Position 748: 0.1527807162931437
Position 2477: 0.11496808874538265
Position 5566: 0.11238637784197195
Position 2700: 0.10533964234590724
Position 6699: 0.1024397526359464
Position 6847: 0.07338320640868704
Position 2685: 0.07184156746575945
Position 699: 0.0713599305888545
Position 6312: 0.06607824988117972
Position 715: 0.057890491831526315
Position 67: 0.05168244560091749
Position 892: 0.04669419343390696
Position 1516: 0.03786190215343932
Position 3366: 0.03458183748527305
Position 6748: 0.034295681770776944
Position 3472: 0.03220399349110425
Position 4530: 0.031387460734535605
Position 1505: 0.02916160635578942
Position 272: 0.026333439090565795
Position 3444: 0.024863505627320856
Position 5980: 0.022848013585710314
Position 5747: 0.021914941921480417
Position 4912: 0.01992245580408809
Position 4484: 0.019808775178519117
Position 5078: 0.014749868156142154
Position 3821: 0.01409917839102351
Position 6909: 0.012247085170238302
Position 5336: 0.011415291165641814
Position 5991: 0.009791137047918305
Position 1170: 0.006944005511278744
Position 6229: 0.006342391665057882
Position 6900: 0.006026104379004643
Position 7962: 0.005561774648603744
Position 6139: 0.005487494792445867
Position 4906: 0.004475477489126655
Position 6893: 0.004178790567045756
Position 6694: 0.0038477725891521873
Position 1109: 0.0035026921779713373
Position 280: 0.003389045802520312
Position 2119: 0.003301182819125522
Position 481: 0.003064381177000895
Position 2038: 0.0023167674412998564
Position 3918: 0.0018994968731564556
Position 4887: 0.0015819507045699735
Position 5127: 0.0012936761203978535
Position 5993: 0.0012740472668058
Position 3990: 0.0011692176866446248
Position 7708: 0.001140090485413071
Position 5995: 0.001125670588472216
Position 2500: 0.001004548922415486
Position 1295: 0.0009954299300985005
Position 6097: 0.000990181237741275
Position 2527: 0.0008826541311072528
Position 5552: 0.0008752780455980779
Position 1578: 0.0008114700266859087
Position 517: 0.0007501408115387025
Position 5557: 0.0007374706673439307
Position 5872: 0.0006917718102900568
Position 538: 0.0006917220250037199
Position 6259: 0.0006905940578064684
Position 2531: 0.0006272645814368497
Position 4527: 0.0006237818403172429
Position 2965: 0.0006161022946657815
Position 3126: 0.0005996583706576974
Position 6009: 0.0005777787087872744
Position 6884: 0.0005651009435725094
Position 7053: 0.0005572808658946294
Position 3515: 0.0005061686091534943
Position 6854: 0.0004995658657520863
Position 6738: 0.0004947494305844777
Position 2490: 0.0004922633619120611
Position 5061: 0.000482581494763996
Position 918: 0.00043773464843762375
Position 2523: 0.00040976281472616466
Position 1480: 0.00037898353859243974
Position 2298: 0.0003691731323797767
Position 2481: 0.00036580750328075984
Position 4922: 0.00034502616979631076
Position 7145: 0.00034422432502245715
Position 167: 0.0003386253893162144
Position 6789: 0.00033142868714021586
Position 5115: 0.0003203701683034383
Position 3314: 0.00031800299740241994
Position 6526: 0.00031333431719596954
Position 5818: 0.0003111609841656855
Position 6621: 0.000307502432031467
Position 3248: 0.0003046056114405858
Position 5590: 0.0002989332533931255
Position 825: 0.0002969374479034881
Position 7194: 0.0002748479685061149
Position 1301: 0.0002731484049738022
Position 5034: 0.0002482752846745571
Position 6866: 0.00023736164561241016
Position 5135: 0.0002224518693486545
Position 1182: 0.00022199765458106894
Position 5720: 0.00020970089381353157
