Gene = TADA3
index = 1371
Annotated 5SS: [ 532 1488 3035 3239 5549 5742 7432 8720]
Annotated 3SS: [ 1253  2783  3132  5406  5637  7321  8533 12197]
SMsplice 5SS: [  532   773  1488  3035  3239  5333  5549  5742  7432  8720 12359]
SMsplice 3SS: [  616  1365  2783  3132  5207  5406  5637  7321  8533 12197 12465]
top_k =  1000
Partition function (log Z): 12.924666635842797

Sorted 5' Splice Sites (High to Low Probability):
Position 5742: 0.9997777575649079
Position 5549: 0.9985378069145793
Position 3239: 0.8824847465263884
Position 532: 0.7723734031423688
Position 3035: 0.7682399274149704
Position 12359: 0.7435589029134331
Position 5333: 0.7359402184947916
Position 8720: 0.7275610140062574
Position 1488: 0.6999039422092461
Position 7432: 0.6539724286944515
Position 773: 0.40127893167016376
Position 807: 0.28706051828425194
Position 10505: 0.23479949381495757
Position 8877: 0.19687332620324074
Position 358: 0.18365567005165223
Position 5068: 0.15402443147100014
Position 7200: 0.11314900681909215
Position 1344: 0.09068295741233598
Position 8143: 0.08845432466876431
Position 702: 0.08840076278316233
Position 3290: 0.07015759792218841
Position 1285: 0.0644728968334985
Position 4938: 0.05311000512631514
Position 5144: 0.05290799900728195
Position 679: 0.052733034409179584
Position 1190: 0.05199339581904652
Position 7040: 0.045294846276915955
Position 536: 0.03890676375822299
Position 2812: 0.03718882209084439
Position 3182: 0.03514453946532103
Position 6381: 0.031106206000301985
Position 12387: 0.026128048236112745
Position 1117: 0.02166762029629955
Position 2325: 0.018449623012447614
Position 11204: 0.01823871805190619
Position 7517: 0.016571066220857644
Position 4774: 0.0160234516681398
Position 10227: 0.01327849237180238
Position 9830: 0.012968318345775765
Position 3070: 0.012900465358233386
Position 11944: 0.012877747531193477
Position 2658: 0.01055010739131714
Position 213: 0.009569590364976253
Position 11344: 0.008490798412665574
Position 738: 0.00840756255573257
Position 6061: 0.007806298641359399
Position 8101: 0.007556972236435057
Position 2073: 0.0070409577035122845
Position 641: 0.0068503572270952
Position 8022: 0.006849169541914994
Position 10250: 0.0062868534660250235
Position 2514: 0.0062328739130992124
Position 2643: 0.005913929009628299
Position 2485: 0.005013112600438206
Position 10418: 0.004864580146087222
Position 1588: 0.004580388505436247
Position 8479: 0.004457722878109939
Position 1534: 0.0044358052356517136
Position 6576: 0.0041688188099374395
Position 7180: 0.004094554500774695
Position 3301: 0.0039652529581168
Position 763: 0.0034534621161681498
Position 7564: 0.0033258856326988675
Position 2836: 0.0032441753858048514
Position 4815: 0.003043777262645533
Position 4942: 0.002989536102241025
Position 6204: 0.002954936938050826
Position 1580: 0.002866782721888686
Position 337: 0.002704752001599811
Position 1467: 0.0026516983293170615
Position 9273: 0.0026140074170802087
Position 2191: 0.0024470464647607807
Position 1465: 0.0019290335205330207
Position 12042: 0.001905498640369363
Position 10661: 0.001769376253703933
Position 1148: 0.001661224839596851
Position 7254: 0.0016417564423131892
Position 1688: 0.0014956516244225833
Position 9232: 0.0014320946440005424
Position 1098: 0.0014189156524631425
Position 913: 0.001406078773076254
Position 8145: 0.0012423301624605104
Position 1061: 0.0009869667844704794
Position 6358: 0.0009656239953604217
Position 7258: 0.0008853178457423416
Position 12241: 0.0007491456685010591
Position 1827: 0.0006748444541689764
Position 12214: 0.0006706873923948089
Position 7961: 0.0006473884330218413
Position 2436: 0.0006340473930220716
Position 1757: 0.0005998129269667631
Position 10275: 0.0005802469971405234
Position 6371: 0.0005518140744076967
Position 1105: 0.0005316158401468425
Position 7204: 0.00047718424135105244
Position 7131: 0.00038270878769907437
Position 3282: 0.00033164546290211794
Position 1049: 0.0002646712995545152
Position 669: 0.00026361663282137337
Position 1325: 0.00025059549201391826
Position 5337: 0.0002482984539553644
Position 653: 0.00022477096659882678
Position 3836: 0.00020226438546170277
