Gene = TMCO6
index = 1409
Annotated 5SS: [ 186  425 2354 2627 2993 3245 3615 4249 4540 4768 5314]
Annotated 3SS: [ 311 2237 2442 2887 3158 3497 4136 4352 4672 5145 5557]
SMsplice 5SS: [ 186  425 2354 3245 3615 4249 4540 4768 5314]
SMsplice 3SS: [ 311 2237 3158 3479 4089 4352 4672 5145 5557]
top_k =  1000
Partition function (log Z): 6.890332884653523

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.9718574690574192
Position 186: 0.8671783851128777
Position 2354: 0.862072040981161
Position 3615: 0.8581598952197742
Position 4540: 0.700885089745865
Position 425: 0.6213518839057787
Position 4768: 0.6113233660843934
Position 5314: 0.5576103383211761
Position 4249: 0.4369375840329798
Position 438: 0.3306293937596427
Position 2993: 0.31177985632004307
Position 4610: 0.18607282269200917
Position 4266: 0.15679463987929007
Position 212: 0.10646476967792871
Position 2627: 0.08944606945283835
Position 4756: 0.07901625485009164
Position 4307: 0.0784089783517347
Position 935: 0.05561457122630458
Position 2046: 0.04703433960909744
Position 2162: 0.0452390192093841
Position 949: 0.044334300572973856
Position 2139: 0.027068766671501696
Position 2094: 0.025976265314662277
Position 443: 0.025240718986629662
Position 3707: 0.024020324401492016
Position 4253: 0.019147494920281637
Position 4902: 0.01875256683223645
Position 4866: 0.014614622570852841
Position 3279: 0.014297474561523124
Position 2775: 0.014155115003134546
Position 2035: 0.013289289120689421
Position 2704: 0.012467436403646252
Position 4872: 0.01229621525222769
Position 1460: 0.011792626654844028
Position 1794: 0.009348451758038757
Position 1664: 0.008860544776519848
Position 4141: 0.008644183426191722
Position 2367: 0.007858836730296827
Position 137: 0.007319929026220457
Position 5668: 0.005590673286788248
Position 3064: 0.00510829325193725
Position 5638: 0.004830462764331935
Position 2928: 0.004621111922474129
Position 2910: 0.004396450246390666
Position 1250: 0.004112224279907866
Position 1612: 0.003947397203540835
Position 2003: 0.0035421852081724686
Position 2936: 0.003060894373989196
Position 222: 0.003006647308921376
Position 2301: 0.0026771095110240716
Position 541: 0.002373518440647187
Position 1887: 0.0022117132531879954
Position 4006: 0.0019998980433273963
Position 1650: 0.0019902567400078624
Position 3442: 0.0019297391830093197
Position 4801: 0.0018290544501991459
Position 1310: 0.0017326365805680204
Position 344: 0.0016840605893002477
Position 5029: 0.001527682300774898
Position 493: 0.0015235781633499011
Position 1412: 0.0013727701817074292
Position 4762: 0.0013492133652477675
Position 5320: 0.0011761213668574234
Position 4812: 0.001168584149159925
Position 1836: 0.0011146730833246669
Position 4842: 0.0010165850592631566
Position 4261: 0.0008670624467254327
Position 5263: 0.0008362640470953051
Position 1471: 0.0008360051072633479
Position 233: 0.0007842260962437482
Position 3059: 0.0007017879489845693
Position 721: 0.0006586087458448339
Position 2518: 0.0006206304236838777
Position 1417: 0.0006088259753161426
