Gene = TRIT1
index = 1486
Annotated 5SS: [  189 26230 29537 30776 33388 35521 35959 36287 38976 39406]
Annotated 3SS: [26088 29437 30629 33244 35408 35845 36208 38865 39287 41592]
SMsplice 5SS: [  189  5179 26261 27988 29537 30776 31865 33388 36287 38976 39406]
SMsplice 3SS: [ 5064 26088 27854 29350 30629 31756 33244 36208 38865 39287 41592]
top_k =  1000
Partition function (log Z): 2.010873680021602

Sorted 5' Splice Sites (High to Low Probability):
Position 29537: 1.0000000000000009
Position 26261: 1.0000000000000007
Position 30776: 0.9804214196955962
Position 39406: 0.9777893439802684
Position 33388: 0.9555819543758775
Position 189: 0.9238433018203677
Position 31865: 0.7913838927633211
Position 36287: 0.7207456673370719
Position 5179: 0.5346793752202017
Position 38976: 0.5320354333164063
Position 5816: 0.42020161542753215
Position 35959: 0.2457146019259194
Position 37673: 0.19660344938021973
Position 10259: 0.1779026827602646
Position 41819: 0.16209948327430496
Position 33710: 0.15632213324414462
Position 18825: 0.15477610320051768
Position 5396: 0.14984281086750248
Position 5205: 0.1472826745920635
Position 38651: 0.14016135973654542
Position 36857: 0.1036258208849627
Position 5284: 0.09782629561149501
Position 38494: 0.09545917917250255
Position 19906: 0.07672884295096666
Position 35521: 0.0673952871060445
Position 40676: 0.055830283533417784
Position 10086: 0.05108695471636736
Position 7841: 0.04642186408786974
Position 10092: 0.04413134170884282
Position 35690: 0.043396269744645825
Position 39147: 0.042153769936607036
Position 160: 0.03857767582993525
Position 10215: 0.03509845208703828
Position 39889: 0.03351883653768443
Position 40889: 0.033299230477698345
Position 7445: 0.030022541590849397
Position 19893: 0.02919425687348699
Position 35249: 0.029188644485003436
Position 5771: 0.029066190461911817
Position 35938: 0.025265005572312215
Position 1841: 0.024873098633439887
Position 37388: 0.024796832811804077
Position 35863: 0.02459369896540429
Position 40864: 0.022121180168877156
Position 19157: 0.01972415108068201
Position 40178: 0.018856744912576908
Position 37051: 0.018481362693734363
Position 297: 0.018059117708063826
Position 41790: 0.01594816954409661
Position 35694: 0.015250326234472512
Position 36019: 0.01340004458375536
Position 5500: 0.012032695459988627
Position 35349: 0.011709575821373837
Position 39984: 0.011237378146774184
Position 31229: 0.010955195042557769
Position 40962: 0.01051170598895873
Position 34501: 0.010420293666273677
Position 39443: 0.009739549133507112
Position 33621: 0.009489734268751729
Position 1788: 0.009188403432831296
Position 37331: 0.00900231988776991
Position 39411: 0.008863282910928449
Position 38904: 0.008755895322476923
Position 868: 0.008090258566669029
Position 39956: 0.007023135661855313
Position 33334: 0.005847470608069342
Position 39866: 0.0058348972097981774
Position 39752: 0.005703588125705461
Position 2099: 0.005569976354014832
Position 530: 0.005460383467205041
Position 38704: 0.005402941221153073
Position 301: 0.005299068285890643
Position 33316: 0.00497903709643698
Position 5162: 0.004611796504003425
Position 256: 0.0043388308896847305
Position 5135: 0.003912992256992971
Position 40157: 0.0037267726658707927
Position 1404: 0.003646666318621131
Position 7907: 0.003532183326397372
Position 37802: 0.0032118380973385975
Position 41674: 0.0031743748621042176
Position 36162: 0.0030624069873425347
Position 2549: 0.003037475488830072
Position 37659: 0.0028126716558924433
Position 32568: 0.0027354738577884774
Position 37694: 0.0024248556140617846
Position 7308: 0.0023875859388880327
Position 9868: 0.00233544081552997
Position 36317: 0.0021349392243836685
Position 4772: 0.0020497808732532602
Position 3059: 0.0019698664788198378
Position 5618: 0.001966112201595187
Position 40173: 0.0018445733486559409
Position 760: 0.0017921224566095437
Position 36626: 0.0017185466455088678
Position 5147: 0.0016184739462054732
Position 9743: 0.001609580545425422
Position 5092: 0.0015465585711804178
Position 35682: 0.0014803550436564227
Position 3590: 0.0014589264844155076
Position 40995: 0.0014159446184819533
Position 788: 0.0012924832334677604
Position 37504: 0.001203122915341842
Position 1459: 0.00117929644654468
Position 36566: 0.0011474882143961698
Position 33673: 0.0010952126749230677
Position 2108: 0.0010026751677518911
Position 404: 0.0009741493788075184
Position 7883: 0.0009327967030093832
Position 41793: 0.0008582366743328845
Position 266: 0.0008560293493996105
Position 2192: 0.0008517911378707506
Position 3893: 0.0008205917257183396
Position 6527: 0.0008154930519405314
Position 5357: 0.0008121597961450245
Position 518: 0.0007789167225005678
Position 2404: 0.0007427970895842022
Position 2136: 0.0007135290239622919
Position 33741: 0.0007069970527114575
Position 501: 0.0006695907313263716
Position 2507: 0.0006328520360552775
Position 454: 0.0006326125780024387
Position 5219: 0.0005899023051023939
Position 39829: 0.000584326627104658
Position 1871: 0.0005808187713902634
Position 3712: 0.0005659505599523306
Position 6099: 0.0005588757306060901
Position 40958: 0.0005562217437145645
Position 40852: 0.000534738629640349
Position 38181: 0.0004940077689402915
Position 36572: 0.0004840390945539296
Position 537: 0.00045817402681893064
Position 34082: 0.00040751761981963955
Position 8608: 0.00035172504388479163
Position 2003: 0.0003456193615785502
Position 41682: 0.00034520858003990186
Position 2587: 0.0003205823221722237
Position 37014: 0.000315176175850482
Position 5886: 0.00029012310665500724
Position 1981: 0.0002448458319231117
Position 197: 0.00020393688577760414
Position 5414: 0.0002024771623979034
Position 39760: 0.00020206010740795097
Position 20: 0.0001992441117816591
Position 40997: 0.00019883005163390849
Position 282: 0.00019027250891047389
Position 5746: 0.00018078861003183744
Position 41944: 0.00016908399925293755
Position 7998: 0.00016373530359967587
Position 9175: 0.00015810255598021466
Position 2075: 0.0001510609119433381
Position 40323: 0.00014956754262698238
Position 3040: 0.00014928566232880487
Position 4534: 0.0001388886556763755
Position 5547: 0.00013443699466121785
Position 1399: 0.00012695800918065647
Position 41268: 0.00012088347482297526
Position 4807: 0.00010037375701771559
Position 2092: 9.700224322896242e-05
Position 1999: 8.463896938360769e-05
Position 39877: 8.4184653328428e-05
Position 3851: 7.048378894066884e-05
Position 890: 6.806725407776639e-05
Position 5805: 6.756941807426133e-05
Position 2177: 6.113174559139726e-05
Position 2045: 5.022423330241339e-05
Position 3131: 4.760580813738334e-05
Position 4733: 4.308917753446179e-05
Position 3067: 4.2384758041452e-05
Position 40549: 3.845492314048849e-05
Position 48: 3.832244623658448e-05
Position 5235: 2.5578405987161703e-05
Position 36718: 2.278797954090356e-05
Position 39907: 2.0193204790871443e-05
Position 55: 1.190404575453707e-05
Position 6842: 2.517863384429463e-06
Position 1025: 9.907068197571682e-07
Position 1689: 8.572766665719719e-07
Position 168: 7.709319811838344e-07
Position 1002: 3.105863367640275e-07
Position 42: 2.8082630294653093e-07
Position 236: 1.5991134746927803e-07
Position 578: 1.0584582355846527e-07
Position 90: 9.950891129531427e-08
Position 1095: 9.590714830443543e-08
Position 705: 1.5039225885005092e-08
Position 93: 9.933318025142703e-09
Position 357: 6.6816853060037485e-09
Position 247: 2.887226595335425e-09
Position 24: 1.8332075011920007e-09
Position 393: 1.4058426635637836e-09
Position 372: 1.0257475956111786e-09
Position 348: 3.386708589034153e-11
Position 134: 1.811293614628719e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 26088: 1.0000000000000009
Position 29350: 1.0000000000000009
Position 39287: 0.9975632326635944
Position 30629: 0.9804214196955963
Position 33244: 0.9484008703377355
Position 41592: 0.8740191034851289
Position 5064: 0.790813642312181
Position 36208: 0.6791151120487372
Position 31756: 0.497363651030194
Position 38865: 0.48044844600200104
Position 5640: 0.42398028634979973
Position 9972: 0.24048148614823261
Position 35758: 0.20205126807738988
Position 42026: 0.20189262375052183
Position 37564: 0.19961698955616392
Position 38578: 0.19886055263138253
Position 18642: 0.15477610320051777
Position 5309: 0.1499814525730175
Position 31775: 0.14167102310851132
Position 19764: 0.10592309982445368
Position 35845: 0.09929555306479745
Position 33564: 0.09834698723247773
Position 31586: 0.09828535424523242
Position 40792: 0.09352288824225581
Position 39733: 0.06466608079150808
Position 10144: 0.06230248463052618
Position 38337: 0.05956496227727932
Position 33544: 0.05787090002818477
Position 35565: 0.049360433990100774
Position 36513: 0.044215279127859754
Position 35414: 0.04393114769360601
Position 36160: 0.04172133539748839
Position 35154: 0.04112263315907333
Position 40498: 0.035967238838580606
Position 37194: 0.0355919470592528
Position 31733: 0.03386140809900867
Position 36726: 0.029510509740439922
Position 39016: 0.027767044590619846
Position 7373: 0.02733464499727235
Position 36705: 0.02635315219130376
Position 1772: 0.02426326053832282
Position 7777: 0.02318212247731845
Position 35408: 0.02123697428375222
Position 31560: 0.020202456280374783
Position 18915: 0.01972415108068201
Position 38275: 0.01903726850417259
Position 36883: 0.01880792672813123
Position 33270: 0.017116128857889504
Position 7774: 0.015657690703132325
Position 5737: 0.014917004835751852
Position 39078: 0.014829605654162921
Position 40064: 0.013919761633446942
Position 38375: 0.012440983787959978
Position 35849: 0.01145583294786074
Position 40462: 0.011092543346588605
Position 7610: 0.009902670300607526
Position 42162: 0.009740025910057829
Position 5347: 0.009417251121993125
Position 40639: 0.008821720524334498
Position 40097: 0.008411462196160952
Position 42045: 0.00721354867339789
Position 41529: 0.007015883547466306
Position 35520: 0.006758602258815195
Position 2035: 0.006665361962096302
Position 7103: 0.006350339372286978
Position 36666: 0.005984323295158658
Position 41934: 0.005862294834884299
Position 40040: 0.005221404024026893
Position 34297: 0.005035885982331373
Position 40949: 0.0049540555327138485
Position 39623: 0.004574012919267816
Position 38481: 0.0044522718490106
Position 33584: 0.004112905540010342
Position 34387: 0.0040944658367831
Position 5587: 0.004090645783332942
Position 31093: 0.0037206138002720103
Position 31153: 0.003718072749516783
Position 1293: 0.003583348878681877
Position 5754: 0.0035746950742081723
Position 38791: 0.003565570414658226
Position 38388: 0.003464523983619237
Position 33605: 0.0032466007727665817
Position 35630: 0.003166189150087984
Position 40564: 0.0031638356654987952
Position 598: 0.0029065559921324525
Position 37530: 0.002764854749022157
Position 10107: 0.0027619582408067566
Position 41914: 0.002761424873887229
Position 32346: 0.002735473857788478
Position 10040: 0.0026735022529474225
Position 1578: 0.002578723931772905
Position 42174: 0.002505226106891595
Position 31156: 0.0024698315724992247
Position 33580: 0.002392204433765365
Position 9497: 0.0023877194650013538
Position 40004: 0.0022377859014099982
Position 41055: 0.0021466303438621138
Position 4957: 0.002086032647696903
Position 1645: 0.0020759721953364117
Position 407: 0.0020589093182385634
Position 1624: 0.002050361789852311
Position 5783: 0.002029931420031513
Position 787: 0.0020218852468466713
Position 35232: 0.0020027522759902367
Position 40351: 0.0019521353649154837
Position 5238: 0.001733952132375653
Position 1758: 0.001713195801853369
Position 2286: 0.0015950712933289156
Position 9518: 0.001557301895954035
Position 42214: 0.0014879358206359359
Position 40382: 0.0014796631437617234
Position 40192: 0.0014342647633306682
Position 42096: 0.0014065875916088513
Position 39863: 0.0013989346622185542
Position 41835: 0.0013072837511492203
Position 39514: 0.001286893015433429
Position 2307: 0.0012859216711331137
Position 37293: 0.001273789148275274
Position 4616: 0.0012728865323983786
Position 42429: 0.0012239545944004791
Position 5266: 0.001210939485500122
Position 39589: 0.0011484927261993906
Position 481: 0.0010837918788492815
Position 2951: 0.0010582252949526653
Position 31196: 0.0010466769202697492
Position 653: 0.0010006174382428314
Position 2784: 0.0009689603575202242
Position 36649: 0.000946340119066358
Position 39669: 0.0009445935628868849
Position 5204: 0.0009167674287029242
Position 36006: 0.0009114077443967548
Position 3636: 0.000899543100947023
Position 33038: 0.0008988398357096494
Position 7853: 0.0008319175817358959
Position 1711: 0.0008249775493373007
Position 39230: 0.000815123659026086
Position 42042: 0.0008052978780640501
Position 1697: 0.0007790489057294741
Position 5091: 0.0007743949982266036
Position 6490: 0.0007348030747256897
Position 33550: 0.0007040458720159237
Position 33410: 0.000684155339879193
Position 34333: 0.0006710558057517532
Position 2455: 0.000656939186651473
Position 40995: 0.0006218677499710426
Position 42118: 0.0005790111934482632
Position 1222: 0.0005735986816739802
Position 682: 0.0005645062275412722
Position 760: 0.0005524557254640423
Position 40578: 0.0005519757146173572
Position 41164: 0.0005512989171242272
Position 2433: 0.0005477746002614388
Position 35652: 0.0005385542085044782
Position 37391: 0.0005041929148038846
Position 5590: 0.0005037147832858646
Position 40291: 0.0005015135660193158
Position 38083: 0.0004940077689402916
Position 567: 0.0004917825165212135
Position 3335: 0.00048343778873157097
Position 1572: 0.000472429201819741
Position 40801: 0.00046885985398936833
Position 1308: 0.00044731209487043004
Position 2452: 0.00043519304114518476
Position 33888: 0.000407517619819639
Position 40222: 0.00040292784880097924
Position 342: 0.0003871512160998342
Position 4629: 0.0003716444815855503
Position 5965: 0.000365240414640487
Position 34407: 0.00036418560533501556
Position 41223: 0.00035493387185630675
Position 8448: 0.00035172504388479185
Position 4702: 0.0003452955171841642
Position 3498: 0.000335757842449316
Position 40385: 0.0003344295124913989
Position 435: 0.00032865452488076445
Position 39472: 0.0003232333385569428
Position 37515: 0.00031860059519193463
Position 35790: 0.0003177473221879981
Position 41289: 0.0003124542008068114
Position 40543: 0.00030948444944252834
Position 35618: 0.0003031714152663319
Position 39595: 0.00030149283701251945
Position 348: 0.00029733366866894454
Position 40888: 0.0002829757014632611
Position 3495: 0.0002829668389941167
Position 39904: 0.0002670474566334669
Position 34268: 0.0002547004360724316
Position 1407: 0.0002533707106602996
Position 33588: 0.00024890107047997537
Position 41312: 0.00023833645123016637
Position 1871: 0.00022934831589794933
Position 431: 0.0002060524721586266
Position 3358: 0.00020154818500661134
Position 3799: 0.00019404628048887872
Position 5104: 0.0001879867837036531
Position 40879: 0.00018011677729236136
Position 7388: 0.00017979582038251115
Position 1689: 0.0001771794926576553
Position 5815: 0.00017679534169925913
Position 1934: 0.00017628009114845422
Position 93: 0.00017403826890158844
Position 3407: 0.0001655471674664679
Position 5395: 0.0001639557621140721
Position 42404: 0.000158401514816832
Position 9083: 0.00015810255598021466
Position 39877: 0.00015438371053034625
Position 41876: 0.00015035740731218875
Position 40219: 0.00014448618512351448
Position 1190: 0.00013589342095448703
Position 39559: 0.00013066324386819497
Position 3850: 0.00012748482094527668
Position 40301: 0.0001265319522522967
Position 1662: 0.0001241608161653468
Position 3711: 0.00012264548361168038
Position 1603: 0.0001222005575840272
Position 1352: 0.0001136316653232729
Position 5990: 0.00010741246529160938
Position 2168: 0.00010464805404743991
Position 41691: 0.00010231521112792455
Position 2282: 0.00010004128897312744
Position 5617: 8.258770762804565e-05
Position 2965: 7.669223427374583e-05
Position 41143: 7.619757682953e-05
Position 6328: 7.59073830961003e-05
Position 140: 7.527127330405889e-05
Position 5565: 7.410079966864437e-05
Position 1338: 7.339234578870335e-05
Position 4405: 7.308827884623755e-05
Position 1951: 7.196676453173207e-05
Position 41061: 7.192003751257494e-05
Position 4643: 7.135393380631444e-05
Position 2099: 6.959043936964317e-05
Position 4252: 6.580037683013796e-05
Position 40022: 6.559864811737058e-05
Position 41670: 6.49406332570017e-05
Position 1404: 6.375554316316474e-05
Position 449: 6.186880994514975e-05
Position 4555: 5.84776479667931e-05
Position 2002: 5.844157305907851e-05
Position 607: 5.787639552356287e-05
Position 5532: 5.5586196236058395e-05
Position 42281: 5.357775024404438e-05
Position 1532: 5.106648558997021e-05
Position 5353: 4.88728126489627e-05
Position 4960: 4.8661899601387815e-05
Position 2506: 4.733673935818971e-05
Position 794: 4.6971546511107393e-05
