Gene = MLH1
index = 850
Annotated 5SS: [  332  3378  7722 11143 13732 15574 18531 18768 21213 24268 27132 32676
 35601 46963 49000 54352 55278 55686]
Annotated 3SS: [ 3286  7622 11068 13658 15481 18487 18678 21099 24173 26977 32304 35451
 46853 48935 54186 55184 55571 57153]
SMsplice 5SS: [  559  3378 11143 13732 15574 18531 18768 21213 27132 30627 35601 46963
 49000 55278 55686]
SMsplice 3SS: [ 3286 11068 13658 15440 18487 18678 21099 26977 30533 35451 46853 48935
 55184 55571 56283]
top_k =  1000
Partition function (log Z): 4.774691619836234

Sorted 5' Splice Sites (High to Low Probability):
Position 35601: 0.9874100513791889
Position 18768: 0.9848226646546886
Position 13732: 0.9690639536766853
Position 27132: 0.9336141699807401
Position 3378: 0.9215752379720761
Position 49000: 0.8685743648473054
Position 46963: 0.852262343472359
Position 11143: 0.8392767670997189
Position 15574: 0.8381233987549085
Position 21213: 0.8146080122666515
Position 55686: 0.6790908957207501
Position 30627: 0.6759390073200645
Position 559: 0.5912749006742788
Position 18531: 0.5886673399895808
Position 1015: 0.5470386887081913
Position 54352: 0.49106904792581696
Position 24268: 0.38831465089284867
Position 7722: 0.35711446033040284
Position 55278: 0.3565114053434312
Position 47453: 0.3561221198604574
Position 332: 0.34161025779266846
Position 28033: 0.32751334003121246
Position 47718: 0.3215219322229844
Position 52035: 0.279652997692979
Position 32676: 0.26942582371563323
Position 8061: 0.2074544897390629
Position 20999: 0.20294972023566307
Position 32416: 0.19771964821350518
Position 11004: 0.16946120151888036
Position 38776: 0.15612016791173564
Position 29202: 0.1528239491206035
Position 24418: 0.13404778323595928
Position 134: 0.12482508863190067
Position 153: 0.12213178051444448
Position 3969: 0.1216258824028678
Position 20848: 0.11926307695856266
Position 47175: 0.10984977602361089
Position 16192: 0.09501024571140647
Position 11391: 0.07257196992789265
Position 7717: 0.07195382980536416
Position 36290: 0.07181397892936724
Position 24538: 0.06479140466291732
Position 47485: 0.06053143941940059
Position 34882: 0.057928065015269856
Position 16198: 0.054751780552792555
Position 20856: 0.053945170232347815
Position 22140: 0.043533433956358315
Position 21598: 0.04344036530841583
Position 12266: 0.043065313115690736
Position 2314: 0.041767226324591275
Position 3151: 0.04146188908985858
Position 35976: 0.04041794197310097
Position 3807: 0.038984086770850794
Position 39692: 0.03788710709932279
Position 54059: 0.03714899355055102
Position 1111: 0.03628753042243458
Position 47051: 0.03571905608990645
Position 11718: 0.03454545671607871
Position 11604: 0.034210885445227296
Position 37986: 0.033249782818962126
Position 11030: 0.03304861258601027
Position 51841: 0.0329430282802601
Position 16183: 0.030674003951953938
Position 11258: 0.028215784838408874
Position 55309: 0.02736511920541492
Position 23027: 0.02704704579975965
Position 594: 0.02298579231420179
Position 13741: 0.02253438107384053
Position 11395: 0.019728173750224016
Position 38581: 0.018898809069469502
Position 29466: 0.01813091682183918
Position 19858: 0.018107256360232565
Position 110: 0.017959228874812893
Position 24022: 0.01766168218465903
Position 55913: 0.017128555022782946
Position 7995: 0.016919142381578035
Position 24607: 0.016653667979773176
Position 21512: 0.016172111999700586
Position 38088: 0.01595943148979634
Position 11378: 0.015666078661736624
Position 1149: 0.015059118001624957
Position 34842: 0.014600673322613372
Position 34547: 0.01453046558430291
Position 28121: 0.01446559922542625
Position 32398: 0.013738178351664663
Position 16082: 0.013558333083636116
Position 14057: 0.013084222990912034
Position 608: 0.013035180769780642
Position 4206: 0.011821750839563203
Position 20852: 0.011643056855016671
Position 35523: 0.011243373432775716
Position 56102: 0.010387501108468799
Position 51969: 0.00990535413168811
Position 9623: 0.009536408911690747
Position 1257: 0.008487276199922705
Position 17756: 0.007962660382665226
Position 17168: 0.007759261338818797
Position 48115: 0.007325323156564253
Position 14027: 0.006985726852119977
Position 10931: 0.006608185031628895
Position 21589: 0.006231991089925298
Position 18760: 0.006115678374456119
Position 18613: 0.005884540645105279
Position 2272: 0.005559798031973679
Position 508: 0.005132522661589536
Position 29763: 0.004463504774373678
Position 15372: 0.004415466220197231
Position 56204: 0.004381356987640692
Position 50188: 0.004235556418944924
Position 28148: 0.004223394992855095
Position 11009: 0.0040106552779198236
Position 4376: 0.0038344437396708015
Position 34810: 0.0038067848604544743
Position 3933: 0.0037616789386836643
Position 10838: 0.0030084109240844144
Position 95: 0.0028657038883244754
Position 13753: 0.002804891091267116
Position 15864: 0.0025841695014598817
Position 261: 0.002532102424887347
Position 706: 0.002498569443371136
Position 18488: 0.002487630568666354
Position 27666: 0.0024541009801271546
Position 14642: 0.0024289809611527284
Position 7816: 0.0020667577649286987
Position 4043: 0.0018594738460471216
Position 1715: 0.0017631021008839085
Position 52655: 0.001678763239204931
Position 4142: 0.0016654608294698798
Position 3171: 0.0016207470643746945
Position 29053: 0.0015729970744725005
Position 16898: 0.0013661521388070596
Position 2316: 0.001209035977993257
Position 27672: 0.0011733454419480046
Position 221: 0.0011714312860471592
Position 13328: 0.0011039722687889706
Position 2971: 0.0010702920489954173
Position 14384: 0.001041108818935461
Position 7787: 0.001036313544478727
Position 3141: 0.0010119001509039968
Position 27191: 0.0010117734329060275
Position 27408: 0.0009448994890523177
Position 2727: 0.0008542077920662344
Position 979: 0.0007092930861985889
Position 577: 0.000650778317696284
Position 27119: 0.0006489624105131685
Position 35605: 0.0006112690450356724
Position 36181: 0.0005573382667389436
Position 35652: 0.0005511288328962002
Position 285: 0.0005448248659827595
Position 37157: 0.0005420700722825095
Position 636: 0.0004256276687588814
Position 41: 0.00041362632144121967
