Gene = EFCAB14
index = 484
Annotated 5SS: [ 1162  2770 11159 22514 27238 29478 30712 32281 34574 35765]
Annotated 3SS: [ 2620 11012 22414 27126 29372 30519 32193 34461 35638 40427]
SMsplice 5SS: [  106 11159 22549 27238 29478 30712 32281 34574 35765]
SMsplice 3SS: [11012 22414 27126 29372 30519 32193 34348 35638 40427]
top_k =  1000
Partition function (log Z): 0.5933480443673353

Sorted 5' Splice Sites (High to Low Probability):
Position 27238: 0.9915017201434193
Position 11159: 0.9892963932628548
Position 35765: 0.9732757217323371
Position 32281: 0.9239447402771326
Position 30712: 0.6909771599641346
Position 29478: 0.6334178332337516
Position 34574: 0.6319693595767688
Position 106: 0.571089926666488
Position 2770: 0.4637597471709726
Position 22549: 0.39091578367610874
Position 32681: 0.32865390619326923
Position 29461: 0.27557281779397214
Position 22514: 0.26362776356962087
Position 2006: 0.2596935454890243
Position 4575: 0.2556978750486631
Position 34018: 0.24995576795226823
Position 1162: 0.2353080241551748
Position 40596: 0.18483144935228582
Position 30679: 0.15092247574783096
Position 2774: 0.1506375206826175
Position 31015: 0.1411410975389991
Position 40586: 0.11949427448167937
Position 30451: 0.10970552026567577
Position 1312: 0.09903668648686188
Position 2050: 0.09268605621857226
Position 4137: 0.09078016530346841
Position 3643: 0.08888352924579232
Position 925: 0.077356989515991
Position 13842: 0.060725701371851654
Position 14132: 0.05406406845368604
Position 13973: 0.04959507084708452
Position 30223: 0.04912398367891795
Position 1850: 0.04596654307566978
Position 37659: 0.04163850145719905
Position 334: 0.03991487413673514
Position 827: 0.03688973678022133
Position 34486: 0.034779854034647416
Position 40506: 0.03335446977583397
Position 31265: 0.033021075600472294
Position 39149: 0.03290252216562731
Position 2940: 0.03216417753351289
Position 31210: 0.03093692565380641
Position 30425: 0.027083449766272687
Position 40822: 0.023422134322008122
Position 36915: 0.023146016289177295
Position 30152: 0.0210139712169506
Position 35393: 0.020875551030299814
Position 30437: 0.020292598976077488
Position 30228: 0.02018333233621011
Position 29569: 0.018821762478659645
Position 5864: 0.017057397664881714
Position 551: 0.016719628716043752
Position 1589: 0.014025923849896234
Position 9154: 0.013666572498353971
Position 34059: 0.013098423432755451
Position 165: 0.012175231643353749
Position 10733: 0.01209441250786571
Position 38579: 0.01178336075976867
Position 34906: 0.011475530508374158
Position 28679: 0.01094884138494585
Position 30289: 0.01071843925133482
Position 33075: 0.010427580433520172
Position 30553: 0.009787963599442496
Position 33093: 0.009768594155917517
Position 31874: 0.009621248276259315
Position 30443: 0.009528689138114057
Position 7831: 0.008415695028708923
Position 32313: 0.008223928797308301
Position 39177: 0.007691525344476094
Position 33040: 0.00745342972613742
Position 29785: 0.007245816778067009
Position 9337: 0.0062936478196684836
Position 41188: 0.005950261366915984
Position 35008: 0.005291440741534481
Position 31736: 0.004945284890432618
Position 34015: 0.004634761583097335
Position 31515: 0.0046091432589091185
Position 35566: 0.004397894868175626
Position 27453: 0.0038340727661316494
Position 2230: 0.0038123474847846115
Position 37344: 0.0037723111281148785
Position 3799: 0.0033720611166751175
Position 27285: 0.0029902221811304182
Position 11184: 0.002515238940116736
Position 39005: 0.0025033032926748073
Position 33982: 0.0024288810998286843
Position 27458: 0.0023660159868365144
Position 2031: 0.0023359767373756462
Position 1876: 0.0021903855717331135
Position 31928: 0.0021223717070339883
Position 2431: 0.0020722180574889535
Position 28453: 0.00196593207389125
Position 35432: 0.0019646522014224554
Position 1872: 0.0018741892857639679
Position 34010: 0.0018475664497838709
Position 844: 0.0017914037028068264
Position 30293: 0.0017870165138844862
Position 27946: 0.001720897464809201
Position 681: 0.0017082934270864125
Position 42553: 0.0016688700862752194
Position 11925: 0.0016642051086958845
Position 2234: 0.001662947889031173
Position 42370: 0.0016311174490919091
Position 36165: 0.0016036931293515445
Position 33654: 0.0015897240950300882
Position 29808: 0.001539811820937794
Position 35785: 0.0014815785188398438
Position 29840: 0.0014660676842597712
Position 30619: 0.0013911435680767164
Position 33832: 0.0013454749777920623
Position 1131: 0.0013321172277107787
Position 27255: 0.0012667219942880535
Position 38227: 0.0011391182217136732
Position 11115: 0.0011145402346729757
Position 36529: 0.0010517128050453795
Position 31003: 0.0010202774025320006
Position 30156: 0.0010080503573355322
Position 29693: 0.0009338681953092012
Position 29625: 0.0008783586259021161
Position 39209: 0.0008042827837349728
Position 27590: 0.0007724817890036261
Position 607: 0.0007682767757924145
Position 195: 0.0007676374439567671
Position 27490: 0.0007450731404630597
Position 31236: 0.0006967484610911467
Position 30446: 0.0006844459396596666
Position 36961: 0.000673574579913345
Position 36672: 0.0006661060174992084
Position 1179: 0.0006473464634300865
Position 29689: 0.000646875335814196
Position 30396: 0.0005260120429000756
Position 13405: 0.00048597057957181454
Position 29617: 0.0003498418701807101
Position 2018: 0.00034420434779165715
Position 562: 0.0003430219755126553
Position 31189: 0.0003201430484554355
Position 226: 0.00030796217271051527
Position 79: 0.00029356250089827255
Position 1625: 0.0002786708432509567
Position 3386: 0.0002750016855450728
Position 35806: 0.00027171350618111827
Position 37739: 0.0002645833198974379
