Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  1000
Partition function (log Z): 15.213378968842436

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9823666287614652
Position 8056: 0.9452443025185016
Position 7797: 0.9304720181035729
Position 475: 0.9022692065144388
Position 6231: 0.827005519929644
Position 7116: 0.48149453322073593
Position 7078: 0.30413244068784057
Position 3166: 0.29751867108528074
Position 6787: 0.13552763964444725
Position 5847: 0.11875282192083217
Position 6163: 0.10918391336605932
Position 7107: 0.10454695075181425
Position 7169: 0.09741929586576988
Position 7770: 0.06923873283980098
Position 3377: 0.06425378435585304
Position 79: 0.06016327842837033
Position 975: 0.05012142920508659
Position 542: 0.04336677559346877
Position 1426: 0.03253327227260231
Position 1040: 0.029051513595258583
Position 1553: 0.025510559869231834
Position 69: 0.021184708503865106
Position 1305: 0.018939922966938205
Position 6240: 0.018669582428340898
Position 9387: 0.018575744788634916
Position 6317: 0.015200647492911903
Position 4451: 0.015083823054481403
Position 9665: 0.014931553754962124
Position 3003: 0.011756564281186517
Position 9240: 0.010511777931416711
Position 5697: 0.010446318828265275
Position 6302: 0.010081278433696004
Position 2872: 0.008946104866995921
Position 7334: 0.008870921362110477
Position 1906: 0.008603350543655526
Position 5432: 0.008067068332441552
Position 2073: 0.00728865705388962
Position 9600: 0.006856736647004698
Position 2969: 0.004828311429847892
Position 2592: 0.004303458780037061
Position 9409: 0.003961195758608679
Position 72: 0.0039318169142612235
Position 826: 0.003908135364385915
Position 4255: 0.003705839635097733
Position 6174: 0.003572277217037848
Position 3875: 0.003159342010135932
Position 481: 0.0025508682315616396
Position 9563: 0.00242626208419376
Position 7990: 0.0022841964912252116
Position 564: 0.002147323248086133
Position 6400: 0.0020487176506746797
Position 6574: 0.0019236557082758087
Position 7191: 0.0017994781936353363
Position 5535: 0.0017585727064265788
Position 9570: 0.0015914817189265939
Position 6747: 0.00154338177596031
Position 1233: 0.0015024812804919697
Position 4456: 0.0014841749794572597
Position 1300: 0.0013944940716313508
Position 3056: 0.0012403424809708464
Position 6069: 0.0012075327649788586
Position 4499: 0.0011518982346511984
Position 7366: 0.0010584543006502442
Position 7339: 0.0010385982523098561
Position 7943: 0.0009908816850809016
Position 6188: 0.0009483044440808122
Position 1237: 0.0009178079587762969
Position 6107: 0.0006349647141755816
Position 7060: 0.000617685906097851
Position 4299: 0.0005694669358387517
Position 2456: 0.0005455208191022129
Position 1686: 0.0005391986119000469
Position 9461: 0.0005096446274718038
Position 1225: 0.0004512002373390413
Position 6260: 0.0004472552354423804
Position 2890: 0.0004400920928553829
Position 7419: 0.0004392205219451479
Position 4128: 0.00043792885843193336
Position 6617: 0.00038597342009225955
Position 489: 0.0003744493838222073
Position 8175: 0.00030387564621014025
Position 7315: 0.0002989264939576634
Position 7402: 0.00027408110021103144
Position 7347: 0.000264655820981393
Position 1603: 0.0002615956026082423
Position 2197: 0.0002360213284640485
Position 6880: 0.00023552231585854765
Position 6864: 0.00023173306148837822
Position 1069: 0.00022932749418661219
Position 3381: 0.00022460848761139663
Position 148: 0.00022194208631096923
Position 353: 0.0002203685059315127
Position 7064: 0.00019933026256270582
Position 6870: 0.00019813582244580883
Position 7323: 0.00019537577536559404
Position 9158: 0.00018497589427339927
Position 3706: 0.00018397507990629682
Position 8605: 0.0001792692122102037
Position 999: 0.0001789135110348344
Position 6568: 0.00017307609645603102
Position 1898: 0.0001620958276527612
Position 1098: 0.00014823993261794713
Position 2851: 0.00014670062424154673
Position 691: 0.00014463953041754448
Position 92: 0.00013727608748599548
Position 1675: 0.00013457239331564382
Position 1640: 0.00013346621312252687
Position 1001: 0.00012781153575929126
Position 30: 0.0001252335590993165
Position 8147: 0.00012186086358249088
Position 7801: 0.00011074245457778334
Position 3323: 0.00010968087208247644
Position 1355: 0.00010596152167747808
Position 9422: 0.00010236835701696431
Position 9029: 9.928731278640972e-05
Position 2741: 9.176155850096659e-05
Position 1680: 9.125068796541674e-05
Position 8252: 8.96346795845818e-05
Position 1391: 7.522248544173127e-05
Position 128: 7.362560920485341e-05
Position 8954: 6.939463440168617e-05
Position 60: 6.107056783947521e-05
Position 6699: 6.088852584688278e-05
Position 1206: 5.7793146524120494e-05
Position 1371: 5.5782568563594746e-05
Position 625: 4.9111418626131066e-05
Position 9868: 4.2238178196024266e-05
Position 8375: 4.125554641793628e-05
Position 160: 3.99214513973793e-05
Position 9416: 3.644868870609867e-05
Position 1182: 3.314414521923253e-05
Position 6208: 3.028502898189759e-05
Position 2225: 3.0248161210842848e-05
Position 8000: 3.0043837498700487e-05
Position 7132: 2.4272810975838364e-05
Position 8060: 2.2374508805975396e-05
Position 7207: 2.130792860208872e-05
Position 963: 2.090905083716765e-05
Position 8527: 2.0723007319577868e-05
Position 2118: 1.956881080290274e-05
Position 6792: 1.9449296313798882e-05
Position 1867: 1.9315898325231602e-05
Position 9788: 1.735110030963312e-05
Position 7233: 1.5027759927381456e-05
Position 1243: 1.2123692662834039e-05
Position 7810: 1.1679452214676276e-05
Position 7503: 7.794663717813022e-06
Position 279: 6.136105145051534e-06
Position 579: 5.491460648579636e-06
Position 1057: 4.135264655378818e-06
Position 552: 4.09623820556863e-06
Position 923: 3.4220907659153047e-06
Position 989: 2.826867943559047e-06
Position 908: 2.6151739326653082e-06
Position 11: 2.379319987014559e-06
Position 686: 2.372798374222863e-06
Position 7755: 1.8860846547113961e-06
Position 961: 1.7189828401904841e-06
Position 1091: 1.4209769619984708e-06
