Gene = AASS
index = 1
Annotated 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20225 20705 32202 32452
 35078 35373 40775 40980 42120 47811 52323 54226 54961 55985]
Annotated 3SS: [ 4284  7362 15191 15368 16864 17061 18599 20101 20592 32141 32383 34955
 35245 40663 40870 41978 47642 52226 54109 54871 55807 57214]
SMsplice 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20705 32202 32452 40775
 40980 47811 52323 54674 54961 55985]
SMsplice 3SS: [ 4345  7362 15103 15368 16864 17061 18599 20592 32141 32315 40663 40870
 47642 52226 54494 54871 55807 57214]
top_k =  1000
Partition function (log Z): 22.24428787999383

Sorted 5' Splice Sites (High to Low Probability):
Position 40980: 0.9985336721333908
Position 306: 0.998214090430722
Position 20705: 0.9943126100950492
Position 16944: 0.9884540983877016
Position 17190: 0.9743681195961745
Position 7448: 0.9738690173605571
Position 32202: 0.9679292139326157
Position 32452: 0.9470506598278332
Position 55985: 0.9153951063029553
Position 47811: 0.8341002282434484
Position 18749: 0.8066418564290122
Position 15260: 0.7829571627118087
Position 4462: 0.779138531638545
Position 54961: 0.7078935590435946
Position 52323: 0.6624061345609508
Position 15516: 0.628625649001213
Position 54674: 0.604072539461827
Position 20225: 0.5901805216429868
Position 35078: 0.4847317489774142
Position 35373: 0.39929639008581314
Position 42120: 0.38151919285389363
Position 8374: 0.36804521287666914
Position 15502: 0.343387569503201
Position 56730: 0.33244637518008857
Position 12277: 0.3057102845956338
Position 46226: 0.2759488768887411
Position 18207: 0.23094219383094214
Position 51035: 0.2236527846045696
Position 35074: 0.22303592814907952
Position 55131: 0.21950927641024037
Position 49268: 0.20202571964007768
Position 54226: 0.19418724734693799
Position 16499: 0.15981187633816368
Position 47854: 0.15236499948122612
Position 7740: 0.1051404435207664
Position 13563: 0.10039542942022164
Position 48245: 0.0963524812726938
Position 43730: 0.09472132191986182
Position 4646: 0.08376941356929367
Position 19026: 0.07845521658121643
Position 19633: 0.07747186786306047
Position 21058: 0.07482526344793337
Position 659: 0.07092223065012729
Position 7024: 0.0708940127527838
Position 17612: 0.06772905958300203
Position 6917: 0.052785514058136807
Position 12395: 0.0494399601397342
Position 3844: 0.04140177196644866
Position 33612: 0.041168689625044906
Position 32692: 0.04029066929673593
Position 2924: 0.03981559350431583
Position 19305: 0.038821607597654774
Position 7086: 0.03845882494621316
Position 50125: 0.038192647779991824
Position 15968: 0.03765292587674182
Position 5839: 0.03570079005388268
Position 43274: 0.029645918160901903
Position 19547: 0.028599765583774993
Position 54698: 0.028452376905203507
Position 56269: 0.025775261218668997
Position 18183: 0.024864675326787
Position 43778: 0.024215696052723473
Position 56361: 0.023648071946575186
Position 3111: 0.023379328402623634
Position 32728: 0.022747636840569102
Position 19622: 0.022039016884322596
Position 33828: 0.021457717327223905
Position 33689: 0.016767295593710766
Position 49149: 0.01600322907164051
Position 2093: 0.015894518496942248
Position 5343: 0.01582727059526863
Position 7503: 0.0157157500032156
Position 10454: 0.015539786016859956
Position 18107: 0.01291432453821085
Position 7571: 0.012349906222197258
Position 8320: 0.012347143686432463
Position 18237: 0.011762476471365458
Position 57564: 0.011457416949308796
Position 51330: 0.011006035246402165
Position 6849: 0.010814725066739072
Position 1909: 0.010601298630403476
Position 17239: 0.009985774838240011
Position 51539: 0.009720934021163656
Position 55645: 0.009255690254554786
Position 12040: 0.009007260974762819
Position 57385: 0.00866735706539419
Position 3567: 0.008194386793987844
Position 54564: 0.008087991195984556
Position 54616: 0.00805559765686298
Position 7255: 0.007700184466405371
Position 43333: 0.007506791260988885
Position 3455: 0.007255339983915539
Position 2438: 0.00710320565256599
Position 665: 0.006712005520366332
Position 51367: 0.006641516935437344
Position 7249: 0.006267655459067657
Position 17144: 0.006122335629680966
Position 10170: 0.006115866228079505
Position 56273: 0.005195897660249634
Position 15451: 0.005038331639346832
Position 17235: 0.004947417203134619
Position 4828: 0.00482750005902301
Position 56995: 0.004806911027359022
Position 18405: 0.004223974165300841
Position 17466: 0.003982436178307888
Position 56805: 0.003946612097989401
Position 7792: 0.0038579127338117564
Position 16709: 0.00383606636592313
Position 15936: 0.003825814308651263
Position 42551: 0.003762428505307831
Position 57052: 0.003734969075886706
Position 7919: 0.003718251581374748
Position 16633: 0.0036840006056963375
Position 7220: 0.003556992238377642
Position 20717: 0.003458689033164593
Position 55013: 0.0034207205658194403
Position 52664: 0.0031295829527509833
Position 54872: 0.003069132989653437
Position 1903: 0.0029847661327734934
Position 5768: 0.0029201856166735395
Position 42546: 0.002879711911957374
