Gene = MRPL24
index = 862
Annotated 5SS: [  77 2567 2746 3058 3443]
Annotated 3SS: [2323 2649 2953 3311 3553]
SMsplice 5SS: [  77 2567 2746 3058 3443]
SMsplice 3SS: [2474 2649 2953 3311 3553]
top_k =  1000
Partition function (log Z): 2.468361148077511

Sorted 5' Splice Sites (High to Low Probability):
Position 2746: 0.9962873434186681
Position 2567: 0.8788767121290552
Position 77: 0.6097677251037871
Position 3443: 0.4890238311088532
Position 625: 0.3866971099631404
Position 3464: 0.3012851083077017
Position 3186: 0.2809578777977757
Position 36: 0.1960319258341337
Position 3219: 0.19049012994947434
Position 3128: 0.13068395281390718
Position 158: 0.10186237290488166
Position 1652: 0.0879077578402094
Position 2260: 0.051918370940363306
Position 3449: 0.05007220260227028
Position 3358: 0.038979318923188955
Position 3471: 0.03780408283855745
Position 3032: 0.033036366793640436
Position 2545: 0.030935267244233504
Position 58: 0.025731384952562494
Position 411: 0.01822852338676846
Position 3631: 0.017513064447784728
Position 3684: 0.015474929434647877
Position 3676: 0.014735837113828684
Position 3203: 0.013795404307732049
Position 710: 0.012085769132569533
Position 206: 0.004254943766090931
Position 3435: 0.0028176534075821645
Position 1452: 0.0024290260204296054
Position 3100: 0.0023247882631883066
Position 1351: 0.002037614821245819
Position 3216: 0.001674643441690771
Position 929: 0.0013708430285666682
Position 823: 0.0013613431849011644
Position 1191: 0.0011414762317184528
Position 3084: 0.0010696970715450994
Position 2420: 0.0009240752689860522
Position 1223: 0.0008686712922968932
Position 810: 0.0008377208765353088
Position 850: 0.0007454411218081084
Position 162: 0.0006763121051822195
Position 3109: 0.0005668158844504846
Position 3132: 0.0004650984225645166
Position 2587: 0.0004332427226687079
Position 2750: 0.000387522714853661
Position 1775: 0.00036277452050784083
Position 2338: 0.0003412322506245579
Position 3475: 0.00030694154086676227
Position 3484: 0.00026344647374147565
Position 2124: 0.00022997380087710686
Position 2556: 0.00020548679563611797
Position 3006: 0.00020532786220577864
Position 1429: 0.00019110226219729332
Position 2894: 0.0001860131865930016
Position 800: 0.00018478782887378084
Position 2062: 0.00017680524880356004
Position 1956: 0.00017649196941960395
Position 637: 0.0001502738262845739
Position 494: 0.0001472208962054467
Position 2722: 0.00012216665395045536
Position 3490: 0.00011644187476614366
Position 2725: 7.742844506907338e-05
Position 386: 7.152226050466672e-05
Position 2692: 6.903155740941822e-05
Position 332: 5.945699949065704e-05
Position 147: 5.3234781157656185e-05
Position 130: 5.006092436314744e-05
Position 2701: 4.42052211964171e-05
Position 2551: 3.911101949194471e-05
Position 30: 2.4738346855104886e-05
Position 64: 2.1688221933141017e-05
Position 1486: 2.1646923833919018e-05
Position 3364: 1.900783708809585e-05
Position 1663: 1.8621809796217208e-05
Position 482: 1.6418319452706808e-05
Position 190: 1.5453394610361493e-05
Position 389: 1.3325006841503177e-05
Position 450: 1.3182951687755325e-05
Position 586: 1.2507577076423438e-05
Position 3041: 8.770110153423222e-06
Position 1345: 8.525243292919528e-06
Position 227: 8.300901966643001e-06
Position 1737: 7.538673862023535e-06
Position 2516: 7.534998306875069e-06
Position 1734: 4.437088961769366e-06
Position 1702: 3.66732698743053e-06
Position 18: 3.1989986350003215e-06
Position 2728: 3.1664548682082277e-06
Position 2820: 2.9576460988713157e-06
Position 2695: 2.751872800017304e-06
Position 1527: 2.750427075535151e-06
Position 1075: 2.422103935005498e-06
Position 1670: 2.4020603077591956e-06
Position 474: 2.0346087553121093e-06
Position 777: 1.7480567949108116e-06
Position 1111: 1.5838270612127942e-06
Position 2018: 1.386577851283894e-06
Position 686: 1.3217128992382006e-06
Position 1649: 1.272919382297861e-06
Position 116: 1.6953079164048263e-07
Position 2650: 2.67092649076548e-08
Position 937: 1.47292179784477e-08
Position 533: 6.263088030845875e-09
Position 640: 4.1256708194046945e-09
Position 629: 3.2438917373357285e-09
Position 529: 1.2541794562242633e-09
Position 715: 2.5004822097759256e-10
Position 497: 4.919049527874982e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2649: 0.9972752365461492
Position 3311: 0.9692248878511466
Position 3553: 0.8569245367438767
Position 2474: 0.6927044401433264
Position 2953: 0.30740319275097167
Position 3031: 0.28386507909922276
Position 539: 0.24245412710573372
Position 513: 0.09456103224745524
Position 2323: 0.08422813036448583
Position 2419: 0.07664565614161942
Position 1611: 0.07504614558128161
Position 3758: 0.06566623097102477
Position 2808: 0.05843571738613809
Position 2381: 0.025006965714453145
Position 2208: 0.02447532646894694
Position 3615: 0.022254945530076838
Position 2462: 0.021286232639977993
Position 278: 0.014160965215029433
Position 3535: 0.013698188494644721
Position 2153: 0.011275519450389926
Position 3109: 0.01008902493329232
Position 3729: 0.009286358154249493
Position 2361: 0.008086862446026721
Position 1548: 0.006835400203142824
Position 2156: 0.0067181273229668095
Position 3565: 0.005736552876448414
Position 2813: 0.004996766536821599
Position 2171: 0.004201641108089757
Position 3057: 0.0028408550442655667
Position 1507: 0.0027814406395668062
Position 474: 0.002521917374770748
Position 429: 0.0023007002119714583
Position 1552: 0.002155635816256911
Position 709: 0.0020150437826623193
Position 1001: 0.0018756520944683234
Position 2039: 0.0017825133938744353
Position 3153: 0.001761809402270704
Position 1155: 0.0017286828409488406
Position 2974: 0.0014437604964983148
Position 3200: 0.0013722919605411667
Position 1336: 0.0013384634829274862
Position 3624: 0.0012633069549820748
Position 3589: 0.0010761661135501154
Position 1527: 0.0010416482306060794
Position 1964: 0.0010026024297178462
Position 1895: 0.0009617397441739374
Position 2113: 0.0009418921302392585
Position 2502: 0.0008865909706386432
Position 492: 0.0008639553436860887
Position 1295: 0.0008452572047352035
Position 3379: 0.0008425184180691375
Position 2481: 0.000715247823413709
Position 3080: 0.0006634479556724231
Position 3349: 0.0006160757489556946
Position 2325: 0.0006080139994100702
Position 3284: 0.0005940504505987474
Position 287: 0.0005641310934209544
Position 319: 0.0005259393764306225
Position 3574: 0.0005046445215633134
Position 3006: 0.0005021032201452669
Position 3082: 0.00045058468807000567
Position 815: 0.00037762001467908765
Position 3268: 0.0003735064224972394
Position 128: 0.0003644324567532224
Position 2655: 0.0003612522583270995
Position 1812: 0.00034361967787554257
Position 671: 0.00031999356152043824
Position 2029: 0.0003112084134509839
Position 854: 0.0002742190486276972
Position 394: 0.00027391611912588296
Position 3289: 0.0002395486509200141
Position 3410: 0.0002228316712632893
Position 147: 0.00022080448929175401
Position 3737: 0.00019834043103461067
Position 479: 0.00018830626799843988
Position 2018: 0.00018684064222939276
Position 316: 0.00017888804280791115
Position 2175: 0.00015388724611924934
Position 2117: 0.00015369256693184346
Position 3770: 0.00012314296374893943
Position 1303: 0.00011535443559929696
Position 3346: 0.00011090918409190359
Position 328: 0.00010916984603965111
Position 1111: 0.0001038336319867585
Position 760: 9.935487646315772e-05
Position 1702: 9.533484578062504e-05
Position 2258: 8.871231001464007e-05
Position 116: 7.938052793566262e-05
Position 2810: 7.792673359026597e-05
Position 1860: 7.545173190823678e-05
Position 243: 6.6873330073713e-05
Position 3260: 6.495658031857102e-05
Position 440: 6.373348107505595e-05
Position 3593: 5.3180215590000254e-05
Position 2540: 4.956650896678555e-05
Position 1577: 4.43646335871261e-05
Position 1172: 3.8725281507862003e-05
Position 591: 3.482188218856518e-05
Position 3654: 3.2240008845493256e-05
Position 497: 3.201924791699063e-05
Position 457: 3.076294131465372e-05
Position 443: 3.0368012974828292e-05
Position 2897: 3.0262061062165486e-05
Position 1380: 2.929194119209521e-05
Position 1342: 2.8290234101634676e-05
Position 3155: 2.7483327019225187e-05
Position 174: 2.574917279704706e-05
Position 1628: 2.555787415894065e-05
Position 370: 2.0673166242437774e-05
Position 2337: 1.9570305755765718e-05
Position 3011: 1.9135817463614997e-05
Position 2226: 1.5956796027839437e-05
Position 624: 1.4898676250480315e-05
Position 416: 1.2871308993906397e-05
Position 410: 1.1632326932190767e-05
Position 618: 1.1079275885371995e-05
Position 1316: 9.389783924879481e-06
Position 170: 8.166577432548077e-06
Position 909: 7.874325127447673e-06
Position 1344: 7.3624892454948435e-06
Position 896: 5.503495901862083e-06
Position 2826: 4.298627251529484e-06
Position 3691: 3.0993884901491675e-06
Position 2662: 2.849000220902881e-06
Position 238: 2.833313325163135e-06
Position 215: 2.292245115641791e-06
Position 2665: 2.073287294198586e-06
Position 236: 1.8945028138753062e-06
Position 777: 1.8826606582949782e-06
Position 178: 9.476078240202263e-07
Position 337: 9.278693548148779e-07
Position 201: 8.67163272673349e-07
Position 929: 7.440659337139551e-07
Position 1195: 4.389415067226317e-07
