Gene = ERICH3
index = 505
Annotated 5SS: [   242  24517  27072  30712  32408  37459  42026  53005  61116  67138
  74044  84108  96844 102640]
Annotated 3SS: [ 24422  26945  30639  32278  37299  41809  52823  60928  66835  73806
  83657  96801 100246 103298]
SMsplice 5SS: [  242 15000 24517 27072 30712 32408 37396 50691 53005 54195 74044 87355
 89631 90004]
SMsplice 3SS: [ 14880  24422  26945  30639  32278  37299  50452  52823  54069  73806
  87238  89511  89867 103298]
top_k =  1000
Partition function (log Z): -26.79058690307411

Sorted 5' Splice Sites (High to Low Probability):
Position 32408: 0.9808829654050503
Position 24517: 0.9712561954856634
Position 53005: 0.9479665819047592
Position 27072: 0.8733856730579059
Position 242: 0.8392347160721179
Position 37396: 0.8100651009463802
Position 30712: 0.7548977365302915
Position 50691: 0.5811018414816967
Position 15000: 0.5636139305065989
Position 54195: 0.4455725128957554
Position 14981: 0.43638606949340486
Position 5466: 0.43096082231359484
Position 33757: 0.3935819251805436
Position 27830: 0.2673535971688817
Position 33709: 0.2514080659417318
Position 53235: 0.23627012708028122
Position 37459: 0.18634934667368597
Position 8599: 0.17237362972244144
Position 27302: 0.16531236522125312
Position 33086: 0.16201446735853642
Position 28515: 0.13898532634609695
Position 11469: 0.10828110513176656
Position 11530: 0.0904548850031342
Position 278: 0.08757644584855141
Position 48070: 0.08626067068529893
Position 33418: 0.08097054603948431
Position 54114: 0.08063639487360091
Position 32720: 0.06676939381137935
Position 1826: 0.0573919986006023
Position 27139: 0.05512660459690285
Position 8889: 0.05416017317165106
Position 2524: 0.04160121635620257
Position 7188: 0.03473477858864711
Position 3034: 0.03377342077623089
Position 33290: 0.03150572517690089
Position 53394: 0.030084859396012353
Position 2268: 0.028675928133368007
Position 26624: 0.025723467415805577
Position 6966: 0.02510628663212089
Position 3163: 0.024720172416010707
Position 113: 0.02379758597965603
Position 33335: 0.023207945890065012
Position 35912: 0.023145748317117104
Position 4664: 0.022281371717014935
Position 54161: 0.021688459296823472
Position 34962: 0.020938796125066363
Position 27458: 0.020411612323926628
Position 31762: 0.0194228422057919
Position 60458: 0.016869033287037136
Position 24770: 0.016618753142739442
Position 6470: 0.01647562003641594
Position 6356: 0.016074182213519948
Position 3498: 0.015356146064902767
Position 36642: 0.01305578006620992
Position 867: 0.012632764319239424
Position 571: 0.012235390832758954
Position 36584: 0.011212372611047865
Position 57488: 0.010490859966066583
Position 90: 0.01022802424393465
Position 27661: 0.00891311217371027
Position 672: 0.008491577890829277
Position 8617: 0.00768277973718319
Position 33640: 0.007181561949112045
Position 26251: 0.006580395554126516
Position 31029: 0.005581974991942138
Position 1050: 0.005402185429950019
Position 1312: 0.005046999295733406
Position 670: 0.005017025005079796
Position 1522: 0.0050148976584614815
Position 40175: 0.005004740925419062
Position 32437: 0.004987228280998834
Position 34151: 0.004976179349612161
Position 56814: 0.0049039240891004246
Position 32904: 0.004748334304349703
Position 45691: 0.0047198966628492905
Position 42026: 0.004258464886185647
Position 4670: 0.003759220671931485
Position 25829: 0.003733419761248213
Position 26223: 0.0033082515681552055
