Gene = C9orf84
index = 265
Annotated 5SS: [  200  5339 22435 23046 24805 33038 34896 39654 42850 53497 57338 58721
 62946 66685 68030 73275 74562 75883 77249 79025 81176 86899 87331 89579]
Annotated 3SS: [ 5153 22280 22933 24650 32929 34786 39558 42606 53079 57217 58543 62840
 66505 67956 73204 74382 75764 77136 78902 81081 86766 87180 88617 94258]
SMsplice 5SS: [  200  5339 22435 24805 31293 33038 39654 44185 58721 66707 75883 79029
 81176 81848 82101 86899 87331 89324 89579]
SMsplice 3SS: [ 5153 22280 24650 31157 32929 39558 44053 58543 66505 75764 78902 81081
 81731 81936 86782 87180 89200 89432 94258]
top_k =  1000
Partition function (log Z): -43.46040143203559

Sorted 5' Splice Sites (High to Low Probability):
Position 5339: 0.8112157021424355
Position 22435: 0.719972781465744
Position 200: 0.6433843813904483
Position 38: 0.4257542614066371
Position 252: 0.3015353437013078
Position 3520: 0.16109938812243324
Position 1529: 0.14466680349950736
Position 5248: 0.10658053632042475
Position 1002: 0.04461378830546261
Position 10091: 0.040813004841077895
Position 204: 0.019241965452801595
Position 1500: 0.016730114912411456
Position 332: 0.009763042370988101
Position 31: 0.009668419845074711
Position 4931: 0.0066956063416717965
Position 4356: 0.004750892545729928
Position 1110: 0.004063032046125928
Position 3482: 0.0038064097422595765
Position 2923: 0.003675824676052955
Position 4278: 0.0034235670965791732
Position 4551: 0.0032753553180724544
Position 4333: 0.003073244095567905
Position 1411: 0.0029334907305310965
Position 763: 0.0012685040820671375
Position 4565: 0.0008745822382142281
Position 4: 0.0007788607661459183
Position 12195: 0.0006667123433815915
Position 8338: 0.0005721098480903212
Position 44: 0.00023841032123406413
Position 1056: 0.00018651133881197619
Position 3048: 0.0001747390623304292
Position 2624: 0.0001383417741141662
Position 358: 0.00012195619642137275
Position 2579: 0.00011126308209888774
Position 1544: 9.932322906213757e-05
Position 5401: 9.814952529960365e-05
Position 774: 8.21567337042611e-05
Position 394: 7.323657723245696e-05
Position 997: 4.282314743322723e-05
Position 1310: 3.487706969485074e-05
Position 757: 2.6266034853824087e-05
Position 66: 2.1515993322557935e-05
Position 1272: 2.1047558056270008e-05
Position 5512: 1.9087900951394956e-05
Position 692: 1.681858284469041e-05
Position 421: 1.5153238376203392e-05
Position 936: 1.4875081733371531e-05
Position 172: 1.4107883726874659e-05
Position 368: 1.0951694353909323e-05
Position 238: 8.617268860761854e-06
Position 2291: 7.905057163275218e-06
Position 883: 5.9510724778871015e-06
Position 1242: 5.8769268150671206e-06
Position 1125: 5.2036941787157705e-06
Position 2978: 4.764251458152309e-06
Position 786: 4.3068271899927966e-06
Position 256: 3.7391506057187286e-06
Position 1291: 3.053469554211387e-06
Position 1224: 3.0391718493627443e-06
Position 2436: 2.6685791762352503e-06
Position 439: 2.168905246020259e-06
Position 1491: 1.3650986175909427e-06
Position 685: 9.97282195153203e-07
Position 1193: 4.979961068203195e-07
Position 1114: 4.744542434830961e-07
Position 126: 2.0762574774666263e-07
Position 355: 1.9474942441550438e-07
Position 528: 1.6731511853279144e-07
Position 91: 1.9297172063312433e-08
Position 64: 1.7489508851502365e-08
Position 452: 5.645831980468441e-09
Position 516: 5.523429672173343e-09
Position 1219: 4.763097010786884e-09
Position 150: 4.126097800705087e-09
Position 111: 3.1283111070466688e-09
Position 956: 1.7780189589634682e-09
Position 409: 1.5674242492782217e-09
Position 180: 1.046311875022185e-09
Position 1714: 7.130749185319597e-10
Position 120: 6.026034713177243e-10
Position 432: 3.7599892177365534e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5153: 0.8502843525498557
Position 22280: 0.8150964916000368
Position 22933: 0.4710801353001081
Position 111: 0.4032910284843507
Position 1407: 0.15979581322984415
Position 28688: 0.13086640621270101
Position 3349: 0.12917631365282312
Position 22544: 0.10315555419608598
Position 26747: 0.05794142661370944
Position 22953: 0.049336978934156624
Position 9945: 0.041275918266278654
Position 902: 0.036903727815283054
Position 5117: 0.030111986356948058
Position 5077: 0.02499734460611313
Position 22113: 0.02110279731906368
Position 4920: 0.013935266682746434
Position 3241: 0.012885202405866965
Position 20660: 0.011894476812451323
Position 12318: 0.010355862162651008
Position 3512: 0.007235932083587408
Position 117: 0.006609719220225385
Position 12130: 0.00598754146279707
Position 4255: 0.005898614651731188
Position 10639: 0.005805089095666579
Position 4208: 0.005318646111292049
Position 1272: 0.005125562713215371
