Gene = TSLP
index = 1498
Annotated 5SS: [ 370 1241 1954]
Annotated 3SS: [1195 1818 4253]
SMsplice 5SS: [ 197  370 1241 1954]
SMsplice 3SS: [ 268 1195 1818 2049]
top_k =  1000
Partition function (log Z): -2.923161598881987

Sorted 5' Splice Sites (High to Low Probability):
Position 1954: 0.8622083318067422
Position 1241: 0.8123843478344842
Position 370: 0.734129248744807
Position 673: 0.6944656616976366
Position 197: 0.5143626044847212
Position 1075: 0.49694718413673156
Position 2284: 0.3844709497415566
Position 1333: 0.11394840035140798
Position 1650: 0.07669153628084935
Position 2080: 0.06145227388517146
Position 2680: 0.03969193419537659
Position 589: 0.029589486966361062
Position 2089: 0.026312742239828543
Position 2146: 0.016207730191348572
Position 152: 0.015641837730693844
Position 2096: 0.012575933918231929
Position 3629: 0.007686825828716493
Position 2211: 0.00737788648843231
Position 1585: 0.006269510124899148
Position 100: 0.006108378807030406
Position 55: 0.0057677026357094855
Position 3614: 0.005408082026960265
Position 1304: 0.003778237520565285
Position 2255: 0.0037614409911080927
Position 748: 0.0029287249530328364
Position 161: 0.0017110505913836508
Position 3441: 0.0016734356771498336
Position 3071: 0.0015584379466948477
Position 149: 0.001484285636260523
Position 2174: 0.001112438525629155
Position 2675: 0.0010717743570217177
Position 977: 0.0010625765465251313
Position 1514: 0.0010050003993421206
Position 4071: 0.0009157696183212272
Position 228: 0.0005512236397682337
Position 948: 0.0004901706167561859
Position 2915: 0.00048634059953087794
Position 168: 0.00042052905035278016
Position 332: 0.0004079713230378011
Position 4075: 0.00038624064306583446
Position 1589: 0.00032666512650300053
Position 3779: 0.00031270498826587324
Position 943: 0.0002733965056947768
Position 2100: 0.0002630849804271358
Position 265: 0.0002443167544313563
Position 1004: 0.00023043807398642914
Position 189: 0.00020371466794004867
Position 1383: 0.0001984962698888813
Position 399: 0.0001633309466371851
Position 448: 0.00014056853687516128
Position 1654: 0.00011379798671176025
Position 179: 0.00011240400126863457
Position 510: 6.808898295492515e-05
Position 659: 6.465541294680426e-05
Position 365: 6.418685872735837e-05
Position 374: 6.309182836433902e-05
Position 1252: 6.223636084580508e-05
Position 1929: 5.054050374632831e-05
Position 166: 4.105050042399651e-05
Position 694: 3.96318261367167e-05
Position 1316: 2.4667830203822046e-05
Position 299: 2.4286695633243345e-05
Position 2086: 1.979839718432317e-05
Position 2111: 1.9714166948819198e-05
Position 800: 1.9696187692389624e-05
Position 1981: 1.5135320856966291e-05
Position 613: 1.2495321996802212e-05
Position 1893: 1.2359804045500244e-05
Position 564: 1.1045957137844742e-05
Position 936: 1.0875978481382409e-05
Position 798: 1.0487608480646137e-05
Position 274: 1.0101004302869278e-05
Position 191: 8.931179400482295e-06
Position 1127: 8.240009705207325e-06
Position 889: 8.038270442043792e-06
Position 1974: 5.783272244410009e-06
Position 1245: 5.063239897782506e-06
Position 640: 4.815342688740963e-06
Position 416: 3.0883824033180157e-06
Position 826: 2.9887742046617205e-06
Position 1055: 2.4247162849996726e-06
Position 223: 1.6884856438995057e-06
Position 232: 1.6801138611582071e-06
Position 1257: 1.6061267515921039e-06
Position 1203: 1.2827816396275036e-06
Position 276: 5.871667526442838e-07
Position 829: 3.6239012664296083e-07
Position 566: 3.1951424395959565e-07
Position 201: 2.893257462671274e-07
Position 72: 2.706763147678168e-07
Position 1610: 1.9502137239901778e-07
Position 1210: 6.057044858719186e-08
Position 1230: 8.236929641982752e-09
Position 493: 4.0772041777656987e-11
Position 768: 2.4068693874797004e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1195: 0.925496880608063
Position 1818: 0.7233454976826059
Position 2049: 0.7007712550584043
Position 4253: 0.6379393403529564
Position 268: 0.41510854986801465
Position 860: 0.2811717442266343
Position 546: 0.26757027120337
Position 864: 0.16977240783046207
Position 451: 0.16323157319165657
Position 1842: 0.12300089297128937
Position 498: 0.08892726788367547
Position 2187: 0.07906647811463441
Position 1433: 0.07846296541236265
Position 2509: 0.021212816537204058
Position 571: 0.021204422588272973
Position 3527: 0.01692077620674964
Position 2963: 0.016463079266599623
Position 1016: 0.016213739340567745
Position 2553: 0.012868341896213005
Position 2535: 0.01172511443654201
Position 564: 0.011705701147974415
Position 619: 0.011339624974619584
Position 588: 0.008661519365911448
Position 889: 0.008438863312626653
Position 2797: 0.008437164407209785
Position 2065: 0.008141222175181448
Position 640: 0.007706427725304653
Position 242: 0.007682895454987989
Position 1159: 0.007496343833800102
Position 1888: 0.006800087371020372
Position 4201: 0.005788382506861301
Position 826: 0.004982021636090293
Position 1551: 0.004950898744901949
Position 3778: 0.004903572308499595
Position 1067: 0.004795210396303962
