Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  1000
Partition function (log Z): 1.9166855619006937

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9754249752103793
Position 5047: 0.9593871179856638
Position 2630: 0.8905239843385185
Position 1898: 0.7745814681783499
Position 4730: 0.7607244652575929
Position 2297: 0.6909103202282316
Position 4685: 0.1738724013152126
Position 2257: 0.14701515219133127
Position 5628: 0.09095434795178345
Position 1190: 0.07467336748473409
Position 699: 0.05282877650831074
Position 5749: 0.052722554710789286
Position 4878: 0.047041770958270744
Position 1377: 0.04640421418236132
Position 1644: 0.01748519319136956
Position 5999: 0.012906241552490507
Position 234: 0.012508218854861067
Position 3030: 0.012306796691115278
Position 655: 0.01057522156520376
Position 2809: 0.01016734613848957
Position 1121: 0.008131377625104233
Position 494: 0.007993486505630898
Position 5283: 0.007869418012017354
Position 4042: 0.005591367813577929
Position 3873: 0.0044406253118380885
Position 1609: 0.004347869176420116
Position 712: 0.004225870365675377
Position 4307: 0.003320062059204015
Position 555: 0.0022415503076080217
Position 4435: 0.00217153137504206
Position 4275: 0.0020127084547371535
Position 730: 0.0017375708491639004
Position 4343: 0.0012391033877758126
Position 5261: 0.0009990101019843511
Position 5633: 0.000974504903129965
Position 3686: 0.00092996413483375
Position 2818: 0.0008330912703295069
Position 1518: 0.0008227613488920039
Position 3018: 0.0008099828874306221
Position 2216: 0.0007756976307216778
Position 3202: 0.0006744153791946766
Position 2044: 0.0006733041317669022
Position 4467: 0.0006093792767097667
Position 2290: 0.0005514577693675322
Position 860: 0.00054254714151758
Position 1341: 0.0004614388105664406
Position 195: 0.000401420768116181
Position 86: 0.00039976452449811875
Position 657: 0.0003936947169044068
Position 2893: 0.00037055497160260766
Position 881: 0.00034921086089357157
Position 1152: 0.00028136051240216934
Position 5478: 0.00027820511043418947
Position 5065: 0.00026083300183984243
Position 98: 0.0002596767783308191
Position 241: 0.00023291116767442651
Position 104: 0.0002179036560081917
Position 4689: 0.00018211460935154403
Position 2143: 0.00017642382447986374
Position 5668: 0.00016753492422468487
Position 5792: 0.00015939207364359088
Position 380: 0.00013918949466247706
Position 4135: 0.00013149381971351866
Position 4179: 0.00011896893017163273
Position 1409: 0.00011851874662626806
Position 1194: 0.0001018799016158075
Position 1484: 9.779959870619106e-05
Position 599: 9.265963399891453e-05
Position 438: 7.244288201801644e-05
Position 2140: 6.984687483801641e-05
Position 1210: 5.672545152273319e-05
Position 677: 3.893622888983504e-05
Position 629: 3.3035332393943754e-05
Position 2198: 2.1604664047468223e-05
Position 450: 2.1520297360261476e-05
Position 3060: 1.8348007621461392e-05
Position 776: 1.802918776246213e-05
Position 606: 1.5079360027045949e-05
Position 246: 1.2827756502666221e-05
Position 1488: 1.0283325205198985e-05
Position 93: 8.554115656187587e-06
Position 1227: 7.084022791670442e-06
Position 807: 1.4405785366298307e-06
Position 2664: 1.2665638051170796e-06
Position 417: 1.2564579551860404e-06
Position 47: 9.929471750582483e-07
Position 427: 7.072363448946231e-07
Position 2964: 6.78378399162388e-07
Position 852: 6.569693652163414e-07
Position 5073: 6.14041634662579e-07
Position 1156: 5.982174934746009e-07
Position 854: 5.334687171745581e-07
Position 2015: 3.562118278250957e-07
Position 3274: 3.4503104607271677e-07
Position 611: 2.943115157143903e-07
Position 377: 2.8454739360203545e-07
Position 252: 2.7435326020665977e-07
Position 2558: 2.0680706941182413e-07
Position 88: 2.054235690160338e-07
Position 183: 1.79754724998272e-07
Position 3268: 1.6713422924491227e-07
Position 2676: 1.3878185808196533e-07
Position 3280: 7.739316343692112e-08
Position 3315: 5.475703564708265e-08
Position 74: 3.601185477454283e-08
Position 193: 3.600668609819477e-08
Position 824: 2.992174603490968e-08
Position 279: 2.2399622407504812e-08
Position 3081: 6.4865770345589124e-09
Position 37: 6.84242042565544e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.8608317058980243
Position 1739: 0.6810697120500119
Position 2509: 0.6372610145756846
Position 2043: 0.5416828156058398
Position 4965: 0.3419376203632831
Position 4977: 0.28028428957894447
Position 5877: 0.2751400373351012
Position 2542: 0.24149184064685159
Position 4905: 0.17614640138343765
Position 4946: 0.16885534597157834
Position 5688: 0.13228943562731282
Position 5526: 0.1278832988756793
Position 2249: 0.11373500626379988
Position 5123: 0.10618459697268212
Position 5282: 0.0973297363835907
Position 2165: 0.06813967229066417
Position 5162: 0.05930457231425264
Position 1789: 0.05905639831743551
Position 2252: 0.05601955452714347
Position 4778: 0.05000422438962698
Position 5110: 0.04962077120491742
Position 2128: 0.04791719709388052
Position 5576: 0.04429419202635348
Position 1056: 0.043684017599685536
Position 554: 0.03374357948033105
Position 5369: 0.033047917305895014
Position 5673: 0.03225373893805635
Position 6091: 0.030550408406866777
Position 1301: 0.0303172655815887
Position 6150: 0.029584383577983885
Position 1824: 0.02752701664571101
Position 5610: 0.026080518894095253
Position 5398: 0.025077831216164245
Position 1096: 0.024568306892765183
Position 4515: 0.02036449438423073
Position 525: 0.017839031336802744
Position 6024: 0.01690573269956745
Position 5315: 0.015507665887541065
Position 4672: 0.014863570145852744
Position 2740: 0.013324117453110535
Position 4711: 0.012937237112510588
Position 1184: 0.012133012469799993
Position 4532: 0.0119194018534351
Position 413: 0.010626521000705332
Position 1466: 0.010426032263437272
Position 1187: 0.010120663886046787
Position 976: 0.010112565533635634
Position 2945: 0.009503662442230854
Position 3552: 0.007186852143632429
Position 5436: 0.006106871679954625
Position 2424: 0.005734327544994588
Position 4496: 0.005675266100043121
Position 5478: 0.005597346946089923
Position 1792: 0.005483402051634186
Position 5120: 0.005271474050652918
Position 2012: 0.004868492511610553
Position 5134: 0.004610567934717425
Position 4567: 0.004421900361748627
Position 6063: 0.003896043302439127
Position 3919: 0.0038828084491358736
Position 4982: 0.0036144881365127684
Position 4341: 0.0030240456076244997
Position 4564: 0.002816161089643728
Position 5810: 0.002769877198509601
Position 3943: 0.0022459884897886996
Position 533: 0.00210187805931311
Position 4684: 0.0020746522493302376
Position 4595: 0.0019553300815354025
Position 1326: 0.0018634328627633305
Position 2209: 0.001844254605106353
Position 2180: 0.0017984306407269402
Position 1744: 0.0017554558255808484
Position 5743: 0.0016320267441489577
Position 5229: 0.0016265360033647293
Position 5200: 0.0015339140497167556
Position 4134: 0.0015134024354520003
Position 2898: 0.0014911189128509457
Position 2216: 0.0014639117608730074
Position 1011: 0.0014437396712377577
Position 431: 0.0014190232848060582
Position 2404: 0.00141108923389386
Position 1686: 0.001405023905287373
Position 4787: 0.001394418913506684
Position 1545: 0.0013920091353705022
Position 4242: 0.0013439415512902628
Position 958: 0.001325670311871035
Position 3798: 0.0013098668426596589
Position 920: 0.0012506589395638805
Position 5826: 0.0012168199953983042
Position 584: 0.0011336408480303443
Position 1559: 0.001115163624245215
Position 4083: 0.0010898656198534884
Position 2604: 0.0009747958140274881
Position 2548: 0.0009281670514722791
Position 5622: 0.0009223278255642284
Position 2078: 0.0008993692381298111
Position 1517: 0.0008816854459161574
Position 5377: 0.000789712317433089
Position 5952: 0.0007783264752315103
Position 2544: 0.000724048101944618
Position 616: 0.0007086455056585823
Position 2438: 0.0006505079883493714
Position 6128: 0.0006499447169927023
Position 590: 0.0006129354623824049
Position 4456: 0.000603897095806773
Position 4207: 0.0005945148460346466
Position 747: 0.0005353817325678808
Position 4790: 0.0004945169788780761
Position 5151: 0.0004939705481520119
Position 5833: 0.00048480669598148203
Position 4816: 0.0004804545080581189
Position 289: 0.0004146542382465081
Position 152: 0.00041241132135087165
Position 5068: 0.0003979624745893996
Position 2484: 0.000389196377178109
Position 2449: 0.00038776672420927615
Position 5181: 0.0003872420404841727
Position 5656: 0.0003682474922328289
Position 4239: 0.0003590270982980122
Position 311: 0.00035694059300532923
Position 5846: 0.00034132726086155034
Position 979: 0.0003325030518712005
Position 1023: 0.000328555487344401
Position 5851: 0.0003225957714470414
Position 5235: 0.00032179614759886836
Position 2808: 0.0003208557751343596
Position 1603: 0.00029600968787788065
Position 137: 0.00027138455654633577
Position 5204: 0.00024270965548314546
Position 4230: 0.00024249758425082794
Position 5933: 0.0002384772837889043
Position 798: 0.00023318310487197109
Position 1488: 0.00023130334361862079
Position 2782: 0.00023027760716788376
Position 5407: 0.00022949624622957567
Position 437: 0.00022854871351115757
Position 4864: 0.00022646289144665705
Position 1120: 0.00022335157311296095
Position 4528: 0.00021965189180360418
Position 4612: 0.00021715052453863252
Position 1376: 0.00019473006853038986
Position 5632: 0.00019095335548197613
Position 1468: 0.00016888280666986198
Position 587: 0.00016816592074508883
Position 5626: 0.00016781033439561082
Position 1828: 0.00016693708891539472
Position 4176: 0.0001584183066053809
Position 2825: 0.00015634015368785434
Position 170: 0.00015453177976828194
Position 5813: 0.00015396512403082917
Position 1853: 0.00014816456120048406
Position 5238: 0.00014381433288511864
Position 191: 0.0001388499846996011
Position 4729: 0.00013532754357018778
Position 1701: 9.923926550958058e-05
Position 2494: 9.73808619783081e-05
Position 461: 9.53936225933951e-05
Position 3090: 8.945381516595024e-05
Position 3580: 7.969033177466483e-05
Position 1227: 5.897263288210829e-05
Position 2919: 5.8044171165008974e-05
Position 935: 4.9039935831618676e-05
Position 1307: 4.813726109855608e-05
Position 1448: 4.762524273294162e-05
Position 729: 4.4990971043090095e-05
Position 3842: 4.4610168510146403e-05
Position 2317: 4.386545213337607e-05
Position 5765: 4.0337883674333045e-05
Position 1400: 3.980362941258591e-05
Position 2715: 3.480099030572864e-05
Position 672: 3.3115856552400924e-05
Position 639: 3.0250346712071786e-05
Position 561: 2.9581861481020096e-05
Position 4910: 2.8452897930717815e-05
Position 4826: 2.821724282585508e-05
Position 5041: 2.5107583707360416e-05
Position 929: 2.3615365656436448e-05
Position 361: 1.993595861812721e-05
Position 1835: 1.978998343514911e-05
Position 4463: 1.945978658370456e-05
Position 4386: 1.912028050838076e-05
Position 4383: 1.8919774219946027e-05
Position 594: 1.8057991733634976e-05
Position 1690: 1.614135225293712e-05
Position 260: 1.5706816652959793e-05
Position 470: 1.497498074469932e-05
Position 6206: 1.4305069767828226e-05
Position 193: 1.1610802551589877e-05
Position 626: 1.0000619685996982e-05
Position 1639: 9.713730061997284e-06
Position 1224: 9.474930875109975e-06
Position 1193: 9.00975228094709e-06
Position 1622: 8.581541608309711e-06
Position 1667: 8.030576998249147e-06
Position 4990: 7.676243894499434e-06
Position 757: 7.515730621112571e-06
Position 294: 7.449742035581417e-06
Position 492: 5.814696206382742e-06
Position 1883: 5.430404982350814e-06
Position 726: 5.336298598319951e-06
Position 1063: 5.296435263977618e-06
Position 945: 5.158308334068343e-06
Position 1129: 4.953443620189597e-06
Position 646: 4.459284924312003e-06
Position 1137: 4.4204420222213494e-06
Position 1866: 4.338982950546163e-06
Position 5413: 3.939734010165528e-06
Position 1972: 3.7562170254202693e-06
Position 4805: 2.964080514658066e-06
Position 188: 2.3624221849270996e-06
Position 693: 2.1256527237828223e-06
Position 316: 2.0820648752229684e-06
Position 2472: 1.2811984443196024e-06
Position 2664: 7.171513469568276e-07
Position 4756: 6.909725910037639e-07
Position 2557: 6.35394883035602e-07
Position 221: 5.076524668720782e-07
Position 2555: 4.5360941557402204e-07
Position 2676: 3.5579866086585477e-07
Position 368: 3.362998886777077e-07
Position 2850: 3.0939386769290423e-07
Position 2922: 3.0148322979719203e-07
Position 2455: 2.3942577235779115e-07
Position 863: 2.2198348572819184e-07
Position 331: 2.053048023027118e-07
Position 394: 1.7044690997534664e-07
Position 654: 1.5873167154910445e-07
