Gene = SMCO1
index = 1278
Annotated 5SS: [ 207 5847]
Annotated 3SS: [5696 7034]
SMsplice 5SS: [ 263 5847]
SMsplice 3SS: [5696 7034]
top_k =  1000
Partition function (log Z): -8.198835324170762

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9675505605664011
Position 263: 0.7452121530558863
Position 7129: 0.3395745330567181
Position 6872: 0.2627452697811962
Position 207: 0.07902804153835397
Position 5241: 0.07426387275153896
Position 333: 0.056252757075457606
Position 6840: 0.04798539057597688
Position 4542: 0.04638793538435375
Position 694: 0.03893580539359109
Position 1313: 0.033989287528653746
Position 378: 0.023694481486111103
Position 7396: 0.015296530561973231
Position 7136: 0.013493073190051502
Position 6730: 0.01152855431348313
Position 1568: 0.008524659241093814
Position 7303: 0.008517623675180342
Position 7274: 0.006620932846103618
Position 961: 0.006531375356045567
Position 426: 0.006220011944230036
Position 7746: 0.006129844773854258
Position 5786: 0.00583807764216722
Position 1457: 0.0052211930241537014
Position 1863: 0.0046602930530239665
Position 4691: 0.004407956093406916
Position 2473: 0.0042656514852887056
Position 7351: 0.004192777814751293
Position 1032: 0.00408001640520016
Position 1101: 0.003919675243995631
Position 6070: 0.003381748923175466
Position 714: 0.0032595469135976184
Position 661: 0.003127126841898823
Position 7540: 0.0029997757369703013
Position 7171: 0.00294444949228601
Position 1088: 0.0026935350246026072
Position 241: 0.0026313056686891444
Position 4520: 0.0018218478819648127
Position 846: 0.0017234851433308765
Position 1411: 0.001542559622262688
Position 5927: 0.0014753788523514317
Position 5887: 0.001140611179453317
Position 549: 0.0010834826695423098
Position 5851: 0.0010527799654219483
Position 6241: 0.001021197825925748
Position 1379: 0.0010147036648137276
Position 861: 0.0009682306573147261
Position 5094: 0.0009227186239204863
Position 6904: 0.000852285727887408
Position 5312: 0.0006870922122842007
Position 8021: 0.000686817268772428
Position 699: 0.0006538915849505369
Position 788: 0.0006036563421720934
Position 1225: 0.000576033957718596
Position 4656: 0.0005155699340734099
Position 2660: 0.0005022382275043526
Position 1598: 0.00044984624626388103
Position 5903: 0.00041738438821268425
Position 1081: 0.0003697208950689525
Position 4972: 0.0003596511138554292
Position 7195: 0.00035335315508323054
Position 2779: 0.000334901525485578
Position 2300: 0.0003274266167871109
Position 4793: 0.0003137120069673085
Position 1998: 0.0003023998577909487
Position 7081: 0.00029813871246622673
Position 5395: 0.0002886387267622794
Position 2628: 0.00028614728224936954
Position 750: 0.00027771729938476646
Position 4780: 0.0002712284499907989
Position 6692: 0.0002700827843536065
Position 5600: 0.0002572563034760968
Position 1302: 0.00022668960745522373
Position 4768: 0.00022359697763352113
Position 5173: 0.0002189491514958523
Position 5089: 0.00021687325697141254
Position 1133: 0.00021269442585430384
Position 1815: 0.00020368048313799129
Position 933: 0.00019764593534158262
Position 8091: 0.00019548888900705217
Position 7692: 0.00018721845778113465
Position 2162: 0.00016083035274814497
Position 2610: 0.00016045989849799704
Position 2479: 0.00015063528874137202
Position 2367: 0.00014912760362423402
Position 29: 0.00014839562603410368
Position 5833: 0.00014608860790320377
Position 6158: 0.00014466666176290424
Position 537: 0.00014309894544825813
Position 619: 0.00014284182371933896
Position 1462: 0.0001375297761821859
Position 471: 0.00013660629300709675
Position 7186: 0.00012916940082320183
Position 6648: 0.00012101105731001623
Position 1180: 0.00010902828905693916
Position 6941: 0.00010760909445340444
Position 5351: 0.00010548924428646643
Position 5286: 0.00010368367882312934
Position 3: 0.00010142634795417407
Position 631: 8.911199566779761e-05
Position 2979: 8.384363042176739e-05
Position 6876: 8.244361356360991e-05
Position 394: 7.25097166133156e-05
Position 757: 7.155903365176698e-05
Position 7271: 7.067846604955614e-05
Position 5206: 6.980131743496673e-05
Position 634: 6.38215900399451e-05
Position 3353: 6.0929527738251854e-05
Position 351: 5.798844599003735e-05
Position 5154: 5.603283096153734e-05
Position 682: 5.2204787694336884e-05
Position 1901: 4.5099352241390464e-05
Position 2904: 4.4420896193532266e-05
Position 6276: 2.2099422505551432e-05
Position 59: 2.1783710886221794e-05
Position 10: 1.6206274573488373e-05
Position 5869: 1.3133330651101754e-05
Position 6102: 8.957696652780997e-06
Position 6734: 8.426137523404863e-06
Position 5948: 5.779546913661434e-06
Position 640: 1.424891544390237e-06
Position 7514: 1.4218962835645958e-06
Position 7314: 1.419492876458915e-06
Position 338: 1.1513615021375325e-06
Position 601: 9.825195457833051e-07
Position 543: 6.972949961216556e-07
Position 803: 4.760257035826007e-07
Position 828: 4.7249565533973765e-07
Position 1682: 3.1673353897359166e-07
Position 760: 8.38543385796912e-08
Position 484: 1.961837598215564e-08
Position 326: 1.779636359547286e-08
Position 955: 1.2044495608173626e-08
Position 115: 8.910477770719618e-09
Position 320: 4.443388912282653e-09
Position 125: 1.6629390885505426e-10
Position 131: 9.181662133594389e-11
Position 487: 3.3164210357472947e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5696: 0.9794659319795036
Position 7034: 0.8667091103058955
Position 7816: 0.2235690040973562
Position 6675: 0.14274723495976513
Position 7636: 0.14214849510392177
Position 6772: 0.1376917266001989
Position 5093: 0.05652580760713635
Position 4444: 0.037787871249125665
Position 7573: 0.024464355831834345
Position 8378: 0.023817652164024684
Position 6432: 0.020065393816656583
Position 6647: 0.01659974700007629
Position 5132: 0.016308780119423435
Position 7621: 0.014707893143950782
Position 6730: 0.009851844029266256
Position 7395: 0.009438495252277043
Position 7067: 0.00902652467850444
Position 1095: 0.007996715068111363
Position 6014: 0.0065006346870257106
Position 6941: 0.005853033710379221
Position 5994: 0.005843209912922134
Position 4390: 0.005764733605730075
Position 6036: 0.005578840749692033
Position 1745: 0.004849755669446225
Position 6928: 0.004480828704446584
Position 6593: 0.0038205106416717527
