Gene = RAD17
index = 1113
Annotated 5SS: [  479  1366  1752  4282  4906 12252 15128 16290 16500 16660 19340 22208
 23435 23695 26741 30364 40745]
Annotated 3SS: [ 1228  1647  4023  4821 12094 14990 16236 16373 16589 19227 22024 23348
 23547 26590 30242 40686 44224]
SMsplice 5SS: [  175  1752  4906 12252 15128 16290 16500 16660 19340 22208 23435 23695
 26741 30364 34299 40745]
SMsplice 3SS: [ 1647  4821 12119 14990 16236 16373 16589 19227 22024 23335 23547 26607
 30242 34225 40686 44224]
top_k =  1000
Partition function (log Z): 15.59406407322651

Sorted 5' Splice Sites (High to Low Probability):
Position 4906: 0.9880742611844485
Position 16500: 0.973945875935259
Position 40745: 0.9734321624538141
Position 30364: 0.9437733495907443
Position 1752: 0.9383290074523224
Position 23435: 0.9153275692084522
Position 23695: 0.914473463480349
Position 12252: 0.9105888532460501
Position 15128: 0.9018564523883021
Position 16660: 0.8659905138954266
Position 26741: 0.857950051760592
Position 19340: 0.8508354218568757
Position 16290: 0.8457827545673284
Position 22208: 0.6312438569343423
Position 4282: 0.5980317014141425
Position 175: 0.5872280199984318
Position 34299: 0.5345038039489073
Position 1366: 0.4007884341954719
Position 42016: 0.32167843065378904
Position 36840: 0.28313230413091145
Position 26508: 0.2187481387103443
Position 479: 0.20232056297951925
Position 2412: 0.17343850841375202
Position 43: 0.13724298750444475
Position 14392: 0.09828058601799067
Position 6426: 0.09804511730902599
Position 128: 0.09086691652651957
Position 12270: 0.07030561019641883
Position 12499: 0.06476471160736053
Position 12007: 0.06474808843757363
Position 19377: 0.06108405974221952
Position 16871: 0.05785675855802955
Position 23087: 0.05474970557466002
Position 19640: 0.051199317337698766
Position 1737: 0.04607788136235073
Position 28547: 0.04119452678939239
Position 3526: 0.04112247529838281
Position 28610: 0.040455659599325504
Position 24045: 0.03669411661802421
Position 8370: 0.03488105794328409
Position 34311: 0.03400441929154865
Position 30153: 0.03258411217357244
Position 33736: 0.029381746779881562
Position 42737: 0.028641241460727246
Position 22466: 0.02542080461300147
Position 28097: 0.024218259446790194
Position 2076: 0.021745812771082094
Position 26789: 0.021443407131517125
Position 3618: 0.02139738703411029
Position 41653: 0.019563452478892837
Position 36830: 0.019365341418658474
Position 384: 0.01849402052260887
Position 12890: 0.01578923489816881
Position 7609: 0.01533242783303146
Position 23684: 0.013462824693507005
Position 30043: 0.012614315794995137
Position 12383: 0.01217644180379025
Position 17432: 0.012090598636570025
Position 9991: 0.011999902377575642
Position 16944: 0.011553148797691254
Position 15702: 0.011320178424434734
Position 2104: 0.01062918337414028
Position 37075: 0.010512022206889715
Position 34109: 0.010130651633005147
Position 35184: 0.009598268761912367
Position 2185: 0.009264195807301685
Position 23314: 0.009026174568868261
Position 14908: 0.008987082744206759
Position 6731: 0.008677916553363857
Position 19723: 0.0076025672261970795
Position 4024: 0.007584696380444612
Position 21550: 0.007263251382130875
Position 53: 0.007205706222028343
Position 29938: 0.006963151128585375
Position 40805: 0.006780097366987565
Position 30688: 0.006361434793408158
Position 12174: 0.005853808657897883
Position 34243: 0.005286158774470471
Position 15745: 0.005177516364414169
Position 2249: 0.005090074014107777
Position 1377: 0.005055586615829071
Position 1288: 0.005014787475475315
Position 1243: 0.004977603236533661
Position 11708: 0.004822669191790242
Position 3600: 0.004787651606819465
Position 10883: 0.004722555294432046
Position 27154: 0.00469006551936724
Position 20501: 0.004335985038974802
Position 10820: 0.004311232762333469
Position 13258: 0.003997058717097497
Position 30987: 0.003988467393120668
Position 33933: 0.003975767307403507
Position 29926: 0.003946421790866602
Position 42803: 0.0036482608408706777
Position 44709: 0.0035877917273248695
Position 42824: 0.003498061970509876
Position 20592: 0.0033586221052580574
Position 34019: 0.0030932725268784265
Position 16940: 0.0030597059870644473
Position 3082: 0.0028325758629170585
Position 27239: 0.0027622169958199014
Position 5631: 0.002640076326341493
Position 19818: 0.002595460735505195
Position 13521: 0.0025768733797194533
Position 4211: 0.0024764049890779235
Position 4629: 0.0024674434426920546
Position 31118: 0.002428682195014301
Position 3279: 0.0023770375114982602
Position 18351: 0.0023425318438624514
Position 11241: 0.0023050385554574254
Position 28339: 0.002257038294751831
Position 31967: 0.002191883860992394
Position 17266: 0.0020782060502470864
Position 411: 0.0020725340074720672
Position 32720: 0.0020198938561321097
Position 23641: 0.0020107948220325187
Position 2064: 0.001981460959255494
Position 24537: 0.0019058636308850675
Position 42491: 0.0018358851844538968
Position 21544: 0.0017542606968749493
Position 33883: 0.0017511924648705905
Position 8826: 0.0017502564867793605
Position 9017: 0.0017423612005068138
Position 8738: 0.0017086890556094146
Position 840: 0.0016973898166590543
Position 4103: 0.0016620377127896308
Position 16449: 0.0016264865197264957
Position 15064: 0.0016079360066677578
Position 9781: 0.0014973603376825639
Position 30915: 0.001491715319163291
Position 30039: 0.0014912825890862833
Position 19682: 0.001490042649936916
Position 27306: 0.0014775238509601098
Position 13297: 0.0014360420181284569
Position 2059: 0.001327627551894403
Position 986: 0.001326071125901958
Position 3513: 0.0013252329426943152
Position 30714: 0.001312364184454519
Position 12581: 0.0012953762858497445
Position 2016: 0.0012433971971502879
Position 1775: 0.001213390824964657
Position 18520: 0.001207985280953038
Position 12182: 0.0012039894620164851
Position 6144: 0.0011515288933161099
Position 21089: 0.0011349362586897133
Position 44728: 0.0011063781286776604
Position 799: 0.0011044092315932146
Position 388: 0.0011039711044936247
Position 3859: 0.0010830292679344224
Position 12543: 0.001073025947290233
Position 3398: 0.001040287120053071
Position 7470: 0.0010085057259004615
Position 33715: 0.0009876062455205536
Position 3084: 0.000987526594916417
Position 8130: 0.0009610266848532477
Position 17776: 0.0009095761420947292
Position 17614: 0.0008609680402783397
Position 1232: 0.0008577586643538957
Position 17528: 0.0007989168425220901
Position 25801: 0.0007776040770392978
Position 265: 0.0007545027080199968
Position 355: 0.0007187656689136581
Position 74: 0.000703014698776777
Position 3545: 0.0006714527395790883
Position 27990: 0.0006098540478550469
Position 4336: 0.0006005247824021925
Position 10769: 0.0005995368696937066
Position 31113: 0.0005993404635474704
Position 21052: 0.0005729743407997021
Position 1450: 0.0005701898228429336
Position 25775: 0.0005643587050795196
Position 17022: 0.0005459067019808455
Position 435: 0.0005226037773365165
Position 13854: 0.0005172266476735362
Position 21857: 0.0004921728188355896
Position 16527: 0.0004907960806785168
Position 16377: 0.0004839107260628468
Position 15122: 0.0004774938899829525
Position 1016: 0.0003940725816712515
Position 16073: 0.0003880420645637079
Position 158: 0.00037771346194646785
Position 4326: 0.0003747194950583727
Position 1648: 0.00037460625390064463
Position 16305: 0.00037407850626484154
Position 18504: 0.0003523514595014921
Position 2951: 0.000333551079782826
Position 25565: 0.0003290267487219843
Position 886: 0.000301944109026289
Position 18361: 0.00029487746334742724
Position 30376: 0.0002686727793623203
Position 142: 0.000251635563601148
Position 32337: 0.0002317768987398093
Position 16949: 0.00022351585322316896
Position 41424: 0.00020151533960252084
Position 12797: 0.00019997456609259997
Position 22135: 0.00019339895283492867
Position 13383: 0.00018901402791571452
Position 3518: 0.00018301446783313378
Position 30947: 0.00017724773637551157
Position 10777: 0.000172325085419988
Position 2933: 0.0001656618325680627
Position 1021: 0.00016245935838376255
Position 16119: 0.0001577726054768827
Position 2139: 0.0001522358935460149
Position 976: 0.00015121487358134766
Position 1370: 0.00014788890193006686
Position 1890: 0.0001227109429193776
Position 2115: 0.00011233226951247085
Position 3469: 0.00011071508036045253
Position 5968: 0.00010462902419877867
Position 1136: 9.934033328773258e-05
Position 828: 8.627739857651949e-05
Position 22385: 8.484739619537983e-05
Position 1320: 8.372848707442621e-05
Position 635: 7.649076700837854e-05
Position 1049: 5.6669724074134475e-05
Position 373: 5.497919477732975e-05
Position 504: 5.356212333139956e-05
Position 371: 4.8710781403390275e-05
Position 2098: 4.788000602515558e-05
Position 16294: 4.653052086406299e-05
Position 1001: 4.013566445315104e-05
Position 2072: 3.1195105913532145e-05
Position 980: 3.089066417911333e-05
Position 381: 3.010422429903888e-05
Position 1043: 2.883838274378663e-05
Position 1427: 2.83207030699279e-05
Position 378: 2.6441327028911895e-05
Position 84: 2.2536751136113035e-05
Position 6259: 2.0514011870457495e-05
Position 6267: 1.9931801616652712e-05
Position 2019: 1.757160937336159e-05
Position 23551: 1.7482344199975643e-05
Position 1506: 1.745935820437372e-05
Position 2158: 1.5795700668564656e-05
Position 2907: 1.5171564914163151e-05
Position 5252: 1.4859418857319483e-05
Position 3306: 1.4794635354402717e-05
Position 1843: 1.3086389269741437e-05
Position 12279: 1.1459941304252523e-05
Position 1381: 9.30502019292228e-06
Position 27813: 8.899203298008853e-06
Position 364: 6.793676739305726e-06
Position 179: 6.6852694162243e-06
Position 1467: 5.478872480622116e-06
Position 3289: 5.4599668426814745e-06
Position 1165: 4.832705762768957e-06
Position 1856: 3.4233171205435607e-06
Position 16664: 3.389093249249947e-06
Position 17033: 2.94228883293283e-06
Position 2750: 1.4179597480959685e-06
Position 12575: 8.672229093767703e-07
Position 16804: 7.156085027022476e-07
Position 2522: 7.036211752380662e-07
Position 12: 3.183958263622784e-07
Position 2440: 3.0601324916760596e-07
Position 2632: 2.938350963588846e-07
Position 2271: 2.925537068759069e-07
Position 32: 1.7859097928921351e-07
Position 22567: 1.662225091732962e-07
Position 547: 7.00765722706321e-08
Position 164: 4.2022321508379444e-08
Position 77: 3.4326652555383815e-08
Position 551: 2.796793504366914e-08
Position 16724: 2.4340092908269592e-08
Position 213: 1.5427262761237096e-08
Position 277: 1.2793871435248182e-08
Position 333: 1.2530818246922138e-08
Position 629: 1.1171110586245758e-08
Position 458: 1.066647723452043e-08
Position 555: 1.0645199052690241e-08
Position 485: 1.0481820047370878e-08
