Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 12801 13787 14036 14263]
top_k =  1000
Partition function (log Z): 10.85059774710056

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9955078508784184
Position 14127: 0.9766486078293743
Position 3333: 0.8913079165403582
Position 3164: 0.8780949363719999
Position 3528: 0.8085529362037394
Position 12896: 0.7992864773084782
Position 9128: 0.658615225610089
Position 13949: 0.6077176698047366
Position 10102: 0.5400177310312885
Position 12249: 0.5121197897488302
Position 356: 0.44964937063517235
Position 9079: 0.33277557323694695
Position 10483: 0.24338907513504893
Position 334: 0.13354328156503825
Position 433: 0.12059787139003161
Position 4229: 0.10830567698834451
Position 9847: 0.09339273006958737
Position 379: 0.06491747455763507
Position 237: 0.06143028495629357
Position 3393: 0.041946047971793174
Position 9864: 0.04184708429802376
Position 7445: 0.04121199477515007
Position 11132: 0.03708304042136704
Position 13042: 0.03599590759730306
Position 3337: 0.03524802999782357
Position 12403: 0.032701525958208466
Position 10337: 0.02662171507175093
Position 7195: 0.022866263953329042
Position 528: 0.018497893006369184
Position 5471: 0.017933319970855142
Position 10601: 0.017529004140069304
Position 14154: 0.016597287462276813
Position 10191: 0.01649544250461448
Position 2058: 0.015918387972673927
Position 6715: 0.015899185547286993
Position 524: 0.014696477845629625
Position 8317: 0.014340516635346027
Position 9892: 0.0121724189260056
Position 417: 0.01208977116703172
Position 10278: 0.011841998970437015
Position 6779: 0.011196933637812387
Position 13695: 0.010994442999669873
Position 11959: 0.010330539581805439
Position 3896: 0.010062536259654834
Position 5265: 0.009368956916473539
Position 11318: 0.007734964860698934
Position 272: 0.0076564627536899405
Position 6995: 0.007518687998363474
Position 7537: 0.0070043662588360886
Position 5443: 0.006851386497339377
Position 7504: 0.0059539288393818494
Position 9702: 0.005845127240418926
Position 8159: 0.005561410807645774
Position 9358: 0.005249831574899155
Position 1893: 0.005240911200542047
Position 9976: 0.0047659559502229425
Position 10293: 0.004664690216685656
Position 9308: 0.004616333673214408
Position 12495: 0.003974481067158957
Position 12886: 0.003350425099406665
Position 458: 0.0032572755371542065
Position 9259: 0.003246714579060682
Position 13125: 0.003127432251090724
Position 6370: 0.003111541808601224
Position 1899: 0.0030125609991925465
Position 6947: 0.003008885257871603
Position 10116: 0.0029701760883023036
Position 10607: 0.002555845908353835
Position 2310: 0.002481961907507301
Position 7724: 0.0023607388472497272
Position 3302: 0.002167397863350712
Position 7827: 0.0021138959204365505
Position 13903: 0.0021078160786524073
Position 5272: 0.0020913980586037147
Position 3985: 0.0020727155215234
Position 9982: 0.0019904742110948975
Position 505: 0.0019759280606074714
Position 7698: 0.001831630872990399
Position 9539: 0.0017543580378668617
Position 541: 0.0016884086268824379
Position 2648: 0.0015549544016024916
Position 6958: 0.0014728046969267699
Position 10620: 0.0012510552808396235
Position 9942: 0.0012383926604783344
Position 6220: 0.0011947874648517319
Position 9944: 0.0011740663232101157
Position 6250: 0.0011342343183404762
Position 1965: 0.0010600891753723334
Position 10377: 0.0010446009221641195
Position 12940: 0.0010056153670392506
Position 7332: 0.0009884057816533915
Position 6080: 0.0008945054584563226
Position 2925: 0.0008774101372918319
Position 9815: 0.0008644467927285418
Position 9099: 0.0008324939535506441
Position 4292: 0.0007607787649182594
Position 287: 0.0007327803985411704
Position 5479: 0.0006824496172159494
Position 2115: 0.0006819551210511645
Position 360: 0.0006740693789006864
Position 14382: 0.0006413071830354142
Position 9812: 0.0006217673223319626
Position 1526: 0.0005831013974105105
Position 4688: 0.0005520323871572085
Position 3198: 0.0005217797200405499
Position 7599: 0.000504288405942461
Position 1011: 0.0004966234015370166
Position 14330: 0.0004897828079274821
Position 14158: 0.0004811116357021568
Position 8718: 0.00047083102340806667
Position 6744: 0.00045868581526082414
Position 439: 0.0004459771343634117
Position 264: 0.0004102922720845806
Position 2788: 0.000400406384500252
Position 9294: 0.0003675210205398455
Position 14497: 0.0003639355793168618
Position 10577: 0.0003431971212187942
Position 3182: 0.00033315069357298956
Position 37: 0.0003284819296983769
Position 7789: 0.00032041526547607466
Position 14068: 0.0003135003299647539
Position 10395: 0.0002932683510079031
Position 10348: 0.0002666408532845389
Position 14368: 0.000261590898103551
Position 1697: 0.00022668899033456214
Position 1559: 0.00022554449200908107
Position 2727: 0.00021775170966988663
Position 9338: 0.00020940629955312
Position 7307: 0.00020749116779183934
Position 2010: 0.0001957217149695399
Position 551: 0.00018595541471368773
Position 4844: 0.00018360958465545713
Position 6317: 0.00016523582670538426
Position 12892: 0.0001594921714376728
Position 812: 0.00011712636478309317
Position 12165: 0.00010450621586540437
Position 427: 9.485601481480574e-05
Position 9924: 8.859966886137862e-05
Position 9264: 8.593320859431262e-05
Position 9957: 8.22964135272735e-05
Position 1654: 8.137005903305968e-05
Position 2098: 7.696112387961122e-05
Position 2769: 7.387413270156356e-05
Position 2821: 7.085708387579492e-05
Position 687: 5.4773764456498584e-05
Position 2652: 5.118186955839812e-05
Position 3359: 4.899361330429125e-05
Position 832: 4.455217555108132e-05
Position 2470: 4.051981808070846e-05
Position 2132: 4.0009573027294034e-05
Position 2895: 3.937378473627602e-05
Position 3648: 3.903630089505908e-05
Position 2833: 3.874463517254622e-05
Position 9866: 3.278865925988882e-05
Position 52: 3.18130870032134e-05
Position 3201: 2.8658353639061813e-05
Position 9585: 2.391255789978887e-05
Position 3145: 2.088298291041696e-05
Position 110: 2.0012488828596736e-05
Position 3376: 1.791663163213956e-05
Position 3987: 1.711814250807887e-05
Position 14406: 9.513443190641157e-06
Position 9804: 9.290727028725794e-06
Position 3534: 9.125315377627569e-06
Position 3280: 8.881499343929509e-06
Position 14385: 6.886673811302014e-06
Position 9028: 6.292112160588249e-06
Position 3901: 5.0941782677943106e-06
Position 77: 3.3700270171993145e-06
Position 3214: 2.7177110762527942e-06
Position 10153: 1.8001191935414794e-06
Position 14398: 1.5105735932974803e-06
Position 3518: 1.4357050717047256e-06
Position 3836: 1.3582804517961185e-06
Position 656: 1.2215630990200532e-06
Position 565: 9.953580962248301e-07
Position 14: 5.776664161050172e-07
Position 321: 5.487747918579671e-07
Position 296: 3.886970372988817e-07
Position 1142: 3.6816051212165626e-07
Position 574: 1.4206202092960356e-07
Position 229: 1.061588446836092e-07
Position 39: 4.240090274135738e-08
Position 2341: 2.7890389388338608e-08
Position 624: 1.6500053498048616e-08
Position 63: 1.0422445953247888e-08
Position 462: 8.49552299538411e-09
Position 502: 2.709804864048131e-09
Position 157: 2.5638570838221957e-09
Position 630: 1.6435979933674896e-09
Position 372: 1.5146783600912719e-09
Position 628: 1.055594676337871e-09
Position 394: 8.756696697489957e-10
Position 305: 2.7714393190946437e-10
Position 198: 5.0969729921743556e-11
Position 30: 3.0714513239992073e-11
Position 481: 9.214741424541867e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.9915227761588606
Position 14036: 0.9823864469495751
Position 3249: 0.9630500589268877
Position 14263: 0.9248248653689287
Position 3067: 0.8805675570216179
Position 198: 0.8795310283356662
Position 3430: 0.799289897767385
Position 10055: 0.5845338231071254
Position 12076: 0.48368620827792047
Position 12801: 0.4347232787548382
Position 13787: 0.3820205648971005
Position 12837: 0.20514559109093297
Position 9760: 0.15855443173917286
Position 10277: 0.14171220443935026
Position 12694: 0.11716238286287821
Position 10423: 0.11430715882178237
Position 4135: 0.10342537240633153
Position 13897: 0.07702753118383207
Position 12774: 0.05972587775912269
Position 14238: 0.04824753654404497
Position 13605: 0.045258622814519756
Position 13720: 0.04163626010269938
Position 12278: 0.028634990397153476
Position 7331: 0.02833758152961838
Position 12182: 0.02711785412409625
Position 11019: 0.019916857765489085
Position 10149: 0.018464784020243822
Position 8056: 0.01768281097506664
Position 13746: 0.017064473621302752
Position 7162: 0.016794804663833537
Position 6531: 0.016275153005385106
Position 5375: 0.016228894302259086
Position 13694: 0.015338794152169183
Position 7117: 0.014798480889175349
Position 13806: 0.014140211349904463
Position 7347: 0.013807960322769312
Position 10962: 0.013299634765193661
Position 13689: 0.012481383069864
Position 14205: 0.011706005447399902
Position 9635: 0.011577151403164017
Position 13014: 0.010832950565908068
Position 1779: 0.009443397910733297
Position 13640: 0.008950309005331438
Position 13591: 0.008869092567915746
Position 12967: 0.00851768869485772
Position 13435: 0.008279520778138606
Position 1755: 0.00823221428889917
Position 11734: 0.008107777477244556
Position 425: 0.00667728115952079
Position 12198: 0.006522621097786012
