Gene = GTF3C4
index = 629
Annotated 5SS: [  921  9769 13659 17293]
Annotated 3SS: [ 7941 13527 17203 18845]
SMsplice 5SS: [   72   921  8005 13659 17293]
SMsplice 3SS: [  817  7941 13466 17203 20991]
top_k =  1000
Partition function (log Z): -1.3145410978714276

Sorted 5' Splice Sites (High to Low Probability):
Position 13659: 0.9793791531769988
Position 17293: 0.9713517297639511
Position 921: 0.9692545610152075
Position 8005: 0.9124401543193027
Position 8923: 0.7879466291965138
Position 72: 0.5769761013700841
Position 9769: 0.33069953346847025
Position 753: 0.24893363639559843
Position 245: 0.24808580343105888
Position 9569: 0.14553430056240704
Position 588: 0.12252170316715112
Position 14627: 0.11040684017607877
Position 1470: 0.10036443831487343
Position 14960: 0.08496494339705203
Position 12331: 0.08192807749625018
Position 8121: 0.0525374175270467
Position 16191: 0.04789537307457951
Position 8432: 0.04265023647211708
Position 1151: 0.04192998437243957
Position 2244: 0.04009717649291371
Position 21547: 0.03631446074661957
Position 15694: 0.03396213528864203
Position 19031: 0.025666820571019648
Position 21097: 0.02208508795219265
Position 3682: 0.020509085341188824
Position 12280: 0.020222325306067487
Position 21313: 0.019101627417998954
Position 1596: 0.017960050026056797
Position 15347: 0.016115134208550836
Position 1839: 0.014231993900841844
Position 9193: 0.014061957033030276
Position 4520: 0.013657826741621878
Position 16365: 0.013592372441636337
Position 7772: 0.012857255859711827
Position 12091: 0.011696027238541429
Position 1242: 0.010970659797376827
Position 14734: 0.009761246340980233
Position 2572: 0.00946528653572313
Position 1489: 0.009012594829303203
Position 2163: 0.008661288502063613
Position 11907: 0.008401360586781738
Position 19037: 0.008153682240377618
Position 22298: 0.007792908193683038
Position 2248: 0.007789313630621897
Position 16563: 0.0075906982546353335
Position 21813: 0.007587944965557081
Position 20067: 0.006651968066218149
Position 6666: 0.006455298445738788
Position 19870: 0.005980270195593497
Position 17885: 0.0053925100658817225
Position 15817: 0.005343346232184763
Position 9669: 0.005106906479309036
Position 3516: 0.004957802876202435
Position 11709: 0.004934731981600423
Position 3184: 0.004930218352334696
Position 285: 0.004885319555102156
Position 394: 0.004849740209153955
Position 9475: 0.004825539322353188
Position 2576: 0.004532037120506175
Position 2372: 0.004437965568087433
Position 15967: 0.004265650969681393
Position 9880: 0.003969931585013353
Position 17074: 0.003656413799568348
Position 17898: 0.0036532205924434966
Position 26: 0.003473067003154848
Position 16297: 0.003441863251941943
Position 746: 0.003280332039207975
Position 10060: 0.0032773608737637423
Position 4102: 0.0032161450415709746
Position 5043: 0.0031995383434611398
Position 16556: 0.0028712486716836348
Position 508: 0.002839723207387431
Position 1588: 0.0028246588549832832
Position 21159: 0.002721314688923675
Position 5398: 0.0026137865064274034
Position 12431: 0.0023463931186851325
Position 21462: 0.0018968406875480978
Position 9112: 0.001864494313381082
Position 12713: 0.0018070321255775068
Position 18865: 0.0017002281297688856
Position 499: 0.0016805208061395354
Position 1328: 0.0016640302425183118
Position 2175: 0.0016333089620327304
Position 11640: 0.001624330308824444
Position 23719: 0.0015829101176237062
Position 1231: 0.0015779461541508173
Position 7154: 0.0015652087597621623
Position 18037: 0.0014370639889451768
Position 1947: 0.0013564394616670731
Position 17319: 0.0012648587724500553
Position 2310: 0.0011895749502145313
Position 22220: 0.0011776778945228143
Position 1829: 0.001097164390143484
Position 1593: 0.0010955282228355503
Position 1629: 0.001090204069018669
Position 714: 0.0010567145344990497
Position 8187: 0.000978751790096547
Position 3813: 0.0009288130636389257
Position 9905: 0.0008902341817144833
Position 2291: 0.0008612108451069617
Position 6564: 0.0008279775125244622
Position 1353: 0.0007973646000633262
Position 1351: 0.0007654514204960878
Position 13228: 0.0006738181904374683
Position 17525: 0.0006677248676077867
Position 21239: 0.0006552526296787028
Position 19024: 0.000632237430197951
Position 9747: 0.0006066306235650602
Position 19947: 0.0005813432756687758
Position 4900: 0.0005665692663373864
Position 10275: 0.0005622855778867834
Position 4123: 0.0005477823519619714
Position 8079: 0.0005015214979756186
Position 14720: 0.000488724999925757
Position 1864: 0.000484271677719686
Position 4938: 0.00047739070824140027
Position 5214: 0.00046450617510563773
Position 21594: 0.00043846232153221614
Position 12312: 0.0004215377379482558
Position 2252: 0.0004205749266707495
Position 2541: 0.00041443949585127823
Position 888: 0.00041423549564696883
Position 6716: 0.00041145690477915214
Position 6144: 0.0003649135834176954
Position 1266: 0.00035896329278013907
Position 17323: 0.0003580802006166121
Position 20709: 0.00030399507822119595
Position 12168: 0.00029653566160498207
Position 7: 0.00029259477379568955
Position 2177: 0.00027954271343003567
Position 5184: 0.0002719423155840993
Position 2386: 0.00024062464888922723
Position 2515: 0.0002383488457344383
Position 9028: 0.00023780795925479694
Position 4269: 0.00022371295247450895
Position 9898: 0.00021412684141457997
Position 11476: 0.0002115878678715245
Position 3669: 0.0001820311495432415
Position 106: 0.000173323697343715
Position 15266: 0.00014919586366140788
Position 14766: 0.00013530398504977355
Position 539: 0.00011286801309067789
Position 13721: 7.984370880806438e-05
Position 423: 5.17800019941673e-05
Position 14372: 3.5017569563956715e-05
Position 161: 3.451886398947933e-05
Position 14631: 3.131294060842597e-05
Position 487: 2.3323819269144943e-05
Position 511: 2.328670449173776e-05
Position 14057: 2.286712124206813e-05
Position 19692: 2.2623084272747828e-05
Position 18112: 2.0931356395463326e-05
Position 18742: 1.970133553651637e-05
Position 18780: 1.681712688508873e-05
Position 1176: 1.3400398660024103e-05
Position 779: 1.1009959350731631e-05
Position 14390: 1.0256386586798223e-05
Position 524: 9.75188528432752e-06
Position 13528: 9.052585244318565e-06
Position 1355: 6.986233213973842e-06
Position 279: 5.903088528996447e-06
Position 1128: 4.2061396778054446e-06
Position 335: 2.7325356901799544e-06
Position 870: 2.585590578509591e-06
Position 1307: 2.407646188095164e-06
Position 617: 2.0666437459374245e-06
Position 93: 1.925470984283118e-06
Position 1209: 1.614145813180818e-06
Position 1682: 1.5971572469970809e-06
Position 1399: 1.553733574279476e-06
Position 797: 1.5230278682610883e-06
Position 249: 1.4072660774267447e-06
Position 1661: 1.3869595085295852e-06
Position 910: 1.3424865762551478e-06
Position 1663: 1.3169522819116574e-06
Position 947: 8.941657622125007e-07
Position 1011: 5.977477860288026e-07
Position 801: 4.6234527282669024e-07
Position 17732: 4.3803600055646737e-07
Position 925: 4.199557025713547e-07
Position 1444: 3.6071653299365857e-07
Position 36: 3.186819780821928e-07
Position 795: 1.4486553633726235e-07
Position 378: 9.024345312596633e-08
Position 1065: 6.019764722089918e-08
Position 825: 4.902580534923596e-08
Position 803: 2.3448747507817185e-08
Position 124: 2.2842790908230615e-08
Position 846: 4.879314186949685e-09
Position 13838: 3.393536504493618e-09
Position 735: 4.4029007221385796e-11
Position 358: 1.2114209521196388e-11
Position 404: 6.440981748261542e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7941: 0.9582599513641279
Position 817: 0.9127161412082089
Position 17203: 0.8459784695827921
Position 13466: 0.5535453257141066
Position 9474: 0.4321589828410538
Position 13527: 0.4176878525050161
Position 20991: 0.282277779506985
Position 8809: 0.2558247680231359
Position 8842: 0.22354325134962097
Position 21593: 0.16260101321061082
Position 8812: 0.1377113877275823
Position 694: 0.13559262157875684
Position 8878: 0.13348138604704576
Position 374: 0.12486733381189424
Position 17188: 0.11863759125499915
Position 18845: 0.10378348385701575
Position 14885: 0.09413326012816198
Position 1127: 0.06836810832044682
Position 12263: 0.06162154515880187
Position 21421: 0.061081710468101805
Position 1379: 0.05833383821227003
Position 21654: 0.056362406274274864
Position 16089: 0.0534472953469985
Position 22139: 0.04899753992796774
Position 21379: 0.045284227617568874
Position 18065: 0.04514193212590503
Position 14326: 0.04437849920361381
Position 2017: 0.03876335873379385
Position 15496: 0.038522235323407504
Position 22004: 0.028695835262584995
Position 19786: 0.027626649605937626
Position 18957: 0.025993505530734356
Position 1426: 0.025395606481251092
Position 24237: 0.02510253082472462
Position 9691: 0.023467104743331718
Position 8367: 0.023103294074045357
Position 12193: 0.022442126681136407
Position 14283: 0.021941964170964435
Position 14604: 0.02125738338268485
Position 14505: 0.020572748898415
Position 24663: 0.02019882634307559
Position 19604: 0.019497782667483986
Position 12040: 0.017596207981140356
Position 2194: 0.016861616034250355
Position 7766: 0.015197778601926734
Position 3569: 0.01484127080814343
Position 17758: 0.013422136730267124
Position 8629: 0.01276137895696746
Position 9409: 0.011585763720601733
Position 1501: 0.011127802197869073
Position 1269: 0.011099053177104568
Position 16451: 0.010877370880983459
Position 12140: 0.010288338273409407
Position 20843: 0.00998784764558069
Position 21096: 0.009860937002817333
Position 23573: 0.009299862041676099
Position 16296: 0.009093067361078655
Position 24314: 0.009016734334692123
Position 1708: 0.008959145116732454
Position 989: 0.008919345759764228
Position 19924: 0.008864670897782125
Position 22447: 0.008862826196896215
Position 8736: 0.008103960337980078
Position 20659: 0.008057032379611787
Position 14626: 0.00798087862153118
Position 16968: 0.007801832449822914
Position 8364: 0.00719951742570107
Position 13479: 0.006889904575650846
Position 8654: 0.006856812131397936
Position 9450: 0.00649097556680443
Position 8658: 0.006461225087357142
Position 18918: 0.006445578443590814
Position 17222: 0.006382501249085425
Position 2501: 0.0063543146098445575
Position 15004: 0.006264153458930088
Position 11660: 0.006262340792801501
Position 4403: 0.006157472682229951
Position 7637: 0.005966444256833115
Position 8304: 0.005810317933909289
Position 23985: 0.0056660310939210526
Position 9556: 0.005658743710772848
Position 22166: 0.005521715008557391
Position 15247: 0.005450183405897398
Position 2213: 0.005338836553310252
Position 863: 0.0053006482720090835
Position 23131: 0.005268602904949075
Position 9007: 0.005240503427967204
Position 9315: 0.005170961075016085
Position 23790: 0.005145910388618177
Position 23292: 0.0050981865385057445
Position 11545: 0.004948611686229318
Position 24466: 0.004592890819432299
Position 11684: 0.004562200704085866
Position 9879: 0.004387554601314149
Position 3519: 0.004385424743269633
Position 20483: 0.004347672494913094
Position 12158: 0.0041499481586993155
Position 1515: 0.004135605663506016
Position 22355: 0.0041268245355556
Position 2901: 0.00405368873771155
Position 18182: 0.004023414451763103
Position 22903: 0.004021293322251184
Position 8992: 0.0039015018810666996
Position 15877: 0.0038845782606024303
Position 2357: 0.0035935096784856326
Position 19086: 0.003538945158648938
Position 6522: 0.0035319567933775682
Position 21786: 0.003420043167453051
Position 14419: 0.0034040903293926306
Position 3978: 0.0033942042921973233
Position 18739: 0.003388874874270175
Position 397: 0.0033049192564138324
Position 8950: 0.003263736387233807
Position 19974: 0.0031635420752078227
Position 21658: 0.0029296430433535733
Position 4308: 0.0028538363353793
Position 8632: 0.0027718945908229782
Position 2090: 0.0027689966566364337
Position 4713: 0.002491213235750443
Position 1758: 0.0024896153312427925
Position 22084: 0.0024886144363837153
Position 20629: 0.0024264966934022646
Position 15533: 0.002387191241531343
Position 5294: 0.0023507852950738722
Position 1978: 0.0022100256186215013
Position 19946: 0.0021426775914692303
Position 1150: 0.0021308022632306454
Position 9604: 0.002125963230535862
Position 22181: 0.002029173447656754
Position 17949: 0.0019498186868317827
Position 22707: 0.0019329088912969263
Position 16179: 0.001899243002328483
Position 20901: 0.0018752974141112485
Position 18775: 0.0018164642290710044
Position 18584: 0.0018115111763480592
Position 19747: 0.0017984005787066405
Position 6496: 0.001795743199342545
Position 19427: 0.001783975584803501
Position 3267: 0.0017161793043479969
Position 9745: 0.0016959480899992356
Position 23338: 0.0016513605115502155
Position 1658: 0.0016386600633121987
Position 2459: 0.0016322729692255184
Position 24634: 0.0015664592796215766
Position 6987: 0.001565208759762163
Position 12614: 0.0015256428410240382
Position 18811: 0.001518635913289098
Position 8739: 0.0014995295057162231
Position 8166: 0.0014725606654431172
Position 1038: 0.0014470962490897759
Position 19381: 0.001444437565633885
Position 19241: 0.0014255287558797504
Position 3602: 0.0013993502477348107
Position 4388: 0.0013518136865912117
Position 1792: 0.001350020749767904
Position 22656: 0.0012863218293768628
Position 13363: 0.0012859432236444824
Position 16343: 0.001282806588088325
Position 24051: 0.0012299806594879793
Position 23082: 0.001206096396507748
Position 4435: 0.0011922215273456685
Position 6467: 0.0011565988775252705
Position 18281: 0.0011491631805589711
Position 22773: 0.0011304846966920029
Position 4882: 0.0011222704837310932
Position 18144: 0.0011161237579508643
Position 14516: 0.0010748864196205312
Position 8120: 0.0010606521079259848
Position 19297: 0.0010387897604146083
Position 785: 0.0010341623351319662
Position 22297: 0.0010227855631838513
Position 9447: 0.0010185467971533537
Position 632: 0.0010110731309911276
Position 3476: 0.0010086213051304202
Position 7795: 0.0009942714867236557
Position 3418: 0.0009763910295456491
Position 9111: 0.0009532265323782664
Position 8275: 0.0009416256754844769
Position 15170: 0.0009148331383608967
Position 18651: 0.0008533337821412226
Position 18971: 0.0008449196514271595
Position 4456: 0.0008438424807146983
Position 19262: 0.0008332973640802285
Position 2230: 0.0008232067839834171
Position 14432: 0.000822980685823152
Position 13185: 0.0008227960461696969
Position 6640: 0.000818498626766763
Position 907: 0.0007914443428114091
Position 19196: 0.0007897437055210039
Position 2104: 0.0007795494188724522
Position 13938: 0.0006937883151214142
Position 2054: 0.0006737280960232329
Position 8677: 0.000630240569610665
Position 4757: 0.0006300145985583927
Position 8134: 0.0005853587511184916
Position 18340: 0.0005853325995836138
Position 3727: 0.0005821842780787263
Position 10172: 0.0005622855778867832
Position 3315: 0.0005498790706454315
Position 18463: 0.0005442570438011629
Position 4365: 0.0005427293072482837
Position 378: 0.0005234436612253407
Position 9351: 0.0005036452477453102
Position 17587: 0.0005013328004948853
Position 18076: 0.0004944496127924676
Position 3326: 0.0004938399710704281
Position 4193: 0.000493370191967609
Position 5147: 0.00046450617510563773
Position 3119: 0.00046236637792879386
Position 7919: 0.00046066800338401585
Position 15847: 0.0004601058087223871
Position 17930: 0.00045033511170479684
Position 9342: 0.0004471231868601157
Position 4319: 0.0004462534826196649
Position 1327: 0.00042596921300219157
Position 8243: 0.00042564445830255333
Position 746: 0.0004218200741785507
Position 14359: 0.00041369940429386565
Position 3029: 0.0004096773150787066
Position 8702: 0.00040372604320276784
Position 20869: 0.00039956910682927894
Position 14608: 0.0003965239298524191
Position 19340: 0.00039357498997190366
Position 6310: 0.000391935366030255
Position 629: 0.0003768895329852291
Position 1761: 0.0003699317788407501
Position 4016: 0.00036972310133562167
Position 6047: 0.0003649135834176954
Position 20736: 0.00036178202874707563
Position 728: 0.00035797842274533684
Position 18012: 0.0003496255752272208
Position 563: 0.0003471968987050004
Position 9772: 0.00033304024221050425
Position 19806: 0.00033199943379423906
Position 16906: 0.0003274459129120773
Position 1686: 0.0003211118837167147
Position 198: 0.00030090718179442543
Position 14148: 0.00028680857536686076
Position 535: 0.00028363258936389295
Position 12553: 0.0002813892845534682
Position 5042: 0.0002719423155840993
Position 5333: 0.00026300121135353077
Position 1253: 0.00026086736290626653
Position 17460: 0.00025450831825770195
Position 161: 0.00023718545285542834
Position 21312: 0.000233472819277012
Position 14931: 0.00021880684308880856
Position 8402: 0.00021460821784995585
Position 672: 0.00021414722263316484
Position 662: 0.0002121927057157335
Position 11346: 0.00021158786787152465
Position 833: 0.0001974989813575034
Position 1385: 0.00018509596035753173
Position 258: 0.0001748457440353548
Position 3438: 0.00017461462657809628
Position 14651: 0.00017187829107409631
Position 9028: 0.00017176634503251624
Position 18679: 0.00016772594798568027
Position 2066: 0.00016309900853507913
Position 9069: 0.00016066462042922718
Position 3429: 0.00015920532317774007
Position 1773: 0.00015180581728495182
Position 3742: 0.0001503766992606033
Position 18335: 0.00014967658698699016
Position 7771: 0.00014952619277785952
Position 3426: 0.00013857200184995823
Position 2360: 0.0001369532857421105
Position 8912: 0.00013170059988662782
Position 507: 0.0001311165362989562
Position 8298: 0.00012769831729595295
Position 2069: 0.0001238648285900538
Position 9025: 0.00012364936537513556
Position 1059: 0.0001172787790807211
Position 17427: 9.93597375090622e-05
Position 581: 9.632804318036997e-05
Position 558: 9.571506044514142e-05
Position 1056: 9.346001627167188e-05
Position 456: 8.985820054923338e-05
Position 9390: 8.313962421873107e-05
Position 324: 7.843947757164973e-05
Position 195: 7.270785209357809e-05
Position 9142: 6.80055760274824e-05
Position 14228: 6.574212760927404e-05
Position 13731: 5.9637307302010897e-05
Position 13615: 5.227113926274248e-05
Position 14259: 4.8847227528835936e-05
Position 560: 4.8592058563485345e-05
Position 112: 4.728666723731957e-05
Position 740: 4.468340239563368e-05
Position 665: 4.3427438899203e-05
Position 9189: 4.26525368208665e-05
Position 14089: 4.2617053941509566e-05
Position 669: 3.945874579359261e-05
Position 159: 3.6595590360491156e-05
Position 299: 3.649958885449561e-05
Position 176: 3.6205305799999875e-05
Position 476: 2.0914457005429393e-05
Position 17466: 1.924924418241422e-05
Position 266: 1.476392517594545e-05
Position 529: 1.3115319590162706e-05
Position 9364: 1.1928675056335987e-05
Position 17505: 1.1114337290438683e-05
Position 1810: 1.0308016451126055e-05
Position 202: 9.264145672449135e-06
Position 2174: 8.648142370330375e-06
Position 636: 7.89740191662345e-06
Position 1618: 7.5779308364519306e-06
Position 1838: 7.4197123016820054e-06
Position 17707: 6.520892459364125e-06
Position 331: 5.784815395295078e-06
Position 1581: 5.572613780539644e-06
Position 650: 5.563258275595511e-06
