Gene = UBAC1
index = 1518
Annotated 5SS: [  356  6086  7701 13583 15112 15492 16353 21708 23159]
Annotated 3SS: [ 5964  7626 13474 15008 15382 16129 21620 23019 27864]
SMsplice 5SS: [  356   990  6086  7701 13583 15112 15492 16353 21708 23300]
SMsplice 3SS: [  872  5964  7626 13474 15008 15382 16129 21620 23218 27864]
top_k =  1000
Partition function (log Z): 10.555002208951382

Sorted 5' Splice Sites (High to Low Probability):
Position 13583: 0.9758343793326697
Position 15492: 0.9346455052700028
Position 356: 0.9264121454043829
Position 7701: 0.884789000445541
Position 6086: 0.8696986234066829
Position 16353: 0.8518691942930293
Position 990: 0.8309104232809505
Position 15112: 0.7494009040009785
Position 21708: 0.7399159807017301
Position 23300: 0.3664420564579986
Position 11682: 0.31841748316116714
Position 23349: 0.2810990311100653
Position 1629: 0.2566954588779629
Position 3721: 0.2432786855690532
Position 23159: 0.2202222863471093
Position 23119: 0.18637485524175598
Position 19219: 0.16969148764513306
Position 3925: 0.15404634730659894
Position 19636: 0.140666965353611
Position 12087: 0.13690280473892408
Position 1663: 0.13494012899993948
Position 4542: 0.13179384897730984
Position 21725: 0.1219443210010235
Position 19222: 0.11126011804140336
Position 14437: 0.10848170229567082
Position 2574: 0.10687576132409718
Position 15776: 0.10572274849918467
Position 2713: 0.1038692553521059
Position 19170: 0.09574905976520526
Position 8442: 0.08536526083513613
Position 23487: 0.08342781716174164
Position 19399: 0.08102861570903731
Position 21532: 0.07403092422974926
Position 23785: 0.06360422037774209
Position 8030: 0.05621610917405815
Position 22744: 0.056085240150091996
Position 23726: 0.05047387887669131
Position 16086: 0.04780225269974402
Position 11811: 0.04725023725619654
Position 2708: 0.04700939860445227
Position 776: 0.04668382042294998
Position 1534: 0.043443867616072676
Position 21765: 0.043337703524591674
Position 21729: 0.0416792506402633
Position 2757: 0.03985849430847564
Position 6544: 0.03381316703440719
Position 3911: 0.03264021657846329
Position 15286: 0.03219701799832199
Position 21745: 0.03120005322734231
Position 10016: 0.02822649435046189
Position 15624: 0.02692822635358879
Position 14143: 0.025086006115467314
Position 23122: 0.02473689654178686
Position 16573: 0.02422902012121705
Position 1141: 0.02327920304564941
Position 15559: 0.021136719767012407
Position 8268: 0.018756652200981556
Position 24655: 0.017936740812986428
Position 23354: 0.017017053156832756
Position 6662: 0.01453393860480897
Position 24352: 0.012410398958799066
Position 3903: 0.01240010088821015
Position 680: 0.012129785521050792
Position 14959: 0.011734494385650116
Position 19208: 0.010887514696917842
Position 3944: 0.010801602657146428
Position 15946: 0.009811067495693366
Position 17699: 0.008981090207884393
Position 21749: 0.008576910476016192
Position 1020: 0.007871980281116433
Position 2624: 0.007787736627563139
Position 19188: 0.007580363690342988
Position 15720: 0.007468224668243052
Position 2342: 0.0073647438080360885
Position 22691: 0.00708314547048613
Position 11190: 0.007042494096683767
Position 1476: 0.006709254667401803
Position 3004: 0.0065880252361408655
Position 17970: 0.006465342464347207
Position 1719: 0.006143523026826178
Position 9504: 0.006110633278044957
Position 254: 0.006025513245111675
Position 15995: 0.005814414679083643
Position 17352: 0.005783469276479268
Position 24736: 0.005294100407379355
Position 9696: 0.00527821466157891
Position 2847: 0.0050599042025155794
Position 17423: 0.0050197589521061865
Position 13704: 0.00500328145439046
Position 2750: 0.004930449412255269
Position 16502: 0.004690808870624726
Position 132: 0.004635500294458901
Position 27977: 0.0038738175900795368
Position 27292: 0.0036577997394021586
Position 21781: 0.00353851535052884
Position 13610: 0.0035214733053403877
Position 6818: 0.0032085053433831105
Position 22932: 0.003106591008885233
Position 449: 0.0030223886903853595
Position 17016: 0.0026188929139974266
Position 1136: 0.0025388307909693726
Position 1775: 0.0024824041126891203
Position 781: 0.002481917664538579
Position 2238: 0.0024258766747184283
Position 15051: 0.0023138691316109987
Position 8361: 0.00224510085633307
Position 21801: 0.0022344477625800725
Position 22876: 0.0021861019384251793
Position 3101: 0.0019127177943756698
Position 166: 0.0019116104358378454
Position 17290: 0.001846929976338971
Position 3775: 0.00182662294428993
Position 16090: 0.0018177574198530032
Position 24643: 0.0017559896792394222
Position 323: 0.0017270193429864253
Position 24687: 0.0016827241764271067
Position 15893: 0.001608091245370423
Position 14759: 0.001482749801726279
Position 14402: 0.0014687408441484329
Position 21821: 0.0014517485473658526
Position 21837: 0.001352741989244961
Position 7733: 0.0013356797961546526
Position 17610: 0.0012655706498980361
Position 1025: 0.0012613868546103438
Position 4512: 0.0012578577636084857
Position 2701: 0.0011897341349477962
Position 17189: 0.001177395199718266
Position 28099: 0.001085173914630508
Position 6877: 0.001024664037067902
Position 11815: 0.0009539485730203788
Position 15563: 0.0009271045393285966
Position 1759: 0.0009076959660580942
Position 11644: 0.0009058404263604901
Position 2649: 0.0008924298043598902
Position 22996: 0.0008480341176931461
Position 15146: 0.0008364093018342367
Position 8389: 0.0007499668028144115
Position 18221: 0.0006829939003595356
Position 2565: 0.0006721451053353907
Position 23552: 0.0006640208959113928
Position 5204: 0.0006554089386716428
Position 1294: 0.0006166089696571634
Position 5230: 0.0006078360527899292
Position 17571: 0.0005708590389510019
Position 25480: 0.00047890583841659457
Position 6445: 0.0004722065931442945
Position 15496: 0.0004626618503884628
Position 9511: 0.0004447618445350956
Position 13897: 0.0004291913709337374
Position 11804: 0.000416911060841581
Position 2600: 0.0004108178070197274
Position 1289: 0.000402302061221137
Position 14479: 0.000373236532958801
Position 3781: 0.0003616175384550454
Position 17600: 0.0003468693253642687
Position 17612: 0.0003459735339954998
Position 1855: 0.00031625606606508087
Position 16334: 0.0003109849498756585
Position 3783: 0.000307565975142751
Position 15065: 0.00029131196563194587
Position 3918: 0.00028767903068923365
Position 999: 0.000277959555757387
Position 3711: 0.00027339797508409716
Position 1807: 0.000272669461708631
Position 2490: 0.0002726694295981201
Position 1273: 0.00026244759869347
Position 21785: 0.00023734832163901327
Position 1637: 0.00022442248348988927
Position 14485: 0.00020551401988555814
Position 2680: 0.00020549010409489748
Position 21663: 0.00020531271423905248
Position 1387: 0.0002006534061242969
Position 1680: 0.00019905825668909254
Position 2654: 0.00018839417260383323
Position 1683: 0.00017687344344845764
Position 3874: 0.00017480816076635526
Position 2597: 0.00016060201273338984
Position 21805: 0.00014652864488248632
Position 67: 0.000141973552371755
Position 220: 0.00013864553303193626
Position 7862: 0.00012302258823083533
Position 2718: 0.00011125333832228506
Position 277: 0.00011066779338530865
Position 2820: 8.310085759389603e-05
Position 2720: 8.224724489632685e-05
Position 1666: 7.222179284800392e-05
Position 14963: 7.021837512748398e-05
Position 820: 6.964534970289406e-05
Position 655: 6.207322436370951e-05
Position 594: 5.7448274016059615e-05
Position 1051: 5.312007780611544e-05
Position 637: 4.815453766984108e-05
Position 2419: 4.6596844645431274e-05
Position 3929: 4.647272029987278e-05
Position 2346: 4.386553741045087e-05
Position 770: 4.1352294461632954e-05
Position 757: 4.0100315645687836e-05
Position 1161: 3.777839010049696e-05
Position 185: 3.099080855985742e-05
Position 15729: 2.7466508031216888e-05
Position 461: 2.7270248251124777e-05
Position 2628: 2.0778382875537495e-05
Position 2465: 2.077011474269717e-05
Position 1461: 2.05053451800324e-05
Position 1011: 1.9973371188129048e-05
Position 1258: 1.68465136325389e-05
Position 23315: 1.663414919293444e-05
Position 1076: 1.640671465663077e-05
Position 1417: 1.5112081967252315e-05
Position 4945: 1.463508584826235e-05
Position 2039: 1.4583939655702371e-05
Position 1092: 1.4519466611515842e-05
Position 1687: 1.4119818702567672e-05
Position 15608: 1.1699418013757517e-05
Position 1897: 1.0667944734217026e-05
Position 292: 7.56684168151024e-06
Position 1165: 6.958642198326425e-06
Position 917: 4.870846667154847e-06
Position 1930: 4.835689021152785e-06
Position 1221: 4.6060884965666545e-06
Position 1368: 4.581586795450236e-06
Position 2083: 4.389519001957428e-06
Position 2245: 4.294547966648971e-06
Position 1652: 4.254447257878228e-06
Position 15540: 3.896534856552877e-06
Position 492: 3.819704154828618e-06
Position 15659: 3.301461868655869e-06
Position 1396: 3.0059599208296285e-06
Position 754: 2.184480825121448e-06
Position 713: 2.0111965531641897e-06
Position 718: 1.0929779587623504e-06
Position 425: 7.296110779860285e-07
Position 1265: 4.3233162705899874e-07
Position 514: 4.300490473140422e-07
Position 1406: 3.936421113789101e-07
Position 1319: 1.7510155756740475e-07
Position 1351: 1.5105001616507928e-07
Position 17303: 1.204222554619567e-07
Position 224: 6.625738420671999e-09
Position 560: 6.257314135003655e-09
Position 945: 6.071509650994749e-10
Position 1120: 1.7962887727838373e-10
Position 933: 2.9505416448625225e-11
Position 613: 1.76954006490649e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.9869334784206013
Position 13474: 0.9671550858193662
Position 872: 0.8428528804226508
Position 5964: 0.804634323774999
Position 27864: 0.7668269434635204
Position 15008: 0.75891788148831
Position 23218: 0.7047579304350845
Position 7626: 0.6979387239073492
Position 16129: 0.5578352436638341
Position 21620: 0.5409770876973661
Position 23019: 0.4289197733578488
Position 19090: 0.407940227347267
Position 1572: 0.3899124446521687
Position 11548: 0.3651689080541151
Position 21560: 0.34649069359821094
Position 2489: 0.3155897716367049
Position 3680: 0.3154496165000116
Position 7547: 0.18803986355238955
Position 19574: 0.13490836950710516
Position 4338: 0.132767268387325
Position 11938: 0.13037388420190615
Position 16209: 0.12680050773929405
Position 23634: 0.11639409354347753
Position 21437: 0.1111212213679649
Position 3840: 0.10896311544285239
Position 24467: 0.10391096355190182
Position 14324: 0.08668707889873353
Position 21593: 0.0712627844676545
Position 19310: 0.06369800144683194
Position 15994: 0.057324697143490685
Position 15671: 0.05637371315570179
Position 6031: 0.05596365287969301
Position 8353: 0.0556525898313728
Position 22583: 0.05489078056924673
Position 7796: 0.05278043275321097
Position 1288: 0.04524301929521319
Position 15912: 0.04016590687251517
Position 23348: 0.03755703739477911
Position 26591: 0.03606070076893795
Position 15648: 0.0343032403578791
Position 16145: 0.033965104284320306
Position 8175: 0.03079814082788849
Position 3803: 0.030557931550582684
Position 15805: 0.021783008643090077
Position 6342: 0.02110377510713339
Position 14351: 0.020993285961747037
Position 16470: 0.019955669777007176
Position 23227: 0.019633087828224257
Position 23946: 0.01880896645491334
Position 16173: 0.01829990392589552
Position 9891: 0.016128545903434044
Position 8356: 0.015280633080322214
Position 16239: 0.014295579447175062
Position 6353: 0.014038982798126785
Position 24212: 0.012400064346489664
Position 15141: 0.010386861679949861
Position 14871: 0.010340940365327804
Position 19353: 0.010336610653506387
Position 27233: 0.010221054554435175
Position 910: 0.009864919477676483
Position 13859: 0.009628344068676907
Position 26723: 0.0093755606051574
Position 9576: 0.009316205720258897
Position 1528: 0.009231265717303502
Position 2749: 0.008855978447796195
Position 16267: 0.008509021206099938
Position 17468: 0.008470234940150274
Position 15327: 0.008444289933094836
Position 13274: 0.008345240096559705
Position 13318: 0.008289288277674481
Position 16236: 0.008239339440016528
