Gene = NAA50
index = 906
Annotated 5SS: [  333 22316 22853 23369]
Annotated 3SS: [22178 22732 23301 24336]
SMsplice 5SS: [  333  5015  7252 22853]
SMsplice 3SS: [ 4717  7164 22732 24336]
top_k =  1000
Partition function (log Z): -15.52565760381488

Sorted 5' Splice Sites (High to Low Probability):
Position 7252: 0.8057853633454909
Position 333: 0.7912754961055746
Position 5015: 0.7154807909670144
Position 8619: 0.5061752182158927
Position 1292: 0.34900157008118954
Position 297: 0.16288245655934358
Position 3342: 0.1622875085433754
Position 4870: 0.15063369611746905
Position 9354: 0.1397085060080853
Position 12241: 0.12350033144610223
Position 7488: 0.11092367534298288
Position 7028: 0.10904140302133679
Position 6034: 0.07871813610077381
Position 3507: 0.07017053428460962
Position 2939: 0.06148799908885411
Position 6849: 0.06014982120240479
Position 1490: 0.05755302814683641
Position 4411: 0.05251781183005025
Position 10131: 0.038173023195216725
Position 14159: 0.025775256127703847
Position 693: 0.024413925948925438
Position 5310: 0.01932522374017585
Position 6637: 0.017983545991648604
Position 4816: 0.015710626395571137
Position 6086: 0.013352865792909495
Position 10340: 0.012784245849910243
Position 3376: 0.012625140902248084
Position 4142: 0.012408911760746788
Position 4837: 0.009771004364601644
Position 3389: 0.007078176174448337
Position 1043: 0.0056178530239491715
Position 3593: 0.005024922681781202
Position 561: 0.004620012349047865
Position 1119: 0.004533418788038205
Position 7823: 0.004380621583670915
Position 6266: 0.0042548956859635
Position 365: 0.003951461942890039
Position 3443: 0.003656553143419767
Position 251: 0.0033725964448774993
Position 1441: 0.0030109110149312696
Position 8925: 0.002877039302926401
Position 12547: 0.0028474562874407543
Position 3399: 0.002511397599006419
Position 3511: 0.0023590707272429616
Position 9780: 0.0022863667680827395
Position 575: 0.0021153635871606342
Position 3368: 0.001582331774034339
Position 1089: 0.0012826251478530797
Position 956: 0.0012016831061127488
Position 3816: 0.0011626838935607264
Position 2426: 0.0011033934118282083
Position 2073: 0.000900193065303714
Position 4718: 0.0008298686569060772
Position 1669: 0.0007935114997870988
Position 294: 0.0007259761962523633
Position 1311: 0.000723266621323668
Position 3761: 0.0007016966825553184
Position 4399: 0.0006142181371952973
Position 1435: 0.0005534708778866913
Position 3558: 0.0005487020477908415
Position 8705: 0.0005418558521310547
Position 866: 0.00047445381060441584
Position 2186: 0.00041576736460256276
Position 4159: 0.0003946105347945777
Position 370: 0.0003851578050267711
Position 1450: 0.00035336045422018386
Position 1256: 0.000347215617054983
Position 3246: 0.0003109222607958989
Position 834: 0.00029875038235381096
Position 1924: 0.00028134231892052217
Position 3435: 0.00027829712507135073
Position 4180: 0.0002592780538870164
Position 378: 0.00025798769284176545
Position 3482: 0.00023659643361385052
Position 2520: 0.00019474053103475
Position 4296: 0.00018465675633950448
Position 701: 0.00017188413598219328
Position 2264: 0.00017130805285359732
Position 1282: 0.00016146237469739265
Position 4257: 0.000146589553322694
Position 743: 0.00010435890812957406
Position 1055: 0.00010210691442822944
Position 1061: 8.344462366187911e-05
Position 30: 7.27284257511993e-05
Position 9124: 6.465346526984945e-05
Position 3767: 6.031809509395546e-05
Position 847: 5.173509660438839e-05
Position 4185: 4.979746454284146e-05
Position 2436: 4.211737746362042e-05
Position 1153: 4.194170531334204e-05
Position 941: 4.182409714383202e-05
Position 2884: 2.9006379196230883e-05
Position 960: 2.605419583041161e-05
Position 48: 2.450025750214494e-05
Position 2898: 2.2812242363883036e-05
Position 1494: 2.094272062027856e-05
Position 2950: 2.007221318756082e-05
Position 1156: 1.839569279787076e-05
Position 1169: 1.6600849128902686e-05
Position 1473: 1.6563465724430572e-05
Position 1124: 1.589661403699099e-05
Position 2943: 1.4405726725333064e-05
Position 573: 1.424265692806514e-05
Position 23: 1.3621816910178895e-05
Position 555: 1.3012123235486803e-05
Position 1296: 1.2658218465212886e-05
Position 579: 1.256574862369905e-05
Position 1016: 1.2086141246705195e-05
Position 605: 1.0278238618675802e-05
Position 230: 9.787566758741981e-06
