Gene = AMT
index = 77
Annotated 5SS: [ 393  650 1262 2543 3044 3494 3783 4936]
Annotated 3SS: [ 481 1180 2410 2964 3347 3601 4779 5034]
SMsplice 5SS: [ 315  650 1262 3044 3494 3783 4936 5139]
SMsplice 3SS: [ 495 1180 2964 3347 3601 4779 5034 5523]
top_k =  1000
Partition function (log Z): -0.2620487523050272

Sorted 5' Splice Sites (High to Low Probability):
Position 3044: 0.8239402466288686
Position 315: 0.7801834907068825
Position 650: 0.7772878105428426
Position 3494: 0.7165505078670152
Position 1262: 0.6934131865830304
Position 3783: 0.5696547842053956
Position 4936: 0.5248604774438889
Position 5139: 0.49536786318127995
Position 2543: 0.29322981584009733
Position 393: 0.13504051716645232
Position 1062: 0.09990211008387638
Position 4016: 0.08991166932765225
Position 3139: 0.08119666562946154
Position 3662: 0.07531360977040914
Position 2098: 0.052592923286478875
Position 5265: 0.045336141952889396
Position 3365: 0.04187324125515805
Position 2707: 0.0362674467799013
Position 3820: 0.03626138460975869
Position 4821: 0.01820736320565283
Position 3245: 0.01663062681714902
Position 3486: 0.016583831555058614
Position 5133: 0.01651221836327072
Position 5226: 0.01533786828304973
Position 4924: 0.01508441453158236
Position 4587: 0.0146329195212985
Position 2715: 0.012694166250875303
Position 3721: 0.012327260066965263
Position 2092: 0.011719356797951582
Position 1012: 0.011361065748982112
Position 2491: 0.009014201829486104
Position 4048: 0.007083122685574918
Position 3554: 0.006467965208574957
Position 2971: 0.006269273649123349
Position 5210: 0.005880575785683765
Position 2208: 0.005754325286080849
Position 4940: 0.005144301781817925
Position 794: 0.005135908895942111
Position 1028: 0.0045949493238118
Position 2926: 0.003989774532195592
Position 2817: 0.0037957357074728123
Position 5312: 0.0034827113759171202
Position 4876: 0.0031510007598046673
Position 90: 0.003008929296683452
Position 956: 0.002892013362313761
Position 1076: 0.0026342848869022662
Position 4983: 0.00243682757947833
Position 3540: 0.0022921705661456035
Position 3509: 0.0021999126299667967
Position 121: 0.001987083653673983
Position 131: 0.0019611217343472147
Position 124: 0.0018906384722366565
Position 772: 0.0016942551143171866
Position 3431: 0.001677390702062408
Position 2102: 0.0016233853823324422
Position 3910: 0.0015970178535731825
Position 2593: 0.001457225414686947
Position 5299: 0.0013488758585274887
Position 4848: 0.0013288726793366566
Position 2712: 0.001312846614686004
Position 865: 0.001141070191738961
Position 2114: 0.0011329958303507451
Position 10: 0.0010886498937171488
Position 1925: 0.0010566789597294404
Position 5035: 0.0009457022346588978
Position 3013: 0.0008141675319456342
Position 2758: 0.0007039305809566404
Position 2061: 0.0006882783631323564
Position 273: 0.0006793753166473971
Position 2465: 0.0006557862319155815
Position 3868: 0.0006449764712999516
Position 4461: 0.0005851860242094082
Position 1205: 0.0005681404280011095
Position 2765: 0.0005650436328923223
Position 4324: 0.0005400441934108777
Position 4176: 0.0005290219421692089
Position 552: 0.00046894891285349766
Position 3826: 0.0004666906082925667
Position 3520: 0.0004121455566405355
Position 3614: 0.00039812317084073436
Position 4372: 0.0003312338017080958
Position 1618: 0.00026785084729286177
Position 2760: 0.00026783383299364935
Position 405: 0.00025074968019024645
Position 421: 0.0002175625301619879
Position 4863: 0.00016156922335846475
Position 2654: 0.00014886040357101925
Position 963: 0.00014159282308633448
Position 2616: 0.00012975314260947097
Position 2322: 0.00011363527445405945
Position 5306: 0.00011134120571988215
Position 571: 0.00010493382881556262
Position 3506: 0.00010074985545633337
Position 382: 8.919268475660317e-05
Position 3063: 7.755558386026439e-05
Position 4868: 6.623382504222436e-05
Position 1784: 5.871910887691094e-05
Position 825: 5.5281959312977236e-05
Position 1483: 5.2665611217911975e-05
Position 1045: 4.846442273921472e-05
Position 3130: 4.287378171006538e-05
Position 1194: 3.5876411213869766e-05
Position 781: 3.1381060326262055e-05
Position 319: 3.094800404767245e-05
Position 485: 2.948672985685618e-05
Position 926: 2.7387592005639325e-05
Position 539: 2.5135237235610906e-05
Position 1031: 2.240519328729954e-05
Position 912: 2.08881351607193e-05
Position 368: 2.063414239888514e-05
Position 632: 2.0448809588516738e-05
Position 25: 1.9243822079447517e-05
Position 930: 1.9046378332328838e-05
Position 999: 1.5643026023967336e-05
Position 3455: 1.5362078824341724e-05
Position 324: 1.5131361400546352e-05
Position 321: 1.2911470616442025e-05
Position 261: 7.419019080411934e-06
Position 942: 7.327318602820977e-06
Position 264: 7.31199498581251e-06
Position 216: 6.085699276196975e-06
Position 370: 4.216903190947336e-06
Position 259: 3.997040410266259e-06
Position 1066: 1.6168030822833415e-06
Position 42: 1.5615641908542765e-06
Position 280: 1.5490308006751844e-06
Position 331: 4.2625588343901453e-07
Position 558: 2.5274617572597397e-07
Position 634: 2.4957081672330856e-07
Position 783: 2.145953921626333e-07
Position 706: 1.7051801566644163e-07
Position 249: 6.290519240899649e-08
Position 544: 5.587608950514148e-08
Position 566: 5.25952660114028e-08
Position 373: 1.887650851939045e-09
Position 582: 1.8045407916678665e-09
Position 456: 1.3753814757475896e-09
Position 730: 1.184780078506939e-09
Position 884: 8.735003177145775e-10
Position 703: 7.560227606934108e-10
Position 290: 4.2825948725147856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2964: 0.923269588183784
Position 3601: 0.7030164933745109
Position 1180: 0.6006772163515771
Position 4779: 0.5815133810446429
Position 5034: 0.5791366456304272
Position 495: 0.5738248030949851
Position 3347: 0.49026392912305106
Position 5523: 0.4790801716017675
Position 2410: 0.2986359515354241
Position 5072: 0.26749539131428024
Position 3243: 0.15514104314422303
Position 481: 0.10620237774062048
Position 5385: 0.10403714792232334
Position 892: 0.0866053197247061
Position 1142: 0.0696985415321027
Position 5075: 0.06554207364875105
Position 3417: 0.06303553000865518
Position 3934: 0.05871439893847708
Position 1969: 0.05546201890870688
Position 3909: 0.038306357773732064
Position 3359: 0.03309616595349345
Position 2588: 0.026157388220399605
Position 5244: 0.018280000307581815
Position 2614: 0.016973050855568536
Position 951: 0.01616356152900461
Position 3283: 0.015079814919455325
Position 4524: 0.013810032604162376
Position 1952: 0.013784371185775003
Position 2564: 0.013741833432728149
Position 5443: 0.013705820817732613
Position 3386: 0.013409697975816717
Position 847: 0.013206191091071982
