Gene = YOD1
index = 1585
Annotated 5SS: [390]
Annotated 3SS: [1353]
SMsplice 5SS: [390]
SMsplice 3SS: [1353]
top_k =  1000
Partition function (log Z): -8.51494226158502

Sorted 5' Splice Sites (High to Low Probability):
Position 390: 0.9473002694226258
Position 1208: 0.07497571702107539
Position 1974: 0.051121482892644336
Position 695: 0.050032222933840804
Position 66: 0.04527420737629429
Position 1095: 0.043184210634600935
Position 1429: 0.02501446330776871
Position 150: 0.022958938604748458
Position 1740: 0.021953573334814656
Position 1417: 0.021061991756197062
Position 251: 0.01989422498735646
Position 480: 0.014019817184702825
Position 4564: 0.012783329273285364
Position 1420: 0.01031014074888124
Position 1354: 0.009933182041465967
Position 303: 0.008316625195287088
Position 1434: 0.007338885267038391
Position 1603: 0.004874445549035134
Position 640: 0.0022710245789133443
Position 1029: 0.0022085249700387706
Position 110: 0.0007976549246051264
Position 1501: 0.000776739259815198
Position 474: 0.0006782847199616843
Position 4307: 0.0006221649147775868
Position 5758: 0.0005701078166816068
Position 1239: 0.000551328285021675
Position 4369: 0.0004954830255466142
Position 161: 0.0004174015873884722
Position 1505: 0.00029215361768590077
Position 2528: 0.00027587440733516257
Position 2421: 0.00027444576866986285
Position 49: 0.000253658499720167
Position 442: 0.00024356178611374343
Position 1452: 0.00023703883291361226
Position 758: 0.0001870299767721613
Position 5185: 0.00014401324639973755
Position 96: 0.0001408805127772559
Position 1396: 0.00012079120292408941
Position 1083: 0.00010243566244307996
Position 80: 8.077657688546728e-05
Position 1026: 6.55921588118414e-05
Position 334: 5.22467707971129e-05
Position 838: 4.3903331953346616e-05
Position 2131: 4.203905733591529e-05
Position 4198: 3.770654454923399e-05
Position 1269: 3.2086261848016486e-05
Position 1042: 3.0403306931269375e-05
Position 1188: 2.880833935995504e-05
Position 1227: 2.414170554830976e-05
Position 2402: 1.3957490168124311e-05
Position 3826: 1.2136860059221506e-05
Position 184: 1.0254645719339032e-05
Position 967: 8.404734599512186e-06
Position 953: 7.430908993940118e-06
Position 981: 6.612144328901371e-06
Position 317: 6.56699785818627e-06
Position 588: 3.702585062768834e-06
Position 419: 2.220255084384262e-06
Position 558: 1.832611763343903e-06
Position 989: 1.4080493231573764e-06
Position 221: 1.3959430071607346e-06
Position 890: 1.291840579803871e-06
Position 1273: 1.2141897688556633e-06
Position 802: 1.065907052205301e-06
Position 1052: 9.328576070741399e-07
Position 964: 9.047514491792228e-07
Position 1151: 5.508684179708269e-07
Position 12: 3.237601719370694e-07
Position 678: 1.7113873373317702e-07
Position 1248: 1.653019019219841e-07
Position 1106: 1.4565590387677729e-07
Position 484: 8.724282661790905e-08
