Gene = IVL
index = 722
Annotated 5SS: [45]
Annotated 3SS: [1233]
SMsplice 5SS: [45]
SMsplice 3SS: [1233]
top_k =  1000
Partition function (log Z): -8.550598613753063

Sorted 5' Splice Sites (High to Low Probability):
Position 45: 0.8276744796235697
Position 603: 0.15116307941206344
Position 36: 0.09505828141764992
Position 1391: 0.056794849807488834
Position 947: 0.03231791705944459
Position 111: 0.015828124416341634
Position 287: 0.015094342695247233
Position 899: 0.011354589105552019
Position 59: 0.005888197212451198
Position 1476: 0.004257011130951983
Position 1107: 0.004054581641737961
Position 3086: 0.0038327746760127577
Position 235: 0.003600389500228308
Position 130: 0.0035377340728709222
Position 2741: 0.0027956703295805227
Position 105: 0.002066597913005055
Position 124: 0.0019091562158496456
Position 781: 0.0010299317439212642
Position 1110: 0.0010105318568059667
Position 263: 0.0008342227222485829
Position 70: 0.0008113957390061746
Position 2621: 0.0007768768883362379
Position 1415: 0.0007753724753860317
Position 2531: 0.0006250512660061741
Position 283: 0.0006249453339256812
Position 3151: 0.0005037750905483927
Position 392: 0.0004974596204130452
Position 1118: 0.00047104907124727427
Position 1178: 0.0003980053532717306
Position 3095: 0.00038956536134650017
Position 761: 0.00036461710950348643
Position 2984: 0.0003281194850996628
Position 2690: 0.00029254290582186556
Position 51: 0.00026145727606776846
Position 102: 0.00014195791866570144
Position 2360: 0.00011231909226560517
Position 285: 0.00010906874905143514
Position 508: 7.485504082109073e-05
Position 221: 7.276965366372778e-05
Position 1234: 3.869360147940643e-05
Position 1451: 3.711555577593323e-05
Position 191: 3.592128600052685e-05
Position 903: 1.8699269844150427e-05
Position 917: 1.7244644429780385e-05
Position 350: 2.5157368752122766e-06
Position 627: 1.974929109054302e-06
Position 205: 1.4892414582073146e-06
Position 49: 1.2740763871107208e-06
Position 1099: 8.487293424555863e-07
Position 185: 7.215435951241516e-07
Position 1001: 3.706883092541e-07
Position 40: 2.915568598644156e-07
Position 804: 2.646089419878256e-07
Position 248: 2.593072827048913e-07
Position 819: 1.4391723587641404e-07
Position 739: 7.989533769213526e-08
Position 1241: 5.862302270637071e-08
Position 1277: 5.443926682295378e-08
Position 744: 8.19435633491386e-09
Position 1299: 7.64527372825571e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1233: 0.62189984068601
Position 174: 0.10731044025405313
Position 1299: 0.07688792614858586
Position 3217: 0.0677183099145783
