Gene = VCP
index = 1545
Annotated 5SS: [  913  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13757 14186 15874]
Annotated 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16026]
SMsplice 5SS: [   86  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13515 14186 15874 16528 16951]
SMsplice 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16404 16857 17050]
top_k =  1000
Partition function (log Z): 32.2751663792175

Sorted 5' Splice Sites (High to Low Probability):
Position 4999: 0.9985651707599981
Position 15874: 0.9847672895765084
Position 7999: 0.983762377598576
Position 14186: 0.9711595875707005
Position 11673: 0.9635525121063822
Position 12937: 0.9368945077816284
Position 9096: 0.9211406025674133
Position 12235: 0.9030960283206915
Position 6575: 0.8489074601770998
Position 10272: 0.8451152441154559
Position 5359: 0.8074657930608441
Position 11247: 0.8057446828968969
Position 13515: 0.7576805322720949
Position 16951: 0.6460424203860893
Position 12449: 0.6235216057826158
Position 11033: 0.5155687314848507
Position 16528: 0.42305047271305035
Position 10538: 0.4227009881847156
Position 86: 0.4003737007455348
Position 973: 0.3576693621674673
Position 4546: 0.3462342083138974
Position 8863: 0.3250563437933615
Position 12469: 0.31564487456906287
Position 7721: 0.29145757318014953
Position 7742: 0.2511822264690751
Position 13807: 0.23109749206722952
Position 10926: 0.23013212450332712
Position 7643: 0.2012913111701753
Position 16153: 0.16697241114133388
Position 16532: 0.15174564211411187
Position 7342: 0.1314002810677927
Position 741: 0.09980584499254865
Position 4342: 0.09793146284617381
Position 5336: 0.09598407958006716
Position 9765: 0.09587949111150111
Position 4708: 0.09267572255305596
Position 1359: 0.0911040911745319
Position 12259: 0.08496314191241222
Position 13761: 0.08458729518632797
Position 913: 0.0773548715115808
Position 1780: 0.07382666884667179
Position 15276: 0.06718959318653131
Position 15610: 0.05634984586479799
Position 4725: 0.054886977723303094
Position 10699: 0.052190725382332784
Position 6526: 0.0507469838890404
Position 16784: 0.04843184039204588
Position 16536: 0.04820514289816958
Position 13377: 0.047025835000400674
Position 5217: 0.04237143280758628
Position 12426: 0.04208552763408566
Position 194: 0.03989049643578577
Position 2021: 0.038782445146793985
Position 14880: 0.03389589522210187
Position 10531: 0.030939117020194407
Position 10765: 0.030131336099707067
Position 1493: 0.02933232890571646
Position 10772: 0.0293200672835107
Position 5774: 0.029176796154490137
Position 773: 0.025574927318198815
Position 10756: 0.0245068564618103
Position 9458: 0.02190443714724181
Position 1730: 0.02103133592728642
Position 15329: 0.019280557557870285
Position 4818: 0.017355810135029338
Position 11938: 0.01687290535492924
Position 13048: 0.016326640293424666
Position 4156: 0.016247737049382673
Position 9714: 0.01587630879535534
Position 10405: 0.015791869168948994
Position 6253: 0.01446682511213598
Position 1223: 0.013944448934950164
Position 213: 0.013512929814971906
Position 581: 0.011526062137370206
Position 4720: 0.011515120600060793
Position 16123: 0.01091037329421657
Position 12386: 0.01060203205049337
Position 15064: 0.010195569639384021
Position 11485: 0.009151687860092262
Position 11286: 0.00872982874447562
Position 7490: 0.008360265907302303
Position 15255: 0.008187238990148022
Position 13297: 0.008153495504202277
Position 11748: 0.00789305947064188
Position 314: 0.007797094430829575
Position 6512: 0.007709778163533264
Position 5858: 0.007564840636468241
Position 4452: 0.007495091619395594
Position 70: 0.007447043504075974
Position 15820: 0.007150340051319645
Position 2380: 0.007031068123584142
Position 6467: 0.006933022474082409
Position 13871: 0.006472191482558618
Position 7541: 0.006282507703354867
Position 14139: 0.006275367310403101
Position 16219: 0.0061593837865953965
Position 5714: 0.0060081537877829435
Position 5671: 0.005514169930850343
Position 9223: 0.005478071856524675
Position 7638: 0.005275236264087807
Position 4713: 0.005212127131028724
Position 13533: 0.005176185064665539
Position 5675: 0.005082889747863316
Position 10782: 0.005033642679426021
Position 16571: 0.004850506738570211
Position 1477: 0.004705551737731217
Position 8610: 0.004372891209728133
Position 13854: 0.004326818266654831
Position 3343: 0.004099369787966191
Position 6044: 0.0039939984050305355
Position 2335: 0.003792424488539693
Position 10685: 0.0036961548507337496
Position 10018: 0.0036301661823503854
Position 11756: 0.0035533323135952897
Position 8059: 0.003393937758707244
Position 8627: 0.0033888683696350784
Position 13530: 0.0033100416219027837
Position 14865: 0.0032172855842170466
Position 16187: 0.002734383250511412
Position 12629: 0.0024891203211833625
Position 5562: 0.0024165651602357256
Position 16821: 0.002355962258059376
Position 6912: 0.0023240747858280244
Position 4132: 0.0022067237460868376
Position 16086: 0.0021439397619969565
Position 1012: 0.0021319921513333895
Position 15110: 0.0021233759971680637
Position 8826: 0.002065248276028907
Position 12048: 0.002012106102729793
Position 6610: 0.001993498974300821
Position 13379: 0.0019055368462694495
Position 10648: 0.0018274080937597755
Position 15646: 0.001716082121173881
Position 168: 0.001676309194949869
Position 11678: 0.0016261681323838785
Position 4447: 0.0016166297425312494
Position 13848: 0.0015808853875396882
Position 7612: 0.0015406322247620255
Position 2384: 0.0015148990993346593
Position 6005: 0.0015044944351787506
Position 2457: 0.0015036551704211277
Position 8882: 0.0014821742402227921
