Gene = GARS
index = 574
Annotated 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 26820 27782
 31639 33989 36861 37757]
Annotated 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22432 26711 27635 31552
 33878 36766 37565 39053]
SMsplice 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 31639 33989]
SMsplice 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22495 31552 33878 39053]
top_k =  1000
Partition function (log Z): 16.498897904577756

Sorted 5' Splice Sites (High to Low Probability):
Position 8892: 0.9925940621682384
Position 5369: 0.9920679393747465
Position 31639: 0.960568800170188
Position 463: 0.9598645604648833
Position 22598: 0.949688332332762
Position 15050: 0.9253819923182732
Position 6520: 0.921211352259454
Position 4217: 0.8943884071565263
Position 33989: 0.8850277365653445
Position 17565: 0.8024466019622141
Position 21378: 0.5382873522162203
Position 8442: 0.5076249407932664
Position 10392: 0.4988921298792168
Position 8465: 0.4733126936897091
Position 37757: 0.4619525107517678
Position 38248: 0.39345964825198604
Position 21392: 0.3600378847248163
Position 1253: 0.3550770546047997
Position 34374: 0.2170652258581737
Position 27782: 0.18156428765851898
Position 6731: 0.17761682620341648
Position 35111: 0.17065505356671906
Position 33782: 0.13995203759817407
Position 24447: 0.13937220226351615
Position 26678: 0.1316550862947067
Position 4558: 0.1145403817854161
Position 2582: 0.11448249297530137
Position 13803: 0.09867985233587288
Position 18664: 0.09069963215857778
Position 21327: 0.09011736497377311
Position 18917: 0.08933048173502256
Position 5829: 0.07410301615430413
Position 18880: 0.06842501886793505
Position 6997: 0.0629412601185913
Position 11717: 0.06138788026718496
Position 6544: 0.06061706461992075
Position 27152: 0.05126655501960094
Position 15654: 0.04622239543890204
Position 15114: 0.044647400852036376
Position 39125: 0.04389793866233505
Position 14388: 0.04380839673296517
Position 24454: 0.0399643892520623
Position 18182: 0.03885163608734509
Position 2885: 0.03705290173601716
Position 10226: 0.03675600017712763
Position 14595: 0.0358875977189675
Position 3387: 0.03416853251445148
Position 39154: 0.03368859626798428
Position 20451: 0.03175763341362739
Position 29682: 0.028995658193735483
Position 27299: 0.028452165318871497
Position 35973: 0.0280290261145445
Position 17859: 0.027145628641867845
Position 26155: 0.026304400085010404
Position 8293: 0.026235828780435167
Position 23581: 0.023804819242247498
Position 5181: 0.02246578901150395
Position 10569: 0.021736812822266714
Position 19345: 0.021555904746062306
Position 8165: 0.021515232384685588
Position 27682: 0.021045237105454882
Position 27880: 0.020741847142233066
Position 15769: 0.020018223199575823
Position 17317: 0.019838037154155143
Position 13913: 0.01714661315450445
Position 2553: 0.01677162010191549
Position 26935: 0.015713613416590912
Position 22343: 0.015510955308198321
Position 6234: 0.015332006455637072
Position 14773: 0.015081715763195851
Position 26832: 0.014411573729939219
Position 3433: 0.01419091247746758
Position 12801: 0.014111965909089029
Position 3582: 0.013529871357325723
Position 5000: 0.012887221727153389
Position 16588: 0.012775838951337376
Position 5611: 0.01275374229299652
Position 12068: 0.01236025146129792
Position 9318: 0.011906632674286748
Position 17576: 0.01185656058070166
Position 3947: 0.011535149367844251
Position 27303: 0.01133277576415226
Position 19426: 0.011139301414891058
Position 4641: 0.010856962752937759
Position 22190: 0.00993387716103222
Position 16606: 0.009877770024281215
Position 38528: 0.009722356957207995
Position 37372: 0.00905657619479914
Position 19605: 0.008546074977062905
Position 7951: 0.008446550198905006
Position 12075: 0.007754023606312784
Position 23998: 0.007058142692683705
Position 12094: 0.00697115422893483
Position 19131: 0.006895340343041268
Position 15777: 0.006298143009795971
Position 11462: 0.005922648568714137
Position 11528: 0.005916830888352228
Position 34432: 0.005671238179985445
Position 35663: 0.0056668501940527515
Position 4249: 0.00547880214356664
Position 4253: 0.005425454965090921
Position 35647: 0.005323662863065665
Position 6779: 0.005309954839234893
Position 18052: 0.005246533436487202
Position 7911: 0.005017958628840358
Position 11603: 0.004958479630847125
Position 427: 0.004920651962104834
Position 1157: 0.00489584266974277
Position 14643: 0.004781084018737801
Position 26859: 0.0046257810065461185
Position 10480: 0.004544586281871189
Position 272: 0.004421138919093172
Position 121: 0.0044059972872623875
Position 632: 0.004384136423401875
Position 27667: 0.004356731566024837
Position 38543: 0.004170957617473415
Position 31812: 0.004067359566720916
Position 7921: 0.004020666694684489
Position 2937: 0.003996585290237576
Position 12836: 0.003590908456736391
Position 10981: 0.0035571949613396685
Position 6955: 0.0034639988725028497
Position 6297: 0.003438234218297194
Position 23812: 0.003429291500355169
Position 1881: 0.0033786780462136735
Position 3461: 0.0033441747801108285
Position 20923: 0.00311602216536419
Position 3214: 0.0031120954480370437
Position 8703: 0.002967431491596721
Position 34948: 0.002834548245830684
Position 36879: 0.002795289581699907
Position 5334: 0.0027343181882438896
Position 34883: 0.0026701202128710322
Position 6059: 0.002504557093019302
Position 1070: 0.002502092776269825
Position 3983: 0.002389353579122371
Position 8447: 0.0022464857593461726
Position 127: 0.00223206858234238
Position 2349: 0.002126112986389974
Position 36861: 0.002085645440530452
Position 4865: 0.002002680228981819
Position 3110: 0.0019022238130179064
Position 22653: 0.0018858949410106643
Position 1263: 0.0018566768868327884
Position 1910: 0.0017898766020083782
Position 4715: 0.0017547370541385594
Position 10138: 0.0017407147456324542
Position 38072: 0.001706346565345619
Position 2321: 0.0017036215913971422
Position 2713: 0.0015361624408358095
Position 6239: 0.0014940449715844773
Position 930: 0.0014558365688157966
Position 6194: 0.0013561865256842276
Position 12515: 0.0013084278002857158
Position 26628: 0.0012899766005767485
Position 34421: 0.0012591533662584724
Position 2081: 0.0011830800967007405
Position 6345: 0.0011633837906197346
Position 8487: 0.0010831377209491206
Position 5588: 0.0010810990964062424
Position 21801: 0.0010065321946587014
Position 1219: 0.0009572209132889787
Position 37491: 0.0009339064486091267
Position 4781: 0.0008519573350791793
Position 9657: 0.0008265920685015882
Position 9207: 0.0008124753529005116
Position 9982: 0.0007565581889067199
Position 9624: 0.0007319568530959448
Position 7676: 0.0006603383554910486
Position 23100: 0.0006479754743635917
Position 3608: 0.0006345081860014373
Position 9010: 0.0005918370955161652
Position 33414: 0.0004999451746342787
Position 7915: 0.0004962881768824329
Position 10180: 0.0004618674932393258
Position 6753: 0.00045224145338129695
Position 34360: 0.00043578189452129053
Position 26793: 0.00042099711662335534
Position 8918: 0.0003951629546485945
Position 5403: 0.0003479073762901406
Position 5002: 0.0003409084864688541
Position 4958: 0.00030819650748673753
Position 9191: 0.00028776307432426963
Position 6875: 0.00024923306899768204
Position 9102: 0.00024319178432269663
