Gene = SURF2
index = 1356
Annotated 5SS: [ 119  517 1263 3578 3883]
Annotated 3SS: [ 361 1158 3397 3712 4503]
SMsplice 5SS: [ 119  517 1263 3578 3883]
SMsplice 3SS: [ 361 1158 3397 3781 4503]
top_k =  1000
Partition function (log Z): 1.983637520115273

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9967011244480217
Position 3883: 0.9732762433428683
Position 517: 0.9320735599468096
Position 1263: 0.8387238014685497
Position 3578: 0.4951334520286681
Position 4042: 0.26083960005306156
Position 706: 0.21044314258567934
Position 683: 0.12616775344317693
Position 961: 0.12376348043334628
Position 1997: 0.12231696234442045
Position 4116: 0.0656380975451108
Position 3482: 0.055592090480885904
Position 1476: 0.03712850110720825
Position 2143: 0.028789184163742255
Position 3426: 0.02583705489879958
Position 4156: 0.025440164081452984
Position 4392: 0.02021294704336742
Position 4388: 0.01840206815874574
Position 3240: 0.017988431652739032
Position 4287: 0.01773355559298556
Position 1472: 0.013174930094876013
Position 631: 0.010002006096490112
Position 3548: 0.009843516682223503
Position 1067: 0.0077507438972176735
Position 521: 0.007359746496428144
Position 4419: 0.0069767369104953205
Position 2076: 0.006355070164773548
Position 3368: 0.006130385933837575
Position 2306: 0.006122942976772418
Position 1240: 0.005584354829190642
Position 3292: 0.005288864054176454
Position 524: 0.005153704018556062
Position 1684: 0.005027673312728837
Position 1346: 0.004634425958133519
Position 4423: 0.004457752242342171
Position 1499: 0.0041814131303105325
Position 1852: 0.004086673551879223
Position 1529: 0.0034404550167355286
Position 4297: 0.003126158945359072
Position 1482: 0.0029882906579261005
Position 2652: 0.00242601538419749
Position 4120: 0.0020472506006002037
Position 2229: 0.0019338252483788304
Position 3658: 0.0018777106135095887
Position 991: 0.0015505528248767437
Position 449: 0.0014101890698410332
Position 935: 0.0013248992399775075
Position 3109: 0.0012974201060359622
Position 720: 0.0012508065781409233
Position 3570: 0.00110335033317623
Position 4358: 0.001049379948917937
Position 1257: 0.0009446883432677463
Position 1761: 0.0009353612189075171
Position 3902: 0.000881960274292713
Position 162: 0.0007652074411069271
Position 768: 0.0006771904021228045
Position 481: 0.0005406052962257177
Position 3527: 0.00047281682918527213
Position 4252: 0.00036658801767260166
Position 931: 0.0003304696858076947
Position 362: 0.00031885672803367275
Position 4103: 0.0003079145643337213
Position 999: 0.00025579053604307596
Position 2038: 0.00019264706778012277
Position 2014: 0.0001807493264087166
Position 894: 0.00018048659736894502
Position 416: 0.00016292629825850994
Position 367: 0.00015357774985396154
Position 3852: 0.00013273774745617596
Position 62: 0.00012491429515542005
Position 381: 0.00012090795663454744
Position 643: 9.836588996478569e-05
Position 4314: 9.052243830287503e-05
Position 4342: 8.887872490157242e-05
Position 741: 7.599286687666183e-05
Position 715: 5.830517644433375e-05
Position 4299: 5.144317719822097e-05
Position 751: 4.71870978583032e-05
Position 1757: 4.5411338039445546e-05
Position 144: 2.5836878257148272e-05
Position 1524: 2.1877052911665786e-05
Position 1614: 2.030957560529171e-05
Position 436: 1.4358545922904564e-05
