Gene = HDAC11
index = 641
Annotated 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108]
Annotated 3SS: [ 1080  3298 16570 18347 20547 21705 22718 23928 24302]
SMsplice 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108 24383]
SMsplice 3SS: [ 1080  3298 16570 18347 20547 21674 22718 23928 24302 25884]
top_k =  1000
Partition function (log Z): 18.60404451582888

Sorted 5' Splice Sites (High to Low Probability):
Position 3400: 0.9989900910795054
Position 22816: 0.9778928047389875
Position 1230: 0.9775475426963636
Position 16688: 0.9436317065742117
Position 20625: 0.940727620044097
Position 24108: 0.9385912656763576
Position 21769: 0.9130682184174357
Position 185: 0.9088868115640132
Position 18391: 0.8943670479034357
Position 24383: 0.7941416249100451
Position 15831: 0.5126495895329986
Position 13404: 0.4169556458239861
Position 13762: 0.2856306991941803
Position 25046: 0.24425290680493386
Position 1489: 0.22080434146364172
Position 25118: 0.1460086657699458
Position 19776: 0.12629456945925088
Position 996: 0.11667840893517373
Position 21065: 0.11065045476582419
Position 20318: 0.09871896551036304
Position 25070: 0.08877523277536427
Position 23341: 0.08037031185474973
Position 22647: 0.07545642259869785
Position 15997: 0.0719701051080502
Position 25772: 0.0641922060952104
Position 22651: 0.056261286039873695
Position 1000: 0.05344136461939622
Position 24369: 0.053161536439746714
Position 282: 0.044172860674073625
Position 7373: 0.041846221533266725
Position 1518: 0.03944500128960238
Position 2047: 0.0391928917383188
Position 20641: 0.03758824954808941
Position 24171: 0.03191833009999661
Position 15500: 0.028992653300181154
Position 18387: 0.028919244146725635
Position 18191: 0.02309935291383787
Position 22054: 0.02282829935333849
Position 24611: 0.021743699396329478
Position 16646: 0.02100329981330198
Position 1564: 0.018788532902864957
Position 22845: 0.018394496894183758
Position 855: 0.018349808595835453
Position 25339: 0.017905421607900696
Position 5044: 0.017749254943300666
Position 19772: 0.017600651985504295
Position 12659: 0.017387512656827808
Position 16692: 0.016701899461788166
Position 12974: 0.016280492890273474
Position 4974: 0.014608299927751655
Position 23514: 0.013814869923663322
Position 24042: 0.011994387456550576
Position 20259: 0.011503058897500494
Position 559: 0.010879843859870238
Position 24339: 0.010395057220319096
Position 2073: 0.008963733869893442
Position 1677: 0.008921493645876136
Position 7479: 0.008885802646887101
Position 9930: 0.008838088168811424
Position 25198: 0.008452585279335437
Position 19674: 0.008296503966066505
Position 1734: 0.008098570996303173
