Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  1000
Partition function (log Z): 6.93862380206673

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9824273895448984
Position 1848: 0.9822601991367781
Position 4446: 0.9771588734081871
Position 86: 0.9529712091695309
Position 1683: 0.6828088018855056
Position 2758: 0.48492937865405294
Position 4061: 0.4642779605806269
Position 3813: 0.4440683911108899
Position 2101: 0.14044340208425704
Position 2606: 0.05359470017413265
Position 3201: 0.04869848997624214
Position 2485: 0.03526136501913786
Position 97: 0.03463129344977126
Position 455: 0.026059770384249645
Position 2244: 0.016345223340923025
Position 3524: 0.01372529245093088
Position 564: 0.009608559614201921
Position 3928: 0.00849371694205399
Position 1631: 0.0074082664637943035
Position 2282: 0.007297897575899295
Position 829: 0.007155570577723205
Position 1966: 0.00678745227630146
Position 3516: 0.00664093280915618
Position 3563: 0.005970847049863263
Position 2157: 0.004801202055367622
Position 104: 0.004586287114002024
Position 4092: 0.0030640069260513773
Position 571: 0.0025797341012157395
Position 3417: 0.0024593046307815167
Position 2272: 0.0022806822992089914
Position 2850: 0.002125617808498627
Position 111: 0.001909621964363901
Position 27: 0.0018825900589932289
Position 4671: 0.0018666454507003443
Position 1188: 0.0013556481811379873
Position 3470: 0.0010734239364693287
Position 1498: 0.0010274696525204617
Position 4586: 0.0008518356522544978
Position 1006: 0.000720209352392578
Position 1702: 0.0007001426406558242
Position 2805: 0.0005993714772134756
Position 2169: 0.0005920877774469278
Position 3474: 0.0004845390116915305
Position 2762: 0.00040984839536769684
Position 2106: 0.00039969815876238224
Position 1700: 0.0003184707822134221
Position 118: 0.0003054803366309429
Position 1635: 0.000263152021163298
Position 2381: 0.0002586914518751513
Position 4101: 0.0002520874011522908
Position 1401: 0.00024014891899108956
Position 1424: 0.00023185136618210725
Position 630: 0.00023031220360796205
Position 423: 0.00022724509640619645
Position 3369: 0.00019387568635891584
Position 4662: 0.00015581297043916562
Position 2715: 0.00014485286878691828
Position 1935: 0.00013972006562934858
Position 815: 0.00012927429832293975
Position 1212: 0.00012123222877658648
Position 2309: 0.00011924032987020974
Position 1653: 0.0001177390018847426
Position 1249: 0.00010317273849877065
Position 4524: 9.501064492436969e-05
Position 4631: 9.067077503304838e-05
Position 2161: 8.29528718986044e-05
Position 1038: 7.894525555124851e-05
Position 1317: 7.855359246611757e-05
Position 1526: 6.590916757728973e-05
Position 4431: 6.504785832316068e-05
Position 374: 6.176438503039315e-05
Position 765: 5.7307752831141094e-05
Position 2968: 5.2551566354267384e-05
Position 312: 4.7547058085551204e-05
Position 4438: 4.570112677901112e-05
Position 2660: 4.211579255672765e-05
Position 799: 4.206582092914114e-05
Position 2729: 4.17729344926709e-05
Position 528: 3.3273681306197824e-05
Position 222: 3.185474471345813e-05
Position 605: 3.110194249306437e-05
Position 694: 2.8986398564705284e-05
Position 466: 2.895415372259255e-05
Position 2076: 2.3552434975436496e-05
Position 1451: 2.1974228790098913e-05
Position 1852: 2.107694484773047e-05
Position 4678: 2.073944207182949e-05
Position 2359: 1.733662119430935e-05
Position 41: 1.7087690448600323e-05
Position 2083: 1.3880508754608731e-05
Position 2474: 1.3268630450014543e-05
Position 2386: 1.1965679048665984e-05
Position 379: 7.50512464088709e-06
Position 259: 7.199094283339152e-06
Position 634: 7.123482039625266e-06
Position 796: 6.357583729868074e-06
Position 1171: 4.62170261091426e-06
Position 607: 4.189550521203159e-06
Position 315: 4.112312305154597e-06
Position 407: 3.918773354996706e-06
Position 712: 2.975279456280729e-06
Position 1761: 2.8298478326957925e-06
Position 1116: 2.681456563898011e-06
Position 1112: 2.45469885977928e-06
Position 1376: 2.4099456878873376e-06
Position 1888: 2.32558888538014e-06
Position 900: 1.878013011539966e-06
Position 639: 1.846304847255967e-06
Position 412: 1.7080632476045014e-06
Position 1125: 1.5317985790767127e-06
Position 1287: 1.4457718145346902e-06
Position 2771: 1.3290964668509638e-06
Position 410: 1.21941195168682e-06
Position 291: 1.216726938003625e-06
Position 367: 1.1927479867370095e-06
Position 318: 9.947554029431498e-07
Position 125: 8.827058434148702e-07
Position 1809: 7.964651928049517e-07
Position 2064: 7.12035956332047e-07
Position 497: 6.433707765172493e-07
Position 906: 5.951566079382979e-07
Position 2431: 5.381608074145083e-07
Position 1102: 4.942128292640227e-07
Position 2494: 3.3253777046182735e-07
Position 1803: 2.331291030046132e-07
Position 2024: 1.9188648285230208e-07
Position 1816: 1.7006637126648827e-07
Position 132: 5.1570156199097034e-08
Position 404: 3.099477983962668e-08
Position 1765: 1.163631823191031e-08
Position 1706: 1.1350138163552088e-08
Position 593: 1.104629672974198e-08
Position 1947: 9.354975500741869e-09
Position 622: 8.757757731477462e-09
Position 632: 6.027292402407915e-09
Position 172: 4.078904050532617e-09
Position 1772: 4.059326735715546e-09
Position 1992: 3.820157278019442e-09
Position 396: 3.1072003311408866e-09
Position 4450: 2.5676748887041084e-09
Position 644: 2.1306192617537278e-09
Position 510: 1.443461895369211e-09
Position 595: 1.052625500260014e-09
Position 178: 5.104021087973774e-10
Position 151: 6.668226354629488e-11
Position 176: 3.6903344801262906e-11
Position 437: 2.8700047774613527e-12
Position 49: 1.306138511878627e-12
Position 936: 6.68655517971502e-13
Position 213: 6.78240509985119e-14
Position 2178: 4.7075281668940224e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4363: 0.9910760029973715
Position 1764: 0.9910508829756721
Position 185: 0.9873395563379687
Position 4523: 0.8726956424474578
Position 1548: 0.46902800942916006
Position 3897: 0.4275726141351287
Position 2565: 0.36495533667523455
Position 3739: 0.3432731069993444
Position 2632: 0.11132699271174709
Position 1530: 0.10872586774051086
Position 1965: 0.0911847560577555
Position 2223: 0.07823253704816682
Position 4540: 0.05421848864950035
Position 4563: 0.04179693415334075
Position 3722: 0.03500170893110374
Position 1631: 0.03263989703904176
Position 3297: 0.032147352127866305
Position 1590: 0.03179633412366996
Position 1947: 0.02634265209973981
Position 3775: 0.023544486600673518
Position 3652: 0.0228479135826791
Position 1497: 0.017814166492444734
Position 3051: 0.017411139112424256
Position 1464: 0.017252986399055956
Position 3841: 0.017145324808994795
Position 2985: 0.016231641725791043
Position 310: 0.015214872636048463
Position 3760: 0.012355640785612984
Position 2511: 0.012077388610833609
Position 2595: 0.01116581493323182
Position 2527: 0.009502867497945237
Position 2713: 0.009093243722619108
Position 1985: 0.00836223388126905
Position 1921: 0.008362004680344958
Position 483: 0.00835491541791928
Position 2939: 0.007383819962910736
Position 3719: 0.007196945368635435
Position 4742: 0.007001848374613608
Position 722: 0.006988737989882396
Position 4596: 0.006608184010733978
Position 3976: 0.006534702140671975
Position 2029: 0.006435421862896802
