Gene = EDF1
index = 480
Annotated 5SS: [ 106 2467 2999 3381]
Annotated 3SS: [2414 2837 3286 3940]
SMsplice 5SS: [ 106 2524 2999]
SMsplice 3SS: [2414 2837 3109]
top_k =  1000
Partition function (log Z): -1.9827033786746013

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.8591331775380053
Position 2999: 0.8482708801600657
Position 3381: 0.5870726552953793
Position 2697: 0.3310716453491625
Position 2270: 0.3027618217116056
Position 2471: 0.26515115664020317
Position 2524: 0.2419255530538641
Position 2467: 0.2008294300653363
Position 3178: 0.1693352834249332
Position 1047: 0.16325663576907745
Position 1054: 0.13168277135505813
Position 2958: 0.07492052387117948
Position 3130: 0.04868531189839609
Position 2936: 0.03841861346627943
Position 3448: 0.02527918005765592
Position 287: 0.025026031726830322
Position 2945: 0.02073057459135419
Position 3761: 0.01981830201881697
Position 320: 0.016631294274846244
Position 1856: 0.015187843772293774
Position 2533: 0.013514547604601095
Position 784: 0.012963722595594956
Position 699: 0.012840299129762993
Position 3407: 0.011986648845385434
Position 52: 0.011448704831258729
Position 3353: 0.010706495343634626
Position 58: 0.010258523095019522
Position 1431: 0.007631959807483341
Position 3525: 0.006771074863268503
Position 3308: 0.005390029780457439
Position 445: 0.005306478894643019
Position 2259: 0.00514177696791684
Position 2584: 0.004153023357768946
Position 3665: 0.00369998818196224
Position 3444: 0.003686646293006335
Position 2252: 0.0035471262163922638
Position 2528: 0.0035378712146501338
Position 3174: 0.0032458755569082535
Position 1630: 0.00322655113965799
Position 817: 0.002917535090476555
Position 1065: 0.002708522267225503
Position 3827: 0.0024746489576732353
Position 1305: 0.0023342151184187762
Position 3722: 0.002110996825489378
Position 1116: 0.0019078299453236184
Position 1419: 0.0015852897538940766
Position 1463: 0.0014420962110003048
Position 260: 0.0014035295001827996
Position 1587: 0.0012878142157089689
Position 2632: 0.0012465221323076682
Position 2512: 0.001102937847076115
Position 511: 0.0010563599195583559
Position 574: 0.0010416416385731107
Position 490: 0.0010336873892366823
Position 2642: 0.0010140474704218195
Position 2518: 0.0009792959277807772
Position 641: 0.0008978726469535133
Position 1051: 0.000830172007717638
Position 2924: 0.0007882131880631556
Position 2537: 0.0007776721055542489
Position 170: 0.0007415079011706554
Position 312: 0.00063751161685474
Position 1172: 0.0006006771899331217
Position 978: 0.0004950506735350481
Position 631: 0.0004472506377907621
Position 1353: 0.00042023066771337874
Position 2356: 0.0003624535581024568
Position 2225: 0.0003002731241775198
Position 960: 0.0002824934837176805
Position 2507: 0.0002627168336237862
Position 2739: 0.0002411093209650365
Position 548: 0.00021461950455131258
Position 2757: 0.00020968291540517532
Position 2502: 0.00018921582636457796
Position 2559: 0.0001803682066124191
Position 241: 0.00017302465509468946
Position 881: 0.00016926121126036465
Position 1003: 0.0001552065086942744
Position 1581: 0.000138120023912814
Position 3033: 0.0001272785440488878
Position 744: 0.00012424074684396847
Position 2215: 0.00011376697794004419
Position 3037: 8.556905433368346e-05
Position 1080: 8.534773441442539e-05
Position 1656: 8.208829987010773e-05
Position 770: 6.348763722547974e-05
Position 1189: 6.236185929558913e-05
Position 1336: 4.521700820479029e-05
Position 2325: 4.269748315232817e-05
Position 2198: 4.0444838337169745e-05
Position 476: 3.5013658822187016e-05
Position 480: 3.019020116158343e-05
Position 2020: 2.4380260916532873e-05
Position 661: 2.3129867207952084e-05
Position 1388: 1.8127678294565393e-05
Position 1375: 1.737804332685174e-05
Position 1361: 1.691290791494001e-05
Position 712: 1.5885243617562068e-05
Position 492: 1.567771361414023e-05
Position 910: 1.491449651661573e-05
Position 3030: 1.0290597047494707e-05
Position 1838: 6.8358422961632715e-06
Position 1028: 6.244616517565434e-06
Position 3545: 6.0728249231277194e-06
Position 1810: 5.402310601702871e-06
Position 2791: 2.9935523251589895e-06
Position 636: 2.4517738202365927e-06
Position 871: 1.931126996817079e-06
Position 1106: 1.3396793623039395e-07
Position 1058: 9.458268373333118e-08
Position 1145: 6.670691387567216e-08
Position 924: 2.6071371326348205e-09
Position 797: 2.12440127902894e-10
Position 862: 4.573440987107479e-11
Position 437: 1.5438214820486418e-11
Position 546: 9.110394756006836e-13
Position 15: 2.956394660466746e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.9010796923625493
Position 3109: 0.8435721608671155
Position 2837: 0.6322301727994429
Position 2790: 0.3162425369563796
Position 2146: 0.2660586218213435
Position 3612: 0.2560442860693268
Position 3241: 0.14152726722370573
Position 2563: 0.14127990010173344
Position 3286: 0.12790048786490285
Position 3789: 0.11266387503612547
Position 977: 0.11238191689504975
Position 3524: 0.1082222646131327
Position 3940: 0.09924511947356543
Position 3559: 0.09717204739745747
Position 920: 0.09280673332296423
Position 2172: 0.03969928515960171
Position 959: 0.03290418975474227
Position 3760: 0.02224958700669648
Position 885: 0.020507878889877935
Position 2875: 0.020466606201629704
Position 1250: 0.01694104735367857
Position 4067: 0.01679715462269696
Position 3244: 0.014998790806434424
Position 2626: 0.014318340650622562
Position 1774: 0.013240410373149622
Position 3190: 0.01242070403458815
Position 2851: 0.011728853067747257
Position 3680: 0.009208351738101795
Position 3622: 0.0069873746691153085
Position 3866: 0.006696906529527434
Position 2152: 0.005713505958964747
Position 2148: 0.0038472604654545923
Position 3352: 0.0032427939672846893
Position 3199: 0.002994210580123078
Position 1003: 0.0028949360375139658
Position 3661: 0.0027692124486841862
Position 2621: 0.0027493398796892576
Position 3802: 0.0018209803603074133
Position 2609: 0.0015546056130917216
Position 4128: 0.001505384306644784
Position 3528: 0.0014175077898435154
Position 3270: 0.001382831686243878
Position 3419: 0.0012553523887081756
Position 943: 0.0011740575338497134
Position 2922: 0.0011727936389600638
Position 1838: 0.0011133933206248343
Position 3307: 0.0010694811846067053
Position 2037: 0.0010326533514619432
Position 2744: 0.0010197036912348721
Position 3167: 0.000934749784443102
Position 489: 0.0009213036043595221
Position 2647: 0.0009087851249257832
Position 1115: 0.0009024299255087207
Position 253: 0.0007053272737882927
Position 3566: 0.000658009014368397
Position 4032: 0.0006431844173649425
Position 896: 0.0005944791236814589
Position 3215: 0.0005816775554938581
Position 2378: 0.0005707106005230233
Position 2082: 0.0005456549862483627
Position 3578: 0.0004783543657538931
Position 2424: 0.000424094057325567
Position 1684: 0.0003632410097353733
Position 2903: 0.0003556704670223168
Position 956: 0.00034457878312370424
Position 629: 0.00030607234675661415
Position 3510: 0.00029204887947333844
Position 1397: 0.00027987779766840875
Position 557: 0.0002718058089345028
Position 1693: 0.000231172061680315
Position 2568: 0.0002031977893035686
Position 2596: 0.00019858096834619364
Position 3960: 0.00019794023108014378
Position 2313: 0.00018620255022145247
Position 1740: 0.0001859668141378371
Position 3301: 0.00015088670020014697
Position 744: 0.00014695969018787083
Position 213: 0.00013908155923463415
Position 336: 0.00013789517966894088
Position 356: 0.00013642288554598797
Position 2935: 0.00013040758081104731
Position 1841: 0.0001250792915009415
Position 3202: 0.00011009598013044338
Position 3438: 0.00010341526895629477
Position 4022: 9.428982375268529e-05
Position 927: 8.942468883822399e-05
Position 2342: 8.490456552997136e-05
Position 3473: 8.334681333007298e-05
Position 741: 7.337277764650135e-05
Position 3065: 6.575132147696675e-05
Position 721: 6.545996356031382e-05
Position 1731: 6.401135446829716e-05
Position 2345: 6.345596809254658e-05
Position 2470: 6.060400242714936e-05
Position 813: 5.9158840461667356e-05
Position 1178: 5.856245415593491e-05
Position 3069: 5.744454856021448e-05
Position 2623: 5.50688892424498e-05
Position 1781: 4.761485025572179e-05
Position 2432: 4.4965732778074094e-05
