Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  1000
Partition function (log Z): 9.759336234906305

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9238214574596372
Position 13220: 0.9126295195995308
Position 8292: 0.8799528762333616
Position 7675: 0.7768884322770986
Position 2102: 0.6970177270729693
Position 5114: 0.6365146016142313
Position 12788: 0.6025428326659911
Position 10066: 0.6022805590033888
Position 13858: 0.5424343046308817
Position 9049: 0.5421694078926595
Position 11240: 0.5181034398715154
Position 6949: 0.352690535566577
Position 6628: 0.34783475257185886
Position 12753: 0.3309000578855547
Position 5137: 0.3059752865165719
Position 10112: 0.30444772288381816
Position 988: 0.29697280118166075
Position 12205: 0.24703202725012727
Position 6607: 0.24570132565537867
Position 11422: 0.2342375774423702
Position 8520: 0.20979298363430912
Position 10950: 0.19429465760379258
Position 922: 0.19193541496792824
Position 8850: 0.16327655233086075
Position 11132: 0.14866829577946447
Position 2586: 0.12967274276145183
Position 484: 0.112251956395171
Position 8669: 0.10395509661943153
Position 10897: 0.08730082537180385
Position 8373: 0.08512931167126456
Position 11875: 0.06810998116885983
Position 12322: 0.06695879182618782
Position 10980: 0.06414746815561767
Position 11491: 0.061207139023100404
Position 10463: 0.05824047139128595
Position 12943: 0.05476999225381255
Position 13885: 0.0407689867359194
Position 5589: 0.04050133067618867
Position 7689: 0.03517197798886585
Position 9062: 0.03411862988735566
Position 1830: 0.03206013028749999
Position 13157: 0.030416428287312322
Position 9477: 0.027516056696183067
Position 8628: 0.027054977279461895
Position 12793: 0.026621442692264227
Position 13392: 0.02651196766610293
Position 9051: 0.025681392074002017
Position 1043: 0.025025837992527195
Position 565: 0.0237227255137245
Position 12187: 0.023497101098423307
Position 12299: 0.02233257187215639
Position 6699: 0.022129877182668022
Position 13748: 0.02064635715770738
Position 11292: 0.018087470781312752
Position 2206: 0.01769498125963929
Position 9322: 0.017335308167953232
Position 8780: 0.01667801140607491
Position 12311: 0.01626044979564399
Position 7715: 0.014110314504704442
Position 2246: 0.01397274277997121
Position 14088: 0.011231124617633167
Position 215: 0.010319972871609484
Position 10279: 0.010117832441997734
Position 9250: 0.009838687027080463
Position 9647: 0.009634215484748427
Position 14199: 0.009197124136248782
Position 8338: 0.007974707888700066
Position 938: 0.007871605462304341
Position 12055: 0.007602935708225065
Position 3500: 0.007307841734331779
Position 13741: 0.006936406183226179
Position 11022: 0.006681335216074811
Position 994: 0.006627114577355416
Position 3670: 0.006267204078107939
Position 57: 0.006134398096202784
Position 9025: 0.006127429176265546
Position 8624: 0.005552125309537858
Position 6023: 0.0055469282217865444
Position 2308: 0.004666554463844116
Position 13813: 0.004640563594998805
Position 5235: 0.004530842457676556
Position 5822: 0.0043871150835960914
Position 768: 0.004343129822566273
Position 8590: 0.004299984932407315
Position 13693: 0.0042567371331158725
Position 8481: 0.004111016624516595
Position 10323: 0.004036515244946796
Position 3584: 0.0036288585238204423
Position 1894: 0.00355046179684743
Position 12559: 0.0030664690006393346
Position 11220: 0.0030374661694856876
Position 3754: 0.002906841122372
Position 10912: 0.002827744055931132
Position 4308: 0.002658762918092108
Position 9457: 0.0026557939060112674
Position 10236: 0.0025484651322817153
Position 1898: 0.002519206424947282
Position 1915: 0.0024498054661847212
Position 8315: 0.0021866921385025402
Position 5517: 0.0019453961049736464
Position 2549: 0.0017485779708082375
Position 6511: 0.0017236107098351694
Position 6886: 0.0016894918635764495
Position 9737: 0.001681402531066375
Position 13426: 0.001610987024871138
Position 7754: 0.0016068740586497533
Position 9521: 0.0014356085948517645
Position 13830: 0.0014115900172860828
Position 9504: 0.0012464898193408046
Position 420: 0.0012196022132536781
Position 8355: 0.0011709765959138573
Position 5916: 0.0011081616100432215
Position 1349: 0.0010819836789604294
Position 2327: 0.001046261066652039
Position 13863: 0.0010383402792761038
Position 2300: 0.0009288812675627205
Position 4235: 0.0008506540076679556
Position 9091: 0.0008351405836900387
Position 9550: 0.0008198665402827981
Position 1275: 0.0008175176844949827
Position 10142: 0.0007652089676456229
Position 8632: 0.000683292166572925
Position 8674: 0.0006561876787052034
Position 841: 0.0005962140087347366
Position 8317: 0.0005917208828849408
Position 8407: 0.0005577423276377966
Position 6005: 0.0005204513787846463
Position 11258: 0.0005189270148380982
Position 9419: 0.0004971655759694562
Position 14147: 0.00047085143957784574
Position 12666: 0.0004613783445056537
Position 10433: 0.0004601934723941933
Position 10607: 0.00044520097123655904
Position 1655: 0.0004419129814776698
Position 13108: 0.0004083678257789102
Position 6218: 0.0003081189004168425
Position 992: 0.00028223661372170936
Position 8688: 0.00025670921485806253
Position 1740: 0.0002540575403046203
Position 11256: 0.00022481774632483162
Position 1048: 0.00021441203656351424
Position 143: 0.0002104619327604108
Position 6350: 0.00020627559866454205
Position 9201: 0.00019242930851750737
Position 1301: 0.00018963103808825944
Position 9313: 0.00018927455174880291
Position 1112: 0.00015339002974039818
Position 528: 0.00013640134885165885
Position 12780: 0.00013587706545266785
Position 6061: 0.00013120490655759394
Position 13395: 0.00011694767852187371
Position 316: 0.00011294692232920407
Position 13235: 9.637075905370021e-05
Position 605: 9.568668481175998e-05
Position 250: 8.460829788990224e-05
Position 8169: 8.205279136543812e-05
Position 488: 5.441536629345852e-05
Position 14063: 4.9968141882268575e-05
Position 13881: 4.880608961298302e-05
Position 5141: 3.5381318890030924e-05
Position 44: 3.485224142368593e-05
Position 2112: 1.4102806566793618e-05
Position 759: 8.567443173035546e-06
Position 70: 7.987778145830779e-06
Position 5215: 5.816995468346099e-06
Position 2596: 5.465029508613179e-06
Position 547: 5.125664603100002e-06
Position 2036: 2.5288892379844296e-06
Position 13168: 2.3834224777529513e-06
Position 1629: 2.056308094678248e-06
Position 25: 1.8709458295831283e-06
Position 3525: 1.7521623949769488e-06
Position 490: 9.322474113288075e-07
Position 195: 8.287020769788693e-07
Position 116: 6.057416553580426e-07
Position 681: 3.827840580463701e-07
Position 137: 2.1658338095220898e-07
Position 33: 2.0952344879543999e-07
Position 1107: 8.721028558408437e-08
Position 621: 2.6013520918134157e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12665: 0.9465797449695407
Position 5041: 0.936345761292902
Position 8168: 0.930390614655775
Position 13041: 0.8913863482189085
Position 14407: 0.7095800769939193
Position 13618: 0.6888389367945044
Position 9837: 0.6856809407482157
Position 1981: 0.6077931172618759
Position 8941: 0.5915815917655916
Position 7589: 0.4590146784364929
Position 12004: 0.3759793193111897
Position 6833: 0.3529053925832607
Position 8443: 0.350552971454049
Position 6492: 0.3351133608062256
Position 11021: 0.3259792085339514
Position 11131: 0.3246408336265922
Position 7621: 0.3191149399862566
Position 11376: 0.2864172235432819
Position 6510: 0.2691587117219253
Position 10738: 0.24351901382648222
Position 659: 0.19759615311665132
Position 10009: 0.19136820841908286
Position 8729: 0.1799204765685711
Position 702: 0.14624058988425068
Position 837: 0.1304767572722771
Position 10896: 0.10334517461654877
Position 13592: 0.0885584753505387
Position 11681: 0.06681356244246352
Position 2026: 0.06379886193470667
Position 10343: 0.05493372521124854
Position 2193: 0.053637650116493595
Position 419: 0.05116815606932925
Position 13038: 0.04981266505810758
Position 2399: 0.0455200200992278
Position 13314: 0.04533740522047583
Position 7657: 0.0443835723169648
Position 2439: 0.04236890533723406
Position 1739: 0.041447563477200175
Position 450: 0.03717689529250192
Position 9372: 0.03660603988985616
Position 8192: 0.03533642846811566
Position 13959: 0.029936809663064702
Position 9798: 0.029656532670083835
Position 10667: 0.024446731426891685
Position 13009: 0.024188585428917154
Position 11052: 0.02377871891670769
Position 5398: 0.02244309059893363
Position 12606: 0.021352701910564747
Position 9183: 0.020448053258450977
Position 12909: 0.01952429989280387
Position 13679: 0.016914459189318807
Position 5313: 0.014815740753093384
Position 773: 0.012599750783810098
Position 12832: 0.012441102258951698
Position 10235: 0.011915402448439057
Position 9296: 0.011388278440431073
Position 6537: 0.011099363291455808
Position 3424: 0.011022047901619978
Position 8108: 0.010287204873480003
Position 8702: 0.009707039115504168
Position 13962: 0.009450020991049284
Position 2335: 0.00932437512986651
Position 2227: 0.008153192227713393
Position 295: 0.008095763953486771
Position 14117: 0.00805314603239473
Position 379: 0.007780980076289875
Position 13140: 0.0071889961642885684
Position 11909: 0.007156651696269741
Position 12683: 0.007040353536970057
Position 2023: 0.005383796622984045
Position 5841: 0.0052151887977061025
Position 4874: 0.0052065091723823495
Position 12890: 0.005204402019582814
Position 14422: 0.0051316237147476145
Position 8590: 0.005028418775921763
Position 8763: 0.004954816423584999
Position 7633: 0.004938961172900918
Position 3403: 0.00469578719510535
Position 1930: 0.004370968795556127
Position 13776: 0.004263435766980499
Position 1993: 0.004210225352904726
Position 14151: 0.004193464529546537
Position 13330: 0.004024938060833029
Position 10141: 0.004006441354039297
Position 300: 0.0039798016458137955
Position 14120: 0.0038648877986696088
Position 363: 0.003755564222941134
Position 5646: 0.003751182736174906
Position 9804: 0.0036465262262177127
Position 186: 0.0034530998785980587
Position 5229: 0.0032587026301272295
Position 1853: 0.0032100266531747395
Position 14440: 0.0031511362001279126
Position 14304: 0.003111294756609013
Position 12430: 0.0030664690006393346
Position 10763: 0.0029831658823656557
Position 3669: 0.0029068411223719995
Position 13533: 0.0028222282016164254
Position 846: 0.002776045205353263
Position 4977: 0.0026878485904869424
Position 1674: 0.002650965200954838
Position 2409: 0.002472991895634955
Position 1708: 0.00246035810666948
Position 5477: 0.0021513998680861945
Position 11357: 0.002104197193191666
Position 13687: 0.0020747343080325356
Position 14061: 0.0020659099672191024
Position 6514: 0.0019218748833195855
Position 6801: 0.0018000817635964426
Position 1677: 0.00166153348487069
Position 629: 0.001619129162568641
Position 12603: 0.0016039134510966698
Position 14183: 0.0015717448708959907
Position 2048: 0.0015616238524153521
Position 10524: 0.00150751407646211
Position 14251: 0.001394501900005231
Position 9520: 0.0013520994413050635
Position 4251: 0.001351519091032034
Position 852: 0.0012677783823240396
Position 13656: 0.0012253982060526144
Position 225: 0.0011994385470809061
Position 2283: 0.0011988225736566133
Position 8022: 0.0011382767985862571
Position 12906: 0.0010920130577370013
Position 10214: 0.001087752416514619
Position 1232: 0.0010856379621293204
Position 768: 0.001084918296709429
Position 11595: 0.0010356500212612
Position 12935: 0.0009886391108113433
Position 8616: 0.0009782104202846799
Position 13909: 0.0009688670284836235
Position 13729: 0.0009533608724608569
Position 3572: 0.0009529185130428935
Position 759: 0.0009384877031516154
Position 8766: 0.00093838882499613
Position 2205: 0.0009347491524540497
Position 10809: 0.0009265546766504256
Position 4104: 0.0009223870301814975
Position 4136: 0.0008831038402906428
Position 5955: 0.000869390475040516
Position 7986: 0.0008659735843302445
Position 5939: 0.0008385133645183937
Position 13992: 0.0008208688892480318
Position 2451: 0.0008030084710302898
Position 478: 0.0007970536830936977
Position 14454: 0.0007787077691648458
Position 5665: 0.0007721316678146297
Position 13692: 0.0007667427629916359
Position 1858: 0.0007475497758990021
Position 4945: 0.000740971505506957
Position 13665: 0.0006960261157649555
Position 5206: 0.0006166755470860799
Position 753: 0.0006120042945442637
Position 5540: 0.0005789884845411579
Position 12242: 0.0005479065433041304
Position 3480: 0.0005349028888869151
Position 10372: 0.0005066708403263532
Position 1939: 0.0005033954371317558
Position 9232: 0.0004977759507625915
Position 8206: 0.0004867793856958506
Position 9119: 0.000483221828149934
Position 2401: 0.00041599453468417664
Position 8510: 0.0003982774987328317
Position 9414: 0.00038431527804917807
Position 4173: 0.0003524069642558871
Position 13454: 0.0003372632875351513
Position 8058: 0.000331464353802579
Position 9123: 0.0003310856268578937
Position 1467: 0.0002943096600262835
Position 13629: 0.00028935805227305023
Position 2447: 0.00027528213276300205
Position 1885: 0.00026910953075159015
Position 5062: 0.00026307630425772687
Position 11837: 0.00026076870513505314
Position 8586: 0.00025575902246343567
Position 8447: 0.00025460691237152
Position 8635: 0.00023505553173651478
Position 1902: 0.00023308025403311533
Position 661: 0.0002238550823301162
Position 14147: 0.00021919264387081105
Position 6264: 0.00020627559866454213
Position 165: 0.0002062151955103466
Position 9204: 0.00020542215856654664
Position 1543: 0.00018320260750031035
Position 9190: 0.00018312734304666358
Position 14437: 0.00017880848839010508
Position 6096: 0.00017567337227604912
Position 2264: 0.00016546813092500055
Position 2426: 0.00016222333883743318
Position 591: 0.000153480896153058
Position 8743: 0.00014629837708828004
Position 1718: 0.00014337006818771226
Position 13102: 0.00014274487923922205
Position 1183: 0.00014160362541014456
Position 5734: 0.0001403686151043938
Position 11337: 0.0001340288837426927
Position 1497: 0.0001338380774872252
Position 14228: 0.00013359327546333887
Position 6059: 0.00013244552814079333
Position 8031: 0.00011525365207358214
Position 969: 0.00010805307231122961
Position 5487: 0.00010476861937648522
Position 5334: 0.00010383582104414913
Position 4778: 0.00010119803505081523
Position 1095: 0.00010082941230264258
Position 13299: 9.730983941163752e-05
Position 6472: 9.625541681431492e-05
Position 10163: 9.476820359139057e-05
Position 381: 8.862622007308564e-05
Position 5550: 8.815679899332257e-05
Position 310: 8.451347331750167e-05
Position 1579: 8.188201251905135e-05
Position 705: 7.435327990043147e-05
Position 1078: 7.093216649458856e-05
Position 1115: 6.565160025992292e-05
Position 483: 6.044128911221169e-05
Position 528: 5.822896359412208e-05
Position 5198: 5.393788476809598e-05
Position 855: 5.340994368688161e-05
Position 1654: 5.032231309555288e-05
Position 1604: 4.998515399268042e-05
Position 4904: 4.6787212896508946e-05
Position 723: 4.652979044573308e-05
Position 8465: 3.53062689599678e-05
Position 681: 3.520480620652054e-05
Position 8404: 3.184979448603793e-05
Position 8400: 2.9712225567472865e-05
Position 1774: 2.7949918218678256e-05
Position 2153: 2.6304477022951143e-05
Position 669: 2.609435244513406e-05
Position 2098: 2.4916179440774048e-05
Position 1877: 2.3385292459052002e-05
Position 2195: 2.3328824834692184e-05
Position 2076: 2.1403076906901198e-05
Position 1399: 1.9936588392279422e-05
Position 2101: 1.9707884300657595e-05
Position 337: 1.9597589607013016e-05
Position 537: 1.8635257472613793e-05
Position 231: 1.8612472372066932e-05
Position 1001: 1.7694104822060696e-05
Position 116: 1.671268186995909e-05
Position 2126: 1.666185700842037e-05
Position 1326: 1.546472057154684e-05
Position 8978: 1.4466410666982684e-05
Position 1341: 1.3560951233970365e-05
Position 912: 1.3243438695792006e-05
Position 248: 1.1909701196425317e-05
Position 1610: 1.1840417636631467e-05
Position 8982: 1.0805553287583767e-05
Position 574: 9.463582593682861e-06
Position 1553: 8.61220671976466e-06
Position 8004: 7.452537015188773e-06
Position 8406: 7.353978702242554e-06
Position 1476: 7.29269361307518e-06
Position 8358: 6.505435003052174e-06
Position 7945: 5.376475710456276e-06
Position 123: 5.356547822365179e-06
Position 9254: 5.1610846125638615e-06
Position 129: 4.9421471260041315e-06
Position 906: 4.766383776211299e-06
Position 13539: 4.475829419516699e-06
Position 5187: 3.90612650996407e-06
Position 5182: 3.4588958211048695e-06
Position 388: 2.082006181221554e-06
Position 135: 1.755792526136677e-06
Position 125: 1.2114812066291792e-06
Position 2355: 1.0839941052764629e-06
Position 2087: 1.0534255280030739e-06
Position 5331: 9.270865456522628e-07
Position 2269: 7.790381120135719e-07
Position 720: 6.950647306074994e-07
Position 1787: 6.473452007818322e-07
Position 1396: 4.6450664452876675e-07
Position 718: 3.88829629023785e-07
Position 455: 1.5163147484963457e-07
Position 1274: 1.4118746735143768e-07
Position 1021: 1.25535917753501e-07
Position 596: 6.931821448473437e-08
Position 137: 1.690086294456202e-08
Position 631: 7.352148369532861e-09
Position 540: 6.118088908721925e-09
Position 547: 3.5140331631898447e-09
Position 942: 2.6642844303823083e-09
Position 978: 1.691677292966718e-09
Position 1025: 1.4287054894904326e-09
Position 7801: 1.0185154356823053e-10
Position 988: 3.606636317096938e-11
Position 87: 2.789873179549759e-12
Position 93: 5.939059981599139e-13
Position 89: 1.2056106521212522e-14
Position 105: 3.2169586776377564e-15
Position 98: 2.9120287639189106e-15
Position 103: 1.7465573812105386e-15
